# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = heights_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = heights_1.data.R
# init = 2 (Default)
# random
#   seed = 2734656062
# output
#   file = heights_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,mu
-1299.88,0.965874,0.860866,2,3,0,1300.53,24.9625,177.836
-1301.24,0.773764,0.860866,2,3,0,1301.68,26.179,177.918
-1301.03,0.992672,0.860866,2,3,0,1301.79,23.3857,177.749
-1300.74,0.986377,0.860866,2,3,0,1301.43,25.6936,177.943
-1302.29,0.779861,0.860866,2,3,0,1303.49,25.3092,177.655
-1299.96,0.98971,0.860866,2,3,0,1302.53,23.9883,177.83
-1300.12,0.78086,0.860866,2,3,0,1301.57,25.3542,177.882
-1303.23,0.797894,0.860866,2,3,0,1303.33,22.8399,177.658
-1301.22,0.986821,0.860866,3,15,0,1303.82,23.0343,177.831
-1300.41,0.988948,0.860866,2,7,0,1301.57,25.1528,177.957
-1300.74,0.928974,0.860866,2,3,0,1301.66,23.7995,177.734
-1299.87,0.992452,0.860866,2,3,0,1300.88,24.1039,177.849
-1299.87,0.335092,0.860866,1,3,0,1304.22,24.1039,177.849
-1299.94,0.989081,0.860866,2,3,0,1300.04,24.7428,177.915
-1300.7,0.801546,0.860866,1,3,0,1301.57,25.2659,177.749
-1299.87,0.907159,0.860866,1,3,0,1301.35,24.4064,177.9
-1299.87,0.529337,0.860866,1,3,0,1302.7,24.4064,177.9
-1300.17,0.68402,0.860866,2,3,0,1302.45,25.4169,177.856
-1300.56,0.906756,0.860866,2,3,0,1301.43,23.4366,177.813
-1300.29,1,0.860866,2,3,0,1300.87,25.1002,177.776
-1302.87,0.465277,0.860866,2,3,0,1305.61,26.6629,178.007
-1300.52,0.985354,0.860866,2,7,0,1302.87,24.106,177.738
-1300.84,0.921471,0.860866,1,1,0,1300.94,24.1219,177.712
-1301.6,0.607663,0.860866,2,3,0,1304.7,25.742,178.014
-1300.68,1,0.860866,2,3,0,1301.51,25.5114,177.957
-1300.3,0.998007,0.860866,2,7,0,1300.88,23.6093,177.834
-1300.41,0.957578,0.860866,2,3,0,1300.85,25.5851,177.905
-1303.67,0.72714,0.860866,2,3,0,1303.8,23.3244,178.084
-1303.67,0.985015,0.860866,2,7,0,1303.81,25.9778,177.634
-1300.65,0.763248,0.860866,2,3,0,1305.44,23.3539,177.826
-1303.01,0.756725,0.860866,2,7,0,1303.16,27.0171,177.95
-1300.71,1,0.860866,2,3,0,1302.97,23.9921,177.973
-1300.49,0.896631,0.860866,2,3,0,1302.24,25.7248,177.866
-1300.92,0.955913,0.860866,3,11,0,1301.26,24.0269,177.991
-1301.08,0.971383,0.860866,2,3,0,1301.4,25.0274,177.707
-1300.29,0.934883,0.860866,2,3,0,1301.97,23.6096,177.842
-1300.06,0.995768,0.860866,2,3,0,1300.56,24.4773,177.777
-1300.57,0.937564,0.860866,2,3,0,1300.73,25.147,177.973
-1300.24,0.98544,0.860866,2,3,0,1300.79,23.7968,177.794
-1301.18,0.717101,0.860866,2,3,0,1302.11,23.8551,177.998
-1300.57,0.832341,0.860866,1,3,0,1303.31,25.7539,177.841
-1300.16,0.885568,0.860866,2,7,0,1301.79,23.8322,177.802
-1300.65,0.856244,0.860866,2,7,0,1301.39,23.9472,177.965
-1301.26,0.892537,0.860866,1,1,0,1301.32,23.7905,177.999
-1301.88,0.949227,0.860866,3,15,0,1302.53,25.1409,177.667
-1301.1,1,0.860866,2,3,0,1302.33,23.1634,177.891
-1301.27,0.847516,0.860866,2,3,0,1302.99,24.0612,177.686
-1301.02,0.946274,0.860866,2,3,0,1301.95,24.3403,178.011
-1302.57,0.652863,0.860866,2,3,0,1303.86,26.4861,178.009
-1299.94,0.935025,0.860866,1,3,0,1303.17,25.1169,177.855
-1301.68,0.764316,0.860866,2,3,0,1302.12,23.7625,177.672
-1302.76,0.908846,0.860866,2,3,0,1302.95,25.5283,178.088
-1300.34,1,0.860866,2,3,0,1302.78,23.8513,177.925
-1300.46,0.938609,0.860866,3,11,0,1301.39,25.6595,177.897
-1300.58,0.841783,0.860866,2,7,0,1302.55,23.4288,177.811
-1300.26,0.994152,0.860866,2,3,0,1301.12,25.5114,177.875
-1300.36,0.945194,0.860866,3,11,0,1301.05,23.8693,177.929
-1300.11,0.938821,0.860866,2,3,0,1301.29,24.4188,177.772
-1300.62,0.960445,0.860866,2,3,0,1300.63,24.4843,177.725
-1300.16,1,0.860866,2,3,0,1300.53,24.5192,177.766
-1300.08,0.823229,0.860866,2,3,0,1301.59,24.5976,177.937
-1300.24,0.983121,0.860866,2,3,0,1300.43,24.4023,177.757
-1303.3,0.541023,0.860866,2,3,0,1303.94,26.2185,177.669
-1301.39,0.951916,0.860866,2,3,0,1304.74,23.7579,177.689
-1300.61,1,0.860866,1,1,0,1301.28,23.739,177.751
-1299.92,0.986487,0.860866,2,3,0,1300.82,24.0584,177.873
-1300.32,0.842264,0.860866,1,3,0,1301.01,25.4691,177.821
-1300.59,0.965943,0.860866,2,7,0,1301.04,24.8639,177.984
-1301.95,0.621856,0.860866,2,3,0,1305.14,24.0749,177.649
-1301.03,1,0.860866,2,3,0,1302.32,24.3892,178.012
-1300.66,0.992307,0.860866,2,3,0,1301.22,24.7784,177.727
-1300.33,0.79378,0.860866,2,3,0,1301.91,23.6551,177.889
-1300.67,0.852725,0.860866,2,3,0,1301.97,25.7107,177.93
-1300.26,0.996859,0.860866,2,3,0,1301,24.5054,177.956
-1300.05,0.995054,0.860866,2,3,0,1300.37,25.1036,177.813
-1300.87,0.801824,0.860866,2,3,0,1301.65,23.6909,177.731
-1303.5,0.820236,0.860866,2,3,0,1303.62,22.4505,177.703
-1300.77,1,0.860866,2,3,0,1303.1,23.8521,177.728
-1300.13,1,0.860866,2,3,0,1300.69,23.8861,177.801
-1299.91,1,0.860866,1,1,0,1300.09,24.0787,177.826
-1300.02,0.988871,0.860866,3,11,0,1300.08,25.0874,177.907
-1300.85,0.852425,0.860866,2,3,0,1301.07,23.376,177.911
-1301.13,0.91484,0.860866,2,3,0,1302.51,24.6063,178.021
-1300.38,0.80386,0.860866,2,3,0,1303.84,24.9491,177.963
-1300.32,0.99788,0.860866,2,7,0,1300.45,24.1644,177.755
-1300.79,0.824801,0.860866,2,3,0,1301.57,25.9087,177.835
-1300.82,0.992168,0.860866,2,3,0,1300.95,23.3583,177.903
-1299.77,1,0.860866,2,3,0,1300.74,24.7047,177.862
-1300.63,0.798879,0.860866,1,3,0,1300.97,23.4599,177.897
-1299.97,1,0.860866,2,3,0,1300.52,23.9443,177.846
-1300.87,0.861336,0.860866,2,3,0,1301.44,23.5521,177.744
-1300.01,0.947828,0.860866,2,3,0,1301.38,24.0142,177.807
-1300.28,0.827375,0.860866,1,3,0,1301.47,24.6839,177.958
-1300.42,0.945809,0.860866,2,3,0,1301.11,24.4348,177.741
-1300.6,0.707978,0.860866,1,3,0,1303.04,24.2158,177.977
-1300.02,1,0.860866,2,3,0,1300.66,25.1413,177.9
-1299.87,1,0.860866,2,3,0,1300.06,24.9961,177.855
-1299.99,0.984776,0.860866,2,3,0,1300.1,24.2531,177.792
-1301.58,0.577847,0.860866,2,7,0,1303.58,23.7317,178.015
-1299.91,0.969274,0.860866,1,3,0,1301.64,24.1538,177.889
-1302.28,0.634642,0.860866,2,3,0,1303.54,24.5272,177.632
-1300.36,1,0.860866,2,3,0,1302,23.9104,177.934
-1299.79,0.984331,0.860866,2,3,0,1300.48,24.4287,177.881
-1303.49,0.433786,0.860866,1,3,0,1304.36,22.2092,177.848
-1299.92,1,0.860866,2,3,0,1303.69,24.5335,177.799
-1300.77,0.686185,0.860866,2,3,0,1302.23,24.2226,177.99
-1299.9,1,0.860866,2,3,0,1300.73,24.3436,177.805
-1301.13,0.815637,0.860866,2,3,0,1301.79,23.7435,177.707
-1300.27,0.886787,0.860866,2,3,0,1302.66,25.1055,177.944
-1300.19,0.965951,0.860866,2,3,0,1300.77,25.4256,177.846
-1301.13,0.762298,0.860866,2,3,0,1302.31,25.1916,178.013
-1301,0.842145,0.860866,2,3,0,1303.35,24.3013,177.699
-1300.28,0.931253,0.860866,2,3,0,1302.24,24.505,177.958
-1299.83,0.985616,0.860866,1,3,0,1300.34,24.3217,177.886
-1299.95,0.987652,0.860866,2,7,0,1300.02,24.2511,177.798
-1299.8,0.924517,0.860866,2,3,0,1300.56,24.6997,177.883
-1300.75,0.884333,0.860866,2,3,0,1300.9,23.305,177.815
-1300.4,1,0.860866,2,3,0,1300.92,25.5045,177.812
-1300.04,0.907081,0.860866,1,3,0,1301.27,24.0958,177.909
-1300.05,0.93088,0.860866,2,7,0,1300.73,24.4018,177.779
-1299.84,0.973236,0.860866,2,3,0,1300.3,24.9448,177.856
-1300.17,0.77854,0.860866,2,3,0,1302.11,23.8452,177.8
-1301.88,0.693286,0.860866,2,3,0,1303.54,24.7989,177.656
-1301.88,0.754113,0.860866,1,1,0,1303.03,24.7989,177.656
-1301.6,0.992084,0.860866,2,3,0,1302.84,25.1224,178.043
-1301.57,0.992219,0.860866,2,7,0,1301.74,24.0652,177.669
-1301.73,0.982715,0.860866,3,11,0,1302.14,24.3337,178.05
-1300.09,0.983046,0.860866,2,3,0,1302.2,25.181,177.816
-1300.03,0.812015,0.860866,2,3,0,1301.96,23.8814,177.862
-1300.95,0.90474,0.860866,2,3,0,1301.03,23.3616,177.923
-1301.7,0.906737,0.860866,2,3,0,1303.1,26.2584,177.965
-1299.95,0.956428,0.860866,2,5,0,1301.9,25.1381,177.853
-1300.06,0.98952,0.860866,2,3,0,1300.18,24.0297,177.796
-1300.43,0.957124,0.860866,2,3,0,1300.6,25.6578,177.885
-1300.43,0.973284,0.860866,1,1,0,1300.64,25.6578,177.885
-1300.54,0.964049,0.860866,2,3,0,1300.94,23.4412,177.817
-1301.64,0.855533,0.860866,2,3,0,1301.87,26.2518,177.96
-1300.5,0.979984,0.860866,2,3,0,1302.16,24.8819,177.976
-1300.06,0.987242,0.860866,2,3,0,1300.77,24.0568,177.908
-1300.56,0.77772,0.860866,2,3,0,1302.23,25.354,177.959
-1302.08,0.859496,0.860866,2,7,0,1302.51,24.353,177.641
-1301.21,1,0.860866,2,3,0,1302.53,23.8504,178
-1299.89,0.95839,0.860866,2,3,0,1301.47,24.08,177.836
-1299.82,0.973436,0.860866,1,3,0,1300.16,24.8869,177.87
-1299.84,0.85747,0.860866,2,3,0,1300.98,24.2158,177.833
-1299.83,0.964762,0.860866,2,3,0,1300.11,24.8953,177.871
-1299.82,0.946306,0.860866,2,3,0,1300.25,24.272,177.877
-1300.76,0.824729,0.860866,1,3,0,1300.87,23.3043,177.869
-1300.83,0.994308,0.860866,2,7,0,1301.37,25.0053,177.723
-1299.97,0.989051,0.860866,2,3,0,1301.07,23.9833,177.825
-1300.53,0.813266,0.860866,2,3,0,1301.17,23.715,177.93
-1301.3,0.920994,0.860866,2,3,0,1301.49,26.2582,177.846
-1301.78,0.944569,0.860866,2,3,0,1302.74,23.1192,177.719
-1300.92,0.991869,0.860866,3,11,0,1302.14,23.7231,177.969
-1300.21,1,0.860866,2,3,0,1300.88,24.8337,177.769
-1300.28,0.806965,0.860866,2,7,0,1301.78,24.9105,177.954
-1301.84,0.722822,0.860866,2,3,0,1302.53,26.5661,177.896
-1300.1,0.993934,0.860866,2,7,0,1301.72,24.0549,177.787
-1301.32,0.886673,0.860866,3,11,0,1301.32,23.7346,177.695
-1300.8,0.799512,0.860866,2,3,0,1303.73,25.4137,177.978
-1300.8,0.69783,0.860866,1,3,0,1304.5,25.4137,177.978
-1300.6,0.995156,0.860866,2,3,0,1301.39,23.7167,177.939
-1299.88,1,0.860866,2,3,0,1300.59,24.5059,177.805
-1299.81,0.963162,0.860866,2,3,0,1300.2,24.5123,177.89
-1299.95,0.817983,0.860866,2,3,0,1301.93,24.1815,177.803
-1302.07,0.474952,0.860866,1,3,0,1305.19,25.9954,178.026
-1302.66,0.966026,0.860866,2,3,0,1302.88,26.3604,178.029
-1300.79,0.870649,0.860866,2,3,0,1304.57,23.7478,177.961
-1300.85,0.797439,0.860866,2,3,0,1302.7,25.9042,177.919
-1300.55,1,0.860866,2,3,0,1300.9,25.7464,177.894
-1299.88,0.990445,0.860866,1,3,0,1300.5,25.0239,177.854
-1299.84,0.997894,0.860866,3,11,0,1299.95,24.2092,177.874
-1299.85,0.963291,0.860866,2,3,0,1300.15,24.7993,177.823
-1300.11,0.964309,0.860866,2,3,0,1300.14,23.7848,177.855
-1301.25,0.851151,0.860866,2,3,0,1301.68,24.4779,177.683
-1299.9,0.929597,0.860866,2,3,0,1301.84,24.2038,177.814
-1299.87,1,0.860866,1,1,0,1299.91,24.3226,177.812
-1300.65,0.833866,0.860866,2,3,0,1300.85,24.0133,177.97
-1300.11,0.924865,0.860866,2,3,0,1301.4,23.8886,177.893
-1302.1,0.782053,0.860866,2,3,0,1302.55,23.7155,177.651
-1300.99,1,0.860866,1,1,0,1301.91,23.8887,177.71
-1300.39,0.993636,0.860866,2,3,0,1301.34,25.0288,177.961
-1301.17,0.923029,0.860866,2,7,0,1301.45,24.4928,177.688
-1300.15,1,0.860866,2,7,0,1301.02,24.5154,177.944
-1301.49,0.679825,0.860866,2,3,0,1302.55,22.9092,177.851
-1302.32,0.909889,0.860866,2,7,0,1303.58,26.5989,177.969
-1303.07,0.931557,0.860866,2,7,0,1305.43,24.5981,177.6
-1302.49,1,0.860866,2,7,0,1302.89,24.4625,178.087
-1301.41,0.99654,0.860866,3,11,0,1302.44,24.0552,178.023
-1300.68,0.944892,0.860866,2,7,0,1302.3,23.6819,177.75
-1301.43,0.797319,0.860866,2,3,0,1302.2,24.6778,178.039
-1299.93,0.940051,0.860866,1,3,0,1301.82,24.2648,177.904
-1300.08,0.909005,0.860866,1,3,0,1300.63,25.1832,177.817
-1300.58,0.878659,0.860866,2,3,0,1301.29,24.2006,177.73
-1300.68,0.842149,0.860866,2,3,0,1302.06,25.7277,177.809
-1300.67,0.855005,0.860866,2,3,0,1302.51,24.8498,177.728
-1299.98,1,0.860866,2,3,0,1300.64,24.762,177.921
-1300.93,0.802259,0.860866,2,3,0,1301.29,26.041,177.886
-1300.26,0.829575,0.860866,2,7,0,1302.53,23.7092,177.887
-1300.8,0.840497,0.860866,2,3,0,1301.89,23.4611,177.764
-1300.24,0.766159,0.860866,1,3,0,1303,25.1645,177.937
-1304.1,0.660934,0.860866,2,3,0,1304.27,23.8748,178.132
-1301.12,1,0.860866,2,3,0,1304.18,25.68,177.984
-1300.02,1,0.860866,2,3,0,1301.15,24.6729,177.929
-1302.28,0.777939,0.860866,2,3,0,1302.61,26.4148,177.996
-1300.57,1,0.860866,2,3,0,1302.59,24.5767,177.984
-1299.99,0.939493,0.860866,2,3,0,1301.44,25.123,177.831
-1299.95,0.981576,0.860866,2,3,0,1300.26,24.3924,177.794
-1300.16,0.951377,0.860866,2,3,0,1300.47,23.8453,177.801
-1300.93,0.655512,0.860866,1,3,0,1303.38,25.3747,177.991
-1300.68,0.989408,0.860866,2,3,0,1301.59,23.7241,177.948
-1301.04,0.965985,0.860866,2,3,0,1301.84,24.8948,178.015
-1300.59,1,0.860866,1,1,0,1301.01,24.9177,177.983
-1300.1,0.993683,0.860866,2,3,0,1300.71,24,177.792
-1300.43,0.928323,0.860866,1,1,0,1300.46,23.6007,177.795
-1300.36,0.92004,0.860866,2,3,0,1301.28,24.1815,177.955
-1300.47,0.929772,0.860866,2,3,0,1301.17,25.1178,177.759
-1300.16,0.832503,0.860866,1,3,0,1301.82,24.1723,177.932
-1300.14,0.967395,0.860866,2,3,0,1300.62,25.1921,177.807
-1300.89,0.825185,0.860866,2,3,0,1301.75,25.7823,177.948
-1300.48,0.79714,0.860866,2,3,0,1303.6,24.0278,177.744
-1300.49,0.996651,0.860866,2,3,0,1300.68,24.2976,177.736
-1300.53,0.970397,0.860866,2,7,0,1301.11,23.6608,177.923
-1299.94,1,0.860866,2,3,0,1300.59,23.9854,177.84
-1300.12,0.978963,0.860866,2,3,0,1300.28,24.7652,177.776
-1299.95,1,0.860866,1,1,0,1300.1,24.5654,177.794
-1300.33,0.925838,0.860866,2,3,0,1300.52,23.584,177.862
-1299.91,1,0.860866,2,3,0,1300.45,24.3298,177.905
-1303.25,0.75947,0.860866,2,3,0,1303.52,23.1925,177.625
-1302.91,0.990993,0.860866,2,7,0,1303.25,26.0019,178.072
-1299.77,0.913054,0.860866,1,3,0,1304.26,24.6027,177.875
-1301.43,0.717033,0.860866,1,3,0,1302.23,24.4061,177.673
-1301.15,1,0.860866,2,3,0,1301.52,24.706,178.023
-1300.9,0.994617,0.860866,2,7,0,1301.28,24.566,177.706
-1300.42,1,0.860866,2,3,0,1300.96,24.9763,177.755
-1299.81,0.989936,0.860866,2,3,0,1300.52,24.3212,177.83
-1301.13,0.847566,0.860866,2,3,0,1301.19,26.0504,177.933
-1299.83,1,0.860866,2,3,0,1300.91,24.3185,177.883
-1299.93,0.943715,0.860866,2,3,0,1300.36,24.9933,177.898
-1302.13,0.747065,0.860866,2,3,0,1302.46,24.2941,177.638
-1305.2,0.492293,0.860866,2,3,0,1308.15,21.8749,177.918
-1304.07,1,0.860866,2,3,0,1305.9,22.0735,177.873
-1300.26,1,0.860866,2,3,0,1303.69,25.3964,177.912
-1300.1,0.928977,0.860866,2,3,0,1301.15,23.942,177.9
-1300.12,0.998438,0.860866,2,3,0,1300.19,25.0873,177.798
-1300.78,0.923381,0.860866,2,3,0,1300.91,24.4395,177.997
-1300.08,0.972268,0.860866,2,3,0,1301.38,25.0911,177.804
-1302.33,0.596236,0.860866,1,3,0,1303.68,26.6589,177.958
-1300.77,1,0.860866,2,3,0,1302.15,25.5228,177.966
-1301.41,0.836542,0.860866,2,3,0,1302.74,26.2851,177.829
-1301.9,0.946427,0.860866,2,3,0,1302.71,22.894,177.749
-1299.76,0.962244,0.860866,1,3,0,1302.15,24.3987,177.858
-1302.46,0.70033,0.860866,2,3,0,1302.99,26.0514,177.698
-1299.93,0.974792,0.860866,1,3,0,1302.35,25.1102,177.864
-1299.97,0.940042,0.860866,1,3,0,1300.48,23.9485,177.846
-1300.37,0.912191,0.860866,1,1,0,1300.38,23.5582,177.828
-1300.25,0.983388,0.860866,2,3,0,1300.71,25.0089,177.947
-1300.16,0.784491,0.860866,2,3,0,1302.33,24.3878,177.766
-1300.1,0.988365,0.860866,2,3,0,1300.35,24.213,177.927
-1300.06,1,0.860866,2,3,0,1300.1,24.9279,177.793
-1300.63,0.916024,0.860866,2,3,0,1300.9,24.4282,177.986
-1300.19,1,0.860866,2,3,0,1300.65,24.8521,177.772
-1300.48,0.976087,0.860866,2,3,0,1300.53,24.9978,177.751
-1301.09,0.852484,0.860866,1,1,0,1301.17,25.303,177.722
-1300.16,1,0.860866,2,3,0,1300.96,24.3894,177.942
-1301.08,0.827567,0.860866,2,3,0,1301.34,26.1116,177.839
-1299.99,1,0.860866,2,3,0,1300.99,24.4137,177.922
-1300.05,0.925806,0.860866,1,3,0,1300.62,25.2072,177.829
-1300.13,0.824699,0.860866,2,3,0,1301.72,23.794,177.874
-1299.93,0.995664,0.860866,2,3,0,1300.3,24.7307,177.914
-1300.45,0.829294,0.860866,1,3,0,1301.48,23.659,177.78
-1299.97,0.971546,0.860866,2,3,0,1300.79,24.1283,177.899
-1300.26,0.887878,0.860866,2,3,0,1300.86,25.4873,177.888
-1301.8,0.822327,0.860866,2,3,0,1302.54,25.9135,178.015
-1302.49,0.909389,0.860866,2,3,0,1303.58,23.2145,177.661
-1301.92,0.996615,0.860866,3,11,0,1302.75,25.0868,178.061
-1302.77,0.894187,0.860866,1,1,0,1302.89,25.6296,178.084
-1300.71,0.97815,0.860866,2,3,0,1303.08,24.366,177.99
-1300.4,0.99111,0.860866,2,7,0,1301.04,25.0231,177.76
-1300.35,0.910298,0.860866,2,3,0,1301.33,23.8265,177.923
-1302.55,0.833637,0.860866,2,3,0,1302.83,24.1687,177.62
-1301.01,0.981162,0.860866,3,11,0,1303.29,26.0981,177.881
