# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 1
# model = weights_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 4
# data
#   file = weights_4.data.R
# init = 2 (Default)
# random
#   seed = 3673735537
# output
#   file = weights_samples_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma
-746.388,0.969591,0.832447,2,3,0,746.573,154.845,0.906498,5.02689
-747.002,0.931091,0.832447,2,3,0,747.482,154.369,0.940817,5.25783
-746.266,1,0.832447,2,3,0,747.16,154.607,0.885549,5.2156
-747.029,0.750794,0.832447,1,3,0,749.233,154.837,0.921042,4.87545
-748.342,0.861413,0.832447,2,3,0,749.196,154.313,0.981256,5.24674
-749.715,0.867993,0.832447,2,3,0,751.218,155.095,0.869371,4.76768
-749.25,0.946369,0.832447,2,3,0,752.611,154.244,0.872005,4.7199
-747.696,0.994405,0.832447,6,103,0,750.466,154.773,0.835294,5.22362
-748.739,0.910568,0.832447,2,7,0,749.976,154.566,0.99775,4.94845
-748.016,1,0.832447,2,3,0,749.425,154.285,0.974814,5.04116
-746.962,0.985123,0.832447,2,7,0,748.405,154.88,0.866753,5.17174
-745.977,0.963697,0.832447,1,3,0,747.368,154.672,0.910548,5.10479
-746.549,0.915542,0.832447,2,5,0,746.723,154.871,0.907848,4.99516
-746.986,0.974475,0.832447,4,19,0,747.271,154.852,0.896048,4.88288
-748.34,0.758666,0.832447,1,1,0,748.375,154.953,0.891876,4.77591
-748.016,0.955032,0.832447,6,87,0,750.442,154.289,0.902307,5.43337
-747.98,0.967148,0.832447,3,11,0,749.04,154.177,0.900462,4.85522
-753.047,0.632405,0.832447,2,3,0,754.584,154.231,0.95717,4.52798
-746.244,1,0.832447,2,3,0,752.713,154.656,0.937495,5.083
-746.391,0.991356,0.832447,2,7,0,746.58,154.553,0.871398,4.98533
-746.211,0.988285,0.832447,2,3,0,746.646,154.68,0.875819,5.09266
-746.947,0.933672,0.832447,2,3,0,747.117,154.572,0.845908,5.14341
-750.318,0.6518,0.832447,2,3,0,755.157,154.619,0.989298,4.71388
-748.493,1,0.832447,2,3,0,751.378,155.001,0.951957,4.86356
-748.493,0.808777,0.832447,1,1,0,749.588,155.001,0.951957,4.86356
-746.158,0.992901,0.832447,2,3,0,748.95,154.782,0.908025,5.09005
-746.128,0.994903,0.832447,2,3,0,746.257,154.468,0.901636,5.00018
-747.362,0.81527,0.832447,2,3,0,748.004,154.648,0.861319,4.84242
-747.652,0.972881,0.832447,4,27,0,747.98,154.343,0.949374,5.33598
-747.092,0.959888,0.832447,2,3,0,748.694,154.246,0.884454,5.22151
-749.347,0.644323,0.832447,2,3,0,752.342,154.108,0.899389,4.7591
-746.829,1,0.832447,2,3,0,749.561,154.663,0.874677,5.30418
-747.626,0.940176,0.832447,2,3,0,748.36,154.439,0.855684,4.85155
-748.334,0.978375,0.832447,6,83,0,749.088,154.495,0.856107,5.46162
-747.494,0.95629,0.832447,2,7,0,750.059,154.68,0.928643,5.41663
-746.418,1,0.832447,2,3,0,747.797,154.84,0.901703,5.00343
-746.713,0.958087,0.832447,2,7,0,747.353,154.472,0.914357,5.30955
-746.666,0.983504,0.832447,3,11,0,747.245,154.767,0.902796,4.88791
-748.121,0.648823,0.832447,2,3,0,750.02,155.159,0.90523,5.1776
-747.878,0.913734,0.832447,2,3,0,750.08,154.947,0.86335,5.32294
-746.695,0.936982,0.832447,5,63,0,749.718,154.715,0.856073,5.08358
-745.972,0.860693,0.832447,2,3,0,748.242,154.535,0.900076,5.04356
-746.011,0.971851,0.832447,2,3,0,746.268,154.668,0.899818,5.02102
-745.991,0.998177,0.832447,2,3,0,746.076,154.616,0.917399,5.03845
-748.959,0.658762,0.832447,2,3,0,750.599,154.982,0.855534,4.80402
-747.549,1,0.832447,1,1,0,748.782,154.888,0.877377,4.8519
-747.114,0.96266,0.832447,4,19,0,748.584,154.315,0.892452,4.88344
-746.882,0.889133,0.832447,4,23,0,748.919,154.555,0.888588,4.83722
-746.435,0.996923,0.832447,2,3,0,747.241,154.724,0.877633,5.20506
-746.711,0.963766,0.832447,2,3,0,747.099,154.523,0.880063,5.29529
-747.031,0.973353,0.832447,2,3,0,747.404,154.295,0.874339,5.22249
-747.938,0.941666,0.832447,2,3,0,748.644,154.827,0.967527,4.90415
-746.685,0.858587,0.832447,2,3,0,750.151,154.413,0.862178,5.05795
-748.234,0.828506,0.832447,2,3,0,749.117,154.716,0.831856,4.88187
-746.313,0.980773,0.832447,2,3,0,748.578,154.464,0.882814,4.98589
-746.374,0.925287,0.832447,4,23,0,747.277,154.809,0.911485,5.1848
-746.591,0.913985,0.832447,2,7,0,747.291,154.495,0.906382,5.29731
-746.934,0.974075,0.832447,2,7,0,747.446,154.648,0.963284,5.14513
-747.359,0.954221,0.832447,4,19,0,748.099,154.929,0.863379,5.22047
-746.06,0.999399,0.832447,3,11,0,747.227,154.54,0.88865,5.13606
-747.55,0.862344,0.832447,2,3,0,747.662,154.473,0.883535,5.42028
-751.713,0.772102,0.832447,2,3,0,752.942,154.538,0.809257,4.66558
-749.902,1,0.832447,1,1,0,751.771,154.45,0.822157,4.75541
-746.413,1,0.832447,2,3,0,750.187,154.349,0.914692,5.0279
-748.18,0.829868,0.832447,2,7,0,748.294,155.127,0.870746,5.06918
-749.233,0.949061,0.832447,2,3,0,750.024,155.045,0.826117,5.00268
-747.611,0.99447,0.832447,4,23,0,749.59,155.044,0.93634,5.03709
-747.69,0.999775,0.832447,2,3,0,748.085,155.069,0.935056,5.11261
-747.438,1,0.832447,2,3,0,748.716,154.152,0.926978,5.15211
-746.961,0.907755,0.832447,2,3,0,748.759,154.236,0.922535,5.16259
-746.09,1,0.832447,2,3,0,746.837,154.732,0.912778,5.12705
-747.185,0.82996,0.832447,2,3,0,747.851,154.833,0.948019,4.93262
-747.668,0.938862,0.832447,3,11,0,748.936,154.513,0.888698,5.44704
-747.202,0.996887,0.832447,5,35,0,748.134,154.592,0.886421,5.39033
-746.155,0.954615,0.832447,4,19,0,748.041,154.699,0.928854,5.06739
-746.488,0.946749,0.832447,2,3,0,746.732,154.881,0.908458,5.05248
-748.853,0.801999,0.832447,2,3,0,749.422,154.524,0.960943,4.73001
-746.129,0.996824,0.832447,3,15,0,748.818,154.649,0.91452,4.97189
-751.371,0.64214,0.832447,3,15,0,751.794,154.519,0.792951,4.77702
-748.805,0.967287,0.832447,5,31,0,752.217,154.695,0.984661,5.39556
-748.185,1,0.832447,1,1,0,748.902,154.74,0.968396,5.38084
-747.849,0.968636,0.832447,3,11,0,748.813,154.416,0.852275,4.84403
-746.079,1,0.832447,2,3,0,747.656,154.71,0.894006,5.13299
-747.849,0.842317,0.832447,2,3,0,747.943,154.458,0.825288,5.12231
-748.876,0.951561,0.832447,4,19,0,749.427,154.284,0.987923,4.95809
-747.925,1,0.832447,1,1,0,748.972,154.259,0.963089,4.96433
-747.154,1,0.832447,2,3,0,748.952,154.646,0.885024,4.80893
-747.827,0.744522,0.832447,2,3,0,749.504,154.131,0.888438,4.94416
-747.209,1,0.832447,2,3,0,748.335,154.939,0.917327,4.91399
-748.394,0.909896,0.832447,4,19,0,749.12,154.476,0.964841,4.79357
-750.456,0.769173,0.832447,3,11,0,752.606,155.21,0.956211,5.45002
-749.546,1,0.832447,2,7,0,750.423,154.056,0.859979,4.84619
-746.294,0.901615,0.832447,2,3,0,751.183,154.481,0.891812,5.21446
-747.897,0.785043,0.832447,2,3,0,748.745,154.727,0.904892,5.47441
-746.379,0.986853,0.832447,2,3,0,748.268,154.619,0.892563,4.91074
-746.925,0.74949,0.832447,4,31,0,749.555,154.67,0.846736,5.0718
-746.747,0.998234,0.832447,3,11,0,747.391,154.484,0.951433,4.99256
-746.549,1,0.832447,4,23,0,747.007,154.722,0.881285,5.25049
-746.8,0.964073,0.832447,2,3,0,747.274,154.511,0.85565,5.19238
-746.872,0.957782,0.832447,2,3,0,747.655,154.692,0.851464,5.01679
-747.032,0.965714,0.832447,5,55,0,748.015,154.489,0.855348,4.93777
-746.74,0.932226,0.832447,2,3,0,748.445,154.734,0.895834,5.31114
-748.053,0.886062,0.832447,2,3,0,748.815,154.818,0.910588,4.74136
-746.932,0.966269,0.832447,5,47,0,748.973,154.377,0.949375,4.99672
-746.984,0.790901,0.832447,2,7,0,748.974,154.948,0.922575,4.99347
-746.924,0.928242,0.832447,2,3,0,748.203,154.671,0.935834,4.86529
-745.971,0.919542,0.832447,1,3,0,747.999,154.583,0.894499,5.11514
-746.376,0.936688,0.832447,2,3,0,746.434,154.854,0.909913,5.08635
-746.28,0.886198,0.832447,1,3,0,747.578,154.405,0.885694,5.07801
-747.119,0.881791,0.832447,2,3,0,747.681,154.356,0.852308,5.06297
-746.943,0.998112,0.832447,3,15,0,747.563,154.32,0.889741,5.27121
-749.07,0.851945,0.832447,2,3,0,749.574,154.95,0.861746,4.75695
-751.5,0.559055,0.832447,1,1,0,751.737,155.148,0.856854,4.68848
-752.051,0.92022,0.832447,3,11,0,754.646,153.831,0.91018,5.56797
-749.235,0.968371,0.832447,2,3,0,753.615,154.979,0.956661,4.78108
-751.542,0.852602,0.832447,3,11,0,752.757,153.894,0.849021,5.48463
-748.577,0.816826,0.832447,3,11,0,754.647,155.059,0.963207,5.25628
-746.719,0.982933,0.832447,2,7,0,748.576,154.27,0.90915,5.02148
-746.421,0.971538,0.832447,2,3,0,747.305,154.454,0.869735,5.11171
-746.866,0.947873,0.832447,2,7,0,747.165,154.895,0.919057,4.94685
-746.531,0.96241,0.832447,2,3,0,747.822,154.312,0.901227,5.02475
-746.454,1,0.832447,2,3,0,746.533,154.86,0.909783,5.15104
-746.707,0.818023,0.832447,2,7,0,748.202,154.361,0.932777,5.20794
-747.281,0.960486,0.832447,4,19,0,747.792,154.91,0.855934,5.06781
-746.388,0.859724,0.832447,2,3,0,749.323,154.35,0.892019,5.07619
-746.105,0.946776,0.832447,2,3,0,747.033,154.71,0.921543,5.12004
-746.824,0.925076,0.832447,2,3,0,746.926,154.389,0.929472,5.27102
-747.272,0.950494,0.832447,2,7,0,747.833,155.006,0.914478,5.21678
-746.129,1,0.832447,2,3,0,747.346,154.769,0.910054,5.07769
-746.072,0.930092,0.832447,2,7,0,746.663,154.457,0.897531,5.08859
-746.498,0.876526,0.832447,2,3,0,747.378,154.693,0.86446,5.14693
-746.558,0.978339,0.832447,2,3,0,746.98,154.508,0.927691,4.90784
-747.051,0.882983,0.832447,2,3,0,747.944,154.291,0.944326,5.03027
-749.463,0.846374,0.832447,2,3,0,749.531,153.995,0.951498,4.9391
-746.18,0.7647,0.832447,2,3,0,751.941,154.747,0.888709,5.03585
-746.434,0.920014,0.832447,3,11,0,747.091,154.787,0.914214,4.95199
-746.803,0.969701,0.832447,2,3,0,747.131,154.596,0.920997,4.84551
-746.555,0.964386,0.832447,3,11,0,747.526,154.675,0.914745,5.29114
-745.947,0.942231,0.832447,2,3,0,747.271,154.597,0.901882,5.12084
-746.438,0.949001,0.832447,2,3,0,746.46,154.67,0.937725,5.20062
-747.114,0.897203,0.832447,2,7,0,747.868,154.797,0.9565,4.98319
-746.821,0.841957,0.832447,2,3,0,749.345,154.487,0.853003,5.03025
-746.077,0.971487,0.832447,2,3,0,747.295,154.459,0.900554,5.11985
-746.287,0.984879,0.832447,2,3,0,746.344,154.375,0.913721,5.10786
-747.7,0.865682,0.832447,2,3,0,748.285,154.263,0.944311,5.31147
-746.959,0.935214,0.832447,2,3,0,748.835,154.228,0.922323,5.05193
-747.518,0.964274,0.832447,2,3,0,748.157,154.871,0.965138,5.03096
-746.593,0.629046,0.832447,2,3,0,752.318,154.655,0.873213,5.25138
-746.678,0.981824,0.832447,5,59,0,747.297,154.673,0.864482,5.22578
-746.545,1,0.832447,1,1,0,746.719,154.626,0.868602,5.22115
-745.96,0.999018,0.832447,3,11,0,746.49,154.549,0.895877,5.08318
-747.335,0.767564,0.832447,2,3,0,748.392,154.636,0.903941,5.41808
-747.98,0.946099,0.832447,5,39,0,749.163,154.394,0.87011,5.43151
-747.495,0.966165,0.832447,3,15,0,749.469,154.623,0.937434,4.79214
-746.294,0.961335,0.832447,5,39,0,748.261,154.565,0.940783,5.10028
-746.157,1,0.832447,2,3,0,746.292,154.554,0.931834,5.11983
-749.054,0.723348,0.832447,2,3,0,749.396,154.077,0.837048,5.11177
-748.336,1,0.832447,2,3,0,749.241,154.124,0.850384,5.17907
-746.641,0.952633,0.832447,2,3,0,749.131,154.291,0.918564,5.1356
-746.615,0.993854,0.832447,3,11,0,747.104,154.751,0.939842,4.97058
-746.709,0.987939,0.832447,6,83,0,747.271,154.586,0.906685,5.32935
-747.456,0.911185,0.832447,2,3,0,748.059,154.469,0.932536,5.39735
-746.314,0.996497,0.832447,2,3,0,747.603,154.639,0.879206,4.9654
-746.293,0.988843,0.832447,3,11,0,746.658,154.757,0.89699,5.19873
-746.305,0.896829,0.832447,1,3,0,747.557,154.553,0.938675,5.02388
-746.38,0.963608,0.832447,5,43,0,747.054,154.677,0.931651,4.95945
-745.962,0.958087,0.832447,2,3,0,746.908,154.524,0.904861,5.0969
-746.361,0.884241,0.832447,2,3,0,747.126,154.631,0.869623,5.00995
-746.189,0.82157,0.832447,2,3,0,748.36,154.605,0.878556,5.15399
-746.651,0.847604,0.832447,2,3,0,747.681,154.419,0.947475,5.105
-747.73,0.857347,0.832447,2,3,0,748.195,155.054,0.939631,5.1668
-747.189,1,0.832447,2,3,0,747.928,154.169,0.90225,5.0576
-747.67,0.975956,0.832447,3,11,0,748.309,154.928,0.886283,4.84355
-746.821,1,0.832447,2,3,0,748.197,154.534,0.952319,5.22469
-746.036,0.995774,0.832447,4,31,0,746.92,154.668,0.916441,5.02428
-746.826,0.887319,0.832447,2,3,0,746.92,154.282,0.933311,5.10238
-748.059,0.747209,0.832447,2,3,0,750.382,154.878,0.86217,4.82413
-746.065,1,0.832447,2,7,0,747.802,154.56,0.908534,5.17895
-746.036,0.960625,0.832447,2,7,0,746.49,154.537,0.901789,5.00014
-749.199,0.678232,0.832447,2,3,0,749.562,154.139,0.985421,5.18178
-747.56,1,0.832447,2,3,0,749.541,154.408,0.972782,5.01618
-746.985,0.861606,0.832447,2,7,0,749.788,154.887,0.86528,5.03665
-746.44,0.974782,0.832447,2,3,0,747.463,154.348,0.920022,5.03689
-746.551,0.947819,0.832447,3,15,0,747.337,154.751,0.864959,5.12049
-746.765,0.955143,0.832447,2,3,0,747.332,154.548,0.851049,5.07742
-747.714,0.913384,0.832447,2,3,0,748.122,154.256,0.847103,5.17017
-747.714,0.480197,0.832447,2,3,0,753.664,154.256,0.847103,5.17017
-748.781,0.847804,0.832447,1,1,0,748.858,154.163,0.832882,5.21512
-747.306,1,0.832447,2,3,0,749.216,154.385,0.873419,5.33976
-747.459,0.987704,0.832447,2,7,0,747.832,154.305,0.896862,5.36255
-747.643,0.967784,0.832447,2,7,0,748.305,154.132,0.889235,5.21962
-746.639,0.921644,0.832447,2,3,0,749.208,154.801,0.93825,5.18425
-746.752,0.842594,0.832447,2,7,0,748.637,154.58,0.854142,5.00645
-746.297,1,0.832447,2,3,0,746.855,154.603,0.930893,5.20101
-746.394,0.994247,0.832447,2,3,0,746.53,154.505,0.940455,5.15212
-746.513,0.963406,0.832447,2,3,0,746.843,154.862,0.886791,5.04879
-746.7,0.941717,0.832447,2,3,0,747.438,154.863,0.892502,5.22586
-747.551,0.899456,0.832447,2,3,0,748.123,154.27,0.909067,4.84264
-747.678,0.587554,0.832447,2,3,0,752.934,154.82,0.835963,5.17745
-748.59,0.676712,0.832447,2,3,0,751.416,154.101,0.852239,5.24364
-747.855,0.9924,0.832447,4,27,0,748.893,154.868,0.845148,5.28342
-751.351,0.688723,0.832447,2,7,0,752.46,153.795,0.967014,5.21029
-751.139,0.990573,0.832447,2,7,0,752.33,155.318,0.82706,5.20111
-749.024,1,0.832447,2,3,0,751.085,154.017,0.959106,5.14961
-748.764,0.985509,0.832447,2,7,0,750.041,154.032,0.943197,4.97698
-748.39,0.92911,0.832447,2,7,0,751.457,154.156,0.856313,4.9247
-748.694,0.91528,0.832447,2,3,0,750.212,155.086,0.870433,5.36415
-746.601,0.866727,0.832447,2,3,0,750.838,154.669,0.945655,5.20257
-747.768,0.746142,0.832447,2,3,0,748.854,154.157,0.945574,5.17596
-752.338,0.61446,0.832447,2,7,0,753.032,155.509,0.854298,5.26896
-749.072,1,0.832447,2,3,0,752.503,155.207,0.859122,5.06942
-747.674,0.990374,0.832447,3,11,0,750.56,155.069,0.932616,5.14999
-746.637,0.993534,0.832447,2,7,0,747.779,154.341,0.883224,5.1884
-746.561,0.99994,0.832447,3,11,0,746.824,154.313,0.899388,5.01055
-746.31,0.980913,0.832447,2,3,0,746.891,154.786,0.917019,5.17244
-746.425,0.941646,0.832447,4,19,0,747.282,154.371,0.892862,4.99516
-746.035,0.767048,0.832447,2,3,0,748.775,154.664,0.891595,5.1288
-748.51,0.776038,0.832447,2,3,0,748.755,154.901,0.823185,5.0404
-746.646,1,0.832447,3,11,0,748.693,154.78,0.901427,4.89765
-746.654,0.996995,0.832447,3,11,0,747.152,154.64,0.872619,5.26528
-747.529,0.956591,0.832447,3,15,0,747.615,154.558,0.939451,4.79391
-746.196,1,0.832447,2,3,0,747.598,154.521,0.927669,5.16451
-746.116,0.919225,0.832447,3,11,0,747.124,154.56,0.884657,5.01082
-746.956,0.901161,0.832447,2,3,0,747.255,154.518,0.861306,4.91042
-748.166,0.843223,0.832447,2,7,0,749.232,155.062,0.852751,5.13774
-747.702,0.992132,0.832447,3,11,0,748.418,154.898,0.843383,5.1882
-747.184,0.951138,0.832447,3,15,0,748.709,154.797,0.846405,5.05863
-747.082,0.987642,0.832447,5,35,0,748.149,154.666,0.874093,5.34549
-746.796,0.971366,0.832447,2,3,0,747.706,154.509,0.884248,5.31709
-746.584,0.981724,0.832447,2,7,0,747.249,154.746,0.928884,4.92684
-746.807,0.97027,0.832447,3,15,0,747.447,154.359,0.862921,5.08892
-747.1,0.978029,0.832447,4,19,0,747.542,154.284,0.895434,5.28466
-747.761,0.697062,0.832447,2,3,0,751.582,154.662,0.826606,5.18019
-747.259,0.941645,0.832447,2,3,0,748.924,154.421,0.843164,5.04027
-747.018,0.966699,0.832447,5,35,0,748.366,154.402,0.876291,5.30448
-746.797,0.710304,0.832447,2,3,0,750.976,154.521,0.851828,5.14286
-748.803,0.782405,0.832447,2,3,0,749.598,154.18,0.944394,5.42448
-746.037,1,0.832447,2,3,0,748.447,154.621,0.924594,5.09666
-745.979,0.999845,0.832447,5,43,0,746.073,154.607,0.911352,5.02182
-746.142,0.872864,0.832447,2,3,0,747.197,154.635,0.931361,5.04953
-746.459,0.912392,0.832447,4,19,0,747.277,154.513,0.942571,5.16865
-746.759,0.936586,0.832447,2,7,0,747.457,154.553,0.851029,5.09223
-746.752,0.987537,0.832447,4,27,0,747.087,154.776,0.859445,5.13359
-746.802,0.924075,0.832447,2,3,0,747.797,154.942,0.890342,5.06661
-748.306,0.836067,0.832447,2,3,0,749.392,154.792,0.818107,5.11801
-747.022,0.986816,0.832447,4,23,0,748.657,154.326,0.95098,5.11127
-746.563,1,0.832447,2,7,0,747.352,154.821,0.936802,5.12149
-746.83,0.77319,0.832447,1,3,0,749.642,154.465,0.857999,4.98182
-747.321,0.97492,0.832447,2,3,0,747.704,154.601,0.861075,4.84627
-746.23,1,0.832447,2,3,0,747.48,154.395,0.909487,5.04091
-746.428,0.979392,0.832447,2,3,0,746.734,154.556,0.945692,5.13132
-746.276,0.977783,0.832447,4,27,0,746.851,154.442,0.89359,4.97751
-746.453,0.930974,0.832447,2,7,0,747.291,154.706,0.8752,5.20756
-746.465,0.995396,0.832447,2,7,0,746.635,154.778,0.88892,5.2217
-746.3,0.900727,0.832447,2,3,0,747.646,154.538,0.892506,4.93263
-746.739,0.91398,0.832447,2,3,0,747.216,154.371,0.864361,5.0857
-746.62,0.988889,0.832447,2,3,0,747.174,154.717,0.944764,4.98228
-750.761,0.608219,0.832447,2,3,0,752.283,155.078,1.01005,5.02696
-748.827,0.996026,0.832447,4,27,0,751.274,155.043,0.956122,4.87146
-747.858,0.996548,0.832447,2,3,0,750.292,154.153,0.913713,5.3128
-747.901,0.881169,0.832447,2,3,0,750.001,154.111,0.871038,5.16853
-747.64,0.853771,0.832447,2,3,0,750.246,154.095,0.90149,5.09258
-746.61,0.968117,0.832447,2,3,0,748.57,154.448,0.914889,4.89382
-746.436,0.785336,0.832447,2,3,0,749.333,154.739,0.872334,5.01234
-746.684,0.983506,0.832447,3,15,0,746.753,154.371,0.940029,5.16034
-746.276,1,0.832447,2,3,0,746.931,154.822,0.902297,5.05753
-746.275,0.99446,0.832447,2,3,0,746.44,154.388,0.893269,5.05076
-746.663,0.924799,0.832447,2,3,0,747.349,154.854,0.925707,4.97651
-746.832,0.944948,0.832447,3,15,0,747.892,154.321,0.879089,5.21402
-747.136,0.920293,0.832447,4,23,0,748.185,154.751,0.957138,4.95079
-746.13,0.997169,0.832447,2,3,0,747.316,154.762,0.900838,5.04556
-746.312,0.936966,0.832447,5,31,0,747.031,154.368,0.90287,5.13212
-746.48,0.97034,0.832447,3,11,0,747.013,154.685,0.867559,4.99751
-746.164,1,0.832447,2,3,0,746.435,154.616,0.878359,5.02884
-747.268,0.78925,0.832447,2,3,0,747.936,154.979,0.872302,5.16082
-747.051,0.99482,0.832447,3,11,0,747.893,154.797,0.957701,5.02084
-747.131,0.906668,0.832447,2,3,0,748.496,155.007,0.889503,5.1019
-746.268,0.994666,0.832447,2,7,0,747.285,154.541,0.875934,5.0046
-746.295,0.982112,0.832447,4,31,0,746.724,154.691,0.921586,4.95237
-747.143,0.84104,0.832447,4,31,0,748.436,154.887,0.915058,5.30935
-746.086,1,0.832447,2,3,0,747.048,154.499,0.892464,5.14486
-746.223,0.948326,0.832447,2,3,0,746.714,154.709,0.886304,4.99034
-746.996,0.942636,0.832447,5,31,0,747.21,154.39,0.925326,4.87128
-747.028,0.970517,0.832447,4,19,0,748.102,154.809,0.884148,5.31722
-747.382,0.910515,0.832447,2,3,0,748.394,154.958,0.906524,5.30473
-746.917,0.768371,0.832447,2,3,0,750.696,154.547,0.962446,5.15197
-746.595,0.979783,0.832447,2,3,0,747.406,154.455,0.866083,4.99946
-747.267,0.816938,0.832447,2,3,0,748.489,154.935,0.925978,5.27927
-746.354,0.99339,0.832447,2,7,0,747.396,154.484,0.920122,4.94069
-747.141,0.782139,0.832447,2,3,0,748.37,154.211,0.922538,5.19056
-746.139,0.988955,0.832447,3,11,0,747.359,154.762,0.90824,5.12912
-749.604,0.687215,0.832447,2,3,0,750.369,155.115,0.974411,4.93517
-749.715,0.879287,0.832447,2,3,0,751.847,153.88,0.901389,5.2879
-748.94,0.867763,0.832447,3,11,0,753.905,154.562,0.975501,4.77301
-747.562,0.961864,0.832447,2,3,0,750.417,154.683,0.881699,4.7735
-746.668,0.918264,0.832447,2,3,0,748.868,154.903,0.916611,5.01784
-746.013,0.950804,0.832447,1,3,0,747.148,154.606,0.90537,5.16239
