# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = m12_6_1_model
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 2000
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 2
# data
#   file = m12.6.1_2.data.R
# init = 2 (Default)
# random
#   seed = 2734807180
# output
#   file = m12.6.1_samples_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,bp,a_society.1,a_society.2,a_society.3,a_society.4,a_society.5,a_society.6,a_society.7,a_society.8,a_society.9,a_society.10,sigma_society
930.126,0.991469,0.0543365,6,63,0,-921.176,0.953484,0.267137,-0.217674,-0.0743082,0.130856,0.210905,0.0484532,-0.211082,0.459755,-0.225282,0.291645,-0.0284326,0.244069
926.518,0.980699,0.0543365,6,63,0,-922.034,0.520026,0.3299,0.126841,0.254949,-0.0704277,0.350281,0.123377,-0.152124,-0.26192,0.0152211,0.143612,-0.232939,0.252809
926.91,0.974108,0.0543365,6,63,0,-922.382,2.10162,0.154154,-0.154507,-0.168594,0.0818012,0.215571,-0.214617,-0.427023,0.408202,-0.0843772,0.262515,0.28309,0.377459
927.629,0.998431,0.0543365,6,63,0,-921.159,1.36591,0.21225,-0.334426,0.20737,-0.324161,0.553723,0.298341,-0.0542749,0.14233,-0.0348271,0.58633,0.15292,0.312325
925.633,0.936827,0.0543365,6,63,0,-920.536,1.25961,0.267382,-0.300753,-0.127571,0.0194398,-0.163059,-0.337421,-0.486189,0.0984297,-0.350422,-0.0342616,-0.166929,0.244226
927.801,0.973759,0.0543365,6,63,0,-919.741,0.709952,0.319789,-0.188377,0.0360572,-0.172414,0.0708081,-0.19744,-0.533202,0.125832,0.0269436,0.213957,-0.510614,0.314216
928.252,0.932936,0.0543365,6,63,0,-922.498,1.58005,0.202717,-0.143454,-0.0334745,0.0339283,0.521088,0.264098,-0.0562364,0.153306,-0.393024,0.257022,-0.00909322,0.307675
920.676,0.703135,0.0543365,6,63,0,-914.573,1.45252,0.234597,-0.17339,0.365115,0.143675,0.500736,0.127653,-0.629631,0.235962,-0.389253,0.52668,-0.278184,0.402258
926.812,0.999734,0.0543365,6,127,0,-916.764,-0.288249,0.435029,-0.187936,0.206873,0.0940009,0.494734,-0.0881942,-0.309216,0.167587,-0.301189,0.0760527,-0.864125,0.325552
924.375,0.979048,0.0543365,6,63,0,-921.023,0.186952,0.368666,-0.0657589,-0.199053,0.134721,0.318979,0.122,-0.639059,0.00659619,-0.449228,0.0979667,-0.803854,0.396555
923.186,0.98971,0.0543365,6,63,0,-916.782,-0.403745,0.413782,0.462957,0.19372,-0.0674175,0.242839,-0.0747319,-0.474857,0.0677928,-0.0840717,0.173335,-0.460358,0.297939
928.372,0.996726,0.0543365,6,127,0,-916.426,0.329096,0.352916,0.190408,0.0601486,-0.00591913,0.282096,-0.245235,-0.498496,-0.0829627,-0.333194,0.16573,-0.485363,0.257511
924.813,0.997515,0.0543365,6,63,0,-921.23,0.695709,0.330089,-0.654284,0.289061,-0.24888,0.0387607,-0.0476604,-0.50814,-0.0171697,-0.362267,-0.188073,-0.632508,0.426597
926.949,0.94195,0.0543365,7,127,0,-920.353,0.354633,0.316817,0.41265,0.340797,0.433359,0.542587,0.159727,-0.195932,0.325048,-0.123786,0.447268,-0.0262186,0.444793
926.3,0.986336,0.0543365,6,63,0,-920.192,0.27341,0.330095,0.331942,0.282908,0.498034,0.573175,0.189368,-0.401838,0.389199,-0.0342555,0.455021,0.0255627,0.321849
929.276,0.999955,0.0543365,6,63,0,-922.309,1.12942,0.243531,-0.539023,0.14567,-0.22682,0.549944,0.177818,-0.0541862,0.267061,-0.107469,0.392633,0.0890376,0.305895
928.345,0.999611,0.0543365,6,63,0,-925.348,1.75828,0.173751,-0.119583,0.0195088,0.353565,0.354346,0.239652,-0.485487,0.247839,-0.125267,0.406578,0.310505,0.344499
930.951,0.98722,0.0543365,6,63,0,-921.226,0.647586,0.310492,-0.30386,0.0557548,-0.289042,0.404078,0.0403105,-0.0662888,0.141441,-0.259972,0.293829,-0.259932,0.258392
930.651,0.757857,0.0543365,6,63,0,-925.374,0.96627,0.272281,0.0639687,0.102034,0.251345,0.257746,0.137731,-0.451904,0.21036,-0.0758153,0.15571,-0.0862501,0.255824
930.999,0.967801,0.0543365,6,63,0,-925.012,0.281749,0.351701,-0.243987,0.122754,-0.184028,0.499129,-0.00153161,-0.152209,0.0872184,-0.188961,0.340732,-0.382232,0.256851
928.296,0.987437,0.0543365,6,63,0,-923.94,1.02997,0.268285,0.151574,-0.0628344,0.108764,0.323233,-0.209895,-0.329883,0.168188,-0.3594,0.486174,-0.0702386,0.284344
924.192,0.937321,0.0543365,6,63,0,-918.525,1.90237,0.16155,-0.704609,0.159479,-0.064159,0.604848,0.5168,-0.506613,0.247868,0.0961109,0.319496,0.316266,0.444567
925.647,0.507046,0.0543365,6,63,0,-915.917,1.2521,0.212003,-0.366507,0.353354,0.0136975,0.585174,0.207684,-0.399493,0.240997,0.0457095,0.591377,0.244578,0.590674
924.795,0.996091,0.0543365,6,95,0,-916.65,0.763097,0.282841,-0.554775,0.445733,-0.0242968,0.518942,0.10739,-0.484224,-0.0334495,-0.28102,0.526543,-0.162765,0.443687
927.82,0.997955,0.0543365,6,63,0,-921.99,0.814153,0.296726,-0.377811,0.390593,0.0730106,0.410062,0.193858,-0.411535,-0.0450382,-0.290945,0.4617,-0.189731,0.395693
929.352,1,0.0543365,6,63,0,-923.322,0.543247,0.312435,-0.270222,0.398568,0.100608,0.40188,0.174224,-0.306739,0.129736,-0.329813,0.347569,-0.233455,0.464386
927.839,0.996129,0.0543365,6,63,0,-923.298,0.214674,0.354196,-0.0314491,0.241597,0.276627,0.328201,0.263357,-0.547214,0.0131298,-0.174709,0.0648647,-0.39298,0.3359
926.066,0.715124,0.0543365,6,127,0,-917.538,1.10105,0.241067,-0.00953669,0.289361,0.0438725,0.620899,0.118906,0.149766,0.458545,-0.286732,0.603927,0.170403,0.273083
926.374,0.858062,0.0543365,6,127,0,-916.836,2.55127,0.0851112,-0.614162,-0.124462,-0.0108244,0.443518,0.111768,-0.5733,0.283958,0.291904,0.601481,0.696807,0.433138
925.89,0.751102,0.0543365,7,255,0,-920.184,2.05179,0.13663,-0.491688,0.177494,0.0601768,0.439606,0.181106,0.147926,0.479673,0.0633417,0.700578,0.576904,0.418144
923.25,0.927166,0.0543365,6,63,0,-919.957,2.58136,0.07651,-0.143779,0.0672495,0.334356,0.575911,0.281891,-0.0119418,0.237372,0.280567,0.744457,0.71084,0.453049
923.73,0.971607,0.0543365,6,63,0,-913.53,2.60849,0.0777365,-0.497519,0.0951391,-0.134178,0.526229,0.379459,-0.30882,0.723056,0.0128765,0.6263,0.569921,0.588213
927.699,0.834235,0.0543365,7,127,0,-917.365,1.90643,0.178998,-0.594698,-0.208449,-0.381097,0.187016,-0.130798,-0.329579,0.142057,-0.382123,0.0513064,-0.0132838,0.312634
926.081,0.992025,0.0543365,6,63,0,-921.555,2.24361,0.132745,-0.642181,0.0473006,-0.312132,0.278803,-0.00820202,-0.760307,0.0276402,-0.245627,0.342059,0.22068,0.520341
931.201,0.851008,0.0543365,6,127,0,-918.581,1.63665,0.218558,-0.518048,-0.0355321,-0.254127,0.232116,-0.0984382,-0.632424,-0.0552989,-0.182919,0.185352,-0.0393009,0.307592
931.518,0.826827,0.0543365,6,63,0,-926.1,1.41643,0.236314,-0.253185,-0.217996,-0.193181,0.122436,-0.131638,-0.247927,0.0198147,-0.406884,0.154314,-0.129033,0.244907
929.394,0.904717,0.0543365,6,63,0,-925.313,0.805926,0.276513,-0.124007,-0.0830651,0.159276,0.54481,0.184815,-0.457706,0.119458,0.0394281,0.400494,-0.127336,0.276208
929.021,0.980525,0.0543365,6,63,0,-924.623,1.52713,0.194414,-0.343468,0.222775,-0.106365,0.316251,0.101626,-0.125802,0.379072,-0.257907,0.44886,0.200804,0.257666
930.452,0.994686,0.0543365,6,63,0,-920.171,1.35579,0.252227,-0.291662,0.225519,-0.0909578,0.145712,-0.148917,-0.25167,-0.023932,-0.232581,0.11215,-0.293334,0.180529
933.44,0.997636,0.0543365,6,63,0,-927.244,1.36488,0.225591,-0.0852306,0.061689,0.0270948,0.306013,0.172134,-0.160357,0.168199,0.028121,0.269027,-0.0684969,0.167611
930.523,0.870069,0.0543365,6,63,0,-927.631,0.787394,0.30386,-0.0798143,0.0164504,-0.0624084,0.130538,-0.149945,-0.252051,0.0394207,-0.356586,0.0596602,-0.442157,0.205748
928.688,0.977038,0.0543365,6,63,0,-922.173,1.2456,0.248636,-0.0917383,0.387735,0.0427792,0.382339,0.192961,-0.235364,0.00146402,-0.041308,0.100872,0.0081355,0.219835
926.619,0.998199,0.0543365,6,63,0,-920.298,1.1286,0.263629,-0.388088,0.178439,0.0919964,0.275615,0.299706,-0.313131,0.0101224,0.1306,0.107448,-0.0726154,0.317904
927.986,0.881131,0.0543365,6,63,0,-919.031,1.33541,0.240838,0.104666,0.197193,-0.0887359,0.14154,0.231311,-0.300746,0.307365,-0.307685,0.119833,-0.0282616,0.177084
927.066,0.996944,0.0543365,6,63,0,-922.98,0.790104,0.298056,-0.342974,-0.0882525,-0.00632562,0.491606,-0.133321,-0.112697,-0.0568831,0.101017,0.418368,-0.265693,0.288959
926.303,0.890558,0.0543365,6,63,0,-922.742,1.05006,0.263493,0.0814473,0.315455,-0.0279557,0.281558,0.268973,-0.280637,0.429613,-0.362598,0.220258,0.00531091,0.191713
927.216,0.716748,0.0543365,6,63,0,-917.459,1.35695,0.230168,-0.540492,0.172712,0.115025,0.312801,-0.28483,-0.130216,0.0630312,-0.056519,0.384591,-0.104718,0.344126
924.297,0.992067,0.0543365,6,63,0,-919.182,0.431454,0.323958,0.337905,0.109849,-0.33976,0.315408,-0.00109925,-0.418054,0.399587,-0.0936502,0.251901,-0.143494,0.201104
926.013,1,0.0543365,5,31,0,-919.26,0.535394,0.322193,0.28898,0.0788664,-0.31667,0.32773,-0.00793033,-0.351926,0.392834,-0.0633179,0.284716,-0.193995,0.194721
923.11,0.981078,0.0543365,6,63,0,-920.755,0.655621,0.307944,-0.831368,0.246405,0.372916,0.461574,0.0730991,-0.270902,-0.0196921,-0.421449,0.243155,-0.279056,0.550999
924.671,0.998577,0.0543365,6,63,0,-914,0.957189,0.286067,-0.531114,-0.0362081,0.00748723,0.23899,-0.395183,-0.522864,0.375353,-0.516262,0.10342,-0.13787,0.324881
926.443,0.736715,0.0543365,6,63,0,-916.478,1.30324,0.220923,-0.0380243,-0.0040983,-0.11413,0.108284,0.219983,-0.289643,-0.0836829,-0.115704,0.442322,0.206382,0.245962
927.308,0.851992,0.0543365,6,63,0,-918.864,0.876968,0.277418,-0.463987,-0.0722751,0.166071,0.658476,0.0877185,-0.194545,0.196533,-0.116746,0.217718,0.131986,0.278455
931.188,0.997301,0.0543365,5,63,0,-922.095,1.94411,0.179505,-0.0902361,0.0846379,-0.188307,0.298679,0.0692705,-0.259297,-0.0168696,-0.15083,0.140136,-0.0664844,0.182456
931.355,0.987694,0.0543365,5,31,0,-925.945,1.78128,0.190954,-0.132454,-0.00270302,-0.247647,0.221927,0.220383,-0.204804,-0.0310272,-0.232991,0.173748,0.0602755,0.157075
929.763,0.907984,0.0543365,6,63,0,-923.989,0.682701,0.30513,-0.286409,0.182651,0.182561,0.220834,-0.125724,-0.465474,0.301307,-0.157849,0.177625,-0.302498,0.23706
929.693,0.970291,0.0543365,6,63,0,-924.845,0.788397,0.296399,-0.219637,0.178538,-0.00505816,0.299339,0.119511,-0.278663,-0.130065,-0.230602,0.0315326,-0.2635,0.306571
929.094,0.97252,0.0543365,6,127,0,-923.793,0.180538,0.375497,-0.316997,0.276936,-0.0882256,0.362675,0.060972,-0.512814,0.0587798,-0.456872,0.0581984,-0.635158,0.265239
929.319,0.992006,0.0543365,6,127,0,-922.928,1.75783,0.179569,-0.0543471,-0.208368,-0.0228846,0.290988,0.0204347,-0.152962,0.192029,0.0723979,0.466104,0.342964,0.182842
928.665,0.999476,0.0543365,6,63,0,-920.314,1.72355,0.191732,-0.120597,-0.343785,-0.107358,0.0827214,-0.0582462,-0.316152,0.200946,0.0372005,0.488114,0.0716309,0.227948
932.731,0.964987,0.0543365,6,63,0,-925.687,1.53422,0.212865,-0.374377,0.161858,-0.112553,0.142313,-0.0599035,-0.265398,0.119787,-0.125446,0.289713,0.014557,0.192148
931.68,0.983562,0.0543365,5,63,0,-925.423,1.13073,0.252527,-0.376866,0.0248832,-0.18822,0.218243,-0.0795729,-0.312459,0.142259,-0.114724,0.328014,0.0375848,0.194737
932.154,0.909422,0.0543365,6,63,0,-928.125,0.785095,0.294612,-0.00575026,0.0954548,0.0415746,0.167986,0.233022,-0.233325,0.0731417,-0.149087,0.199878,-0.299139,0.215466
933.997,0.999068,0.0543365,6,63,0,-929.039,1.14332,0.259618,-0.145781,0.0894342,0.0148137,0.226933,-0.0486283,-0.147522,0.252821,-0.120223,0.225957,-0.0637,0.133512
925.17,0.981198,0.0543365,5,31,0,-919.581,1.61017,0.205923,0.179069,0.0490069,0.264459,0.133377,0.0295514,-0.192504,0.0131462,-0.247639,0.0736535,0.216512,0.220162
933.528,0.863768,0.0543365,5,31,0,-922.172,1.67153,0.196816,-0.0512323,0.0842529,-0.117496,0.225777,0.0753095,-0.272897,0.152237,-0.212377,0.222326,0.0220609,0.172437
932.835,0.967916,0.0543365,6,63,0,-929.477,0.680724,0.308663,-0.186167,-0.0229593,-0.0374211,0.247309,-0.0793545,0.00623494,0.0462385,-0.0793534,0.0642921,-0.194248,0.130391
931.748,0.965657,0.0543365,5,31,0,-925.982,0.990919,0.276835,-0.0057425,-0.0332302,-0.0789158,0.110114,-0.0388826,-0.201102,0.251387,0.0341115,0.0535705,-0.0711814,0.0899938
931.711,0.658587,0.0543365,5,31,0,-924.496,0.864603,0.286978,-0.0199827,0.0823096,0.122726,0.0941701,0.0527199,-0.0581197,0.0794687,-0.156444,-0.093689,-0.103624,0.116375
929.817,0.711619,0.0543365,5,31,0,-919.507,1.32094,0.258873,-0.129962,0.0144385,-0.0114696,0.0116308,0.0716409,-0.1688,0.00525404,-0.260408,0.0419232,-0.319095,0.128219
930.936,0.960567,0.0543365,6,63,0,-925.653,1.39448,0.227976,-0.109338,0.0726413,0.0163626,0.543658,-0.0403215,-0.364413,0.172216,0.0564552,0.366713,-0.0837503,0.269734
927.194,0.999062,0.0543365,6,63,0,-925.035,1.6095,0.207352,-0.391657,-0.205129,0.168643,0.298311,0.30086,-0.252886,0.234063,-0.394246,0.305254,-0.153106,0.300092
929.108,0.99942,0.0543365,6,63,0,-919.37,1.54754,0.221904,-0.617627,0.0618556,-0.283327,0.403085,0.0699574,-0.288479,0.024261,-0.0279016,0.186096,-0.171066,0.316322
928.183,0.954239,0.0543365,6,63,0,-925.127,0.292851,0.360445,0.293013,0.064334,0.0828299,0.176534,-0.0655186,-0.309753,0.142073,-0.338368,0.195243,-0.438882,0.193374
924.15,0.990923,0.0543365,6,63,0,-919.528,0.276427,0.363928,-0.481166,-0.296892,-0.0817638,0.474794,0.261805,-0.377778,-0.192878,-0.280803,0.0525788,-0.585307,0.446155
926.479,0.86609,0.0543365,6,63,0,-917.712,1.28179,0.246748,0.058171,0.180868,-0.129813,-0.010056,-0.332175,-0.330005,0.0366176,-0.377698,0.173019,-0.173647,0.211038
928.526,0.999295,0.0543365,6,63,0,-923.551,0.934609,0.256169,-0.0913842,0.0808114,-0.0370763,0.424892,0.387356,-0.226386,0.179831,0.167731,0.481103,0.135458,0.39526
927.67,0.844026,0.0543365,6,63,0,-922.717,1.43307,0.199821,-0.0728071,0.228921,0.0404987,0.567638,-0.0458811,-0.00761513,0.471352,0.0894977,0.509911,0.187125,0.246488
929,0.982195,0.0543365,6,63,0,-924.543,1.33204,0.220051,-0.0754607,0.0229353,0.0262999,0.496398,0.344162,-0.391847,0.16855,-0.130208,0.564362,0.0256664,0.444004
932.247,0.970293,0.0543365,6,63,0,-923.243,1.1348,0.253924,-0.178166,0.177465,-0.026349,0.388804,0.00495196,-0.249998,0.198265,-0.102081,0.191869,-0.240519,0.199532
921.89,0.997507,0.0543365,6,95,0,-915.939,2.03982,0.167946,-0.472313,-0.253275,-0.141091,0.175544,-0.543454,-0.486724,0.241673,-0.67166,0.442733,-0.0272096,0.491647
924.969,0.999619,0.0543365,5,31,0,-918.584,2.15918,0.159862,-0.459725,-0.234091,-0.0796959,0.105061,-0.530355,-0.702969,0.0989156,-0.526517,0.313987,0.000332036,0.367363
927.242,0.940611,0.0543365,6,63,0,-917.222,1.29855,0.244866,-0.539768,-0.0885326,-0.324496,0.120023,-0.143302,-0.0979552,0.145423,-0.163426,0.0464304,-0.206323,0.291097
921.671,0.994988,0.0543365,6,63,0,-918.027,1.9668,0.17952,-0.196046,-0.0518291,-0.655497,0.359312,0.0266012,-0.930131,0.0195374,-0.275301,0.536915,0.182029,0.425795
926.404,0.95028,0.0543365,6,63,0,-918.282,2.00491,0.166643,-0.269094,-0.170618,-0.451563,0.0914141,0.0762709,-0.692135,-0.047467,-0.147128,0.190997,0.0513093,0.411568
924.619,0.985322,0.0543365,6,63,0,-920.239,1.478,0.2361,-0.491707,-0.657213,-0.272285,0.263939,-0.295525,-0.612139,-0.0111927,-0.381618,0.254386,-0.368496,0.383232
928.038,0.766927,0.0543365,6,63,0,-918.284,1.37985,0.246425,-0.58224,-0.323734,-0.457873,0.237966,0.0245272,-0.393199,-0.180422,-0.334063,0.178245,-0.125562,0.364801
927.954,0.977011,0.0543365,6,63,0,-921.037,0.904564,0.298633,-0.365369,-0.0739373,-0.0307671,-0.0254115,-0.238534,-0.688105,0.134872,-0.330456,0.241079,-0.44805,0.328836
926.785,0.961618,0.0543365,6,63,0,-922.081,0.63314,0.331921,-0.0245147,0.00938261,0.191312,0.354734,-0.231901,-0.450388,0.0115668,-0.468642,-0.128029,-0.399171,0.297132
925.536,0.914579,0.0543365,6,63,0,-915.481,0.514708,0.339442,-0.391942,0.0795828,-0.263919,0.102154,-0.123392,-0.0069362,0.00417777,-0.185355,-0.10798,-0.316928,0.232211
925.95,0.959001,0.0543365,6,63,0,-917.046,0.338213,0.333198,0.0826087,0.208732,0.28106,0.478242,0.0581859,-0.807031,0.103669,-0.169998,0.544577,-0.273561,0.345726
924.218,0.971003,0.0543365,6,63,0,-917.448,0.456827,0.315211,0.225048,0.0836124,0.349285,0.426281,0.370517,-0.455067,0.585766,-0.348341,0.405064,-0.0808803,0.532595
926.005,0.983434,0.0543365,6,63,0,-921.461,0.668967,0.2895,0.109585,0.196942,0.241821,0.589581,0.43334,-0.558156,0.526158,-0.262633,0.44038,0.014495,0.582582
924.918,0.948037,0.0543365,6,127,0,-918.333,1.19347,0.231888,0.00823918,-0.106178,0.0411522,0.682952,0.36433,-0.407649,0.444407,-0.330697,0.641939,0.0146723,0.585901
923.526,0.940064,0.0543365,6,63,0,-915.869,1.69239,0.176,-0.0892334,0.283438,-0.0137633,0.826654,0.0785261,-0.124076,0.207906,-0.472029,0.485673,0.323521,0.341099
926.914,0.987182,0.0543365,5,63,0,-919.757,1.81624,0.162811,-0.110004,0.1714,-0.0836057,0.566378,0.104966,-0.207644,0.316682,-0.38579,0.441423,0.455184,0.485984
924.753,0.869286,0.0543365,6,63,0,-917.546,0.899849,0.261443,-0.0962536,0.0565936,0.245709,0.380464,0.351049,-0.704386,0.105785,-0.246285,0.54203,0.0599319,0.290204
927.744,0.913082,0.0543365,6,63,0,-919.221,0.712364,0.308553,-0.2766,0.0159643,0.240394,0.185983,0.217281,-0.479716,0.146715,-0.0732295,0.464389,-0.18766,0.285272
926.293,0.898477,0.0543365,6,63,0,-921.36,0.0984713,0.349903,0.0593297,0.188941,-0.216324,0.55388,-0.0342766,-0.132787,0.247846,-0.228351,0.239724,-0.170175,0.3459
931.085,0.972367,0.0543365,6,63,0,-923.701,0.955538,0.274106,-0.332673,-0.00238911,0.125625,0.13883,0.128506,-0.472612,0.0961225,-0.146067,0.261024,-0.00792493,0.243634
930.37,0.814256,0.0543365,6,63,0,-923.53,1.23444,0.238103,-0.231292,0.0174725,0.11671,0.0826544,0.168047,-0.347326,0.107147,-0.149117,0.360307,-0.120091,0.191083
930.715,0.952586,0.0543365,6,63,0,-923.259,1.31578,0.235189,-0.263647,0.0370558,0.0387469,0.210495,-0.0590451,-0.454452,0.165327,-0.144932,0.324671,-0.214967,0.308515
926.966,0.992921,0.0543365,5,31,0,-923.938,1.23593,0.233516,-0.0796324,0.183478,0.121577,0.336601,0.383923,-0.647169,0.076773,-0.333898,0.364212,0.10389,0.301067
918.283,0.925689,0.0543365,6,63,0,-911.527,0.958691,0.255442,0.147547,0.00581583,0.200653,0.476292,0.476081,-0.803044,0.0945883,-0.271204,0.130372,0.227605,0.320749
929.22,0.994972,0.0543365,5,31,0,-915.239,0.698628,0.303886,-0.117311,-0.0885523,0.0764157,0.385003,0.343593,-0.582743,0.0649296,-0.232124,0.249659,-0.328158,0.317972
926.391,0.999449,0.0543365,6,63,0,-923.313,0.298819,0.344127,-0.0930609,-0.105896,-0.068331,0.348815,0.368749,-0.433702,-0.0806237,-0.338815,0.256408,-0.219674,0.373096
928.223,0.996175,0.0543365,6,63,0,-922.22,1.45026,0.219926,-0.301493,0.16272,0.0012221,0.27728,-0.301077,-0.225971,0.285635,-0.0414398,0.296826,0.247591,0.296577
929.602,0.997649,0.0543365,5,63,0,-922.274,2.06714,0.15445,-0.481811,0.0233434,-0.02317,0.318229,-0.170107,-0.251886,0.28561,-0.164861,0.324574,0.39925,0.268253
930.356,0.989386,0.0543365,6,127,0,-926.944,0.478409,0.327618,-0.154258,-0.0577657,-0.199604,0.352597,0.22176,-0.480651,0.00683251,-0.263814,0.28308,-0.248722,0.301111
926.229,0.77764,0.0543365,6,63,0,-922.538,-0.105403,0.376365,0.0357265,0.355654,0.277204,0.406149,-0.088704,-0.105259,0.308384,-0.0872031,0.186947,-0.140273,0.37386
915.626,0.876095,0.0543365,5,31,0,-910.438,0.706172,0.287488,0.398375,0.179077,0.262327,0.689497,0.0669138,-0.128781,0.165027,0.169328,0.191374,-0.336326,0.172871
919.972,0.914619,0.0543365,7,191,0,-905.999,0.0594821,0.401233,-0.319098,0.0723146,-0.013551,0.220179,0.261936,-0.283814,-0.128777,-0.502034,0.17634,-1.09327,0.531005
920.787,0.999807,0.0543365,7,255,0,-911.799,1.84235,0.208034,-0.621153,0.0473127,-0.315032,0.363309,-0.419496,-0.891665,-0.0835731,-0.328468,0.0412386,-0.42277,0.29171
921.166,0.843679,0.0543365,6,63,0,-912.84,1.18261,0.297628,-0.521274,-0.545546,-0.638693,-0.207278,-0.153243,-0.595201,-0.265088,-0.798062,-0.0439329,-0.817933,0.484155
926.038,0.979498,0.0543365,6,63,0,-918.339,1.72621,0.227968,-0.556142,-0.0489344,-0.462492,0.351146,-0.305129,-0.79651,-0.0805193,-0.350732,-0.0344512,-0.326944,0.367191
924.158,0.977085,0.0543365,8,255,0,-918.095,3.58746,-0.0187661,-0.77397,-0.0481302,-0.166601,0.414958,0.00629014,-0.42368,0.0196871,0.0847746,0.406745,0.744983,0.466108
923.419,0.988377,0.0543365,6,63,0,-918.969,2.79695,0.074006,-0.530856,-0.263238,-0.512995,0.190574,-0.0559421,-0.181227,0.385573,-0.108209,0.624434,0.271183,0.495108
