# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 1
# model = weights_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 4
# data
#   file = weights_4.data.R
# init = 2 (Default)
# random
#   seed = 2159453330
# output
#   file = weights_samples_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,b1,b2,sigma
-751.109,0.72258,0.541709,3,7,0,755.266,154.485,5.73408,0.477598,5.20026
-755.089,0.700044,0.541709,2,3,0,756.069,153.673,5.42812,-0.0340448,5.22765
-750.855,1,0.541709,2,3,0,756.166,153.887,5.71434,0.119239,5.3065
-749.95,0.946775,0.541709,3,15,0,752.119,155.012,5.94334,-0.00353603,4.83236
-748.769,1,0.541709,3,7,0,750.511,154.283,5.97775,0.0374604,5.24357
-748.259,1,0.541709,3,7,0,749.244,154.637,5.82747,-0.161681,4.96204
-748.471,0.760794,0.541709,2,3,0,751.5,154.869,5.75865,0.0264196,5.15109
-748.351,0.987148,0.541709,2,7,0,749.438,154.56,6.11814,0.0292951,5.13847
-749.077,0.882671,0.541709,3,7,0,752.147,154.275,5.60759,0.053583,4.90748
-750.85,0.948958,0.541709,3,7,0,752.067,154.443,6.08946,0.24596,4.74244
-748.32,1,0.541709,2,3,0,750.898,154.343,5.75289,-0.00387128,5.00886
-750.716,0.694793,0.541709,2,3,0,752.159,154.615,5.91471,0.329842,5.37088
-750.443,0.990154,0.541709,3,15,0,752.083,154.616,5.89839,-0.404187,5.22486
-750.717,0.979412,0.541709,3,7,0,751.605,154.653,5.93657,-0.39819,5.33996
-750.527,1,0.541709,3,7,0,751.983,154.738,6.09655,0.174625,4.80726
-750.669,1,0.541709,3,7,0,751.695,155.055,5.61042,-0.28342,5.44477
-753.098,0.762712,0.541709,3,15,0,756.602,155.165,6.40453,-0.111286,4.77751
-751.253,1,0.541709,2,3,0,753.827,154.695,6.33734,-0.317851,4.86899
-749.419,1,0.541709,2,7,0,751.425,155.022,6.10496,-0.0737064,4.93372
-748.603,0.971063,0.541709,3,15,0,750.17,154.759,5.99676,-0.161163,4.88901
-750.063,0.93413,0.541709,3,7,0,750.495,154.634,5.55323,-0.0191417,5.46084
-750.05,0.967053,0.541709,3,7,0,752.018,154.792,5.47713,-0.32125,5.20859
-750.847,0.993895,0.541709,2,7,0,752.051,155.288,5.67205,-0.359271,5.36544
-749.111,0.994768,0.541709,3,7,0,751.416,155.09,5.63451,-0.164307,5.15334
-748.608,0.958709,0.541709,2,7,0,752.324,154.344,5.72017,0.254349,4.99478
-748.753,0.988127,0.541709,3,7,0,749.442,155.063,5.95929,-0.167874,5.17023
-750.795,0.944156,0.541709,3,7,0,751.903,153.86,6.01548,0.335749,5.29282
-748.552,0.990452,0.541709,3,7,0,751.759,154.699,5.68456,-0.0076431,5.28925
-748.688,0.962172,0.541709,3,7,0,750.358,154.4,5.59054,0.209864,4.99113
-748.557,0.909384,0.541709,2,7,0,751.424,154.859,6.06617,-0.0446496,5.18743
-749.149,0.91108,0.541709,2,7,0,751.038,154.926,6.09192,-0.316551,5.20709
-750.823,0.964239,0.541709,3,7,0,751.534,155.405,5.83377,-0.459631,4.98192
-755.685,0.736811,0.541709,3,7,0,762.043,153.784,4.97265,0.514034,5.35522
-755.858,0.804249,0.541709,2,3,0,758.996,153.601,5.21248,0.166356,5.42593
-751.391,1,0.541709,3,7,0,756.701,154.981,5.53766,0.227456,5.05702
-753.421,0.953455,0.541709,3,7,0,754.638,154.907,6.34847,0.281066,5.34226
-748.129,1,0.541709,2,3,0,753.366,154.607,6.07948,-0.0269059,5.06866
-748.06,0.967833,0.541709,3,7,0,749.86,154.589,5.82421,-0.00572932,5.22735
-748.874,0.934374,0.541709,2,7,0,749.505,154.495,5.70313,-0.0555083,5.32927
-748.124,0.996423,0.541709,3,7,0,749.408,154.87,5.78274,-0.0589851,5.11496
-748.253,0.890269,0.541709,2,7,0,749.563,154.746,6.0636,-0.112783,4.99271
-748.937,0.940521,0.541709,3,7,0,749.332,154.619,5.64866,-0.175791,5.27129
-749.576,0.905313,0.541709,2,3,0,750.62,154.667,5.51035,-0.269755,5.11702
-748.535,0.995228,0.541709,3,7,0,750.808,154.324,5.88576,-0.060804,5.08622
-752.021,0.905484,0.541709,2,7,0,753.512,154.066,6.41139,0.374734,5.1805
-749.869,0.887865,0.541709,3,7,0,754.533,154.082,5.73099,0.417295,5.22648
-748.809,0.902163,0.541709,3,15,0,751.395,154.417,5.65509,-0.124287,5.03648
-749.984,0.943187,0.541709,3,7,0,752.347,154.908,6.36267,-0.0933397,5.18065
-753.635,0.930853,0.541709,3,7,0,754.126,154.358,5.03524,-0.0425457,4.89004
-749.794,0.984196,0.541709,3,7,0,756.292,155.302,5.77029,-0.284847,5.15162
-749.602,0.97647,0.541709,3,15,0,752.025,154.271,6.11234,0.0617365,5.33795
-750.157,0.826035,0.541709,2,7,0,753.554,155.24,5.73103,-0.103415,4.96945
-750.319,1,0.541709,3,15,0,751.244,154.927,5.74174,-0.486649,5.08671
-754.847,0.765318,0.541709,3,7,0,756.276,155.235,6.50917,0.0118694,5.47688
-754.19,1,0.541709,1,1,0,755.131,155.232,6.49467,-0.0455478,5.47015
-750.262,1,0.541709,2,7,0,754.264,154.77,6.38532,-0.235838,5.22819
-752.129,0.911599,0.541709,2,3,0,752.825,154.623,6.6063,-0.211537,5.21063
-749.364,0.999435,0.541709,3,7,0,752.783,155.018,5.61363,-0.0668016,5.25827
-750.932,0.967821,0.541709,3,7,0,751.914,154.202,5.86581,0.0128638,5.51464
-748.563,1,0.541709,3,7,0,751.779,155.045,5.86638,-0.162444,5.13572
-749.139,0.966234,0.541709,3,7,0,751.481,154.205,5.80826,0.36144,5.09037
-748.505,1,0.541709,3,7,0,749.765,154.511,5.95899,-0.0814114,5.26192
-749.876,0.942233,0.541709,3,7,0,751.021,154.021,5.94581,0.381665,4.99072
-749.72,0.993541,0.541709,3,7,0,750.51,155.247,5.70117,-0.316213,5.1765
-752.643,0.752334,0.541709,3,7,0,757.701,155.077,6.53219,0.0135616,5.16032
-749.107,1,0.541709,2,7,0,753.511,154.318,6.18186,0.0131107,5.0203
-749.467,0.972165,0.541709,2,7,0,750.729,154.538,5.4319,0.135731,5.27537
-748.513,1,0.541709,3,7,0,749.935,154.241,5.89198,0.159303,4.96955
-750.353,0.79949,0.541709,3,7,0,751.56,154.127,5.61556,-0.0117376,5.3338
-750.657,0.985171,0.541709,3,7,0,752.478,154.792,6.05683,-0.429938,4.89499
-749.829,1,0.541709,3,7,0,751.365,155.102,5.9497,-0.00941314,4.94382
-749.557,1,0.541709,3,7,0,750.798,154.805,5.90289,-0.406704,5.10782
-750.112,0.958918,0.541709,2,3,0,750.613,155.195,6.07363,-0.0586412,5.14585
-749.823,0.925611,0.541709,3,15,0,752.125,154.722,5.50851,-0.279378,4.95395
-751.155,0.787853,0.541709,2,7,0,753.452,154.81,5.78967,0.346512,5.07543
-749.322,0.637938,0.541709,1,3,0,757.221,154.143,5.82687,0.021779,4.94711
-748.54,0.980416,0.541709,3,15,0,749.942,154.525,5.68324,0.177162,5.21719
-748.984,0.915265,0.541709,3,15,0,750.091,154.9,6.14474,-0.00741919,5.05447
-748.745,0.836915,0.541709,2,3,0,751.19,154.7,6.19893,-0.154232,5.08689
-748.056,0.991945,0.541709,3,7,0,749.467,154.415,5.68992,0.0377156,5.09153
-748.922,0.79489,0.541709,3,11,0,750.792,154.472,5.94195,-0.208185,5.10279
-748.886,0.99375,0.541709,3,7,0,749.594,154.575,5.86376,0.204183,4.90857
-750.014,0.94774,0.541709,2,3,0,750.89,154.499,6.0301,-0.154199,4.77526
-749.322,0.901303,0.541709,2,3,0,751.433,154.408,6.07943,-0.0950456,4.88134
-750.049,0.957232,0.541709,3,7,0,752.133,154.323,5.54559,-0.051246,5.36902
-748.771,0.998491,0.541709,3,7,0,750.663,154.741,6.14833,0.0475356,5.15672
-749.085,0.761731,0.541709,2,7,0,751.9,154.284,6.04174,-0.0789319,5.08794
-748.269,0.948608,0.541709,2,3,0,749.81,154.518,5.96092,-0.132422,5.06393
-748.006,0.980899,0.541709,3,7,0,749.561,154.801,5.83111,-0.113609,4.98933
-749.084,0.76477,0.541709,2,7,0,750.57,154.521,5.7185,-0.238967,5.09046
-751.564,0.941671,0.541709,3,7,0,752.277,154.233,5.87158,0.577471,5.10495
-751.077,1,0.541709,3,7,0,752.594,155.423,5.80295,-0.164032,5.02989
-750.471,0.996774,0.541709,3,7,0,752.05,155.056,5.7383,-0.43184,4.86493
-749.767,0.960951,0.541709,3,7,0,753.013,154.286,5.71289,0.414203,5.009
-748.909,1,0.541709,3,7,0,750.192,154.706,5.76045,-0.299747,5.1041
-748.073,0.996463,0.541709,3,7,0,749.336,154.664,6.04493,-0.0930792,5.09766
-748.891,0.921889,0.541709,2,7,0,751.29,154.911,6.03384,-0.249948,5.25431
-749.786,0.94828,0.541709,3,7,0,751.011,153.92,5.67553,0.292994,5.12295
-749.448,0.821186,0.541709,2,7,0,752.104,154.356,5.74609,0.382131,5.063
-748.631,0.993163,0.541709,3,7,0,750.164,154.353,6.04111,-0.00922737,5.19774
-751.12,0.86479,0.541709,2,7,0,753.817,154.899,5.68149,-0.355556,5.49201
-749.47,1,0.541709,2,3,0,751.305,154.956,5.5888,-0.216034,5.31363
-750.024,0.962707,0.541709,2,3,0,750.571,154.726,5.41696,-0.177613,5.32208
-750.183,0.980379,0.541709,3,7,0,752.656,154.974,6.03705,-0.228232,5.45007
-748.561,0.987975,0.541709,3,7,0,751.343,154.455,6.12704,0.10048,5.01525
-749.648,0.916813,0.541709,2,7,0,750.74,154.553,5.52634,0.0892079,5.39073
-750.979,0.94349,0.541709,3,7,0,753.341,154.89,5.99086,-0.229939,5.55392
-750.043,1,0.541709,2,3,0,751.172,154.909,5.91684,-0.233859,5.46049
-749.358,0.996083,0.541709,3,7,0,750.921,154.929,5.99438,-0.146708,4.81111
-749.406,0.860554,0.541709,3,7,0,751.722,154.775,5.96352,-0.0911824,5.42028
-748.999,0.985759,0.541709,3,7,0,750.979,154.093,5.76621,0.284817,5.03546
-748.78,0.935928,0.541709,3,7,0,751.257,154.749,5.58225,-0.193726,5.19337
-749.136,0.960021,0.541709,2,3,0,749.853,154.977,5.52853,-0.0871466,5.15282
-749.431,1,0.541709,3,7,0,750.819,154.137,5.79642,0.160343,4.85596
-750.332,0.850695,0.541709,2,3,0,751.695,154.244,5.87604,0.00313867,4.74652
-751.191,0.770473,0.541709,2,7,0,753.888,155.146,5.67261,0.109129,4.99452
-750.718,1,0.541709,3,7,0,751.49,154.157,6.13806,-0.139177,5.13642
-749.623,0.947219,0.541709,3,7,0,756.15,154.351,5.60224,-0.115783,5.28073
-748.468,0.874984,0.541709,2,3,0,751.486,154.572,5.76026,0.136227,5.2521
-748.149,0.832273,0.541709,3,15,0,751.386,154.496,5.94619,-0.0421486,4.95982
-750.184,0.863705,0.541709,3,7,0,751.331,155.148,5.52399,-0.106441,4.96356
-749.895,1,0.541709,3,15,0,751.138,155.122,5.60289,-0.393798,5.05881
-748.043,0.941778,0.541709,3,7,0,750.865,154.424,5.90364,0.0136191,4.99462
-748.562,0.89653,0.541709,3,7,0,749.931,154.462,5.69705,-0.110271,5.18691
-750.909,0.947023,0.541709,3,7,0,752.248,155.284,5.60693,-0.22735,4.87171
-749.635,0.974728,0.541709,3,7,0,752.561,154.633,5.83837,-0.317629,5.27315
-749.861,0.905185,0.541709,3,7,0,753.612,154.213,6.08637,-0.044745,4.91663
-749.042,0.995363,0.541709,3,15,0,750.565,154.497,6.17406,0.0278633,4.90362
-749.035,1,0.541709,3,7,0,749.37,154.647,5.48122,0.0168936,5.25985
-749.57,0.89143,0.541709,3,7,0,751.074,154.242,5.61094,0.0488817,5.34145
-750.111,0.92017,0.541709,2,3,0,751.129,154.169,5.84323,0.00702674,5.39532
-748.992,1,0.541709,3,7,0,750.684,154.707,5.8371,0.144765,4.88511
-750.4,0.99094,0.541709,3,7,0,751.28,154.993,6.03321,-0.489116,4.97852
-748.256,1,0.541709,2,7,0,750.492,154.897,5.95122,-0.0808926,5.00847
-749.422,0.826728,0.541709,2,3,0,750.149,154.986,6.09465,0.029987,5.12636
-748.965,1,0.541709,3,7,0,749.708,154.378,5.66446,-0.115651,5.00108
-748.566,0.949353,0.541709,2,7,0,751.446,154.486,5.95425,-0.0500925,4.88128
-749.656,0.890964,0.541709,2,7,0,750.686,154.571,5.92643,0.103723,4.74475
-749.378,0.766198,0.541709,3,7,0,754.482,155.184,5.74374,-0.151457,5.02765
-749.437,0.984582,0.541709,3,7,0,751.134,154.518,6.15161,-0.0216791,5.36115
-753.527,0.760669,0.541709,3,7,0,755.537,155.182,5.11602,-0.404297,5.17794
-753.594,0.985312,0.541709,3,7,0,754.992,155.028,5.22318,-0.522117,5.24289
-750.139,0.943037,0.541709,2,3,0,755.539,154.935,5.34091,-0.0179935,5.12092
-750.06,0.94738,0.541709,3,7,0,753.337,154.372,5.78049,-0.00992505,5.4766
-749.289,0.98932,0.541709,3,7,0,750.713,154.782,5.77105,-0.199418,4.80251
-750.639,0.906179,0.541709,3,7,0,750.965,154.21,5.8869,-0.0109145,5.47421
-749.118,1,0.541709,3,7,0,751.296,154.438,6.10454,0.25462,5.08805
-750.102,0.814634,0.541709,2,7,0,753.469,155.198,5.96801,-0.0253552,5.09948
-751.508,0.99114,0.541709,3,7,0,752.253,154.989,6.04474,-0.544294,5.35116
-748.556,0.971067,0.541709,2,3,0,751.927,155.005,5.75532,-0.111048,5.14384
-752.769,0.827872,0.541709,3,7,0,754.861,153.927,5.12493,0.341953,5.08789
-748.584,0.954086,0.541709,3,7,0,753.741,154.712,6.13682,-0.159995,5.00258
-749.245,0.963282,0.541709,2,7,0,750.371,154.369,5.57287,0.20451,5.30931
-748.857,0.876053,0.541709,2,7,0,751.68,154.246,5.7306,-0.0120005,5.1866
-750.282,0.805598,0.541709,2,5,0,756.199,154.439,6.1367,-0.222347,5.32301
-750.739,0.959897,0.541709,3,7,0,752.603,154.847,5.77485,0.192513,5.41599
-752.692,0.988032,0.541709,3,7,0,753.987,155.012,5.58473,-0.566668,5.41957
-751.509,0.973642,0.541709,3,7,0,756.061,154.264,6.4973,0.181565,5.04053
-749.744,1,0.541709,3,7,0,752.889,154.927,5.50875,-0.215293,4.88446
-749.312,0.993715,0.541709,3,7,0,750.252,154.943,5.61933,-0.283004,4.93011
-749.399,0.966057,0.541709,3,7,0,750.226,154.172,6.13911,0.18347,5.20487
-748.443,0.989742,0.541709,3,7,0,750.31,154.302,5.68881,0.218303,5.03482
-749.047,0.910803,0.541709,2,3,0,749.382,154.484,5.72341,0.304305,5.05016
-748.787,0.996303,0.541709,3,7,0,749.695,154.718,5.69393,-0.252053,5.1875
-751.003,0.830258,0.541709,3,7,0,751.773,155.262,5.86535,-0.0211427,4.93611
-751.504,0.993688,0.541709,2,7,0,753.13,153.794,5.71606,0.0737835,5.13364
-751.927,0.956908,0.541709,4,23,0,754.679,155.023,5.95342,-0.631507,5.22346
-749.91,1,0.541709,2,7,0,752.587,154.819,6.06208,0.208669,5.12171
-750.957,0.904718,0.541709,2,3,0,752.419,154.032,5.83682,-0.0486654,4.89762
-749.144,1,0.541709,2,3,0,751.468,154.273,5.76879,0.21521,4.84884
-748.575,0.922809,0.541709,3,7,0,751.435,154.641,5.73671,-0.192105,5.21887
-750.277,0.903061,0.541709,2,7,0,752.117,154.993,5.77131,-0.440567,4.89746
-751.211,0.926552,0.541709,3,15,0,752.42,154.384,5.79078,0.448231,5.39193
-753.699,0.730525,0.541709,3,7,0,757.628,153.748,5.94455,-0.078813,5.08875
-749.065,1,0.541709,2,3,0,753.019,154.446,5.89508,0.308135,5.01729
-749.458,0.993233,0.541709,3,15,0,749.916,154.121,5.99258,0.108007,4.91178
-749.199,0.990929,0.541709,3,7,0,750.612,155.136,5.6615,-0.222692,5.14883
-749.226,0.862759,0.541709,3,7,0,752.176,154.758,5.93228,0.184401,4.97246
-751.27,0.932428,0.541709,2,3,0,751.727,154.155,5.62085,-0.0279686,4.7654
-749.338,1,0.541709,3,7,0,751.45,154.884,6.05994,0.110258,5.10359
-750.623,0.913563,0.541709,2,7,0,751.859,154.816,5.99857,0.275374,5.00622
-750.965,0.995459,0.541709,2,7,0,751.383,154.363,5.83021,-0.271822,4.87208
-751.085,0.972216,0.541709,3,7,0,751.989,154.265,5.76228,-0.223583,4.88586
-748.104,0.997483,0.541709,2,7,0,751.45,154.861,5.75539,-0.127122,5.12584
-748.787,0.908782,0.541709,2,7,0,749.355,154.994,5.87406,-0.00855331,5.11356
-749.084,0.990404,0.541709,3,7,0,749.805,154.274,5.78265,0.0459446,4.85234
-749.484,0.994057,0.541709,3,7,0,750.215,155.196,5.77804,-0.186442,5.22628
-749.403,0.965272,0.541709,3,7,0,751.447,154.237,6.13392,0.0626972,4.9278
-747.964,0.996421,0.541709,2,3,0,749.574,154.439,5.91011,0.00192943,5.0375
-748.839,0.957438,0.541709,2,7,0,749.36,154.405,6.02543,0.146658,5.28596
-748.953,0.900279,0.541709,3,7,0,751.494,154.32,5.57911,0.0271905,4.93559
-752.259,0.693868,0.541709,3,7,0,756.427,155.357,5.54957,-0.113246,5.40328
-749.937,1,0.541709,3,7,0,752.431,155.093,5.79105,-0.277063,5.38819
-750.033,0.99749,0.541709,2,3,0,750.207,155.034,5.75095,-0.323849,5.39004
-748.514,0.996584,0.541709,3,7,0,750.662,154.809,6.07553,-0.157037,5.21085
-748.895,0.988597,0.541709,3,15,0,749.485,154.325,5.49921,0.185832,5.13843
-748.394,0.819524,0.541709,3,7,0,750.845,154.608,5.80575,0.182143,5.04151
-749.29,0.964286,0.541709,3,7,0,749.708,154.553,5.54231,-0.210111,5.1132
-749.72,0.998801,0.541709,3,7,0,750.702,154.682,5.40572,0.16477,5.1837
-750.038,1,0.541709,3,7,0,750.731,154.438,6.36689,-0.052774,5.00497
-750.072,0.982797,0.541709,2,3,0,750.997,154.591,6.32868,0.167632,5.0389
-748.595,0.993324,0.541709,3,7,0,750.859,154.377,5.82484,-0.0870628,5.18775
-748.106,0.994411,0.541709,3,7,0,749.066,154.402,5.79644,0.00887283,4.98725
-748.678,0.948692,0.541709,3,7,0,749.725,154.651,5.66312,0.0336289,5.30443
-748.391,0.980553,0.541709,3,7,0,750.111,154.518,5.97033,0.055246,4.89465
-749.389,0.881762,0.541709,2,7,0,751.727,154.86,5.43547,-0.190978,5.15233
-749.474,0.961048,0.541709,3,7,0,751.689,154.442,6.30732,0.0900837,5.14646
-752.168,0.875434,0.541709,3,7,0,752.936,154.113,6.31427,-0.0302978,5.42347
-752.663,0.796931,0.541709,2,7,0,760.239,153.912,6.00529,-0.141331,5.1187
-748.69,1,0.541709,2,3,0,752.336,154.541,5.96088,0.198553,4.95786
-748.384,0.879012,0.541709,2,7,0,750.716,154.747,5.74456,-0.124724,5.25714
-748.518,0.841149,0.541709,3,7,0,750.576,154.47,5.83461,-0.00748306,5.30011
-749.709,0.983301,0.541709,3,7,0,749.975,155.178,6.00045,-0.278161,4.90121
-748.294,0.929409,0.541709,3,7,0,752.754,154.61,5.6357,-0.0608971,5.2026
-749.086,0.920197,0.541709,3,7,0,750.969,154.62,5.99205,-0.161735,4.83581
-751.175,0.83661,0.541709,3,7,0,751.933,153.999,5.6085,0.0301889,5.37517
-749.574,0.992587,0.541709,3,7,0,751.826,154.582,5.95152,-0.119056,4.75874
-748.387,1,0.541709,3,7,0,750.035,154.753,5.60581,-0.0255179,5.18436
-749.474,0.889578,0.541709,2,7,0,750.784,154.602,5.99428,0.241196,5.27659
-749.358,0.946397,0.541709,3,7,0,752.059,154.794,5.94568,-0.310649,4.88123
-750.435,0.928337,0.541709,2,7,0,751.776,155.144,6.0056,-0.302617,4.79294
-750.062,0.966543,0.541709,3,7,0,751.619,155.267,6.00769,-0.228009,4.93301
-750.255,0.993071,0.541709,3,7,0,752.304,154.99,5.58946,-0.415976,5.24767
-751.735,0.790119,0.541709,2,7,0,754.284,155.506,5.60886,-0.293942,5.23782
-750.605,0.994584,0.541709,3,7,0,753.254,154.482,6.34108,-0.23863,5.08427
-749.816,0.990752,0.541709,3,7,0,751.303,154.246,5.3642,0.0766158,5.137
-748.906,0.985938,0.541709,3,7,0,751.368,154.972,5.57796,-0.146286,5.17108
-749.795,0.974499,0.541709,2,3,0,750.055,155.045,5.52768,-0.347702,5.10981
-748.883,0.992222,0.541709,3,7,0,750.788,154.257,6.0798,0.0852444,4.97602
-749.558,0.968311,0.541709,3,7,0,751.452,155.095,5.69669,-0.362903,5.22563
-749.612,0.965755,0.541709,3,7,0,751.33,154.662,5.74433,-0.0816602,5.45289
-749.795,0.967578,0.541709,3,7,0,751.266,154.907,6.16615,-0.012235,4.8675
-749.04,0.999965,0.541709,3,7,0,750.277,154.776,5.67093,-0.224833,5.29354
-748.737,0.943256,0.541709,2,7,0,751.415,154.595,5.93103,-0.230299,5.18295
-748.644,0.982796,0.541709,3,7,0,750.526,154.816,5.76788,-0.20781,4.90147
-749.525,0.848299,0.541709,3,7,0,751.587,154.173,5.98412,0.0394256,5.30524
-748.422,0.999759,0.541709,3,7,0,749.905,154.72,6.07957,0.0536456,5.10542
-750.526,0.774215,0.541709,3,11,0,752.594,154.139,5.57833,-0.0711346,4.94985
-748.132,0.907828,0.541709,2,3,0,752.233,154.646,5.64573,0.0295559,4.99819
-749.189,0.89218,0.541709,3,7,0,750.606,154.644,6.12096,0.0423601,4.84783
-749.917,0.910036,0.541709,3,7,0,753.906,153.916,5.87409,0.361298,5.04649
-749.021,0.895864,0.541709,3,7,0,754.288,154.428,5.66084,-0.0940911,5.27949
-749.635,0.94994,0.541709,3,15,0,751.017,154.68,5.33962,0.0694489,5.04724
-748.655,0.992659,0.541709,3,7,0,750.406,154.531,5.51622,-0.0705208,5.08847
-748.905,0.991528,0.541709,2,7,0,749.548,154.409,6.10868,0.208248,5.16339
-749.751,0.955522,0.541709,3,7,0,750.64,154.488,5.39071,-0.0974896,4.97874
-752.475,0.906634,0.541709,2,7,0,753.071,154.664,5.27744,0.179601,4.74988
-750.722,1,0.541709,3,7,0,755.15,153.855,5.534,0.256546,5.00489
-750.146,0.887469,0.541709,3,7,0,753.527,154.153,6.01726,0.328175,5.35166
-752.241,0.889413,0.541709,3,7,0,753.273,154.617,6.17497,0.320145,5.48474
-749.891,0.988218,0.541709,2,3,0,752.511,154.493,6.05283,0.141506,5.43556
