# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 1
# model = weights_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = weights_1.data.R
# init = 2 (Default)
# random
#   seed = 2159453317
# output
#   file = weights_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,b1,b2,sigma
-751.156,0.999628,0.626286,3,7,0,753.751,154.556,5.20869,0.0870881,4.89088
-749.368,0.760845,0.626286,3,15,0,753.814,154.558,6.00452,-0.0303355,5.41403
-753.103,0.523146,0.626286,2,5,0,757.156,154.641,5.74204,0.16742,4.54648
-750.702,0.529006,0.626286,2,3,0,757.179,154.081,5.74559,-0.0337957,4.8645
-749.151,1,0.626286,3,7,0,750.591,154.343,5.71584,0.0173187,4.83027
-748.678,1,0.626286,2,3,0,749.612,154.42,5.75142,-0.0797067,4.91869
-751.142,0.611634,0.626286,2,7,0,753.665,153.966,5.68768,0.246672,4.76962
-750.746,0.959842,0.626286,2,3,0,752.689,154.439,5.7912,0.350312,4.78424
-750.368,0.997043,0.626286,3,7,0,753.768,154.842,5.58659,-0.416688,4.99864
-748.404,0.99586,0.626286,3,7,0,751.936,154.904,6.04327,-0.166686,5.14896
-747.784,0.991448,0.626286,2,7,0,748.773,154.598,5.81599,0.0351394,5.09753
-749.698,0.889959,0.626286,2,7,0,750.223,154.759,6.30406,-0.233444,4.99222
-750.014,0.868455,0.626286,2,7,0,751.22,155.134,6.1434,-0.0532346,5.17552
-750.022,0.976419,0.626286,3,7,0,752.021,154.54,5.79852,0.324757,5.32568
-749.981,0.805217,0.626286,2,3,0,753.181,154.471,5.6627,0.393686,5.06856
-750.495,0.87385,0.626286,3,7,0,752.659,155.113,6.27437,-0.139633,5.29333
-749.689,0.938417,0.626286,3,7,0,754.712,154.664,5.70889,0.179775,4.81397
-749.689,0.63037,0.626286,2,3,0,758.212,154.664,5.70889,0.179775,4.81397
-749.828,0.955341,0.626286,3,7,0,751.822,154.427,6.26377,-0.159002,5.14915
-748.798,0.934265,0.626286,2,7,0,751.101,154.864,6.06631,0.0331347,5.0225
-748.472,0.986761,0.626286,3,7,0,749.965,154.825,5.77066,0.075532,5.06735
-748.549,1,0.626286,2,3,0,748.759,154.448,5.85833,-0.123279,4.96842
-747.968,0.984395,0.626286,2,7,0,749.405,154.801,5.90744,-0.146853,5.05416
-751.04,0.528394,0.626286,2,3,0,752.102,154.617,5.7458,-0.428319,4.96715
-751.925,0.944103,0.626286,3,15,0,752.847,153.904,5.70684,-0.019365,5.34608
-749.952,0.807717,0.626286,2,3,0,754.657,154.391,5.74023,0.360298,5.32189
-750.23,0.973203,0.626286,3,7,0,750.771,154.539,5.64411,0.324449,5.33791
-749.531,0.987033,0.626286,3,7,0,751.92,154.134,6.05592,0.243636,4.9274
-748.329,0.846959,0.626286,3,7,0,753.415,154.808,5.94265,-0.195548,5.20331
-748.043,0.998367,0.626286,3,7,0,748.505,154.489,5.80284,0.145054,5.01991
-748.698,0.821139,0.626286,3,7,0,750.214,154.59,6.08352,-0.0174067,4.88272
-749.898,0.858542,0.626286,3,7,0,751.944,154.611,5.48217,0.120729,5.38109
-752.924,0.597111,0.626286,2,3,0,753.612,154.072,5.49885,-0.155047,5.41561
-749.555,0.977502,0.626286,3,7,0,753.704,154.8,5.80682,0.225079,5.0711
-748.088,1,0.626286,2,3,0,749.715,154.578,5.81903,0.0985787,5.19128
-749.316,0.903392,0.626286,2,3,0,749.822,154.372,6.20483,0.0564638,4.92471
-748.13,0.990818,0.626286,2,7,0,749.987,154.758,5.82185,-0.0532002,5.22188
-748.48,0.89977,0.626286,2,7,0,749.248,154.655,5.89706,-0.128938,4.87914
-749.442,0.855949,0.626286,3,7,0,751.907,154.852,6.18833,-0.108068,4.8677
-753.313,0.708638,0.626286,3,7,0,757.019,154.971,6.68709,-0.342004,5.26099
-752.342,1,0.626286,3,7,0,753.685,154.953,6.55462,-0.307597,5.35621
-749.917,0.966871,0.626286,2,3,0,753.405,155.084,5.92625,-0.107992,5.38153
-749.79,0.999216,0.626286,3,7,0,751.017,154.958,5.87046,-0.455547,5.14985
-750.658,0.763027,0.626286,3,7,0,753.122,154.675,5.53402,-0.316535,5.35528
-747.914,1,0.626286,2,3,0,750.84,154.724,5.90893,-0.126907,5.11392
-750.25,0.838046,0.626286,2,3,0,750.8,155.093,5.9681,-0.506462,5.1744
-749.451,1,0.626286,2,3,0,750.573,155.182,5.78891,-0.356836,5.18558
-748.318,1,0.626286,2,7,0,749.487,154.876,5.94272,-0.205902,5.1755
-748.451,0.849223,0.626286,3,7,0,751.44,154.373,6.06944,0.100693,5.00849
-751.768,0.603082,0.626286,2,7,0,753.93,155.072,5.52992,0.0765633,5.43579
-749.496,0.79142,0.626286,3,15,0,755.355,154.683,5.89302,0.274001,5.12412
-749.909,0.936936,0.626286,2,3,0,750.249,154.093,5.77837,-0.0543855,5.09594
-751.411,0.83163,0.626286,3,7,0,753.107,154.421,5.65061,-0.340923,5.30183
-748.432,0.979234,0.626286,3,11,0,752.049,154.637,5.73434,0.17188,5.09447
-750.121,0.783515,0.626286,2,3,0,752.848,154.096,5.52201,0.0942823,4.91192
-749.201,0.979589,0.626286,3,15,0,750.932,154.471,5.79993,0.307084,5.22058
-749.71,0.982907,0.626286,3,7,0,750.73,155.159,6.07848,-0.17142,4.93681
-749.489,1,0.626286,3,7,0,750.207,154.417,5.74981,0.327111,5.27655
-750.195,0.993602,0.626286,2,3,0,750.806,154.137,5.49481,0.287128,5.33615
-748.167,0.96497,0.626286,2,7,0,751.185,154.878,5.73368,-0.148776,5.04753
-748.561,0.964075,0.626286,2,7,0,749.14,154.58,5.60165,0.0291538,4.90548
-749.226,0.948723,0.626286,2,7,0,749.868,154.799,6.24033,-0.180833,5.22234
-747.901,0.989949,0.626286,2,7,0,749.453,154.626,5.71794,0.0040328,5.1343
-748.293,0.965343,0.626286,3,7,0,748.571,154.504,6.08099,-0.0556845,5.102
-750.733,0.823926,0.626286,2,3,0,752.106,154.404,6.44814,-0.032354,5.00301
-750.528,0.909376,0.626286,3,7,0,753.141,154.438,5.43254,-0.189404,4.94189
-750.924,0.933679,0.626286,2,7,0,752.718,154.649,5.8809,0.391611,5.0005
-749.575,0.940237,0.626286,3,7,0,755.375,155.098,5.84633,-0.115181,4.86748
-748.238,0.904373,0.626286,2,3,0,752.394,154.768,6.0108,0.0242949,5.11126
-748.788,0.903864,0.626286,3,7,0,751.245,154.458,5.67798,0.225488,4.93413
-749.334,0.940632,0.626286,2,3,0,749.739,154.097,5.76668,0.073068,4.95961
-748.906,0.994197,0.626286,3,7,0,750.093,154.754,6.00567,-0.00366808,5.33109
-748.641,0.995174,0.626286,2,3,0,749.18,154.753,5.94708,0.0607497,5.26228
-748.639,0.823886,0.626286,2,3,0,750.863,154.502,5.7369,-0.170055,5.15382
-751.089,0.909939,0.626286,2,3,0,751.543,154.6,5.88634,0.212753,5.54357
-753.318,0.924288,0.626286,2,3,0,753.952,154.059,6.02045,0.107721,5.68379
-749.913,0.978978,0.626286,3,7,0,754.442,154.854,5.67537,-0.386295,5.26496
-749.283,0.985465,0.626286,3,7,0,751.056,154.998,6.10777,-0.00773791,5.08166
-748.604,0.741032,0.626286,3,11,0,753.362,154.602,5.5985,0.0217642,5.26711
-748.299,0.988757,0.626286,3,7,0,749.237,154.906,6.01226,-0.15492,5.03077
-750.869,0.607087,0.626286,2,3,0,753.832,154.653,5.64072,-0.214839,4.70878
-750.996,0.873032,0.626286,3,7,0,753.203,154.305,6.19,-0.0204189,5.47601
-748.967,0.947631,0.626286,2,3,0,751.641,154.44,6.09247,-0.0870103,5.25171
-748.678,1,0.626286,2,7,0,749.216,154.7,5.59226,0.10998,4.99459
-748.973,0.979166,0.626286,3,7,0,749.833,154.432,5.54395,0.114515,5.28371
-748.986,0.968892,0.626286,2,3,0,749.618,154.632,5.68437,0.101695,5.33789
-754.534,0.694269,0.626286,2,3,0,755.236,154.959,5.6666,-0.0477171,5.8209
-749.578,1,0.626286,2,3,0,755.134,155.042,5.63696,-0.294624,5.28782
-749.938,0.977726,0.626286,2,3,0,750.244,155.107,5.68026,-0.222217,5.36639
-750.31,0.952104,0.626286,1,1,0,750.389,155.149,5.67486,-0.19964,5.39468
-750.137,0.99821,0.626286,3,7,0,751.38,154.488,6.24935,-0.0743909,4.8266
-748.763,0.990945,0.626286,2,7,0,751.05,154.475,5.81285,0.26343,4.98882
-748.664,1,0.626286,3,15,0,749.055,154.187,5.95272,0.124238,5.01782
-749.261,0.874577,0.626286,2,7,0,751.065,154.3,5.80578,-0.111326,4.95272
-751.04,0.750278,0.626286,3,7,0,756.241,154.472,6.33964,-0.245735,5.27861
-750.495,1,0.626286,3,7,0,751.737,154.32,5.34554,-0.0891051,5.04904
-748.102,1,0.626286,2,3,0,750.559,154.486,5.74481,0.120336,4.97473
-748.041,0.969612,0.626286,3,7,0,748.539,154.552,5.94594,0.0820772,5.16421
-748.856,0.791257,0.626286,2,7,0,750.164,154.327,5.54213,0.0871523,4.9573
-751.071,0.580084,0.626286,2,7,0,753.578,154.995,5.54581,0.121121,4.87316
-750.379,1,0.626286,2,7,0,751.737,154.378,5.48665,-0.185424,4.96854
-750.374,1,0.626286,3,7,0,751.734,155.353,5.9515,-0.175688,5.06936
-748.883,1,0.626286,2,3,0,750.197,154.845,5.98037,-0.331992,5.11769
-748.478,0.997062,0.626286,3,7,0,749.347,154.62,5.63746,0.154298,5.04188
-748.574,0.96143,0.626286,3,7,0,750.361,154.969,6.03697,-0.145704,5.16336
-748.419,0.937367,0.626286,2,3,0,749.36,154.79,6.07662,0.00329083,5.1263
-749.959,0.925844,0.626286,2,3,0,750.312,154.548,6.05361,-0.191321,4.79584
-750.098,1,0.626286,3,7,0,750.871,154.499,5.75083,0.281038,5.40761
-749.178,0.997586,0.626286,3,7,0,750.874,154.85,5.90612,-0.0681869,4.79942
-749.885,0.904485,0.626286,3,11,0,750.243,154.279,5.77927,-0.100041,5.34996
-749.66,0.977864,0.626286,3,7,0,751.769,154.864,6.23282,-0.112017,4.87395
-749.312,0.842177,0.626286,3,7,0,751.462,154.674,5.74142,-0.1476,5.39586
-750.667,0.859492,0.626286,2,7,0,752.684,154.279,5.81666,0.356967,5.44985
-750.583,0.905491,0.626286,3,7,0,753.227,153.816,5.8099,0.307551,5.26071
-750.119,0.962842,0.626286,3,7,0,753.76,154.839,6.18627,-0.376189,4.94672
-748.565,1,0.626286,2,3,0,750.604,154.982,5.76206,-0.0788735,5.00364
-748.675,0.958923,0.626286,2,3,0,749.404,154.556,5.64181,-0.136271,5.22026
-749.321,0.983022,0.626286,2,3,0,749.628,154.741,5.67229,0.0357237,5.38381
-752.642,0.848,0.626286,2,7,0,754.036,154.973,5.59552,0.00854592,5.64468
-753.21,1,0.626286,2,3,0,754.086,154.883,5.46484,-0.143574,5.69543
-749.06,0.96265,0.626286,2,7,0,755.685,154.208,5.87675,0.311479,5.20905
-752.483,0.89628,0.626286,2,7,0,752.941,153.715,5.61766,0.563675,4.92192
-749.996,0.94057,0.626286,2,3,0,753.52,154.315,5.72633,0.40212,4.92558
-750.996,0.916192,0.626286,3,15,0,751.627,153.786,5.68497,0.178346,5.05215
-750.782,0.994617,0.626286,3,7,0,752.412,154.807,5.74314,-0.493224,5.0631
-749.574,0.995376,0.626286,3,7,0,751.275,153.957,5.9115,0.272103,5.13983
-750.031,0.902893,0.626286,1,1,0,750.141,153.89,5.95996,0.237599,5.1301
-750.264,0.984005,0.626286,3,7,0,751.802,155.008,5.94678,-0.495457,5.00328
-751.15,0.983031,0.626286,3,7,0,751.675,155.454,5.96547,-0.3176,4.93502
-748.568,1,0.626286,2,3,0,751.25,154.952,5.74127,-0.260559,5.03536
-748.458,0.903066,0.626286,3,7,0,749.956,154.66,6.01533,0.120992,5.14819
-748.674,0.864043,0.626286,3,7,0,750.129,154.709,5.71417,-0.256396,5.04246
-751.757,0.775383,0.626286,2,3,0,753.224,154.625,5.32908,-0.326379,4.96242
-750.837,0.970221,0.626286,3,7,0,755.732,154.196,6.22532,0.00029121,5.3845
-749.721,1,0.626286,2,3,0,751.158,154.461,6.12615,-0.0265737,5.40045
-749.699,0.980849,0.626286,2,3,0,750.183,154.32,6.0593,-0.0415304,5.36152
-748.117,0.840152,0.626286,2,7,0,755.465,154.694,5.92314,-0.0557527,4.92715
-748.609,0.885649,0.626286,3,7,0,749.529,154.752,5.78975,0.0827164,5.25096
-749.119,0.901017,0.626286,2,7,0,750.466,154.65,5.60692,-0.125108,5.33142
-751.624,0.884754,0.626286,2,3,0,751.796,154.825,5.5267,0.0677526,5.56112
-749.005,0.955174,0.626286,2,7,0,752.492,154.557,6.079,-0.229793,5.09288
-749.476,0.866217,0.626286,3,7,0,750.837,154.244,5.42029,0.080329,5.12075
-749.335,0.961575,0.626286,3,7,0,751.395,155.124,5.62559,-0.172118,5.18101
-749.309,1,0.626286,3,7,0,750.131,155.034,5.75217,-0.363434,4.97926
-748.061,0.960395,0.626286,2,3,0,749.793,154.841,5.76376,-0.06099,5.11409
-749.536,0.941631,0.626286,3,7,0,749.918,154.7,5.53485,-0.152964,5.34817
-749.38,1,0.626286,3,7,0,750.86,154.602,6.20226,-0.0941783,4.86979
-748.693,0.99767,0.626286,3,7,0,749.931,154.915,5.56739,-0.109089,5.09046
-748.923,0.99608,0.626286,3,7,0,749.477,154.218,6.06119,0.148632,4.9789
-751.683,0.733571,0.626286,2,3,0,753.705,154.275,6.51036,0.189069,5.02312
-750.539,1,0.626286,2,3,0,751.873,154.174,6.34187,0.186802,5.00921
-748.312,0.967602,0.626286,3,15,0,751.077,154.536,5.62623,0.129124,5.15581
-750.183,0.774289,0.626286,2,3,0,750.798,154.713,5.47022,0.251123,5.03241
-750.183,0.588862,0.626286,1,1,0,752.186,154.713,5.47022,0.251123,5.03241
-748.79,0.926666,0.626286,2,3,0,750.84,154.396,5.48324,0.0775805,5.14761
-749.31,0.661519,0.626286,2,3,0,752.468,154.939,5.75166,0.109303,5.08583
-748.347,0.996382,0.626286,2,7,0,749.618,154.664,5.75076,0.139472,5.14243
-752.012,0.811854,0.626286,2,3,0,752.646,154.404,6.15666,-0.0321285,4.63396
-748.808,0.917049,0.626286,2,7,0,755.824,154.75,6.15184,-0.209127,4.99871
-749.383,0.861988,0.626286,3,7,0,750.643,154.628,6.03588,-0.224078,5.32846
-749.23,0.936759,0.626286,3,15,0,750.799,154.89,5.55195,0.0336174,5.21316
-748.652,0.834416,0.626286,2,7,0,751.726,154.554,5.70638,-0.190701,5.02441
-749.758,0.861401,0.626286,2,3,0,751.32,154.596,5.81094,-0.0788744,4.7206
-749.56,0.988778,0.626286,3,7,0,751.151,154.368,5.72373,0.0742583,5.42714
-749.27,0.986212,0.626286,3,7,0,750.846,154.245,6.067,0.303108,5.04184
-749.394,0.942215,0.626286,3,7,0,750.392,154.923,5.82727,-0.399663,5.17928
-750.411,0.805278,0.626286,3,7,0,753.371,154.298,5.83055,-0.00392678,5.4936
-750.953,0.868487,0.626286,3,7,0,753.07,155.13,6.10117,0.0454231,4.9396
-749.973,0.989653,0.626286,4,23,0,752.086,154.739,6.11072,-0.363527,4.94604
-749.211,1,0.626286,3,7,0,749.923,154.852,6.1482,-0.30038,4.9926
-749.984,0.78528,0.626286,3,7,0,752.951,154.05,5.92945,0.167208,5.3522
-749.631,0.988042,0.626286,3,7,0,751.612,154.823,5.58054,0.0474182,5.35633
-748.611,0.992171,0.626286,2,7,0,749.858,154.524,6.01749,-0.145282,4.96395
-748.877,0.965942,0.626286,3,7,0,749.938,154.403,6.00901,0.272379,5.08247
-749.494,0.926943,0.626286,3,7,0,751.119,154.657,5.83515,-0.23226,5.37407
-750.859,0.697687,0.626286,2,3,0,752.34,154.385,5.70808,-0.316669,5.20597
-753.875,0.751926,0.626286,3,7,0,755.305,154.925,5.70093,0.329092,5.546
-751.04,0.94394,0.626286,3,7,0,756.88,154.699,5.69804,-0.079767,4.63403
-749.458,0.775939,0.626286,2,3,0,755.853,155.13,5.615,-0.31288,5.07349
-749.057,0.972392,0.626286,3,7,0,750.16,154.361,6.16783,-0.0403327,5.16556
-750.959,0.911709,0.626286,2,3,0,751.683,154.084,6.3032,0.0447031,5.24021
-748.603,0.986124,0.626286,3,7,0,752.276,154.699,5.59479,0.00964026,5.24815
-747.994,0.997821,0.626286,3,7,0,748.911,154.5,5.73445,-0.00542128,5.16261
-748.457,0.974192,0.626286,2,7,0,748.854,154.424,5.58294,0.0717942,5.18962
-750.545,0.712335,0.626286,2,7,0,753.247,154.65,6.09116,-0.381811,4.92999
-751.529,0.507801,0.626286,2,7,0,757.385,154.966,6.28968,0.150263,5.00088
-749.11,1,0.626286,2,3,0,751.596,154.715,6.01365,-0.315758,5.16177
-748.906,0.936925,0.626286,3,11,0,750.057,154.959,5.97754,-0.343466,5.1165
-749.2,0.903216,0.626286,3,7,0,751.723,154.124,5.62022,0.304651,5.15101
-748.22,0.983758,0.626286,2,3,0,749.564,154.373,5.97798,0.151679,5.09292
-748.147,0.996136,0.626286,3,7,0,748.588,154.841,5.81103,-0.159216,5.17283
-748.711,0.933398,0.626286,2,7,0,749.595,154.601,5.55675,0.0923919,4.93688
-748.68,0.960939,0.626286,3,7,0,749.419,154.482,6.10356,-0.0357458,5.23677
-749.189,0.837893,0.626286,3,7,0,751.044,154.18,5.77363,0.366234,5.07901
-750.392,0.927097,0.626286,2,3,0,751.159,154.022,5.62584,0.28481,5.37803
-750.182,0.93934,0.626286,3,7,0,753.083,154.774,5.26446,-0.0102307,5.09314
-750.855,0.874065,0.626286,3,11,0,752.106,154.359,6.28612,-0.21792,5.029
-750.99,0.990893,0.626286,3,7,0,752.176,154.55,5.4268,0.387654,5.12517
-750.238,0.991511,0.626286,2,3,0,751.728,154.182,5.54241,-0.0959748,5.0853
-752.019,0.855079,0.626286,2,3,0,752.857,154.68,5.86522,0.446306,5.27563
-752.979,0.928696,0.626286,2,3,0,754.832,154.105,6.13546,-0.0866174,5.56203
-752.712,0.987944,0.626286,2,3,0,755.418,154.027,6.14907,0.322565,5.5781
-752.027,0.944094,0.626286,2,3,0,753.758,153.896,6.02256,0.16543,5.48938
-753.619,0.85162,0.626286,2,3,0,756.179,154.135,6.45897,0.027678,5.53564
-750.768,1,0.626286,2,3,0,753.948,154.403,6.33469,-0.0182133,5.39411
-750.322,0.960449,0.626286,3,7,0,754.084,154.324,5.59979,0.0843737,4.73142
-748.683,0.973411,0.626286,2,3,0,751.659,154.312,5.66113,0.265792,5.13188
-748.212,0.977577,0.626286,3,7,0,749.544,154.767,5.89786,-0.148699,5.21881
-749.086,0.85751,0.626286,2,3,0,749.568,154.499,5.95428,-0.209336,5.22966
-752.177,0.668403,0.626286,2,7,0,755.849,153.983,5.94858,-0.134001,4.9527
-750.366,1,0.626286,2,3,0,752.178,154.017,5.92486,-0.0132598,4.99224
-749.671,0.990549,0.626286,3,15,0,751.132,154.598,5.72223,-0.317705,5.20475
-750.238,0.956991,0.626286,3,7,0,751.263,154.846,6.04487,0.089282,4.79509
-748.481,0.990889,0.626286,2,3,0,750.945,154.455,6.13423,0.0643595,5.05342
-748.202,0.988335,0.626286,3,7,0,749.205,154.766,5.70153,-0.137475,5.17651
-749.141,0.947814,0.626286,3,7,0,749.739,154.497,6.20423,0.122409,4.96181
-750.346,0.784568,0.626286,3,7,0,753.631,154.241,5.37969,0.105696,5.33398
-750.686,0.95157,0.626286,3,7,0,752.642,154.543,5.96851,0.123874,4.67132
-750.509,0.985452,0.626286,3,7,0,752.942,153.913,5.89184,0.310413,5.34082
-750.566,0.965585,0.626286,2,3,0,751.178,153.839,5.81879,0.233143,5.27229
-749.621,0.990274,0.626286,3,7,0,751.638,155.018,5.55587,-0.00470946,5.20441
-751.371,0.912701,0.626286,2,3,0,751.96,154.702,5.49853,-0.418696,4.98127
-748.362,1,0.626286,2,3,0,751.204,154.94,5.88413,-0.112718,5.18493
-749.064,0.86223,0.626286,2,7,0,750.997,154.887,5.95881,0.086859,4.98905
-749.688,0.993801,0.626286,2,3,0,750.403,154.679,5.9597,-0.333536,4.91646
-749.482,0.997695,0.626286,3,15,0,750.679,154.757,6.17638,0.0734991,4.90804
-750.366,0.587326,0.626286,2,7,0,754.503,154.753,5.96312,-0.32271,5.43152
-752.637,0.967255,0.626286,3,7,0,753.927,155.503,5.41817,-0.367793,5.01949
-748.903,0.999088,0.626286,2,3,0,753.756,154.647,5.85646,-0.143667,5.34754
-751.684,0.84207,0.626286,2,3,0,752.188,155.248,6.23396,-0.200069,5.43546
-750.881,0.952176,0.626286,3,7,0,756.717,154.177,6.00461,0.48695,4.97041
-749.708,0.983383,0.626286,3,15,0,751.435,155.095,6.08408,-0.423099,5.12267
-748.893,0.998994,0.626286,3,7,0,750.238,154.915,6.18724,-0.111292,5.1046
-751.428,0.752275,0.626286,2,3,0,753.542,154.636,6.55944,-0.03749,4.99605
-749.158,0.99112,0.626286,2,7,0,752.283,154.469,6.12043,0.0812404,4.85812
-753.981,0.670597,0.626286,2,7,0,756.845,153.796,6.40481,0.490411,5.34244
-750.229,0.99097,0.626286,3,7,0,755.692,154.483,5.98523,0.0553445,5.51022
-749.739,0.838873,0.626286,2,7,0,753.255,154.845,5.85752,-0.25584,5.41883
-748.204,0.960405,0.626286,2,3,0,750.282,154.887,5.93093,-0.123956,4.98828
-750.408,0.833863,0.626286,2,7,0,750.991,154.772,5.38089,-0.169305,5.3599
-751.161,0.944045,0.626286,3,7,0,753.243,155.274,5.46444,-0.220766,4.93278
-750.112,1,0.626286,3,7,0,751.575,154.519,6.31403,0.161287,5.26669
-748.592,0.966396,0.626286,2,7,0,750.626,154.529,6.02225,0.179257,5.17359
-749.541,0.957838,0.626286,2,3,0,749.873,154.333,6.29494,0.0630605,5.07777
-750.826,0.866722,0.626286,2,3,0,751.968,154.039,6.31653,0.200693,5.05526
-755.875,0.633181,0.626286,2,3,0,757.316,154.136,6.639,0.444265,4.88912
-750.357,1,0.626286,3,7,0,756.043,154.122,5.42574,0.134346,5.30954
-750.938,0.999931,0.626286,3,7,0,752.529,154.077,5.60079,0.538662,5.13177
-748.498,0.92071,0.626286,2,7,0,753.806,154.871,5.69959,-0.0493217,5.21797
-748.2,0.895485,0.626286,2,7,0,749.607,154.339,5.89448,0.0269641,5.14155
-747.981,0.99916,0.626286,3,7,0,748.272,154.694,5.76582,-0.0108938,4.97012
-749.809,0.848163,0.626286,2,3,0,750.284,154.436,5.35832,-0.0329126,5.22513
-749.242,0.954777,0.626286,3,7,0,751.286,154.316,5.73734,0.352183,4.99702
-748.145,0.939419,0.626286,2,7,0,749.948,154.52,5.97261,0.130786,5.12029
-748.996,0.878862,0.626286,3,7,0,750.096,154.9,5.49595,-0.142575,5.12594
-748.354,0.995867,0.626286,3,7,0,749.585,154.693,6.10291,-0.06819,4.98134
-748.978,0.968307,0.626286,3,7,0,749.273,154.642,6.1679,0.0447312,4.91986
-748.14,0.997449,0.626286,2,7,0,749.26,154.45,5.75221,-0.0321946,4.98488
-749.243,0.77996,0.626286,3,7,0,750.291,154.602,5.85509,-0.198105,5.34909
