# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 1
# model = weights_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = weights_1.data.R
# init = 2 (Default)
# random
#   seed = 1229008162
# output
#   file = weights_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,b1,b2,sigma
-750.265,0.949488,0.539404,3,7,0,752.93,154.058,6.0517,-0.00301143,5.23563
-751.079,0.947344,0.539404,3,15,0,752.029,154.731,5.52585,0.337458,5.01899
-749.049,0.994181,0.539404,3,15,0,751.466,154.356,5.57006,0.276996,5.00593
-748.36,0.99869,0.539404,3,7,0,749.566,154.649,6.12151,-0.0800806,5.01225
-748.026,0.963953,0.539404,2,7,0,749.358,154.733,5.95928,-0.156936,5.09324
-748.969,0.975867,0.539404,3,7,0,749.319,154.28,5.56934,0.26753,5.02513
-749.074,0.914881,0.539404,2,7,0,751.663,154.368,6.2121,0.00834161,5.0348
-748.385,0.897258,0.539404,1,3,0,750.278,154.651,6.04833,0.103013,5.06266
-748.85,0.876981,0.539404,3,7,0,750.707,154.307,6.0933,0.0203173,5.19323
-752.446,0.816707,0.539404,3,15,0,754.081,153.925,5.27087,0.0905359,5.01064
-751.935,0.905898,0.539404,3,15,0,755.667,154.941,6.50506,0.0569467,5.14025
-751.854,0.996869,0.539404,3,7,0,753.455,155.044,5.23785,0.0467813,5.07858
-751.887,0.987895,0.539404,3,7,0,755.021,154.361,5.80191,-0.171549,4.67411
-750.307,1,0.539404,3,7,0,753.235,154.677,6.1182,0.261987,4.94379
-751.519,0.965874,0.539404,3,7,0,752.867,154.712,5.46768,-0.414674,4.96607
-748.801,1,0.539404,3,7,0,751.452,154.982,5.623,-0.0977498,5.15773
-750.291,0.920347,0.539404,2,3,0,750.419,154.782,5.47499,-0.358552,5.13607
-748.403,0.856624,0.539404,2,3,0,752.374,154.884,6.05948,-0.136833,5.15391
-751.562,0.861917,0.539404,2,7,0,751.733,154.817,6.39394,-0.41701,5.26285
-750.154,0.972981,0.539404,3,7,0,755.689,154.749,5.50931,-0.26683,4.86587
-750.875,0.942889,0.539404,3,7,0,753.589,153.82,5.81691,0.495126,5.1645
-750.066,0.890241,0.539404,3,7,0,753.406,154.359,6.2821,0.262373,5.14967
-748.731,0.970551,0.539404,2,7,0,751.455,154.585,6.05941,0.182001,5.11652
-748.005,1,0.539404,2,3,0,748.773,154.48,5.95786,0.10535,5.05699
-748.046,0.995868,0.539404,3,7,0,748.358,154.395,5.91678,0.115782,5.12323
-749.223,0.925924,0.539404,3,7,0,749.575,154.352,5.66989,0.346213,5.14213
-749.428,0.997867,0.539404,3,7,0,749.58,155.19,6.00816,-0.232389,4.97857
-749.027,0.956761,0.539404,3,7,0,750.312,154.286,5.77582,0.331815,5.17681
-750.545,0.737116,0.539404,3,15,0,753.853,154.765,5.50527,-0.0800584,5.48261
-749.017,0.971918,0.539404,2,7,0,752.242,154.359,5.55161,-0.069241,5.08301
-753.491,0.892703,0.539404,3,7,0,754.132,153.972,6.25142,0.557234,5.41826
-753.376,0.904706,0.539404,3,7,0,757.022,155.585,5.49233,-0.243921,4.9789
-748.767,1,0.539404,2,3,0,753.046,155.003,5.67276,-0.256096,5.10758
-748.872,0.947613,0.539404,3,7,0,749.936,154.879,5.77569,-0.11422,5.32721
-750.723,0.797912,0.539404,2,3,0,751.181,155.149,5.91521,0.0122941,5.35238
-750.708,0.990924,0.539404,2,7,0,752.9,153.802,5.89956,0.216376,5.02098
-752.433,0.899372,0.539404,3,7,0,754.948,154.582,5.36766,0.285423,4.74449
-752.863,0.951094,0.539404,3,15,0,754.919,154.182,5.38889,-0.108405,4.78365
-751.391,1,0.539404,3,7,0,754.093,154.138,5.39961,-0.0681707,4.95733
-751.352,1,0.539404,3,7,0,752.864,155.085,6.42044,-0.260591,5.33717
-750.93,0.999669,0.539404,3,7,0,752.261,154.372,5.32927,0.306913,4.89879
-750.419,0.99348,0.539404,3,7,0,751.608,155.082,6.3542,-0.214689,5.22052
-748.918,0.972498,0.539404,3,7,0,751.023,154.753,5.90966,-0.320181,5.14591
-751.795,0.917405,0.539404,3,7,0,752.163,155.313,5.34462,-0.186013,5.18328
-750.841,0.980461,0.539404,3,11,0,752.884,154.945,5.26556,-0.232474,5.18251
-748.695,0.989287,0.539404,3,7,0,751.696,154.811,5.55066,-0.135148,4.99127
-749.978,0.877826,0.539404,3,7,0,751.66,153.966,6.04471,0.255459,5.21679
-752.481,0.693307,0.539404,2,3,0,753.828,153.771,5.93386,0.0496581,5.34258
-752.289,0.948459,0.539404,3,7,0,755.791,155.062,6.49366,-0.00660564,5.27243
-752.98,0.923782,0.539404,3,15,0,754.342,154.173,5.17426,-0.106037,5.03916
-752.176,0.995895,0.539404,3,15,0,755.34,155.361,6.43564,-0.319611,5.21738
-749.676,1,0.539404,3,7,0,752.555,154.49,5.32446,0.00188305,5.03375
-749.288,0.998701,0.539404,3,7,0,750.725,155.047,6.10633,-0.200819,5.25849
-749.675,0.897807,0.539404,3,15,0,752.007,154.06,5.94335,0.133607,5.29231
-749.213,0.989647,0.539404,3,7,0,750.142,154.919,5.66886,-0.0588998,4.85484
-749.148,1,0.539404,3,7,0,749.617,154.679,6.06232,0.0891911,5.32187
-748.424,0.989568,0.539404,3,7,0,749.843,154.74,5.76134,-0.233181,5.01506
-748.608,0.969933,0.539404,3,7,0,750.093,154.411,6.08974,0.176647,5.07952
-751.511,0.850289,0.539404,3,7,0,752.809,154.018,5.5399,0.44555,5.4199
-751.978,0.923733,0.539404,3,7,0,754.28,155.396,6.14685,-0.286862,4.82952
-748.717,0.966924,0.539404,3,15,0,752.707,154.519,5.84238,-0.0203459,5.3418
-751.788,0.893837,0.539404,2,7,0,752.206,154.83,5.4847,0.0589912,5.56414
-749.99,0.94507,0.539404,2,7,0,753.833,154.242,5.65496,-0.149483,5.16591
-750.087,0.985839,0.539404,2,7,0,751.193,154.111,5.63292,-0.0349439,5.22345
-751.598,0.901086,0.539404,3,7,0,752.607,154.958,6.22483,0.17946,4.95637
-749.941,1,0.539404,2,3,0,751.928,154.459,5.76421,-0.292492,5.0296
-751.274,0.977126,0.539404,3,15,0,751.877,154.561,5.61357,0.451341,5.18967
-750.721,1,0.539404,3,7,0,752.629,154.594,5.83719,-0.42699,5.10054
-749.591,0.994531,0.539404,3,15,0,751.66,154.087,5.67962,0.398955,5.11883
-750.534,0.800223,0.539404,3,7,0,753.071,154.421,5.93439,0.446821,5.04921
-750.814,0.997991,0.539404,3,7,0,751.609,155.366,5.79601,-0.167029,5.27482
-750.178,0.97163,0.539404,3,7,0,754.16,154.399,5.8531,-0.221798,5.34841
-748.286,0.996119,0.539404,3,7,0,750.955,154.915,5.91882,-0.0788526,5.00518
-748.472,0.93883,0.539404,3,7,0,750.807,154.784,5.77533,0.0629785,5.2111
-748.426,0.847497,0.539404,2,3,0,750.904,154.513,5.66954,-0.129143,5.08493
-748.733,0.981909,0.539404,2,7,0,749.365,154.49,5.4841,0.00613431,5.15391
-747.947,0.999411,0.539404,3,7,0,748.946,154.818,5.90273,-0.0744387,5.07773
-748.589,0.882321,0.539404,2,7,0,749.174,154.757,5.87768,0.130473,5.02411
-750.416,0.77981,0.539404,3,7,0,752.552,154.75,5.36159,-0.227387,4.93118
-750.105,0.982587,0.539404,3,15,0,751.68,154.767,5.32327,-0.0194414,4.93711
-748.892,0.995224,0.539404,3,7,0,751.469,154.57,6.17583,-0.0624261,4.93042
-751.451,0.925271,0.539404,3,7,0,752.147,155.146,5.51301,-0.444399,5.36546
-748.693,0.724869,0.539404,3,15,0,755.391,154.395,5.93086,-0.10435,4.96938
-748.503,0.995615,0.539404,3,7,0,749.52,154.659,6.09527,0.0406122,5.20211
-749.105,0.78493,0.539404,2,7,0,751.487,154.259,5.90012,-0.0347034,5.2591
-749.739,0.980776,0.539404,3,7,0,751.208,154.823,6.31536,-0.000641586,5.00962
-748.58,0.998304,0.539404,3,7,0,750.739,154.909,5.87892,-0.22362,4.92558
-748.682,0.99193,0.539404,3,7,0,749.134,154.729,6.04746,-0.175913,4.90736
-750.208,0.938684,0.539404,3,7,0,751.879,154.025,5.97985,0.445411,5.13546
-749.137,0.986988,0.539404,2,3,0,750.451,154.25,5.9812,0.329126,5.10032
-750.484,0.962933,0.539404,3,7,0,751.686,154.032,5.98169,0.4667,5.20569
-752.748,0.920013,0.539404,3,7,0,755.122,154.721,5.47968,-0.183714,5.66036
-752.077,0.987276,0.539404,3,7,0,754.116,154.158,6.14507,0.0728863,4.68202
-752.591,1,0.539404,3,7,0,755.005,154.318,5.75134,0.419131,5.59771
-752.371,0.986665,0.539404,3,7,0,755.207,154.111,6.30868,0.00228957,5.47484
-752.403,0.999709,0.539404,3,7,0,755.45,155.097,5.26078,-0.0368584,5.39849
-751.011,0.97934,0.539404,3,7,0,754.35,155.234,5.71043,-0.197043,5.44347
-748.983,0.935797,0.539404,2,3,0,752.15,154.919,5.97561,-0.25703,5.28819
-748.832,0.973505,0.539404,3,7,0,750.59,154.229,5.74145,0.169809,4.90435
-748.712,0.866453,0.539404,2,7,0,753.762,154.543,5.46319,0.0183836,5.07612
-749.251,0.973178,0.539404,2,7,0,750.486,155.057,6.06217,-0.283746,5.24804
-747.842,0.997495,0.539404,3,15,0,749.395,154.734,5.80906,-0.0641437,5.02903
-748.466,0.932607,0.539404,2,7,0,749.501,154.846,5.78353,-0.248052,4.98976
-749.656,0.943204,0.539404,2,3,0,750.13,155.02,6.15939,-0.229266,4.88452
-748.342,0.997238,0.539404,3,7,0,750.355,154.782,5.64931,-0.182114,5.08501
-747.879,0.998003,0.539404,3,7,0,748.494,154.662,5.90082,-0.0139706,4.99049
-748.399,0.926321,0.539404,2,3,0,748.553,154.789,6.01378,0.0305561,5.00285
-748.693,0.983707,0.539404,3,15,0,750.061,154.205,5.9577,0.221399,5.15061
-748.447,0.992977,0.539404,3,7,0,749.323,154.498,5.58557,0.148481,5.14726
-749.259,0.902659,0.539404,3,7,0,750.143,154.095,5.92455,0.182337,4.93024
-748.761,0.948509,0.539404,3,7,0,750.629,154.842,5.52123,-0.0615264,5.03062
-748.502,0.995161,0.539404,3,7,0,749.326,154.69,5.87664,-0.183319,5.25528
-749.983,0.868973,0.539404,3,7,0,751.856,155.226,5.84001,-0.174265,4.89774
-749.23,0.999526,0.539404,3,7,0,750.843,154.402,5.89257,0.229982,5.34107
-749.644,0.936929,0.539404,3,7,0,751.537,154.971,5.80666,-0.381684,4.90653
-748.413,0.955953,0.539404,3,7,0,751.103,154.489,6.00786,-0.072167,4.94794
-748.857,0.996163,0.539404,3,7,0,749.257,154.383,5.66173,0.214282,5.26924
-750.065,0.903093,0.539404,3,7,0,751.869,154.242,6.02423,0.223772,5.41612
-749.688,0.909355,0.539404,3,15,0,752.941,155.152,5.96583,-0.204884,5.32073
-753.872,0.858532,0.539404,2,3,0,754.525,155.275,5.79457,-0.634453,5.56115
-755.336,0.845467,0.539404,3,7,0,757.691,153.773,5.89709,0.0805598,4.64203
-751.654,1,0.539404,3,7,0,757.381,154.369,5.48416,0.388542,5.4617
-748.958,0.984248,0.539404,3,7,0,752.716,154.48,5.57291,-0.139247,5.15418
-748.488,0.95794,0.539404,3,7,0,751.858,154.815,5.78707,-0.195229,5.24586
-748.554,0.909291,0.539404,3,7,0,749.781,154.34,5.75667,-0.063779,5.12915
-749.583,0.892964,0.539404,2,5,0,751.281,154.386,6.30097,-0.0354944,5.10687
-748.123,0.996578,0.539404,3,7,0,749.897,154.762,5.72662,-0.0381493,4.96532
-749.437,0.636135,0.539404,2,3,0,751.287,154.289,5.75179,-0.139769,5.01304
-748.397,0.981083,0.539404,3,7,0,749.967,154.278,5.78963,0.0505151,5.17009
-748.76,0.930646,0.539404,3,15,0,749.532,154.423,5.78875,-0.0945504,5.26311
-749.465,0.971058,0.539404,3,7,0,749.986,154.448,5.714,0.350929,5.01283
-749.173,0.952178,0.539404,2,3,0,750.436,154.392,5.57206,0.262479,4.94596
-748.756,0.981729,0.539404,3,7,0,750.993,154.83,6.05826,-0.0237284,5.25597
-748.233,0.990552,0.539404,3,7,0,749.279,154.471,5.99721,-0.0143344,4.96079
-748.202,0.911072,0.539404,2,7,0,751.068,154.618,5.99437,-0.123068,5.1775
-749.103,0.936453,0.539404,3,7,0,751.529,154.214,5.72057,0.190607,4.87366
-749.504,0.947004,0.539404,3,7,0,751.671,154.192,5.75143,0.407611,5.11263
-751.502,0.939899,0.539404,3,7,0,753.222,154.986,6.4381,-0.434764,5.13036
-749.476,1,0.539404,3,7,0,752.396,154.681,5.37301,-0.123688,5.13502
-750.874,0.941761,0.539404,3,7,0,751.282,155.026,6.42795,-0.0986192,5.04176
-749.434,1,0.539404,3,7,0,751.777,154.151,5.58082,0.148975,5.27591
-749.722,0.918027,0.539404,3,7,0,751.492,154.762,6.21423,0.134496,5.18977
-749.688,1,0.539404,3,7,0,750.838,154.796,6.00528,-0.388711,4.97608
-749.339,0.99948,0.539404,3,15,0,750.665,154.049,5.68623,0.171785,5.20801
-751.646,0.841299,0.539404,3,7,0,752.998,153.943,5.55736,0.0284184,5.3563
-749.527,1,0.539404,2,3,0,751.725,154.374,5.46164,0.240651,5.2541
-749.286,0.993551,0.539404,3,7,0,750.93,154.42,6.16575,0.127861,4.8951
-748.059,0.992761,0.539404,3,7,0,749.697,154.538,6.03042,-0.0348408,5.10891
-748.138,0.98209,0.539404,3,7,0,748.928,154.47,5.64093,-0.00650482,5.06377
-749.563,0.963189,0.539404,3,7,0,749.921,154.227,5.96096,0.358539,4.95892
-749.406,0.999336,0.539404,3,7,0,750.114,154.909,5.74725,-0.349669,5.26503
-748.798,0.947325,0.539404,3,7,0,751.249,154.179,5.66753,0.106444,5.00902
-750.844,0.69198,0.539404,3,15,0,754.726,155.174,5.94951,-0.14439,4.76917
-749.26,1,0.539404,3,7,0,751.155,155.077,5.92926,-0.258531,4.89014
-749.626,0.989777,0.539404,2,3,0,749.885,155.042,5.84883,-0.286409,4.83128
-748.558,0.900074,0.539404,3,7,0,750.918,155.018,5.77459,-0.223738,5.14052
-751.343,0.726615,0.539404,3,7,0,753.88,155.083,6.1982,-0.0109943,5.41955
-753.738,0.952195,0.539404,3,7,0,755.423,154.68,5.14757,-0.408597,5.19349
-750.869,0.999371,0.539404,2,7,0,754.364,154.837,5.20251,-0.00669893,5.09178
-748.437,0.981055,0.539404,2,7,0,751.57,154.475,5.73953,-0.121705,5.15746
-749.965,0.880762,0.539404,3,7,0,751.406,154.468,5.63854,0.39067,5.09542
-749.599,0.998947,0.539404,3,7,0,750.436,153.99,5.60146,0.265792,5.07044
-750.45,0.790126,0.539404,3,7,0,753.012,154.523,5.94272,0.396008,4.99032
-748.02,1,0.539404,2,3,0,750.442,154.437,5.90767,0.11684,5.13644
-753.994,0.728869,0.539404,2,3,0,754.403,154.401,6.73962,0.143343,5.31698
-748.403,0.673895,0.539404,3,7,0,757.946,154.653,5.72418,0.155614,5.04804
-749.94,0.938688,0.539404,2,7,0,750.701,153.887,5.88043,0.226281,5.09161
-750.678,0.961227,0.539404,3,7,0,752.703,155.264,6.08305,-0.293529,5.37212
-750.695,0.919558,0.539404,3,7,0,752.458,154.618,6.21599,-0.378308,5.16737
-749.26,0.979618,0.539404,2,7,0,753.474,154.482,5.95411,-0.200329,5.27181
-749.004,0.918501,0.539404,3,7,0,750.317,154.549,5.72441,-0.215974,4.95765
-749.058,1,0.539404,3,7,0,749.523,154.866,6.16624,0.00449882,5.16329
-749.314,0.952163,0.539404,3,15,0,750.694,154.17,5.55047,0.263579,4.97537
-751.671,0.547469,0.539404,3,15,0,755.774,154.63,5.41384,0.276207,5.45262
-751.484,1,0.539404,2,3,0,752.606,154.219,5.38097,0.162883,5.49042
-751.356,0.968459,0.539404,3,7,0,754.074,154.589,5.68016,-0.0372169,5.61858
-748.34,1,0.539404,3,7,0,751.852,154.967,5.90973,-0.220279,5.08594
-749.033,0.969721,0.539404,2,3,0,749.252,155.025,5.93775,-0.306994,5.23887
-749.562,0.868429,0.539404,3,7,0,752.708,154.088,6.04725,0.268411,4.96462
-749.51,0.976908,0.539404,3,7,0,750.636,154.829,5.56608,-0.0313301,5.36197
-751.913,0.780943,0.539404,3,7,0,752.18,154.161,6.10208,-0.182693,4.86943
-749.46,1,0.539404,3,7,0,752.491,154.578,5.44628,-0.120297,5.25329
-750.439,0.97288,0.539404,3,7,0,751.774,154.582,5.24607,0.0391805,5.26516
-750.322,0.979128,0.539404,3,7,0,751.981,154.238,6.29977,0.280729,5.13617
-750.881,0.9721,0.539404,3,7,0,752.516,154.943,5.31428,-0.167775,5.3369
-750.097,0.976911,0.539404,2,7,0,753.054,154.52,6.2091,-0.0240115,4.78447
-751.843,0.943664,0.539404,3,7,0,752.482,154.716,5.28294,-0.108567,5.49368
-749.792,0.900862,0.539404,2,7,0,753.891,155.065,5.72455,-0.0489686,5.33371
-749.315,0.998869,0.539404,3,7,0,750.664,154.659,5.98405,0.170128,4.86826
-748.707,1,0.539404,2,3,0,749.455,154.369,5.96093,-0.00658656,4.89504
-750.059,0.919699,0.539404,3,7,0,751.317,154.212,6.31369,0.168732,5.10745
-749.441,0.993379,0.539404,3,7,0,750.944,154.267,6.13082,0.0585,5.29364
-748.894,1,0.539404,3,7,0,749.807,154.622,5.4878,0.122878,5.02415
-748.705,1,0.539404,3,7,0,749.363,154.395,6.04638,0.0338372,5.26473
-749.116,0.998437,0.539404,3,7,0,749.944,155.09,5.84989,-0.312614,4.95629
-747.859,1,0.539404,3,7,0,749.093,154.727,5.81195,-0.113603,5.06617
-751.802,0.794053,0.539404,2,7,0,752.62,154.141,6.22718,0.266584,4.75674
-748.22,0.977208,0.539404,2,3,0,752.315,154.311,5.91915,0.0464658,5.08605
-748.133,0.981152,0.539404,3,7,0,749.473,154.594,5.79294,-0.133845,4.99731
-750.419,0.923487,0.539404,2,7,0,751.929,155.083,6.36408,-0.289395,5.05196
-748.558,0.977643,0.539404,3,7,0,750.993,154.712,5.59646,-0.0266652,5.2427
-749.567,0.915922,0.539404,3,7,0,751.336,155.113,5.62229,-0.125877,5.24334
-748.84,0.993861,0.539404,2,3,0,749.812,154.943,5.60651,-0.206915,5.1842
-749.116,0.993681,0.539404,3,7,0,749.804,154.659,5.55697,-0.0853068,5.32181
-748.347,0.941119,0.539404,2,5,0,751.463,154.506,6.05444,0.0334793,4.94937
-751.554,0.790225,0.539404,3,7,0,752.694,153.837,6.24521,0.210763,5.11785
-749.65,0.989757,0.539404,3,7,0,753.113,154.027,6.01743,0.108578,5.03158
-750.822,0.927139,0.539404,3,7,0,753.473,155.183,5.96308,-0.194573,4.76391
-750.265,0.933788,0.539404,3,7,0,753.809,154.601,5.83089,-0.0734408,5.52743
-750.125,0.942132,0.539404,2,7,0,753.44,154.641,6.1322,0.286679,5.1401
-753.291,0.894918,0.539404,3,7,0,755.033,155.129,5.68535,-0.600344,5.50958
-750.054,1,0.539404,3,7,0,753.689,154.588,5.91971,0.229576,4.78997
-748.342,0.945356,0.539404,3,7,0,750.741,154.623,5.93757,0.132863,4.98309
-750.658,0.911007,0.539404,2,3,0,751.09,154.023,5.96877,0.235357,4.79481
