# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 1
# model = weights_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 4
# data
#   file = weights_4.data.R
# init = 2 (Default)
# random
#   seed = 1229008178
# output
#   file = weights_samples_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,b1,b2,sigma
-748.162,0.99501,0.651173,2,7,0,748.36,154.526,5.8196,-0.0334348,5.23418
-749.723,0.891585,0.651173,2,7,0,750.722,154.496,6.00817,-0.0394522,5.44546
-748.418,0.993197,0.651173,3,7,0,750.041,154.337,5.95467,0.075488,5.21846
-749.024,0.933708,0.651173,3,7,0,750.041,154.819,5.53076,-0.00361444,4.93983
-748.925,0.815959,0.651173,2,7,0,752.252,154.738,5.87295,-0.298605,4.96763
-749.955,0.955486,0.651173,2,3,0,750.249,155.093,6.08928,-0.119769,4.86446
-749.81,0.906323,0.651173,2,7,0,752.591,154.906,5.66344,-0.123879,5.42628
-751.836,0.955377,0.651173,3,7,0,753.031,155.26,5.30682,-0.358381,5.16751
-750.232,0.989121,0.651173,2,3,0,752.47,155.119,5.57397,-0.429668,5.09554
-750.097,0.989631,0.651173,3,7,0,751.288,154.367,6.28565,0.266825,5.11552
-750.062,0.988619,0.651173,3,7,0,751.208,154.107,6.24128,0.184855,5.03649
-751.317,0.911821,0.651173,2,3,0,752.794,153.808,6.10394,0.369439,5.26502
-753.937,0.913481,0.651173,2,3,0,754.827,153.771,5.84717,0.776169,5.16372
-751.51,1,0.651173,2,3,0,755.067,153.967,5.70208,0.587844,5.0126
-751.167,0.945115,0.651173,2,3,0,752.748,153.719,5.78953,0.238887,5.16381
-748.542,0.991576,0.651173,3,7,0,751.913,154.865,5.90308,-0.294008,5.08464
-749.41,0.968837,0.651173,2,3,0,749.448,155.236,5.97351,-0.269963,5.06895
-749.724,0.857094,0.651173,3,15,0,751,154.125,5.82102,-0.0631138,5.09447
-748.269,0.97011,0.651173,1,3,0,750.4,154.374,5.65162,0.153471,5.12462
-752.104,0.594013,0.651173,2,7,0,754.587,154.333,5.44243,0.52051,4.96237
-751.049,0.860877,0.651173,3,7,0,758.055,155.302,6.29784,-0.268804,5.22487
-749.034,1,0.651173,2,3,0,750.924,154.941,6.04492,-0.347454,5.09424
-749.133,0.94039,0.651173,2,3,0,749.555,155.091,6.12428,-0.23581,5.08581
-748.127,1,0.651173,3,7,0,749.461,154.721,5.6366,-0.0408331,5.12842
-750.206,0.752024,0.651173,3,11,0,750.588,154.452,6.13343,-0.287062,5.0978
-750.32,0.985657,0.651173,2,3,0,751.798,154.643,6.3811,-0.22951,5.19684
-748.559,0.932679,0.651173,3,7,0,751.735,154.348,5.57374,0.0361903,5.04389
-749.29,0.968047,0.651173,3,7,0,750.354,155.201,5.99406,-0.277871,5.1347
-749.335,0.883333,0.651173,3,7,0,751.281,154.418,5.40153,0.00253909,5.1706
-752.176,0.677363,0.651173,3,7,0,754.223,154.452,6.13392,-0.424603,5.25392
-748.954,0.80938,0.651173,3,7,0,759.148,154.678,5.69279,0.207592,5.16014
-749.653,0.975433,0.651173,2,3,0,750.363,154.438,5.51789,-0.143154,5.25537
-749.286,1,0.651173,3,7,0,750.045,154.452,6.14853,0.221458,4.97724
-752.052,0.785259,0.651173,2,3,0,753.382,154.442,6.26301,0.154098,4.67952
-748.617,0.899435,0.651173,2,3,0,753.121,154.703,5.93311,0.0426282,4.86838
-748.252,0.979451,0.651173,3,7,0,749.164,154.741,5.88382,0.00246748,5.23809
-748.252,0.572126,0.651173,2,3,0,750.882,154.741,5.88382,0.00246748,5.23809
-748.907,0.904,0.651173,3,11,0,750.15,154.86,5.88783,0.0136769,4.87347
-748.934,0.989888,0.651173,2,7,0,749.75,154.223,5.91155,0.0193795,4.9438
-750.092,0.974677,0.651173,2,3,0,750.768,154.255,5.56248,0.420516,5.01171
-750.53,0.814488,0.651173,3,7,0,753.789,155.149,5.98011,0.000770863,5.31734
-750.162,0.977484,0.651173,3,7,0,751.872,155.22,5.75879,-0.160988,5.32885
-748.939,0.996823,0.651173,3,7,0,750.791,154.693,6.0707,-0.0295276,4.84297
-748.4,0.964317,0.651173,3,7,0,749.928,154.42,5.56418,0.0459237,5.0496
-747.963,0.978882,0.651173,3,7,0,748.95,154.615,5.92297,-0.12052,5.08117
-751.023,0.547593,0.651173,2,3,0,752.088,154.312,6.08289,-0.269544,5.25419
-749.038,0.997795,0.651173,2,7,0,750.898,154.702,6.04061,0.180986,5.13468
-748.025,0.929863,0.651173,2,3,0,749.962,154.511,5.90191,-0.0719984,5.1398
-749.766,0.792445,0.651173,2,7,0,750.911,154.247,5.4132,0.0674476,4.96935
-749.006,1,0.651173,3,7,0,750.139,154.46,6.16465,0.164147,5.18734
-748.141,0.978744,0.651173,3,7,0,749.926,154.685,5.64477,-0.0796595,5.14729
-750.047,0.899737,0.651173,3,7,0,751.425,154.11,5.95803,0.373097,4.90247
-750.047,0.626283,0.651173,2,3,0,757.101,154.11,5.95803,0.373097,4.90247
-751.632,0.884001,0.651173,3,7,0,753.106,155.467,5.52193,-0.346797,5.07628
-753.133,0.905017,0.651173,2,3,0,754.272,155.12,5.53592,-0.665648,5.1004
-749.138,1,0.651173,3,7,0,752.685,155.191,5.82636,-0.273734,5.09174
-749.256,0.832488,0.651173,3,7,0,753.906,155.071,5.97527,-0.0442539,5.19167
-748.814,0.985273,0.651173,3,7,0,749.956,154.557,5.75699,0.228042,4.9543
-748.816,0.967859,0.651173,3,7,0,749.96,154.475,5.77225,0.0398104,4.81766
-748.486,0.94197,0.651173,2,7,0,751.039,154.692,5.92286,-0.194208,4.92773
-748.692,0.960822,0.651173,3,15,0,749.317,154.305,5.95184,0.0902604,5.26792
-750.714,0.554661,0.651173,2,3,0,752.25,154.612,5.80386,0.368403,5.31389
-748.945,0.967204,0.651173,3,15,0,752.864,154.361,5.54353,-0.0433843,5.1452
-748.24,1,0.651173,3,7,0,749.199,154.592,5.89215,0.0665135,5.24595
-749.933,0.866982,0.651173,2,3,0,750.615,154.056,5.57876,0.0674532,4.99165
-749.438,0.976519,0.651173,3,15,0,750.425,154.74,5.93381,-0.375962,5.10302
-748.638,0.992618,0.651173,2,7,0,750.574,154.509,5.95431,-0.189957,5.0808
-749.095,0.961499,0.651173,2,3,0,749.962,155.112,5.8929,-0.289873,4.95852
-748.527,0.940033,0.651173,3,7,0,750.319,154.229,5.7713,0.152858,5.19745
-751.309,0.813336,0.651173,3,7,0,753.522,154.789,6.53112,-0.240538,5.04199
-752.567,0.992179,0.651173,3,7,0,753.012,154.134,5.12223,0.423294,5.13121
-750.232,0.827811,0.651173,3,7,0,755.784,154.754,6.21994,-0.296775,4.86853
-749.15,1,0.651173,3,7,0,750.969,154.627,5.49846,-0.0391149,5.29854
-748.087,0.942496,0.651173,2,3,0,750.026,154.689,5.6317,-0.019703,5.0531
-748.819,0.716085,0.651173,3,7,0,753.147,154.562,6.12124,-0.18484,5.09348
-749.228,0.979284,0.651173,3,11,0,750.209,154.831,6.10772,0.0225491,5.28835
-748.732,0.927086,0.651173,2,7,0,751.151,154.71,6.14469,-0.211783,5.07493
-748.979,0.762551,0.651173,3,7,0,751.523,154.439,5.4673,-0.0319871,5.04748
-750.753,0.894543,0.651173,2,3,0,751.262,154.611,5.30133,0.163809,4.88889
-750.58,0.992906,0.651173,2,7,0,751.694,154.527,5.21995,0.00835639,4.98553
-748.757,0.992648,0.651173,3,7,0,751.456,154.959,5.66574,-0.141296,4.94608
-749.265,0.924123,0.651173,3,7,0,750.427,154.582,6.02008,0.12908,5.35843
-751.054,0.919131,0.651173,2,7,0,752.028,154.72,6.46635,-0.0875593,5.34219
-748.817,0.9859,0.651173,2,3,0,751.646,154.745,6.21451,-0.106303,5.16654
-748.413,0.980489,0.651173,2,7,0,749.899,154.459,6.09699,0.00774969,5.16376
-749.508,0.857705,0.651173,3,7,0,751.876,154.35,5.44585,0.28824,5.0951
-749.14,0.924903,0.651173,3,7,0,751.307,155.135,5.83213,-0.189747,5.22713
-748.26,0.995271,0.651173,3,7,0,749.818,154.722,5.9313,-0.126845,4.91872
-748.306,0.813811,0.651173,3,7,0,749.84,154.856,5.65849,-0.0591161,5.0367
-748.182,1,0.651173,2,7,0,748.504,154.805,5.73523,-0.1857,5.12021
-749.002,0.908857,0.651173,2,7,0,749.973,154.545,5.50991,0.205095,5.06294
-750.248,0.927874,0.651173,2,7,0,752.013,154.921,5.43796,-0.34799,5.06086
-750.345,0.882833,0.651173,3,7,0,753.85,154.078,6.25063,0.270459,5.1605
-750.513,0.751526,0.651173,2,7,0,753.803,154.956,5.67461,0.180571,5.26025
-748.556,0.921595,0.651173,3,7,0,752.441,154.637,5.96582,0.168141,5.14128
-755.087,0.460692,0.651173,2,3,0,757.234,154.969,5.63503,0.188524,5.7568
-750.135,1,0.651173,2,3,0,754.715,154.373,5.93424,-0.236438,4.92735
-749.267,1,0.651173,2,3,0,750.667,154.886,6.09445,-0.0135613,4.88749
-750.397,0.811533,0.651173,3,7,0,752.718,154.025,5.50671,0.0822224,5.24103
-749.8,0.996901,0.651173,3,7,0,751.512,154.624,5.86853,-0.31548,4.89351
-748.657,1,0.651173,3,15,0,750.146,154.847,5.57823,-0.00429867,5.03407
-747.863,0.983291,0.651173,2,3,0,749.405,154.762,5.85753,-0.0415633,5.09524
-749.634,0.592576,0.651173,2,7,0,752.271,155.027,5.93262,-0.343386,5.32978
-749.112,0.985066,0.651173,3,7,0,751.421,155.032,5.8357,-0.271499,4.89761
-748.732,0.887751,0.651173,3,7,0,750.667,154.27,5.59659,0.240075,5.08597
-747.932,0.952465,0.651173,3,7,0,750.171,154.711,5.94342,-0.114976,5.12155
-747.837,0.983124,0.651173,2,7,0,748.111,154.546,5.77528,0.0522015,5.02507
-748.022,0.970546,0.651173,3,7,0,748.441,154.83,5.87687,-0.131734,5.1439
-748.603,0.936561,0.651173,2,3,0,749.017,154.673,5.73318,-0.053068,4.8475
-748.556,0.952783,0.651173,2,3,0,749.059,154.835,5.7786,0.0115642,4.92004
-749.199,0.755676,0.651173,2,3,0,751.836,154.431,5.63136,-0.105208,4.89307
-748.67,0.992202,0.651173,2,7,0,750.295,154.972,5.90601,-0.166595,5.25136
-748.739,0.929314,0.651173,2,7,0,750.033,154.651,6.04045,-0.117613,5.29847
-749.01,0.966592,0.651173,3,7,0,750.809,154.83,5.6683,-0.22876,4.89244
-748.702,0.921716,0.651173,2,7,0,750.378,154.607,5.67791,-0.217458,5.09847
-749.895,0.831587,0.651173,2,3,0,751.219,154.928,6.32182,-0.0458153,5.16122
-748.924,0.989458,0.651173,3,7,0,750.524,154.734,5.72693,-0.285823,5.18778
-748.449,0.842026,0.651173,3,7,0,752.808,154.304,5.94104,-0.00788209,5.04568
-748.845,0.882439,0.651173,2,3,0,749.801,154.524,5.85905,0.27167,5.05587
-750.747,0.803251,0.651173,2,3,0,754.281,154.347,5.49382,0.0392007,4.73731
-749.708,0.987651,0.651173,2,3,0,751.96,154.415,5.72437,0.298037,4.84351
-748.624,1,0.651173,2,3,0,750.255,154.385,5.65541,-0.00221387,5.24094
-748.715,0.911347,0.651173,3,7,0,751.816,154.279,5.92264,0.232461,4.95337
-749.031,0.971577,0.651173,2,3,0,749.45,154.204,6.07912,0.223964,5.03412
-749.327,0.716622,0.651173,1,3,0,751.292,154.642,5.94411,0.264312,5.15187
-749.452,0.924659,0.651173,2,3,0,750.383,154.453,5.94562,-0.24197,4.99622
-749.791,0.945901,0.651173,2,3,0,750.584,154.7,5.77902,0.282557,5.21578
-748.573,1,0.651173,2,3,0,749.696,154.36,5.7656,-0.0118405,5.24739
-749.91,0.612714,0.651173,2,3,0,751.626,154.713,5.57352,0.2339,5.26594
-750.42,0.894379,0.651173,3,15,0,752.426,154.394,5.67983,-0.206122,5.37061
-751.248,0.981114,0.651173,3,7,0,752.532,154.339,6.03561,0.504119,5.11964
-751.333,1,0.651173,3,7,0,752.131,154.306,6.18687,0.464749,5.15497
-750.135,0.980258,0.651173,2,3,0,752.212,153.981,5.5897,0.0971851,5.17355
-749.527,1,0.651173,2,3,0,750.489,154.585,5.82019,0.322529,5.06005
-748.253,0.97548,0.651173,3,7,0,750.262,154.918,5.87552,-0.223377,5.0854
-751.444,0.690867,0.651173,3,7,0,755.671,154.156,5.82326,0.252176,5.57127
-753.084,0.746214,0.651173,3,7,0,756.813,155.332,5.36493,-0.00760529,5.00978
-753.186,0.950113,0.651173,2,3,0,755.159,154.494,5.44208,-0.438258,5.00087
-752.986,0.983951,0.651173,3,15,0,755.385,155.417,6.36782,-0.143545,5.2813
-750.713,1,0.651173,3,7,0,752.834,155.103,6.38069,-0.239052,5.23926
-752.76,0.869947,0.651173,2,3,0,753.744,155.254,6.36941,-0.162152,5.46332
-748.589,0.934902,0.651173,3,7,0,753.67,154.541,5.57584,0.118839,4.95356
-749.628,0.700583,0.651173,2,3,0,753.169,154.247,5.97653,0.0936264,4.80247
-748.173,0.803963,0.651173,2,3,0,752.626,154.4,5.76135,-0.0255281,5.13623
-748.189,0.944865,0.651173,2,7,0,749.662,154.507,6.07933,0.0245211,5.0747
-751.052,0.571279,0.651173,2,3,0,752.044,154.457,6.27132,-0.304078,5.20345
-749.562,0.899362,0.651173,2,3,0,751.875,154.888,6.30973,-0.128216,5.1865
-749.196,0.94991,0.651173,3,11,0,750.279,154.73,5.50886,0.123212,4.98601
-748.917,0.905158,0.651173,2,3,0,750.846,154.532,5.65702,-0.174984,5.21872
-748.894,1,0.651173,3,7,0,749.627,154.2,6.00727,0.113478,4.96148
-750.978,0.63913,0.651173,2,3,0,755.467,154.784,5.25665,-0.121173,4.89575
-749.109,0.550182,0.651173,3,7,0,756.112,155.083,6.10284,-0.149144,5.0965
-750.74,0.950981,0.651173,3,7,0,751.117,154.48,5.30454,0.289522,4.9856
-749.215,1,0.651173,3,7,0,750.798,155.074,6.11991,-0.15015,5.17409
-750.424,0.909256,0.651173,2,3,0,750.656,155.264,6.03956,-0.0818543,5.17926
-751.474,0.607264,0.651173,2,3,0,757.491,153.867,5.89509,0.0104528,5.00567
-750.636,1,0.651173,2,3,0,751.944,154.548,6.09431,0.379884,5.09694
-748.735,1,0.651173,2,7,0,751.172,154.628,6.11105,0.136343,5.11519
-749.146,0.897801,0.651173,3,7,0,751.079,154.93,5.63055,-0.320539,5.04508
-749.399,0.970008,0.651173,3,7,0,750.485,154.03,5.91126,0.247776,4.96983
-749.141,0.974357,0.651173,2,7,0,750.548,154.948,5.80695,-0.113331,5.3464
-748.232,0.995067,0.651173,2,3,0,749.348,154.755,5.84984,-0.221008,5.03505
-748.632,0.863638,0.651173,3,7,0,749.55,154.241,6.02619,0.0710934,5.07736
