# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = MedianAgeDivorce_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = MedianAgeDivorce_1.data.R
# init = 2 (Default)
# random
#   seed = 2734688115
# output
#   file = MedianAgeDivorce_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,bA,sigma
-43.844,0.992565,0.624952,2,3,0,45.7413,9.62568,-1.10822,1.53793
-45.0996,0.912436,0.624952,2,3,0,45.5033,10.0459,-1.03201,1.47621
-46.8803,0.867927,0.624952,3,7,0,48.9266,9.53989,-0.54338,1.4571
-46.1015,0.910265,0.624952,3,7,0,49.0116,9.78222,-1.49411,1.52893
-47.2174,0.983278,0.624952,2,3,0,47.5624,9.85263,-1.56832,1.62755
-46.086,0.980383,0.624952,3,7,0,47.824,9.69146,-0.584384,1.47416
-44.8836,0.993842,0.624952,3,7,0,46.7414,9.77274,-0.927191,1.71253
-45.8151,0.950109,0.624952,3,7,0,46.7545,9.94146,-0.765303,1.36448
-46.7665,0.96273,0.624952,3,7,0,48.5302,10.0345,-0.929315,1.83477
-45.5701,0.991401,0.624952,3,7,0,48.8027,9.53476,-0.672886,1.44973
-46.0871,0.87443,0.624952,3,7,0,47.9922,9.78964,-0.988142,1.85416
-46.286,0.999501,0.624952,2,7,0,46.6393,9.89068,-0.990763,1.85172
-44.9639,0.984735,0.624952,2,7,0,46.481,9.52955,-1.00394,1.28144
-44.8797,0.948392,0.624952,2,3,0,46.1962,9.65736,-0.81437,1.33137
-45.9831,0.950888,0.624952,3,7,0,46.3501,9.58216,-0.850314,1.23893
-44.2351,1,0.624952,2,3,0,46.3619,9.56188,-0.851421,1.4759
-46.0737,0.891104,0.624952,2,3,0,46.8492,9.42271,-1.26105,1.29804
-46.1601,0.999068,0.624952,3,7,0,47.7974,9.72201,-0.742021,1.80529
-47.5393,0.915164,0.624952,2,3,0,49.0901,9.53992,-0.4931,1.7353
-44.2162,0.979713,0.624952,2,7,0,47.6026,9.84218,-1.19544,1.5131
-45.4053,0.946831,0.624952,3,7,0,45.8099,9.90545,-0.71513,1.56443
-46.1558,0.986272,0.624952,2,3,0,46.2296,9.92101,-0.636103,1.61414
-46.1263,0.997979,0.624952,3,7,0,47.5389,9.42385,-1.40631,1.43336
-44.8468,1,0.624952,2,3,0,46.4309,9.5422,-1.31756,1.54703
-45.5771,0.975924,0.624952,3,7,0,46.2677,9.92485,-1.08099,1.75636
-45.185,0.999619,0.624952,3,7,0,46.7332,9.50246,-1.35066,1.45216
-45.3954,0.970881,0.624952,3,7,0,47.17,9.97151,-0.766927,1.50219
-45.7609,0.988238,0.624952,3,7,0,46.0922,9.99838,-0.775864,1.42201
-44.0897,1,0.624952,2,3,0,45.9097,9.8841,-1.06873,1.45219
-45.1975,0.86442,0.624952,2,7,0,46.2487,9.89731,-0.91043,1.30842
-43.6559,0.905944,0.624952,2,3,0,46.6877,9.65439,-1.01283,1.44391
-44.993,0.916966,0.624952,2,7,0,45.1992,9.98551,-1.20194,1.4473
-44.0165,0.99511,0.624952,3,7,0,45.5658,9.57793,-1.18413,1.44775
-44.0681,0.959019,0.624952,3,7,0,45.0532,9.86304,-0.956005,1.46637
-44.6801,0.962056,0.624952,2,3,0,44.7804,9.92768,-0.863655,1.45968
-45.7173,0.884263,0.624952,2,7,0,47.4419,9.28466,-1.11454,1.42613
-46.565,0.989143,0.624952,3,7,0,47.9589,9.50075,-1.00324,1.88466
-46.9795,0.99607,0.624952,3,7,0,48.0989,9.25616,-0.861829,1.77915
-44.2589,0.985577,0.624952,3,7,0,47.4687,9.61136,-0.895888,1.3643
-45.418,0.912409,0.624952,2,3,0,45.9937,9.61162,-0.660619,1.46736
-44.9121,0.926859,0.624952,2,7,0,47.0931,9.96648,-1.11951,1.61737
-43.7919,0.996399,0.624952,2,5,0,44.8513,9.75963,-1.02541,1.53386
-44.0962,0.972415,0.624952,2,3,0,44.3161,9.79341,-1.20854,1.44679
-44.1143,0.996967,0.624952,3,7,0,44.3981,9.5791,-0.868797,1.47813
-44.5148,0.952291,0.624952,3,7,0,45.2064,9.52482,-1.26198,1.49795
-47.1297,0.839653,0.624952,2,3,0,47.3007,9.2836,-1.4258,1.52471
-48.5148,0.979062,0.624952,3,7,0,50.6047,9.07391,-1.02125,1.81881
-44.7774,0.997183,0.624952,2,3,0,48.6842,9.55981,-1.0573,1.69811
-43.7719,1,0.624952,2,3,0,44.75,9.78551,-1.03427,1.42578
-44.6222,0.890302,0.624952,2,3,0,45.2537,9.97934,-1.04501,1.52396
-45.2665,0.980224,0.624952,3,7,0,46.0666,9.52039,-1.35998,1.42174
-46.1064,0.933902,0.624952,3,7,0,47.704,9.21992,-0.979084,1.5508
-43.9976,0.992726,0.624952,2,7,0,46.4866,9.72728,-0.896595,1.54446
-44.4852,0.907125,0.624952,2,3,0,45.4681,9.75886,-0.909241,1.32452
-43.672,1,0.624952,2,7,0,44.4685,9.64174,-1.08327,1.45124
-44.247,0.881659,0.624952,2,3,0,45.3128,9.51933,-0.986436,1.587
-43.7525,0.999762,0.624952,2,5,0,44.2058,9.75459,-1.07182,1.40999
-44.0718,0.961325,0.624952,3,7,0,44.4751,9.70415,-0.860098,1.43007
-44.139,0.952097,0.624952,3,7,0,45.1566,9.83197,-1.12215,1.56622
-44.1945,0.937018,0.624952,3,7,0,45.6027,9.55218,-0.886887,1.42474
-43.7078,0.905019,0.624952,1,3,0,45.4891,9.65973,-1.09795,1.50169
-44.2726,0.86454,0.624952,1,3,0,45.807,9.91967,-1.00091,1.50258
-43.6706,0.975594,0.624952,1,3,0,44.7679,9.74064,-1.00755,1.46327
-44.7493,0.833412,0.624952,1,3,0,46.167,9.67251,-1.04419,1.26508
-44.0653,0.95531,0.624952,3,7,0,45.8683,9.68943,-0.85635,1.51905
-45.9105,0.850257,0.624952,2,3,0,46.613,10.1205,-0.907088,1.5416
-45.8931,0.860226,0.624952,3,7,0,49.2436,9.27668,-1.16036,1.42863
-45.2862,0.986568,0.624952,3,7,0,47.6565,9.72517,-0.888873,1.7598
-44.4502,0.996067,0.624952,3,7,0,45.891,9.50651,-1.10557,1.34924
-45.4217,0.874707,0.624952,3,7,0,46.8896,9.99285,-0.927115,1.68183
-44.1514,0.988415,0.624952,3,7,0,46.1792,9.55933,-0.927754,1.38962
-43.7328,0.991066,0.624952,3,7,0,44.5676,9.73278,-1.01939,1.52353
-45.8544,0.845964,0.624952,2,3,0,46.0381,9.99545,-1.24878,1.69276
-44.8675,0.99997,0.624952,3,7,0,46.1053,9.95401,-1.06492,1.63435
-44.3293,1,0.624952,3,7,0,45.2711,9.55504,-0.926349,1.36022
-44.9916,0.963007,0.624952,3,7,0,45.5909,9.79204,-1.17871,1.27851
-44.1877,0.98067,0.624952,2,3,0,45.6991,9.70414,-1.18515,1.58956
-45.768,0.949736,0.624952,3,7,0,45.8694,9.76458,-0.826508,1.25706
-44.238,0.965061,0.624952,3,7,0,46.7523,9.66,-1.06063,1.313
-46.5237,0.76603,0.624952,3,7,0,47.9574,9.66554,-0.544595,1.64589
-45.1891,0.996366,0.624952,2,3,0,46.7647,9.61224,-0.711924,1.62354
-43.9019,0.997422,0.624952,2,7,0,45.2992,9.84212,-1.04065,1.47768
-44.1473,0.86476,0.624952,3,7,0,46.7954,9.53283,-1.04145,1.57921
-44.2563,0.991072,0.624952,3,7,0,44.6735,9.84071,-1.02846,1.35237
-44.6485,0.901039,0.624952,3,7,0,46.3367,9.94837,-1.1821,1.46461
-44.9203,0.978042,0.624952,3,7,0,45.802,9.38099,-0.918475,1.55027
-46.1124,0.945572,0.624952,2,3,0,46.7382,9.33813,-0.742674,1.62314
-45.9494,0.964937,0.624952,3,7,0,47.3154,9.90576,-1.22114,1.26383
-45.5532,0.976675,0.624952,3,7,0,48.1486,9.51852,-0.721038,1.38456
-45.298,0.99135,0.624952,3,7,0,46.3846,9.98066,-1.11157,1.67705
-44.3183,0.964387,0.624952,2,7,0,46.3824,9.66177,-0.950518,1.3201
-43.658,0.903079,0.624952,2,5,0,45.3731,9.73288,-1.03534,1.48301
-44.2016,0.961627,0.624952,2,3,0,44.284,9.63146,-1.16546,1.34694
-45.315,0.941921,0.624952,2,7,0,45.5669,9.60362,-1.06732,1.77315
-46.2403,0.970768,0.624952,2,7,0,47.5381,9.81702,-1.47173,1.63752
-45.0889,0.976847,0.624952,2,7,0,47.0901,9.63781,-1.11712,1.74444
-46.5292,0.944348,0.624952,2,7,0,47.2129,9.33093,-1.33602,1.68653
-46.3594,0.895775,0.624952,3,7,0,50.1018,9.69546,-1.40596,1.75979
-44.5984,0.990096,0.624952,2,7,0,47.1036,9.5144,-0.989693,1.65225
-43.9143,1,0.624952,2,3,0,44.6986,9.7146,-0.960728,1.56589
-44.2081,0.896811,0.624952,3,7,0,46.6215,9.85529,-1.0539,1.37015
-46.8036,0.854069,0.624952,3,7,0,47.4869,9.57109,-0.650593,1.81469
-45.7415,0.904305,0.624952,3,7,0,49.6321,9.62797,-0.811362,1.26393
-44.3755,1,0.624952,2,7,0,46.2471,9.55552,-0.82706,1.51103
-45.0922,0.897095,0.624952,3,7,0,46.6193,9.85284,-1.05819,1.27084
-47.3306,0.796597,0.624952,3,7,0,49.3448,9.56878,-1.09433,1.9656
-47.3704,0.967259,0.624952,3,7,0,49.986,9.95912,-1.45137,1.77539
-45.7668,1,0.624952,3,7,0,48.8646,9.33715,-1.28528,1.46477
-45.763,0.999756,0.624952,2,7,0,46.0683,9.30699,-1.24634,1.4951
-45.6666,0.994902,0.624952,2,3,0,46.1138,9.3511,-1.27776,1.44448
-43.8787,1,0.624952,2,3,0,45.7961,9.72419,-1.15629,1.40426
-44.4207,0.903556,0.624952,3,7,0,45.7162,9.75011,-0.882994,1.63024
-44.2999,1,0.624952,3,7,0,44.873,9.59841,-1.18018,1.34991
-44.2811,0.99525,0.624952,3,7,0,44.9374,9.85265,-1.16437,1.5611
-43.7047,0.98361,0.624952,1,3,0,44.6346,9.72926,-1.08378,1.50372
-45.2108,0.905367,0.624952,2,5,0,45.2534,9.93049,-1.26703,1.61944
-44.9874,0.991199,0.624952,2,7,0,45.5906,9.92528,-1.28643,1.51766
-46.0419,0.963407,0.624952,3,7,0,47.1307,9.38385,-0.996317,1.27866
-45.0206,1,0.624952,3,7,0,47.1364,9.43895,-1.04414,1.67587
-46.0505,0.959175,0.624952,3,7,0,46.7497,10.1312,-0.935842,1.4636
-48.2689,0.845862,0.624952,3,7,0,49.2777,9.13116,-1.3347,1.7226
-48.1279,0.940725,0.624952,2,7,0,51.0195,10.148,-0.597346,1.52571
-45.3371,0.99989,0.624952,2,7,0,48.3058,9.36491,-1.2508,1.52868
-43.992,0.999883,0.624952,2,3,0,45.6308,9.79267,-1.17605,1.50103
-43.7242,0.996773,0.624952,2,3,0,44.1061,9.73037,-1.12295,1.45567
-46.7163,0.839056,0.624952,2,7,0,47.1565,9.47706,-1.42252,1.74404
-44.8666,0.999121,0.624952,3,7,0,47.4247,9.51063,-0.932468,1.31503
-44.9053,0.999573,0.624952,3,7,0,45.4715,9.42592,-1.02558,1.34901
-49.0357,0.707311,0.624952,3,7,0,52.4275,9.3829,-0.429848,1.80486
-48.5476,1,0.624952,2,3,0,49.2324,9.34507,-0.480485,1.75943
-44.305,0.985669,0.624952,2,7,0,48.5044,9.92319,-1.07755,1.446
-46.311,0.853961,0.624952,2,3,0,46.9597,10.1448,-0.97344,1.42065
-45.7256,0.905048,0.624952,2,3,0,48.0048,10.0227,-0.849907,1.38727
-44.5167,0.966245,0.624952,2,3,0,46.3846,9.91777,-1.05713,1.37403
-44.1611,0.851559,0.624952,2,3,0,46.6787,9.61487,-1.08848,1.33282
-43.838,0.929715,0.624952,2,7,0,45.4862,9.56932,-0.998941,1.50333
-45.1213,0.912839,0.624952,2,3,0,45.2881,9.64534,-0.690461,1.46313
-44.9812,0.99168,0.624952,3,7,0,46.5366,9.70415,-1.3398,1.60666
-45.3982,0.904542,0.624952,2,3,0,47.042,9.95266,-1.33057,1.50533
-45.1573,0.897469,0.624952,3,7,0,47.7941,9.46552,-0.770619,1.43739
-44.7236,0.994936,0.624952,3,7,0,45.7151,9.8529,-1.25924,1.38507
-44.5223,1,0.624952,3,7,0,45.1125,9.50974,-0.918895,1.61622
-45.6495,0.887539,0.624952,3,7,0,46.8558,9.76993,-1.35133,1.70093
-43.7793,0.997575,0.624952,2,3,0,45.7536,9.7938,-1.06675,1.49243
-44.3184,0.948083,0.624952,2,7,0,44.7256,9.8699,-1.1992,1.44942
-44.8078,0.927431,0.624952,3,7,0,46.8895,9.8152,-1.12518,1.69192
-44.3238,1,0.624952,2,3,0,44.8745,9.75648,-1.06437,1.64654
-45.8521,0.902733,0.624952,2,3,0,46.6886,9.29929,-0.849401,1.61061
-44.5046,0.994171,0.624952,2,3,0,46.5279,9.54918,-1.09101,1.65003
-43.8865,0.878412,0.624952,3,7,0,48.0213,9.79017,-1.00226,1.39626
-44.8147,0.872374,0.624952,2,5,0,45.5041,9.41922,-1.08432,1.61735
-48.1737,0.779655,0.624952,2,7,0,50.8107,10.0241,-0.517208,1.75723
-44.6773,0.987586,0.624952,3,7,0,49.9586,9.91458,-1.16201,1.60135
-45.9037,0.941255,0.624952,2,7,0,46.4512,9.59656,-0.875507,1.2316
-46.4406,0.945242,0.624952,3,7,0,48.555,9.68756,-1.11645,1.8891
-44.4703,0.931609,0.624952,3,7,0,51.2586,9.60615,-1.29386,1.45259
-45.0276,0.952277,0.624952,3,7,0,45.7591,9.80926,-0.983235,1.73193
-46.914,0.93377,0.624952,3,7,0,48.0017,9.93727,-1.30177,1.2514
-44.6152,0.991368,0.624952,3,7,0,47.7616,9.76491,-0.994011,1.2877
-44.2486,0.998097,0.624952,3,7,0,45.0988,9.68846,-1.19677,1.35079
-44.4571,0.953232,0.624952,3,7,0,45.5296,9.79745,-1.06334,1.65708
-45.365,0.980295,0.624952,3,7,0,45.8111,10.0689,-0.946466,1.50478
-44.7251,0.943016,0.624952,3,7,0,47.1274,9.43653,-1.13508,1.38006
-45.9625,0.939951,0.624952,3,7,0,46.8529,9.50161,-1.44761,1.55358
-44.2404,0.999957,0.624952,2,7,0,46.2261,9.6359,-1.23015,1.38781
-43.9687,0.959577,0.624952,3,7,0,45.099,9.5335,-1.11228,1.48629
-45.0633,0.913295,0.624952,2,7,0,46.2079,9.34934,-0.966774,1.56345
-44.8233,0.987388,0.624952,3,7,0,45.9905,9.9973,-1.10969,1.4478
-46.2199,0.816207,0.624952,2,3,0,47.407,9.98844,-1.05558,1.26078
-44.2381,1,0.624952,2,3,0,46.7399,9.70659,-0.93413,1.62534
-44.0263,0.994434,0.624952,2,7,0,44.6229,9.78088,-0.882604,1.46598
-43.7485,0.96181,0.624952,3,7,0,45.2731,9.64289,-1.12354,1.49224
-43.8577,0.991535,0.624952,3,7,0,43.9896,9.75942,-1.08543,1.38451
-44.4788,0.777209,0.624952,2,3,0,47.0222,9.92388,-1.05453,1.38825
-45.1185,0.925994,0.624952,3,7,0,46.3097,9.66028,-0.747374,1.36282
-44.8426,0.938455,0.624952,2,3,0,46.1307,9.59523,-0.7879,1.3731
-43.9602,1,0.624952,2,3,0,44.9455,9.81562,-1.1504,1.48376
-44.5808,0.940404,0.624952,3,7,0,45.4188,9.41589,-1.10347,1.53852
-44.8615,0.996771,0.624952,3,7,0,44.8929,9.38485,-1.14362,1.54692
-45.3398,0.983088,0.624952,3,7,0,46.006,9.945,-0.760615,1.46339
-45.0627,0.953177,0.624952,3,7,0,46.9424,9.41857,-1.26777,1.48074
-44.2797,0.990849,0.624952,2,3,0,45.2457,9.50417,-1.18773,1.45508
-44.6793,0.976857,0.624952,3,7,0,44.9719,9.79996,-0.781422,1.57476
-46.5004,0.78579,0.624952,3,7,0,48.1127,9.32094,-1.35399,1.64354
-44.2016,0.993408,0.624952,2,3,0,46.9433,9.49397,-0.975372,1.54299
-44.6682,0.909769,0.624952,3,7,0,45.9097,9.97394,-1.12275,1.52471
-43.728,0.94792,0.624952,1,3,0,45.5522,9.73793,-1.06877,1.51681
-44.5798,0.940211,0.624952,2,3,0,44.5993,9.93671,-1.11724,1.57509
-44.2611,0.972105,0.624952,3,7,0,45.598,9.46912,-0.95753,1.48085
-45.8084,0.905459,0.624952,2,3,0,46.0869,9.41417,-0.709201,1.46791
-46.01,0.987289,0.624952,3,7,0,47.861,9.97059,-1.38702,1.45209
-44.8216,0.997399,0.624952,2,3,0,46.2302,9.87438,-1.28927,1.54578
-44.1474,1,0.624952,2,3,0,44.9102,9.83458,-1.18919,1.49764
-44.6217,0.828084,0.624952,2,3,0,46.7456,9.90554,-1.15775,1.37161
-46.1175,0.880441,0.624952,3,7,0,47.3809,9.96483,-1.39993,1.44179
-44.8532,0.739909,0.624952,2,7,0,51.7408,9.48214,-1.275,1.55588
-44.0464,0.992968,0.624952,2,7,0,45.3624,9.74948,-1.11671,1.35278
-44.5335,0.970497,0.624952,3,7,0,44.7603,9.68722,-1.1716,1.65803
-47.6341,0.807692,0.624952,2,3,0,48.4705,9.15916,-0.903948,1.7814
-45.1181,0.950994,0.624952,3,7,0,50.9547,9.48723,-0.785199,1.62525
-44.5513,0.994446,0.624952,3,7,0,46.1786,9.67749,-1.291,1.38779
-45.4051,0.968522,0.624952,3,7,0,45.7748,9.563,-1.39364,1.41902
-48.4648,0.702438,0.624952,2,3,0,50.6028,9.68381,-1.4314,1.19125
-44.5536,1,0.624952,2,3,0,49.0307,9.92891,-1.15459,1.41491
-45.249,0.962946,0.624952,3,7,0,46.0075,9.71654,-0.683766,1.60174
-46.9957,0.94996,0.624952,3,7,0,48.0776,9.54777,-0.676283,1.85004
-46.9957,0.95951,0.624952,1,1,0,47.7842,9.54777,-0.676283,1.85004
-46.0422,0.954592,0.624952,3,7,0,49.3491,9.81047,-1.43914,1.65494
-45.2328,0.852382,0.624952,2,7,0,49.9162,9.65741,-1.08226,1.76796
-44.4995,0.99417,0.624952,3,7,0,45.9831,9.76286,-0.961317,1.30507
-45.1432,0.904812,0.624952,3,7,0,46.1781,9.89417,-1.13833,1.70338
-48.4941,0.822856,0.624952,2,3,0,50.1739,9.29413,-1.50004,1.38794
-47.2717,1,0.624952,3,7,0,49.594,10.1858,-0.830551,1.72985
-47.3106,0.929253,0.624952,3,7,0,51.9327,9.10832,-1.04626,1.53405
-44.7272,0.928373,0.624952,2,5,0,49.1488,9.88373,-0.944231,1.65237
-44.3315,0.992087,0.624952,3,7,0,45.4218,9.72574,-0.818791,1.55769
-44.277,0.940308,0.624952,2,7,0,45.7403,9.77851,-0.876438,1.38156
-44.2019,0.991854,0.624952,3,7,0,44.6797,9.59292,-1.22141,1.53424
-46.4897,0.81596,0.624952,2,3,0,47.4156,9.97157,-1.45479,1.53886
-45.1754,0.991676,0.624952,3,7,0,47.4814,9.36786,-0.935697,1.40123
-44.8509,1,0.624952,3,7,0,45.8388,9.88912,-0.88327,1.64689
-44.9738,0.973252,0.624952,3,7,0,46.0385,9.47965,-0.917405,1.32742
-44.8327,0.916569,0.624952,3,7,0,47.3313,9.91814,-1.21606,1.59428
-44.8523,0.996377,0.624952,3,7,0,45.5692,9.47123,-0.891551,1.36111
-45.0798,0.992701,0.624952,3,7,0,45.7223,9.7958,-1.22088,1.70019
-43.9331,0.908015,0.624952,2,3,0,47.3882,9.61685,-1.18574,1.45484
-44.0227,0.948017,0.624952,3,7,0,45.2148,9.73323,-0.871486,1.5156
-44.1445,0.991061,0.624952,2,3,0,44.2891,9.76294,-0.883684,1.565
-44.5364,0.976333,0.624952,2,3,0,44.7574,9.86377,-0.990776,1.64089
-45.3658,0.926245,0.624952,2,3,0,46.6285,9.63734,-1.27425,1.27973
-43.7886,1,0.624952,2,3,0,45.3809,9.57995,-1.00785,1.44222
-45.2953,0.892566,0.624952,2,3,0,45.4589,9.5373,-1.1862,1.2714
-43.9345,1,0.624952,2,7,0,45.5766,9.59266,-0.976916,1.55395
-44.403,0.826398,0.624952,1,3,0,47.2611,9.93785,-1.08498,1.52328
-43.9818,0.998241,0.624952,2,7,0,44.4713,9.82657,-1.11897,1.52176
-43.9373,0.96736,0.624952,3,7,0,44.9254,9.67695,-0.884775,1.44557
-45.1716,0.788175,0.624952,2,7,0,48.065,9.60362,-1.151,1.25312
-44.2928,0.995997,0.624952,2,7,0,45.7449,9.70536,-0.869451,1.36595
-44.3592,0.894384,0.624952,3,7,0,46.259,9.55589,-0.831813,1.51757
-43.7667,0.999142,0.624952,3,7,0,44.502,9.7447,-1.04737,1.39699
-44.35,0.942553,0.624952,2,3,0,44.6371,9.73973,-1.00469,1.65432
-45.899,0.890153,0.624952,2,3,0,46.5861,10.1006,-0.947062,1.64494
-44.3587,0.775305,0.624952,1,3,0,50.8024,9.62034,-1.02907,1.65385
-44.9236,0.974883,0.624952,2,7,0,45.4461,9.4516,-1.05468,1.66856
-47.4553,0.864183,0.624952,3,7,0,49.2339,9.41487,-0.563806,1.42755
-44.1709,1,0.624952,2,3,0,47.6896,9.76309,-1.00551,1.61985
-44.3631,0.988206,0.624952,2,3,0,44.5878,9.86435,-0.961645,1.60082
-45.678,0.908555,0.624952,2,3,0,46.5342,9.75785,-0.89167,1.23604
-46.4745,0.942361,0.624952,3,7,0,47.884,9.53188,-1.1576,1.86809
-45.0475,0.982907,0.624952,3,7,0,46.8939,9.73464,-0.988445,1.25042
-45.4104,0.93404,0.624952,3,7,0,47.0756,9.72997,-1.02703,1.79045
-48.9724,0.820304,0.624952,2,3,0,49.3278,9.77057,-1.29265,2.07099
-46.0209,1,0.624952,2,3,0,49.2587,9.56774,-1.29553,1.77832
-45.5387,0.996049,0.624952,3,7,0,47.2681,9.79998,-0.698492,1.66776
-46.5036,0.919507,0.624952,2,7,0,47.4794,9.92659,-0.641478,1.40831
-46.7753,1,0.624952,3,7,0,47.4499,9.38959,-1.45475,1.63743
-46.5208,1,0.624952,1,1,0,46.887,9.41306,-1.44493,1.6238
-45.1827,0.99402,0.624952,2,3,0,46.9688,9.64111,-1.40147,1.51728
-43.8474,1,0.624952,2,3,0,45.1127,9.68823,-1.13307,1.53784
-43.9717,0.908931,0.624952,3,7,0,46.1819,9.77525,-0.893777,1.47934
-44.451,0.975371,0.624952,3,7,0,44.9004,9.65078,-0.79706,1.56291
-43.9744,0.969647,0.624952,3,7,0,45.264,9.69143,-1.0886,1.34921
-44.7612,0.886577,0.624952,3,7,0,45.7957,9.49226,-1.22086,1.369
-44.4758,0.90453,0.624952,3,7,0,46.5826,9.89892,-0.875541,1.46183
-44.4617,0.989737,0.624952,3,7,0,45.3944,9.58743,-0.959128,1.31657
-44.516,0.903306,0.624952,3,7,0,46.3631,9.83548,-1.06651,1.65198
-44.051,0.980452,0.624952,2,7,0,45.1341,9.57072,-0.935585,1.39957
-44.0848,0.992191,0.624952,3,7,0,44.5411,9.79777,-1.15474,1.55648
-44.2972,0.992207,0.624952,3,7,0,44.6705,9.64946,-0.81525,1.43825
-43.6315,0.994874,0.624952,3,7,0,44.4789,9.66759,-1.02793,1.46255
-44.6154,0.8136,0.624952,2,5,0,46.4618,9.73746,-0.802522,1.61178
-44.578,0.991581,0.624952,3,7,0,45.4858,9.42085,-0.938055,1.47157
-46.206,0.927519,0.624952,3,7,0,46.9688,9.93223,-0.643934,1.63514
-45.8694,0.984657,0.624952,3,7,0,47.9918,10.0529,-1.22901,1.64566
-45.0371,0.984574,0.624952,3,7,0,47.355,9.63777,-0.695167,1.52529
-46.2363,0.926634,0.624952,3,7,0,47.2607,10.1536,-1.16444,1.5694
-47.4328,0.971383,0.624952,3,7,0,48.1784,9.17481,-0.852994,1.41532
-49.5159,0.908843,0.624952,3,7,0,51.7207,10.4274,-0.986818,1.75021
-45.9959,0.949258,0.624952,3,7,0,50.7474,9.28655,-1.17049,1.39687
-47.785,0.702955,0.624952,2,7,0,51.288,9.76006,-0.852183,2.00204
-47.0386,0.973777,0.624952,3,7,0,51.218,9.15283,-1.10291,1.4583
