# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 1
# model = weights_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 4
# data
#   file = weights_4.data.R
# init = 2 (Default)
# random
#   seed = 3342938199
# output
#   file = weights_samples_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma
-746.204,0.993113,0.760118,2,3,0,747.483,154.748,0.885665,5.12218
-747.887,0.842642,0.760118,2,3,0,748.114,154.773,0.963506,5.34747
-747.463,0.991268,0.760118,2,7,0,748.817,154.726,0.913888,5.42055
-747.039,1,0.760118,3,7,0,747.878,154.695,0.880163,5.34776
-748.855,0.642258,0.760118,2,3,0,752.315,155.239,0.927143,5.09707
-746.775,0.999104,0.760118,3,7,0,748.734,154.257,0.892471,5.05112
-746.781,1,0.760118,3,7,0,747.48,154.795,0.902437,5.2986
-748.789,0.864668,0.760118,3,7,0,749.325,154.069,0.938891,4.89765
-748.326,0.998127,0.760118,4,19,0,749.946,154.107,0.939229,4.93059
-746.62,0.961206,0.760118,2,3,0,749.369,154.413,0.940217,5.18233
-746.785,0.921891,0.760118,4,23,0,748.277,154.41,0.93837,5.24265
-746.419,0.877519,0.760118,3,15,0,749.05,154.718,0.870975,5.01492
-746.994,0.939264,0.760118,2,3,0,747.376,154.279,0.937177,5.01283
-747.717,0.964261,0.760118,3,7,0,747.793,154.247,0.9547,4.96415
-747.804,0.999583,0.760118,3,7,0,749.195,154.965,0.859607,5.27382
-746.789,0.990306,0.760118,2,3,0,748.255,154.87,0.911734,5.25133
-746.712,0.994954,0.760118,6,95,0,747.349,154.86,0.927731,5.20339
-746.366,1,0.760118,2,3,0,746.683,154.782,0.926847,5.16132
-746.197,0.997872,0.760118,2,3,0,746.553,154.545,0.925615,5.18322
-746.735,0.952233,0.760118,4,31,0,747.083,154.709,0.946178,4.95487
-747.336,0.900508,0.760118,2,3,0,748.44,154.719,0.836939,5.11931
-748.508,0.94801,0.760118,2,3,0,748.837,154.499,0.986165,4.89258
-747.26,0.964386,0.760118,2,3,0,750.012,154.397,0.844582,5.1486
-746.124,1,0.760118,2,3,0,747.285,154.491,0.884271,5.06466
-747.246,0.867871,0.760118,2,3,0,747.646,154.313,0.876408,4.89643
-746.577,0.967103,0.760118,2,3,0,748.284,154.827,0.932706,5.01179
-746.962,0.94294,0.760118,2,3,0,747.575,154.622,0.965539,5.08539
-746.412,1,0.760118,2,3,0,747.247,154.503,0.938987,4.99819
-746.302,0.987777,0.760118,2,3,0,746.743,154.567,0.939231,5.14099
-746.385,0.977126,0.760118,3,7,0,746.833,154.633,0.867538,5.02083
-746.42,0.968508,0.760118,3,7,0,747.036,154.558,0.942762,5.1653
-747.196,0.819306,0.760118,2,3,0,748.737,154.366,0.896566,5.35205
-752.724,0.343044,0.760118,2,3,0,758.129,155.071,0.872871,5.78007
-749.739,1,0.760118,2,3,0,754.013,155.074,0.840292,5.41874
-747.323,0.959155,0.760118,2,3,0,750.822,154.672,0.887923,5.40387
-747.202,1,0.760118,2,3,0,747.535,154.657,0.872722,5.36172
-749.002,0.911609,0.760118,3,7,0,749.254,154.533,0.968686,4.74225
-748.538,1,0.760118,1,1,0,749.284,154.622,0.962018,4.7582
-748.834,0.985198,0.760118,3,7,0,749.973,154.878,0.834261,5.38727
-746.593,0.999635,0.760118,2,3,0,749.146,154.327,0.914021,4.98266
-749.885,0.70619,0.760118,2,3,0,750.52,154.921,0.998314,4.88881
-750.456,0.897859,0.760118,1,1,0,750.985,154.972,1.00124,4.87026
-747.586,1,0.760118,2,3,0,751.592,154.508,0.886727,4.76479
-750.731,0.776672,0.760118,2,3,0,751.274,155.091,0.923104,5.62106
-749.906,1,0.760118,1,1,0,750.956,154.966,0.913563,5.60587
-746.036,1,0.760118,2,3,0,749.417,154.625,0.901695,5.16888
-746.144,0.938996,0.760118,1,3,0,746.755,154.498,0.88799,5.00852
-749.127,0.733653,0.760118,2,3,0,749.436,153.91,0.902805,5.09082
-753.332,0.736224,0.760118,2,7,0,755.838,154.494,1.02098,5.69967
-746.228,0.945769,0.760118,3,7,0,754.207,154.732,0.89004,4.98942
-746.996,0.92192,0.760118,2,3,0,747.295,154.926,0.894387,5.24441
-747.167,0.778483,0.760118,5,47,0,751.166,154.935,0.900752,5.28127
-747.919,0.928387,0.760118,3,11,0,748.936,154.163,0.939777,5.2747
-748.363,0.873651,0.760118,3,7,0,751.175,154.387,0.972075,4.8576
-746.116,0.978323,0.760118,2,3,0,748.647,154.524,0.917927,4.99138
-747.589,0.858488,0.760118,2,3,0,747.819,154.686,0.978527,5.02186
-746.721,0.870419,0.760118,2,3,0,749.859,154.439,0.905695,4.87377
-746.279,0.778892,0.760118,2,3,0,749.512,154.675,0.912223,4.93458
-746.574,0.920113,0.760118,2,3,0,747.327,154.446,0.864021,5.12874
-748.796,0.802258,0.760118,2,3,0,749.437,154.045,0.857705,5.0052
-746.149,1,0.760118,3,7,0,748.578,154.484,0.920897,5.15372
-746.335,0.980169,0.760118,2,3,0,746.525,154.817,0.88879,5.1125
-747.679,0.909241,0.760118,3,7,0,747.974,154.673,0.849199,5.35154
-746.118,0.988613,0.760118,2,3,0,747.918,154.486,0.910822,4.99433
-748.003,0.62493,0.760118,2,3,0,750.581,154.835,0.82881,5.04197
-748.462,0.985256,0.760118,3,7,0,750.031,154.517,0.987046,4.9031
-748.781,0.945286,0.760118,1,1,0,749.118,154.535,0.992859,4.89729
-747.162,0.999489,0.760118,4,23,0,749.276,154.35,0.94836,4.94902
-746.55,0.989997,0.760118,2,3,0,747.652,154.471,0.94261,5.18221
-748.24,0.673099,0.760118,2,3,0,751.643,155.011,0.916274,4.82166
-747.024,1,0.760118,2,3,0,748.254,154.829,0.89313,4.86664
-745.937,0.924622,0.760118,3,7,0,748.07,154.55,0.907065,5.08457
-746.326,0.963163,0.760118,2,3,0,746.346,154.517,0.919259,4.93455
-749.072,0.673933,0.760118,3,7,0,750.905,154.744,0.98475,5.42277
-748.677,0.974456,0.760118,4,23,0,749.998,154.472,0.832499,4.8219
-748.028,1,0.760118,1,1,0,748.776,154.495,0.847091,4.82304
-746.721,1,0.760118,2,3,0,748.422,154.73,0.944903,4.95982
-746.812,0.950084,0.760118,3,7,0,748.051,154.468,0.868591,5.26302
-746.856,0.996765,0.760118,3,7,0,747.429,154.83,0.912435,4.88989
-747.422,0.962143,0.760118,3,7,0,748.011,154.412,0.945613,5.34234
-746.784,0.924356,0.760118,2,3,0,748.975,154.894,0.892786,5.21895
-747.076,0.965568,0.760118,2,3,0,747.73,154.764,0.950568,5.26218
-746.135,1,0.760118,2,3,0,747.122,154.59,0.878876,5.12009
-746.285,0.986598,0.760118,3,7,0,746.484,154.464,0.909282,5.21625
-746.368,0.995431,0.760118,3,7,0,746.577,154.745,0.879732,4.99267
-748.186,0.812443,0.760118,2,3,0,748.678,154.407,0.825795,4.97525
-746.986,0.98645,0.760118,2,3,0,749.078,154.631,0.899515,4.81384
-746.279,0.936289,0.760118,3,11,0,748.102,154.756,0.917398,5.18648
-750.8,0.710983,0.760118,2,3,0,751.062,154.228,0.98698,4.75086
-746.619,0.98521,0.760118,2,3,0,751.232,154.632,0.939873,4.92865
-747.191,0.931581,0.760118,3,7,0,747.875,154.255,0.945713,5.07352
-749.807,0.794566,0.760118,3,7,0,750.92,154.826,0.930064,5.6275
-746.099,0.992651,0.760118,2,7,0,749.433,154.474,0.912019,5.14899
-746.758,0.882889,0.760118,2,3,0,747.431,154.788,0.893778,5.29197
-746.365,0.853236,0.760118,3,7,0,749.04,154.437,0.915645,4.95308
-747.413,0.639619,0.760118,2,3,0,750.418,155.059,0.898326,5.05362
-748.169,0.940411,0.760118,2,7,0,749.484,154.155,0.935866,4.88961
-748.267,1,0.760118,3,7,0,748.641,155.07,0.872716,5.31092
-748.251,0.943336,0.760118,3,7,0,749.859,155.172,0.905245,5.03143
-750.513,0.887244,0.760118,4,23,0,750.886,153.823,0.866695,5.25084
-746.964,0.973121,0.760118,3,7,0,751.236,154.381,0.880856,4.88967
-746.849,0.986843,0.760118,2,3,0,747.733,154.79,0.895511,4.87242
-748.451,0.839419,0.760118,2,3,0,749.342,154.494,0.890666,4.68814
-748.085,0.999382,0.760118,4,23,0,748.798,154.499,0.892178,4.71574
-746.051,0.961971,0.760118,2,3,0,748.572,154.582,0.89617,4.99225
-747.876,0.513086,0.760118,2,3,0,753.379,155.045,0.862912,5.02439
-747.452,0.979077,0.760118,3,7,0,749.023,154.866,0.876697,5.34458
-748.193,0.676281,0.760118,2,3,0,752.295,154.226,0.923939,5.41185
-748.298,0.95347,0.760118,2,3,0,749.888,154.328,0.85066,5.3903
-746.714,1,0.760118,2,3,0,748.523,154.338,0.884132,5.2153
-748.022,0.912486,0.760118,4,23,0,748.758,154.743,0.943691,4.76886
-748.29,0.948207,0.760118,2,3,0,750.071,154.381,0.862611,4.77132
-746.92,1,0.760118,2,3,0,748.396,154.54,0.859064,4.92542
-746.789,0.988845,0.760118,3,7,0,747.559,154.405,0.86367,5.19055
-747.397,0.943464,0.760118,4,19,0,748.185,154.194,0.870475,5.05114
-746.34,0.999645,0.760118,2,3,0,747.514,154.783,0.930071,5.06666
-750.304,0.594743,0.760118,2,3,0,751.78,154.502,0.863976,5.66947
-746.317,0.990321,0.760118,3,7,0,750.074,154.487,0.880021,5.1846
-751.542,0.604953,0.760118,3,7,0,753.074,154.872,1.03046,5.39185
-747.887,1,0.760118,2,3,0,752.259,154.709,0.8996,5.47526
-748.146,0.948602,0.760118,3,7,0,749.468,154.577,0.852558,5.43512
-746.733,0.970873,0.760118,2,3,0,749.244,154.349,0.942349,5.09644
-746.239,1,0.760118,2,3,0,746.918,154.759,0.926703,5.10569
-746.333,0.983877,0.760118,6,111,0,746.667,154.449,0.879148,5.01126
-746.418,0.924209,0.760118,3,7,0,747.522,154.771,0.933424,5.1537
-747.805,0.894901,0.760118,2,3,0,748.198,154.223,0.923621,4.85611
-747.584,0.980185,0.760118,3,15,0,749.276,154.951,0.891305,5.33852
-747.375,0.978148,0.760118,3,7,0,748.503,154.274,0.917018,4.8703
-746.876,0.999998,0.760118,3,7,0,747.987,154.663,0.907539,5.35157
-746.855,0.971705,0.760118,2,3,0,747.53,154.734,0.916518,5.32882
-746.38,0.99491,0.760118,2,3,0,747.175,154.395,0.879768,5.07872
-746.268,0.992877,0.760118,3,7,0,746.684,154.434,0.917268,4.98855
-746.938,0.887331,0.760118,3,7,0,747.895,154.944,0.890642,4.99113
-747.432,0.844957,0.760118,4,31,0,750.321,154.978,0.889532,4.91615
-746.384,1,0.760118,2,3,0,747.593,154.339,0.909219,5.0657
-745.975,0.980367,0.760118,2,3,0,746.682,154.563,0.899062,5.13108
-747.767,0.687383,0.760118,1,3,0,749.634,154.557,0.985573,5.08807
-746.381,1,0.760118,2,3,0,748.035,154.627,0.874395,5.20298
-751.12,0.719856,0.760118,3,7,0,751.358,155.254,0.908673,5.56337
-748.987,1,0.760118,2,3,0,752.809,154.94,0.847574,5.43604
-748.598,0.999095,0.760118,3,7,0,750.289,154.609,0.949762,4.71705
-747.841,1,0.760118,2,3,0,748.689,154.672,0.929766,4.74724
-746.756,0.99125,0.760118,2,3,0,748.619,154.352,0.882,5.23288
-746.598,0.889275,0.760118,3,15,0,748.803,154.598,0.861201,5.18772
-748.01,0.874643,0.760118,2,3,0,748.493,154.975,0.904392,5.39489
-747.474,0.991787,0.760118,4,27,0,748.794,154.122,0.913968,5.09716
-747.233,0.968871,0.760118,2,3,0,748.509,154.349,0.954594,5.21842
-747.479,0.990831,0.760118,2,3,0,747.687,154.27,0.944857,5.26953
-746.944,1,0.760118,4,31,0,748.184,154.482,0.961933,5.12984
-747.017,0.970408,0.760118,3,7,0,747.897,154.779,0.946184,4.9238
-746.813,0.986437,0.760118,4,31,0,747.891,154.765,0.892899,4.87032
-747.037,0.953033,0.760118,3,7,0,747.993,154.218,0.899267,5.19334
-747.558,0.982485,0.760118,4,31,0,747.998,155.008,0.880587,4.9485
-746.752,0.999199,0.760118,4,23,0,748.102,154.891,0.922377,4.98341
-748.48,0.842138,0.760118,2,3,0,749.239,154.564,0.91006,5.54449
-748.813,0.98262,0.760118,2,7,0,749.443,154.333,0.90893,5.53885
-748.859,0.999906,0.760118,3,7,0,749.584,154.271,0.939621,5.49102
-746.129,0.989432,0.760118,2,3,0,749.033,154.608,0.901577,4.95913
-746.609,0.9573,0.760118,2,3,0,746.717,154.486,0.907351,4.87705
-746.529,0.819185,0.760118,2,3,0,748.797,154.652,0.860531,5.13167
-746.129,1,0.760118,2,3,0,746.581,154.548,0.925822,5.01059
-747.676,0.812245,0.760118,2,3,0,748.312,154.322,0.970875,5.06833
-748.954,0.952915,0.760118,3,11,0,749.071,154.15,0.982285,5.10224
-746.588,0.977853,0.760118,6,71,0,749.731,154.294,0.898144,5.13393
-749.228,0.7937,0.760118,2,3,0,749.789,154.722,0.806075,4.94324
-749.039,0.998951,0.760118,4,31,0,750.51,154.747,0.807968,4.97018
-747.045,0.946756,0.760118,2,3,0,750.087,154.624,0.878337,4.83303
-751.58,0.638509,0.760118,2,3,0,752.812,155.089,1.0097,4.88864
-747.483,1,0.760118,2,3,0,752.103,154.621,0.831545,5.05216
-746.315,0.989987,0.760118,2,3,0,747.713,154.525,0.939884,5.05223
-746.907,0.949867,0.760118,3,7,0,747.248,154.55,0.867727,5.29823
-746.045,0.984533,0.760118,2,3,0,747.231,154.68,0.920875,5.10101
-747.843,0.767519,0.760118,2,3,0,748.648,154.244,0.898582,5.38467
-747.779,0.933946,0.760118,2,7,0,749.524,154.685,0.885176,4.748
-746.607,0.978692,0.760118,3,7,0,748.27,154.665,0.911967,4.87018
-747.422,0.874549,0.760118,2,7,0,748.499,154.776,0.942517,5.3547
-746.086,0.863797,0.760118,1,3,0,749.451,154.677,0.911589,4.99163
-748.142,0.798952,0.760118,2,3,0,748.346,154.333,0.833006,5.25609
-746.662,0.917769,0.760118,2,3,0,749.762,154.694,0.892062,5.30355
-746.459,0.951249,0.760118,2,7,0,747.677,154.835,0.908125,4.98166
-748.937,0.70454,0.760118,2,3,0,750.427,153.94,0.92255,5.14161
-746.529,0.999487,0.760118,3,7,0,748.98,154.513,0.904786,5.2897
-746.443,0.989713,0.760118,3,7,0,747.105,154.441,0.906948,4.9242
-746.393,0.935423,0.760118,6,119,0,747.539,154.432,0.925159,5.19792
-746.333,0.997252,0.760118,3,7,0,746.684,154.554,0.938715,5.00899
-747.704,0.87082,0.760118,2,3,0,748.051,154.791,0.831537,5.12366
-747.655,0.820456,0.760118,4,19,0,751.517,154.328,0.971167,5.12737
-746.999,0.750713,0.760118,3,7,0,751.529,154.335,0.866209,4.97772
-747.32,0.988355,0.760118,3,7,0,747.904,154.821,0.96621,5.08784
-747.349,0.938734,0.760118,3,7,0,749.274,154.399,0.8425,5.16398
-746.309,0.998841,0.760118,3,7,0,747.274,154.698,0.938334,5.06818
-747.061,0.928029,0.760118,2,3,0,747.379,154.339,0.94057,5.251
-750.525,0.775604,0.760118,2,7,0,751.308,153.98,0.82447,5.27403
-750.479,0.995733,0.760118,3,7,0,751.684,153.839,0.856665,5.1969
-751.493,0.894232,0.760118,6,75,0,754.312,155.003,1.03042,5.2368
-750.502,0.98971,0.760118,2,7,0,753.223,155.254,0.982135,5.11464
-747.57,1,0.760118,2,3,0,751.188,154.772,0.958125,5.31989
-748.401,0.953206,0.760118,2,3,0,748.993,154.83,0.990408,5.18187
-746.865,0.993276,0.760118,2,3,0,749.258,154.338,0.880118,5.24347
-749.835,0.687366,0.760118,2,3,0,751.422,155.348,0.886558,5.10527
-746.518,1,0.760118,2,3,0,749.782,154.394,0.937835,5.11545
-746.151,0.999669,0.760118,2,3,0,746.627,154.661,0.882968,5.01376
-746.102,0.969483,0.760118,2,7,0,746.624,154.584,0.920043,4.98893
-746.63,0.94458,0.760118,2,3,0,746.847,154.587,0.905407,4.85927
-746.968,0.952567,0.760118,3,7,0,747.584,154.964,0.92024,5.16238
-746.482,0.985624,0.760118,3,7,0,747.25,154.871,0.916212,5.05597
-746.49,0.99976,0.760118,6,119,0,746.717,154.318,0.89492,5.11337
-748.953,0.829327,0.760118,2,3,0,749.304,155.088,0.887624,4.8074
-747.87,0.959327,0.760118,3,15,0,751.173,154.228,0.96422,5.15973
-747.626,0.990235,0.760118,3,7,0,748.874,154.766,0.835046,5.20067
-747.479,0.996535,0.760118,3,7,0,748.318,154.429,0.971876,5.01367
-747.104,0.970321,0.760118,7,239,0,748.841,154.27,0.86747,5.03273
-746.718,1,0.760118,3,7,0,747.075,154.334,0.875254,5.01706
-747.766,0.916937,0.760118,2,3,0,748.272,154.429,0.851891,4.85209
-747.387,0.998931,0.760118,5,39,0,748.471,154.724,0.87636,4.80947
-748.253,0.907943,0.760118,3,7,0,749.499,154.427,0.86365,5.45887
-747.082,0.972136,0.760118,3,7,0,749.75,155.001,0.917946,5.10737
-748.925,0.853006,0.760118,2,3,0,749.882,154.311,0.992459,4.97261
-746.723,1,0.760118,2,3,0,748.932,154.541,0.950231,4.96801
-746.894,0.938808,0.760118,3,7,0,747.682,154.656,0.856169,5.23463
-746.947,0.981151,0.760118,7,143,0,747.8,154.258,0.900054,4.9615
-749.682,0.762104,0.760118,3,7,0,750.797,154.168,0.810286,5.13217
-747.695,0.946412,0.760118,7,187,0,752.226,154.983,0.957061,5.10533
-746.353,0.989991,0.760118,2,7,0,747.978,154.761,0.917424,4.96218
-746.007,0.891446,0.760118,5,39,0,747.897,154.685,0.896474,5.11031
-746.483,0.965647,0.760118,3,15,0,746.531,154.733,0.86864,5.15402
-746.112,0.986564,0.760118,2,3,0,746.779,154.573,0.895126,5.18963
-748.485,0.800283,0.760118,2,3,0,748.609,154.28,0.825413,5.02989
-747.049,1,0.760118,2,3,0,749.109,154.447,0.878236,5.33203
-747.747,0.9602,0.760118,3,7,0,748.356,154.822,0.896907,4.77302
-747.97,0.946501,0.760118,4,23,0,749.076,154.788,0.897687,4.74096
-747.084,1,0.760118,3,7,0,748.494,154.909,0.880913,4.9373
-746.736,0.987929,0.760118,3,7,0,747.946,154.749,0.857989,5.13818
-747.129,0.903842,0.760118,5,39,0,748.657,154.691,0.966065,5.17982
-747.335,0.989737,0.760118,6,111,0,748.141,154.308,0.955019,5.2013
-747.661,0.939355,0.760118,4,27,0,749.292,154.279,0.954967,5.26463
-747.473,0.893852,0.760118,3,7,0,749.871,154.916,0.856779,4.97822
-749.734,0.812956,0.760118,4,23,0,751.281,155.194,0.910655,4.80893
-746.232,1,0.760118,2,3,0,749.431,154.465,0.902432,4.96491
-747.889,0.849927,0.760118,4,19,0,748.444,154.208,0.928423,4.86442
-747.118,1,0.760118,2,3,0,747.808,154.315,0.921102,4.88751
-749.26,0.849031,0.760118,2,3,0,749.645,154.159,0.888693,4.74062
-748.022,0.897687,0.760118,4,31,0,752.33,154.958,0.854397,5.2995
-747.978,0.962623,0.760118,3,15,0,749.899,154.496,0.932995,4.74301
-746.345,0.934861,0.760118,2,3,0,749.128,154.485,0.884899,5.21274
-746.574,0.990609,0.760118,3,7,0,746.741,154.608,0.880608,5.27596
-746.502,0.97993,0.760118,3,7,0,747.161,154.565,0.925604,4.90346
-746.946,0.886722,0.760118,3,7,0,748.058,154.309,0.905973,5.27707
-747.413,0.943676,0.760118,1,1,0,747.469,154.25,0.917198,5.315
-747.055,1,0.760118,1,1,0,747.441,154.276,0.919472,5.26121
-746.893,0.897965,0.760118,3,7,0,748.771,154.914,0.8915,4.96069
-748.025,0.868077,0.760118,2,3,0,749.016,154.423,0.975248,5.30235
-747.791,1,0.760118,2,3,0,748.319,154.408,0.956228,5.36024
-747.897,0.994656,0.760118,3,7,0,748.842,155.037,0.883203,4.9093
-747.501,1,0.760118,3,7,0,748.709,155.072,0.90205,5.15859
-748.217,0.898201,0.760118,1,1,0,748.323,155.175,0.913681,5.14496
-747.863,0.977891,0.760118,3,7,0,750.133,154.199,0.930054,5.33114
-747.2,1,0.760118,3,7,0,748.561,154.281,0.95112,5.08997
-747.108,0.985136,0.760118,3,7,0,748.158,154.899,0.860667,5.1256
-747.158,0.98872,0.760118,3,11,0,747.773,154.281,0.948607,5.05975
-747.208,0.998033,0.760118,4,19,0,747.738,154.255,0.946369,5.06964
-746.622,1,0.760118,2,3,0,747.167,154.38,0.941557,5.10517
-748.118,0.879028,0.760118,2,3,0,748.615,154.096,0.937837,5.22988
-750.423,0.842503,0.760118,2,3,0,751.748,154.193,0.998202,5.41147
-749.912,0.997684,0.760118,3,7,0,752.374,154.607,0.788611,5.01771
-749.928,0.990454,0.760118,5,55,0,752.793,155.118,0.825189,4.96598
-750.863,0.98449,0.760118,3,7,0,753.325,154.452,0.978838,5.6379
-750.012,0.994078,0.760118,3,7,0,753.476,154.74,0.83716,4.68687
-749.1,1,0.760118,1,1,0,750.152,154.732,0.846287,4.72666
-747.364,1,0.760118,3,7,0,749.466,154.374,0.928316,5.36296
-749.163,0.873962,0.760118,3,7,0,750.313,154.111,0.847823,5.35587
-749.49,0.988047,0.760118,3,7,0,749.906,154.111,0.858139,5.44544
-746.519,1,0.760118,2,3,0,749.471,154.365,0.927147,5.1706
-747.149,0.940232,0.760118,2,3,0,747.715,154.293,0.89296,5.29839
-747.633,0.97911,0.760118,2,3,0,748.158,154.348,0.925904,5.39496
-745.987,0.901761,0.760118,1,3,0,749.163,154.507,0.900987,5.05804
-746.492,0.948979,0.760118,2,3,0,746.554,154.503,0.947125,5.06169
-747.411,0.927537,0.760118,5,35,0,748.097,154.921,0.853478,5.05542
-746.955,0.883241,0.760118,5,39,0,749.827,154.904,0.924314,5.23878
-746.387,0.94981,0.760118,2,3,0,747.932,154.58,0.911842,4.90257
-747.619,0.778225,0.760118,3,7,0,749.114,154.182,0.872942,5.23488
-746.367,0.900767,0.760118,2,3,0,749.22,154.611,0.908952,4.90457
-746.179,0.94253,0.760118,2,3,0,747.152,154.63,0.875564,5.10073
-746.371,0.976016,0.760118,2,3,0,746.575,154.639,0.874936,5.20068
-746.74,0.837235,0.760118,2,3,0,748.442,154.714,0.883694,5.29942
-747.81,0.743923,0.760118,2,3,0,750.632,154.939,0.966871,5.13999
-746.621,0.991852,0.760118,2,3,0,748.191,154.328,0.899245,5.20976
-748.265,0.861245,0.760118,2,3,0,748.653,154.012,0.897483,5.13142
-747.643,1,0.760118,2,3,0,748.434,154.11,0.917014,5.17788
-746.878,0.969387,0.760118,2,3,0,748.957,154.765,0.884621,5.30983
-747.003,0.98215,0.760118,3,7,0,747.766,154.606,0.843272,5.07969
-750.278,0.328124,0.760118,2,3,0,757.826,155.324,0.943565,5.31072
