# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 1
# model = weights_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 3
# data
#   file = weights_3.data.R
# init = 2 (Default)
# random
#   seed = 3340642640
# output
#   file = weights_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma
-747.264,0.977733,0.947027,2,7,0,750.561,154.523,0.964237,4.94518
-747.837,0.928962,0.947027,2,3,0,749.069,154.868,0.857674,4.86375
-748.032,0.586011,0.947027,2,3,0,753.576,154.471,0.948281,5.43676
-750.27,0.820829,0.947027,2,7,0,750.864,154.428,0.84173,4.65953
-747.3,1,0.947027,1,1,0,749.551,154.507,0.8593,4.86473
-746.403,1,0.947027,2,3,0,747.56,154.776,0.896867,4.95122
-746.121,0.971501,0.947027,2,3,0,746.735,154.558,0.908101,4.96437
-749.395,0.401435,0.947027,2,3,0,751.099,153.888,0.896397,5.19249
-754.114,0.766757,0.947027,2,3,0,755.051,153.598,0.961387,4.97345
-750.298,1,0.947027,2,3,0,755.9,153.917,0.847196,4.98742
-747.422,1,0.947027,2,3,0,750.197,154.13,0.913179,5.09001
-746.133,1,0.947027,2,3,0,747.405,154.687,0.920524,5.00135
-747.09,0.841214,0.947027,2,3,0,747.204,154.645,0.844922,5.19456
-747.234,0.693166,0.947027,2,3,0,750.649,154.558,0.966365,4.96466
-746.916,0.870758,0.947027,2,3,0,749.191,154.653,0.869556,5.30535
-746.69,0.85055,0.947027,2,7,0,748.517,154.274,0.910124,5.02791
-747.212,0.912511,0.947027,2,3,0,747.538,154.909,0.927533,5.28635
-746.34,0.926279,0.947027,2,3,0,748.306,154.704,0.879663,4.97637
-746.584,0.965662,0.947027,2,3,0,746.799,154.589,0.909591,5.30708
-746.991,0.890608,0.947027,2,3,0,747.944,154.536,0.875293,5.33474
-746.608,1,0.947027,2,3,0,747.229,154.84,0.917582,4.95587
-747.123,0.858927,0.947027,2,3,0,747.918,154.83,0.853067,5.02444
-746.198,1,0.947027,2,3,0,747.054,154.783,0.895972,5.04614
-746.303,0.904094,0.947027,2,3,0,747.221,154.37,0.914487,5.10286
-746.272,0.919096,0.947027,2,3,0,747.031,154.712,0.901676,5.22112
-746.303,0.996993,0.947027,3,11,0,746.538,154.815,0.91691,5.12166
-745.974,1,0.947027,2,3,0,746.247,154.542,0.894598,5.08726
-746.757,0.855987,0.947027,2,3,0,746.98,154.538,0.873102,5.28642
-750.48,0.787151,0.947027,2,3,0,750.732,154.477,0.929642,4.569
-746.518,0.988424,0.947027,2,3,0,750.342,154.38,0.891412,4.95914
-746.664,0.964527,0.947027,1,1,0,746.777,154.354,0.894679,4.93775
-747.676,0.581589,0.947027,2,3,0,750.7,154.653,0.94496,5.40959
-746.626,1,0.947027,2,3,0,747.969,154.832,0.871329,5.06738
-746.691,0.903561,0.947027,2,3,0,747.844,154.838,0.91695,4.93268
-748.538,0.814638,0.947027,2,3,0,748.917,154.672,0.93859,4.70209
-748.441,1,0.947027,2,7,0,749.072,154.485,0.864844,5.49401
-747.645,1,0.947027,2,3,0,749.232,154.58,0.98068,5.01492
-749.127,0.838545,0.947027,2,3,0,750.028,154.305,0.85103,5.48797
-748.636,1,0.947027,2,3,0,749.848,154.77,0.960073,4.7637
-746.445,1,0.947027,2,7,0,748.155,154.535,0.87487,5.21903
-746.185,0.966795,0.947027,2,3,0,746.936,154.445,0.923542,5.10848
-746.903,0.799626,0.947027,2,3,0,747.626,154.732,0.929679,4.86666
-747.352,0.93479,0.947027,2,3,0,747.8,154.612,0.845829,5.27893
-746.565,0.897892,0.947027,2,3,0,748.872,154.35,0.902983,4.95862
-747.026,0.810198,0.947027,2,3,0,748.273,154.587,0.967274,5.12056
-746.4,0.996689,0.947027,2,3,0,747.236,154.473,0.886098,4.94348
-746.631,0.976619,0.947027,2,3,0,746.914,154.899,0.922868,5.09468
-747.752,0.660195,0.947027,2,3,0,750.044,154.185,0.951253,5.17959
-750.284,0.727184,0.947027,2,3,0,752.038,154.178,0.830645,5.4871
-746.923,0.947915,0.947027,2,3,0,751.146,154.243,0.882795,5.06712
-746.558,0.867164,0.947027,2,7,0,748.276,154.614,0.950372,5.02573
-746.439,0.990871,0.947027,2,3,0,746.846,154.546,0.865119,5.14636
-746.258,0.99947,0.947027,2,7,0,746.614,154.485,0.931908,5.1425
-746.258,0.643425,0.947027,2,3,0,748.458,154.485,0.931908,5.1425
-746.237,0.636441,0.947027,2,3,0,750.867,154.711,0.877282,5.05714
-746.654,0.777275,0.947027,2,3,0,748.114,154.359,0.923929,5.22345
-747.926,0.873346,0.947027,2,7,0,748.291,154.809,0.827384,5.10566
-748.808,0.92468,0.947027,2,3,0,749.258,154.907,0.822208,4.96931
-748.513,0.992914,0.947027,4,31,0,750.828,154.228,0.946461,4.81765
-749.77,0.714557,0.947027,1,1,0,750.286,154.084,0.963632,4.84504
-746.249,1,0.947027,2,3,0,750.079,154.522,0.873064,5.07684
-747.037,0.904071,0.947027,2,3,0,747.302,154.98,0.906812,5.18762
-747.12,0.932216,0.947027,2,3,0,748.365,154.675,0.862765,4.87534
-746.229,0.913587,0.947027,2,3,0,747.946,154.647,0.873009,5.0764
-747.496,0.71625,0.947027,2,3,0,748.322,155.031,0.921648,4.97508
-746.709,0.922847,0.947027,2,3,0,748.641,154.53,0.953159,5.00363
-748.714,0.696093,0.947027,2,3,0,749.593,154.066,0.918717,4.86907
-748.648,0.742974,0.947027,2,3,0,753.034,155.155,0.88461,5.31069
-746.188,0.996026,0.947027,2,3,0,748.188,154.411,0.895569,5.06524
-746.84,0.941104,0.947027,2,3,0,746.908,154.328,0.883688,4.94378
-747.707,0.907183,0.947027,2,3,0,748.119,154.644,0.945856,5.412
-747.378,1,0.947027,2,3,0,748.647,154.674,0.975541,5.13043
-750.334,0.672721,0.947027,2,7,0,751.023,154.618,0.802984,5.47336
-746.505,0.999636,0.947027,2,3,0,750.547,154.432,0.871574,5.01038
-746.607,0.940203,0.947027,2,3,0,747.43,154.783,0.943497,5.13812
-747.094,0.751286,0.947027,2,7,0,748.754,154.391,0.885211,5.33324
-751.232,0.533665,0.947027,2,3,0,752.011,155.47,0.899471,5.27091
-750.747,0.775961,0.947027,2,7,0,756.636,154.906,0.798474,4.87309
-750.32,1,0.947027,2,3,0,751.92,154.285,1.01605,5.29004
-750.76,0.866847,0.947027,2,3,0,754.737,154.876,0.794254,4.89092
-750.826,1,0.947027,2,7,0,752.818,154.379,1.01058,5.47812
-750.337,0.957652,0.947027,2,3,0,752.603,154.395,0.81582,4.76136
-749.85,1,0.947027,2,3,0,750.616,154.823,1.00022,5.41232
-751.952,0.68399,0.947027,2,3,0,754.514,153.974,0.80887,5.41705
-750.255,1,0.947027,2,3,0,753.576,154.172,0.802139,5.03662
-746.479,1,0.947027,2,3,0,750.519,154.614,0.874489,5.23302
-746.717,0.871993,0.947027,2,3,0,747.93,154.573,0.952615,4.98482
-746.254,1,0.947027,2,3,0,746.94,154.744,0.886806,5.00133
-746.392,0.97737,0.947027,2,7,0,746.681,154.386,0.881824,5.12001
-746.954,0.895946,0.947027,2,3,0,747.361,154.601,0.844923,5.06573
-746.543,0.716424,0.947027,2,3,0,748.82,154.501,0.943904,5.18582
-746.703,0.931954,0.947027,2,3,0,747.475,154.719,0.865039,4.96016
-746.921,0.931009,0.947027,2,3,0,747.846,154.633,0.862394,5.28
-747.469,0.961006,0.947027,2,3,0,747.882,154.673,0.832091,5.12373
-746.588,0.995788,0.947027,2,3,0,747.993,154.634,0.901597,5.30675
-748.967,0.808641,0.947027,2,7,0,749.044,154.69,0.897587,4.64629
-747.43,0.997015,0.947027,2,7,0,749.336,154.243,0.912741,5.31699
-747.447,0.79204,0.947027,2,3,0,750.897,154.94,0.897311,4.87057
-747.541,0.9871,0.947027,2,7,0,748.54,154.941,0.952612,4.98715
-747.832,0.945643,0.947027,2,3,0,748.475,154.37,0.830632,5.09736
-746.88,0.996242,0.947027,2,7,0,748.05,154.493,0.95932,5.15434
-746.672,0.81356,0.947027,1,3,0,748.75,154.589,0.861684,5.21643
-747.17,0.967382,0.947027,2,3,0,747.524,154.859,0.854702,5.1676
-747.389,0.932766,0.947027,2,3,0,748.427,154.372,0.965626,5.01993
-746.962,0.995202,0.947027,2,7,0,748.248,154.957,0.906732,4.98639
-746.962,0.474295,0.947027,2,3,0,751.862,154.957,0.906732,4.98639
-748.332,0.812296,0.947027,2,3,0,749.227,154.745,0.867577,4.73763
-746.769,1,0.947027,2,3,0,748.252,154.605,0.950506,5.22988
-746.637,1,0.947027,2,3,0,746.894,154.556,0.86432,4.95727
-749.714,0.527299,0.947027,2,3,0,750.733,153.886,0.908121,5.29983
-749.714,0.26209,0.947027,2,7,0,760.32,153.886,0.908121,5.29983
-755.771,0.474802,0.947027,2,3,0,758.333,155.08,1.07162,5.4444
-749.417,1,0.947027,2,3,0,755.66,154.139,0.821146,5.21584
-749.376,0.991852,0.947027,2,7,0,751.453,154.612,0.79502,5.06537
-751.648,0.756309,0.947027,2,3,0,753.745,153.852,0.970834,5.40451
-747.994,1,0.947027,2,3,0,751.752,154.128,0.895948,5.31083
-747.839,0.988681,0.947027,2,3,0,749.048,154.782,0.964233,4.87811
-748.277,0.963507,0.947027,2,3,0,749.486,155.117,0.917698,4.92401
-747.038,1,0.947027,2,3,0,748.311,154.97,0.883415,5.04018
-746.036,0.982808,0.947027,2,3,0,747.224,154.636,0.901103,5.16644
-746.705,0.808067,0.947027,1,3,0,747.434,154.567,0.895076,4.85358
-747.002,0.976451,0.947027,2,3,0,747.135,154.499,0.894303,4.82308
-746.752,0.993582,0.947027,2,7,0,747.653,154.911,0.9284,5.11063
-746.051,0.988247,0.947027,2,3,0,746.984,154.62,0.911323,4.98879
-748.076,0.584582,0.947027,2,3,0,749.81,154.369,0.928413,5.45565
-747.805,0.880268,0.947027,2,7,0,750.63,154.807,0.849299,4.8759
-751.406,0.515823,0.947027,2,3,0,753.793,153.725,0.869103,5.19849
-747.269,0.98819,0.947027,2,3,0,752.401,154.541,0.968324,4.97842
-747.269,0.693521,0.947027,2,7,0,750.465,154.541,0.968324,4.97842
-747.217,0.996017,0.947027,2,7,0,747.934,154.835,0.956642,4.98968
-746.663,0.926536,0.947027,2,3,0,748.396,154.326,0.934241,5.09458
-747.163,0.911837,0.947027,2,3,0,747.972,154.381,0.886757,5.34273
-747.636,0.946042,0.947027,2,7,0,748.615,154.577,0.982828,5.12224
-747.59,0.825557,0.947027,2,3,0,750.415,154.662,0.82931,5.06302
-746.001,0.983172,0.947027,1,3,0,747.496,154.581,0.889736,5.10924
-747.977,0.6656,0.947027,1,3,0,748.47,154.267,0.848822,5.28506
-747.061,0.95953,0.947027,2,3,0,749.061,154.247,0.932223,5.01082
-747.685,0.845076,0.947027,2,3,0,748.854,154.612,0.983785,5.0753
-746.716,0.92301,0.947027,2,3,0,748.802,154.858,0.934517,5.17052
-747.352,0.954853,0.947027,2,3,0,747.703,155.054,0.909081,5.07251
-747.857,0.897368,0.947027,2,3,0,748.402,154.131,0.872351,5.21536
-747.581,1,0.947027,2,3,0,748.24,155.023,0.929587,4.96488
-745.985,0.98545,0.947027,1,3,0,747.537,154.643,0.9183,5.08453
-746.128,0.900463,0.947027,2,3,0,746.719,154.536,0.883648,5.14372
-746.402,0.97762,0.947027,2,3,0,746.486,154.513,0.934793,4.96972
-746.928,0.768644,0.947027,2,3,0,748.312,154.926,0.915244,5.22669
-746.958,0.994242,0.947027,2,7,0,747.271,154.868,0.938863,5.21955
-748.914,0.83317,0.947027,2,3,0,749.392,154.692,0.982119,5.42527
-749.149,0.949032,0.947027,2,3,0,750.927,154.588,0.822337,4.81147
-749.124,1,0.947027,2,7,0,749.547,154.658,0.994201,5.38789
-747.858,0.944494,0.947027,2,3,0,750.911,155.032,0.924577,4.90494
-747.81,0.735396,0.947027,2,3,0,751.405,154.133,0.880687,5.24485
-747.561,0.972844,0.947027,2,3,0,748.555,155.002,0.925123,4.92732
-747.561,0.696854,0.947027,1,1,0,748.749,155.002,0.925123,4.92732
-746.947,0.995727,0.947027,2,7,0,747.892,154.502,0.883073,5.33908
-747.209,0.680379,0.947027,2,3,0,750.549,154.732,0.96648,5.01265
-746.575,0.874322,0.947027,2,3,0,748.617,154.773,0.915308,4.91313
-746.743,0.914332,0.947027,2,3,0,747.608,154.367,0.903673,5.2743
-747.173,0.937088,0.947027,2,7,0,747.89,154.953,0.920129,5.25147
-746.508,0.938335,0.947027,2,3,0,747.993,154.879,0.902655,5.03175
-747.942,0.76287,0.947027,2,3,0,749.206,154.953,0.842542,5.17535
-748.852,0.941383,0.947027,2,3,0,749.572,154.369,0.971637,4.80438
-750.559,0.616073,0.947027,1,1,0,751.086,154.195,0.981243,4.76323
-751.076,0.913207,0.947027,3,15,0,755.042,154.422,0.792145,4.82904
-750.662,1,0.947027,2,3,0,751.432,154.804,1.02306,5.35018
-748.496,0.957483,0.947027,2,7,0,752.827,154.042,0.932347,4.97258
-747.767,0.985592,0.947027,2,3,0,749.137,154.878,0.840914,5.2108
-746.9,0.845511,0.947027,2,3,0,749.212,154.811,0.934961,5.26714
-749.118,0.76091,0.947027,2,3,0,749.824,153.943,0.905273,5.27539
-747.437,1,0.947027,2,3,0,749.762,154.938,0.890383,5.32108
-749.668,0.645967,0.947027,2,3,0,751.295,154.454,0.847257,5.57305
-748.533,1,0.947027,2,3,0,749.997,154.691,0.869775,5.51588
-746.094,0.958301,0.947027,1,3,0,748.497,154.669,0.899215,5.1784
-747.412,0.791224,0.947027,2,3,0,747.673,154.616,0.974354,5.19864
-746.814,1,0.947027,2,3,0,747.623,154.387,0.861705,5.02534
-746.833,0.99047,0.947027,2,3,0,747.176,154.743,0.956748,5.06525
-747.325,0.771031,0.947027,2,3,0,748.779,154.19,0.935649,5.06814
-749.553,0.774789,0.947027,2,3,0,750.011,155.276,0.902664,5.32641
-747.23,0.899241,0.947027,2,3,0,751.122,154.842,0.853844,4.98922
-746.954,0.960331,0.947027,2,3,0,748.317,154.592,0.936664,4.85716
-746.936,0.841894,0.947027,2,3,0,748.779,154.649,0.881775,5.3413
-746.844,0.999942,0.947027,4,19,0,747.531,154.864,0.914755,5.26542
-746.57,0.807057,0.947027,2,3,0,749.003,154.332,0.926081,5.03014
-748.145,0.805169,0.947027,2,3,0,748.544,154.933,0.858692,4.85768
-746.434,1,0.947027,2,3,0,748.043,154.504,0.898148,5.26553
-746.469,0.919543,0.947027,2,3,0,747.487,154.65,0.911206,4.8904
-746.363,0.988068,0.947027,2,3,0,746.744,154.555,0.895877,5.2574
-747.299,0.934561,0.947027,2,3,0,747.378,154.75,0.938263,4.83818
-746.869,0.97669,0.947027,2,3,0,748.23,154.59,0.851849,4.98808
-748.285,0.524937,0.947027,2,7,0,751.482,154.757,0.923685,5.5021
-747.964,1,0.947027,2,7,0,749.407,154.493,0.897833,4.72355
-746.323,0.963735,0.947027,2,3,0,748.525,154.467,0.936784,5.07991
-746.16,0.587433,0.947027,2,3,0,751.544,154.706,0.8818,5.06319
-745.997,0.987551,0.947027,2,3,0,746.292,154.692,0.904928,5.04794
-747.336,0.838975,0.947027,2,3,0,747.408,154.462,0.866166,5.35032
-746.827,1,0.947027,2,3,0,747.317,154.529,0.873982,5.30144
-747.477,0.942709,0.947027,2,7,0,748.018,155.017,0.939021,5.05229
-747.745,0.825684,0.947027,2,3,0,749.863,154.379,0.965251,4.9165
-745.969,0.990357,0.947027,1,3,0,747.622,154.53,0.910461,5.05395
-748.513,0.567374,0.947027,1,3,0,749.148,154.475,0.996948,5.02497
-747.279,0.760566,0.947027,2,3,0,750.63,154.471,0.91197,5.39793
-746.928,0.796749,0.947027,2,3,0,750.105,154.708,0.911753,4.83234
-745.959,1,0.947027,2,3,0,746.763,154.555,0.903668,5.12264
-746.108,0.972611,0.947027,2,3,0,746.153,154.495,0.907733,4.98982
-746.136,0.924804,0.947027,2,7,0,746.644,154.766,0.901496,5.11878
-748.449,0.642752,0.947027,1,3,0,748.74,155.148,0.889304,4.94153
-748.601,0.783469,0.947027,2,7,0,752.685,154.25,0.889551,5.47873
-747.448,0.632758,0.947027,2,3,0,754.134,154.845,0.919592,4.82027
-747.293,0.752824,0.947027,2,3,0,750.77,154.339,0.892706,5.35097
-746.587,1,0.947027,2,3,0,747.627,154.629,0.952703,5.05493
-746.548,0.876377,0.947027,2,3,0,748.027,154.519,0.859704,5.10502
-746.668,0.897031,0.947027,2,3,0,748.006,154.417,0.934845,4.94718
-747.036,0.76924,0.947027,2,3,0,749.026,154.29,0.935244,4.96931
-746.512,0.999989,0.947027,2,3,0,747.149,154.666,0.873723,5.23104
-748.691,0.726356,0.947027,2,3,0,749.067,154.904,0.942872,4.75696
-746.046,0.880763,0.947027,1,3,0,749.486,154.464,0.903086,5.0949
-746.893,0.568098,0.947027,2,3,0,749.984,154.713,0.947043,5.26011
-746.452,0.969986,0.947027,2,3,0,747.471,154.465,0.941306,5.03267
-746.106,1,0.947027,2,3,0,746.542,154.562,0.885531,5.01041
-746.106,0.659499,0.947027,2,3,0,748.702,154.562,0.885531,5.01041
-746.833,0.595499,0.947027,2,3,0,749.67,154.847,0.915819,5.27421
-746.938,0.918762,0.947027,2,3,0,748.071,154.913,0.878825,5.19713
-746.933,0.98041,0.947027,4,27,0,747.822,154.607,0.868728,4.87522
-746.168,0.986629,0.947027,2,3,0,747.223,154.763,0.911697,5.0238
-746.14,0.99531,0.947027,2,7,0,746.37,154.643,0.88846,4.98543
-746.381,0.981495,0.947027,2,3,0,746.402,154.611,0.880923,4.93784
-746.484,0.80137,0.947027,1,3,0,747.901,154.594,0.930784,5.25262
-746.165,0.700772,0.947027,2,3,0,749.566,154.783,0.906365,5.06076
-746.97,0.908763,0.947027,2,7,0,747.034,154.274,0.870922,5.12012
-747.02,0.809896,0.947027,2,7,0,749.138,154.614,0.93964,4.85672
-747.513,0.782518,0.947027,2,3,0,749.393,154.516,0.969259,5.26927
-746.276,0.780367,0.947027,2,3,0,750.108,154.532,0.872545,5.03923
-746.528,0.609522,0.947027,2,3,0,750.186,154.52,0.941499,5.20581
-746.196,0.929321,0.947027,2,3,0,747.351,154.599,0.874153,5.10228
-746.388,0.854161,0.947027,2,7,0,747.275,154.683,0.943401,5.08266
-747.365,0.841446,0.947027,2,3,0,747.668,154.654,0.865019,5.36537
-746.04,0.975896,0.947027,1,3,0,747.371,154.617,0.886206,5.11508
-746.214,0.794669,0.947027,2,3,0,747.869,154.508,0.934014,5.07725
-746.038,0.993334,0.947027,2,3,0,746.343,154.703,0.916837,5.09141
-746.692,0.933696,0.947027,2,3,0,746.725,154.261,0.90238,5.07825
-746.632,0.840182,0.947027,2,3,0,748.485,154.875,0.927034,5.14866
-746.527,0.998259,0.947027,5,31,0,747.109,154.869,0.889433,5.13661
-746.289,0.950032,0.947027,2,7,0,747.117,154.627,0.891128,4.93339
-747.184,0.638581,0.947027,2,3,0,748.699,154.833,0.889493,5.34098
-746.631,0.984847,0.947027,2,3,0,747.782,154.699,0.951615,5.13161
-746.823,0.809156,0.947027,2,3,0,748.597,154.658,0.850402,5.14133
-746.369,1,0.947027,2,3,0,747.052,154.63,0.927722,5.23216
-746.695,0.92065,0.947027,2,3,0,747.321,154.458,0.950993,5.14774
-746.979,0.838306,0.947027,2,3,0,748.376,154.65,0.844898,5.12938
-747.867,0.858988,0.947027,2,3,0,748.196,154.421,0.981937,5.17779
-750.003,0.749673,0.947027,2,3,0,751.912,155.019,0.947454,5.55335
-746.392,1,0.947027,2,3,0,749.676,154.345,0.914399,5.11558
-746.462,0.900716,0.947027,2,3,0,747.509,154.845,0.895862,5.00222
-747.741,0.848504,0.947027,2,7,0,748.44,154.333,0.914355,4.78984
-748.025,0.981199,0.947027,2,3,0,748.928,154.776,0.887468,5.47031
-747.7,1,0.947027,2,3,0,748.418,154.428,0.931352,4.78114
-746.066,0.991128,0.947027,1,3,0,747.636,154.621,0.924502,5.0314
-747.472,0.75348,0.947027,2,3,0,747.86,154.225,0.943668,4.98308
-749.697,0.809694,0.947027,2,3,0,750.257,155.344,0.900147,5.1581
-748.475,0.785558,0.947027,2,7,0,753.478,154.629,0.823388,4.89166
-748.312,1,0.947027,2,7,0,750.076,154.977,0.834584,5.15006
-746.523,1,0.947027,2,3,0,748.339,154.502,0.921172,5.27204
-746.638,0.993299,0.947027,2,3,0,746.917,154.34,0.903038,5.22903
-746.596,0.845479,0.947027,2,7,0,748.16,154.841,0.874119,5.08639
-747.029,0.854238,0.947027,2,3,0,748.281,154.998,0.909348,5.06857
-746.482,0.925631,0.947027,2,3,0,747.833,154.596,0.936085,4.94101
-747.413,0.906327,0.947027,2,3,0,747.699,154.789,0.968571,5.0141
-746.65,1,0.947027,1,1,0,747.315,154.782,0.943118,5.00938
