# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 1
# model = weights_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 2
# data
#   file = weights_2.data.R
# init = 2 (Default)
# random
#   seed = 1475325203
# output
#   file = weights_samples_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,b1,b2,sigma
-748.251,0.99915,0.0083316,5,43,0,751.18,154.638,6.11404,-0.0197056,5.07273
-747.906,0.925662,0.0083316,5,55,0,750.619,154.575,5.97692,0.0370597,5.0733
-750.068,0.835279,0.0083316,6,87,0,750.889,154.608,5.70681,-0.349469,5.22887
-750.079,0.915629,0.0083316,2,3,0,752.096,154.615,5.69411,-0.250525,5.3994
-749.429,0.991627,0.0083316,5,43,0,750.979,155.151,5.72011,-0.195556,4.93886
-748.973,0.994774,0.0083316,6,71,0,749.933,154.765,5.87138,0.116019,4.89618
-748.932,0.982814,0.0083316,3,15,0,750.014,154.379,5.87062,0.144723,4.83116
-748.216,0.985364,0.0083316,6,71,0,749.546,154.554,5.76257,0.157482,5.15349
-748.076,0.982558,0.0083316,5,59,0,748.702,154.685,5.89173,-0.105425,4.94493
-748.994,0.98469,0.0083316,4,31,0,749.256,154.154,5.92492,0.248863,5.21584
-748.977,0.879252,0.0083316,6,87,0,750.745,155.056,5.71183,-0.140613,4.9576
-748.837,0.934039,0.0083316,5,39,0,751.969,154.452,5.89883,-0.143724,4.92826
-748.663,1,0.0083316,5,39,0,749.14,154.411,5.97989,-0.110257,5.17778
-749.197,0.981553,0.0083316,5,55,0,750.812,154.718,6.17452,-0.2575,5.00128
-750.344,0.87732,0.0083316,6,79,0,751.922,154.64,5.71694,-0.384348,5.24128
-750.196,0.897221,0.0083316,2,3,0,752.425,155.354,5.73504,-0.328887,5.04023
-749.106,0.904049,0.0083316,3,7,0,751.567,154.539,5.72066,-0.182282,5.2903
-748.926,0.99347,0.0083316,4,23,0,750.157,154.896,5.63255,0.00542648,5.22752
-751.454,0.856356,0.0083316,5,43,0,755.72,154.704,5.55503,-0.448175,5.26311
-750.061,1,0.0083316,3,7,0,751.81,154.037,5.5836,0.0988062,4.94442
-748.903,1,0.0083316,2,3,0,749.834,154.229,5.58383,0.0955862,4.98835
-749.244,0.949427,0.0083316,3,11,0,750.49,154.986,5.57328,-0.101323,4.93726
-749.996,0.999111,0.0083316,3,7,0,750.604,154.876,5.56604,-0.3659,5.24285
-748.974,0.940832,0.0083316,3,15,0,751.162,154.699,5.59164,-0.222777,4.97741
-749.743,0.882206,0.0083316,5,35,0,750.949,154.288,5.54998,-0.11024,5.18032
-750.058,0.910996,0.0083316,2,3,0,751.826,154.515,5.55834,-0.16309,5.38276
-750.262,0.992319,0.0083316,4,19,0,751.112,154.961,5.60578,-0.0212867,5.41983
-750,0.994344,0.0083316,2,7,0,753.274,154.985,5.6044,-0.266866,5.37632
-748.618,0.835617,0.0083316,5,63,0,754.924,155.021,5.95832,-0.192657,4.98796
-749.737,0.840092,0.0083316,6,71,0,751.546,155.251,5.78806,-0.225915,4.96504
-752.035,0.852834,0.0083316,2,3,0,752.429,154.37,5.79142,-0.397867,5.03807
-753.892,0.855803,0.0083316,3,7,0,756.884,155.623,5.76471,-0.377033,5.53328
-752.803,0.936452,0.0083316,2,7,0,757.313,155.05,5.77247,-0.275913,5.68708
-748.886,1,0.0083316,2,3,0,752.86,154.72,5.77184,-0.10242,5.35891
-748.402,0.971676,0.0083316,5,55,0,750.368,154.686,5.73308,-0.102015,4.89254
-750.175,0.856863,0.0083316,3,11,0,751.124,154.547,5.73353,-0.00356015,4.68654
-748.682,1,0.0083316,2,5,0,750.492,154.847,5.73492,-0.164112,5.28537
-748.533,0.932626,0.0083316,5,39,0,750.294,154.789,5.74723,0.0707646,4.96036
-749.106,0.698262,0.0083316,2,7,0,752.479,154.724,5.73209,-0.27905,5.25294
-750.097,0.951244,0.0083316,2,3,0,750.841,154.992,5.73065,-0.322344,5.40159
-750.007,1,0.0083316,2,3,0,750.266,154.978,5.72817,-0.299815,5.40444
-749.172,0.996587,0.0083316,5,55,0,752.751,154.227,5.61007,0.303718,4.98269
-748.623,0.78676,0.0083316,4,31,0,752.155,154.473,5.7096,0.165177,4.89649
-748.389,0.836017,0.0083316,2,7,0,750.03,154.582,5.70582,-0.0223376,5.27322
-748.734,0.983015,0.0083316,6,71,0,749.137,154.653,6.03037,0.0134949,5.31078
-748.49,0.990092,0.0083316,2,7,0,750.108,154.843,6.03352,-0.122291,5.23148
-748.855,0.97025,0.0083316,3,7,0,749.565,154.379,6.06506,0.228084,5.00522
-751.507,0.696496,0.0083316,2,3,0,752.163,154.531,6.06328,0.268561,4.71201
-753.12,0.850629,0.0083316,3,7,0,754.99,154.764,6.06554,-0.536957,5.4899
-751.606,0.858141,0.0083316,4,27,0,755.414,153.954,6.08116,0.0456354,4.85313
-749.358,0.842363,0.0083316,2,3,0,753.571,154.668,6.07954,-0.041905,4.79183
-748.162,0.958954,0.0083316,2,3,0,749.981,154.641,6.08611,-0.0578262,5.10136
-748.719,0.929288,0.0083316,3,15,0,749.414,154.95,6.10389,-0.172841,5.17111
-748.831,0.975544,0.0083316,3,7,0,749.498,154.553,6.10088,-0.0807849,5.27893
-749.238,0.982176,0.0083316,6,87,0,750.382,154.162,5.80172,0.350753,5.19336
-751.779,0.921466,0.0083316,3,7,0,752.915,155.374,5.81959,-0.618082,5.24268
-748.851,0.99173,0.0083316,3,7,0,752.782,154.912,5.79497,-0.334764,5.05103
-748.5,0.947785,0.0083316,5,55,0,750.287,154.528,5.9611,0.146424,5.23784
-749.19,0.966809,0.0083316,4,31,0,751.227,154.987,5.93211,-0.390415,5.06053
-748.351,0.999246,0.0083316,3,7,0,749.682,154.855,5.95203,-0.144199,5.22486
-748.244,0.899492,0.0083316,2,7,0,749.525,154.426,5.9557,0.0396244,4.94177
-749.437,0.821223,0.0083316,5,39,0,751.572,154.433,6.1156,0.0445826,5.3678
-749.631,0.977149,0.0083316,5,63,0,754.051,154.684,5.52709,-0.0848949,4.80882
-749.292,0.959436,0.0083316,3,11,0,750.656,154.631,5.51829,-0.226467,5.11832
-749.194,0.948627,0.0083316,3,7,0,749.877,154.749,5.5168,-0.226861,5.00155
-749.922,0.868603,0.0083316,2,3,0,750.58,154.714,5.50925,-0.321318,5.07655
-749.148,0.999954,0.0083316,4,31,0,750.428,154.234,5.59165,0.318028,5.12997
-748.425,0.484536,0.0083316,5,39,0,756.992,154.638,6.09018,-0.112223,5.19205
-748.688,0.997892,0.0083316,6,71,0,749.423,154.373,5.54804,0.187378,5.14972
-749.884,0.841955,0.0083316,5,39,0,751.474,154.77,5.65011,-0.381843,5.01562
-750.03,0.950587,0.0083316,4,23,0,751.555,154.093,5.58673,0.429402,5.04153
-750.696,0.975766,0.0083316,2,3,0,751.038,153.947,5.57599,0.478916,5.03145
-748.624,0.965897,0.0083316,4,23,0,751.771,154.482,5.65868,-0.115762,4.97873
-749.311,0.914559,0.0083316,2,7,0,750.86,154.469,5.66073,0.293842,4.94061
-749.443,0.999951,0.0083316,4,31,0,749.613,154.712,5.62126,-0.285304,4.94232
-750.831,0.896874,0.0083316,6,79,0,753.456,155.175,6.31913,-0.10528,5.15228
-757.673,0.894415,0.0083316,3,7,0,759.261,153.97,6.33824,0.84463,5.26303
-752.44,0.94487,0.0083316,3,7,0,759.696,154.735,6.30797,-0.507627,4.99664
-751.616,0.97483,0.0083316,2,3,0,753.224,155.335,6.30612,-0.237993,5.29662
-751.125,0.971569,0.0083316,5,41,0,754.867,155.434,6.06434,-0.51609,5.13074
-748.844,0.881828,0.0083316,5,47,0,755.069,154.703,6.13837,0.102182,5.05884
-749.92,0.97875,0.0083316,3,7,0,750.596,154.984,6.12256,-0.428919,5.1862
-749.983,0.995494,0.0083316,6,63,0,750.563,154.908,6.11587,-0.399021,4.93955
-749.076,0.991625,0.0083316,2,7,0,750.909,154.869,6.12468,-0.122746,4.8856
-749.62,0.993942,0.0083316,2,7,0,750.6,154.169,6.14042,0.229875,5.24131
-753.763,0.717395,0.0083316,3,7,0,757.353,154.852,6.15035,-0.660303,5.34344
-754.017,0.923033,0.0083316,3,7,0,758.946,154.066,6.17502,0.293121,4.60435
-750.35,0.700381,0.0083316,2,3,0,757.091,154.058,6.17557,0.0227501,5.11887
-750.586,0.984903,0.0083316,2,7,0,751.481,155.223,6.1815,-0.119779,4.97255
-750.225,0.981112,0.0083316,5,39,0,752.331,154.381,6.00379,-0.265634,5.21542
-749.706,0.960299,0.0083316,4,31,0,753.2,154.807,5.89634,0.201686,5.25113
-753.236,0.878902,0.0083316,2,7,0,755.889,154.506,5.87432,-0.195525,5.72644
-752.975,0.979195,0.0083316,3,7,0,755.314,155.108,5.8858,-0.105835,5.68563
-750.229,0.965878,0.0083316,2,7,0,755.096,155.263,5.88263,-0.458209,5.23386
-750.018,0.761667,0.0083316,3,15,0,753.169,154.086,5.84833,-0.0498631,5.00862
-750.27,1,0.0083316,4,27,0,750.802,153.904,5.91816,0.115266,5.05844
-751.077,0.969988,0.0083316,5,63,0,755.057,155.374,6.00805,-0.557456,5.11063
-749.29,0.971889,0.0083316,3,7,0,751.997,155.097,6.00016,-0.295121,4.92958
-749.05,0.853932,0.0083316,3,15,0,751.708,154.442,5.97447,-0.173131,5.22062
-748.174,0.998456,0.0083316,6,79,0,749.379,154.588,5.74537,0.0391913,5.23637
-748.4,0.990671,0.0083316,4,23,0,749.081,154.713,5.70612,-0.0413001,5.26793
-748.75,0.976812,0.0083316,2,7,0,749.941,154.973,5.70811,-0.159931,5.23731
-748.388,0.937172,0.0083316,5,63,0,749.835,154.407,5.77868,0.234821,5.11801
-748.982,0.854746,0.0083316,4,27,0,750.228,154.764,5.71904,-0.314972,5.10188
-747.941,0.989006,0.0083316,2,7,0,749.8,154.585,5.71462,-0.0149077,5.15304
-748.224,0.998405,0.0083316,6,79,0,748.608,154.609,6.08921,-0.0543222,5.01781
-749.05,0.764893,0.0083316,2,3,0,749.616,154.941,6.09115,0.0123164,5.08904
-748.508,0.998719,0.0083316,2,7,0,749.142,154.622,6.09261,-0.150722,4.99893
-748.691,0.907335,0.0083316,4,27,0,749.663,154.963,6.01355,-0.0372518,5.05455
-750.493,0.525909,0.0083316,2,7,0,754.306,154.387,6.01538,-0.303082,5.12305
-750.534,0.997176,0.0083316,4,27,0,751.635,154.726,6.11247,0.281197,5.21766
-748.816,0.983097,0.0083316,6,67,0,751.335,154.739,5.55231,0.0369611,5.23296
-749.978,0.950848,0.0083316,3,7,0,750.675,153.978,5.55988,0.333658,5.0121
-750.717,0.897204,0.0083316,3,7,0,752.129,154.349,5.56815,0.24589,5.48783
-751.405,0.926425,0.0083316,6,79,0,753.617,153.807,6.10475,0.372592,5.28284
-749.195,0.899979,0.0083316,2,3,0,752.894,154.481,6.08223,0.266835,5.09442
-751.172,0.618243,0.0083316,3,15,0,755.019,155.271,6.14169,-0.310808,5.4144
-749.661,0.956355,0.0083316,2,7,0,752.705,154.934,6.13655,-0.201847,4.83423
-750.413,0.927509,0.0083316,3,7,0,751.332,154.771,6.13288,-0.37553,4.88402
-751.126,0.988033,0.0083316,6,91,0,754.018,154.775,5.56052,-0.4014,5.36344
-748.636,1,0.0083316,2,3,0,751.138,154.879,5.5657,-0.150746,5.08214
-748.333,0.992052,0.0083316,2,7,0,749.298,154.687,5.56477,-0.0537701,5.03834
-751.572,0.773247,0.0083316,3,15,0,752.53,154.42,5.52686,0.509146,5.12466
-751.644,0.970241,0.0083316,4,23,0,755.121,155.283,5.46357,-0.479324,5.23598
-748.247,0.997458,0.0083316,5,63,0,753.468,154.548,5.65331,0.0237566,5.21658
-749.382,0.931238,0.0083316,2,3,0,749.492,154.69,5.64643,0.0277921,5.39966
-749.842,0.974235,0.0083316,2,7,0,751.255,154.059,5.63648,0.37614,4.96276
-748.255,0.998718,0.0083316,3,7,0,750.163,154.55,5.66186,-0.0662481,5.18707
-747.973,0.999359,0.0083316,6,79,0,748.415,154.733,5.97818,-0.0238852,5.11157
-749.347,0.901927,0.0083316,3,7,0,749.691,154.6,5.98558,-0.24422,4.88586
-749.569,0.983059,0.0083316,5,55,0,751.265,154.711,5.81896,-0.27104,5.3636
-749.91,0.958064,0.0083316,2,3,0,750.882,154.793,5.83017,-0.294614,5.40889
-749.165,0.916737,0.0083316,2,7,0,753.148,154.157,5.83313,0.0943616,5.28138
-748.247,0.986481,0.0083316,5,47,0,751.01,154.921,5.76484,-0.11221,5.13599
-748.736,0.98215,0.0083316,6,79,0,749.612,154.343,5.51802,0.0519688,5.08557
-751.259,0.850459,0.0083316,2,7,0,751.378,154.782,5.52479,0.107023,4.71543
-748.22,0.998839,0.0083316,5,51,0,751.469,154.534,5.70068,0.164535,5.05996
-749.49,0.915429,0.0083316,2,3,0,749.646,154.133,5.70298,0.2393,5.32197
-748.949,0.883954,0.0083316,5,47,0,753.913,154.451,5.84955,0.155489,5.34696
-748.155,0.846612,0.0083316,2,5,0,751.573,154.645,5.85116,0.113333,5.0037
-748.519,0.824258,0.0083316,5,59,0,750.645,154.687,5.8952,0.0872069,5.26032
-750.614,0.857899,0.0083316,5,63,0,753.495,155.212,5.83171,-0.446997,4.87232
-749.73,0.969749,0.0083316,5,39,0,752.748,154.404,6.09536,0.156735,5.3915
-750.02,0.912351,0.0083316,5,63,0,753.932,154.306,5.6112,-0.118371,4.88922
-751.075,0.996181,0.0083316,3,11,0,751.464,155.293,5.59388,-0.214987,5.36874
-750.606,0.67396,0.0083316,5,47,0,757.334,154.88,5.91345,-0.460138,5.3332
-748.932,0.997201,0.0083316,6,79,0,753.49,154.68,5.64333,-0.196201,4.91031
-748.485,0.975286,0.0083316,5,59,0,749.896,154.713,5.78235,-0.188326,4.92088
-748.093,0.936595,0.0083316,3,11,0,749.665,154.42,5.79827,0.022789,5.18657
-749.061,0.92631,0.0083316,2,7,0,749.979,154.123,5.80219,0.222432,4.93287
-749.623,0.972528,0.0083316,5,47,0,752.61,154.604,5.51055,0.238229,5.23485
-751.029,0.915237,0.0083316,2,3,0,751.535,154.023,5.50731,0.241607,4.80842
-749.713,1,0.0083316,2,3,0,751.145,154.122,5.51393,0.230509,4.9313
-749.23,0.774475,0.0083316,2,3,0,753.219,154.353,5.51836,0.153211,5.2921
-749.312,0.999296,0.0083316,4,31,0,750.208,154.412,5.4709,0.126812,4.89944
-750.436,0.789454,0.0083316,2,3,0,751.115,154.674,5.47484,0.21209,4.85677
-753.699,0.768312,0.0083316,5,35,0,755.005,154.801,5.36825,0.408338,5.35869
-752.478,0.996265,0.0083316,6,71,0,755.269,155.538,6.05992,-0.222711,5.34423
-748.884,1,0.0083316,2,3,0,752.002,154.654,6.06847,-0.256824,5.12188
-748.493,0.898425,0.0083316,6,91,0,751.885,154.731,5.73738,-0.0405645,4.87075
-748.522,0.995975,0.0083316,4,31,0,749.154,154.556,5.6978,-0.018819,4.86965
-748.899,0.976787,0.0083316,3,7,0,749.463,154.792,5.70464,-0.242399,5.26439
-748.561,0.993778,0.0083316,6,75,0,749.164,155.006,5.92708,-0.204457,4.98223
-748.103,0.99857,0.0083316,2,7,0,748.946,154.362,5.93129,0.0509914,5.11853
-748.034,0.998974,0.0083316,4,19,0,748.217,154.441,5.94754,0.0830141,5.00514
-748.13,0.950003,0.0083316,2,5,0,748.527,154.745,5.94663,-0.0646448,5.21098
-748.222,0.961786,0.0083316,4,19,0,748.812,154.492,5.95923,-0.0210235,5.22018
-748.742,0.96323,0.0083316,3,7,0,749.313,154.274,5.9575,0.146092,5.25798
-748.325,0.996081,0.0083316,2,3,0,749.126,154.548,5.96465,0.156638,5.15419
-749.243,0.909782,0.0083316,4,23,0,749.944,154.743,5.98867,0.198264,5.03568
-749.189,0.978093,0.0083316,2,7,0,750.587,154.888,5.98933,0.10032,5.17696
-751.172,0.915484,0.0083316,5,55,0,753.543,154.805,6.01419,-0.139228,5.59052
-749.114,0.98384,0.0083316,3,15,0,752.798,154.677,5.9728,0.00419035,5.38529
-749.306,0.961374,0.0083316,5,47,0,750.528,154.974,5.79263,-0.0573229,4.84556
-749.311,0.995629,0.0083316,4,31,0,750.181,154.808,5.68769,0.105365,5.30717
-748.016,1,0.0083316,2,3,0,749.245,154.513,5.69248,-0.0410713,5.06762
-750.053,0.834995,0.0083316,3,11,0,750.898,153.874,5.69798,0.347348,5.09141
-750.266,0.982492,0.0083316,5,43,0,751.996,155.163,5.78434,-0.477117,5.23868
-751.82,0.90613,0.0083316,2,3,0,752.451,155.279,5.7864,-0.502748,5.44808
-750.784,0.972767,0.0083316,3,7,0,753.542,154.916,5.76269,-0.301902,4.71546
-749.912,1,0.0083316,3,7,0,751.193,154.37,5.74763,0.209991,5.44778
-750.067,0.994508,0.0083316,3,7,0,751.504,154.109,5.74991,0.447487,5.2295
-748.431,0.962208,0.0083316,2,5,0,751.424,154.679,5.74891,-0.107891,4.88569
-748.579,0.993705,0.0083316,3,7,0,749.279,154.976,5.7593,-0.266925,5.11675
-749.921,0.938133,0.0083316,3,15,0,752.243,154.03,5.74845,0.422252,4.99656
-750.256,0.961987,0.0083316,5,59,0,752.069,155.075,5.6408,-0.462736,5.16604
-750.019,0.960744,0.0083316,6,71,0,754.269,154.503,6.28016,0.19733,5.24987
-749.341,0.993628,0.0083316,3,7,0,750.952,154.612,6.27321,0.103305,5.12112
-749.59,0.973731,0.0083316,3,7,0,750.184,154.943,6.285,-0.270663,5.11151
-748.607,0.913115,0.0083316,5,59,0,752.817,154.2,5.80689,0.0583837,5.12954
-749.185,0.842246,0.0083316,2,7,0,751.495,154.796,5.79874,-0.0249053,5.38939
-748.946,0.997031,0.0083316,5,47,0,750.173,154.462,5.76276,0.228144,4.88594
-749.482,0.969461,0.0083316,5,59,0,750.554,154.545,5.97502,0.246908,4.88123
-748.684,0.993621,0.0083316,4,23,0,749.999,154.695,6.0044,-0.195312,5.25799
-748.767,0.986234,0.0083316,6,79,0,749.454,154.789,5.65741,-0.0757898,4.86833
-748.88,0.935029,0.0083316,2,3,0,749.451,154.505,5.65795,-0.155904,4.95584
-748.621,0.996905,0.0083316,4,31,0,749.189,154.306,5.68804,0.0244617,5.21384
-750.557,0.889807,0.0083316,3,11,0,750.947,154.506,5.66086,-0.319351,4.93712
-748.723,1,0.0083316,6,67,0,750.91,154.66,6.1193,-0.0336984,5.26699
-748.829,0.960202,0.0083316,6,71,0,751.604,154.431,5.88115,0.264187,4.95915
-747.814,0.999452,0.0083316,3,7,0,749.638,154.583,5.8788,-0.0595368,5.05328
-749.176,0.870804,0.0083316,2,3,0,749.423,155.04,5.8725,-0.115294,5.2996
-748.904,0.915988,0.0083316,6,79,0,751.191,154.788,5.53654,0.0764066,5.05397
-748.7,0.930392,0.0083316,2,7,0,749.882,154.515,5.53148,-0.0280196,4.96051
-748.772,0.994017,0.0083316,2,7,0,749.144,154.543,5.52735,0.121871,4.95805
-750.246,0.804586,0.0083316,2,3,0,750.592,154.735,5.53001,0.237672,4.93404
-751.362,0.936768,0.0083316,3,11,0,753.265,155.146,5.56115,-0.238679,5.48606
-748.309,1,0.0083316,3,7,0,754.225,154.649,5.61912,0.0966844,5.10293
-748.874,0.923183,0.0083316,5,35,0,750.154,154.752,5.75705,-0.287581,5.19645
-748.745,0.685192,0.0083316,2,5,0,752.288,154.61,5.75238,0.142852,4.88106
-748.234,1,0.0083316,6,79,0,749.544,154.326,5.94261,0.086169,5.00658
-749.926,0.887808,0.0083316,2,3,0,750.121,154.564,5.9496,0.13747,4.73742
-749.952,0.898724,0.0083316,5,63,0,753.257,154.614,5.46812,0.276508,5.15827
-749.9,0.94977,0.0083316,6,71,0,752.202,154.996,6.23235,-0.044983,4.95903
-750.168,0.988847,0.0083316,4,31,0,752.186,154.042,6.18676,0.257461,5.19671
-749.564,0.953472,0.0083316,4,23,0,751.854,155.038,6.12069,-0.324605,4.93158
-748.616,1,0.0083316,4,15,0,749.604,154.804,6.115,-0.216265,5.13967
-750.457,0.847258,0.0083316,4,23,0,752.2,154.404,6.21152,0.244857,4.84616
-753.107,0.655685,0.0083316,2,3,0,753.973,154.014,6.21644,0.149541,4.68848
-751.69,0.947243,0.0083316,2,7,0,757.453,153.788,6.20869,0.304063,5.04335
-751.531,0.991577,0.0083316,5,39,0,754.892,155.35,6.34676,-0.254781,5.11274
-749.29,0.879109,0.0083316,3,15,0,753.514,154.724,6.29682,-0.0648241,5.18862
-748.959,0.905471,0.0083316,3,15,0,750.201,154.581,6.25908,0.00972478,5.10753
-749.005,0.921908,0.0083316,4,31,0,750.942,154.486,6.17638,-0.136139,5.09513
-748.731,0.997423,0.0083316,2,7,0,749.177,154.683,6.17461,0.0265937,5.17397
-749.006,0.943657,0.0083316,5,43,0,750.293,154.704,5.94946,-0.24345,5.29215
-749.443,0.992358,0.0083316,3,7,0,749.844,154.497,5.94166,0.254787,4.86676
-749.58,0.635367,0.0083316,2,3,0,752.546,154.853,5.92991,0.18724,5.05875
-750.342,0.974613,0.0083316,2,3,0,750.774,153.856,5.93707,0.183308,5.08864
-749.488,0.930304,0.0083316,3,7,0,752.504,155.197,5.91609,-0.36441,5.19381
-748.788,0.909944,0.0083316,5,55,0,753.656,154.773,5.84877,-0.292499,4.97582
-752.096,0.896306,0.0083316,6,79,0,753.156,154.659,5.33076,-0.395833,5.08271
-750.713,0.963226,0.0083316,2,3,0,752.433,155.001,5.32816,-0.299944,5.15936
-750.637,0.813456,0.0083316,3,7,0,753.604,154.392,5.30015,0.0442037,4.87542
-749.482,0.913014,0.0083316,4,31,0,751.819,154.374,5.40746,0.171198,5.23216
-750.252,0.906847,0.0083316,4,31,0,752.208,154.18,5.44412,0.291855,5.32107
-750.579,0.95065,0.0083316,3,7,0,752.17,155.003,5.44603,-0.369886,5.24561
-749.078,0.975329,0.0083316,5,39,0,751.702,154.996,5.82832,-0.149714,5.31888
-748.195,0.945373,0.0083316,3,15,0,750.697,154.871,5.84961,-0.214607,5.04275
-750.828,0.92231,0.0083316,6,91,0,751.468,154.27,5.25131,0.223969,5.27686
-753.246,0.942283,0.0083316,3,11,0,753.498,154.993,5.27375,-0.497889,4.96984
-753.045,1,0.0083316,3,7,0,754.667,155.174,5.25659,-0.473439,5.30765
-751.842,0.813685,0.0083316,3,7,0,754.862,155.156,5.26229,-0.358028,5.09533
-751.674,0.969008,0.0083316,3,7,0,752.466,154.937,5.26254,-0.357815,5.22543
-750.113,0.999936,0.0083316,3,7,0,751.919,154.704,5.28304,-0.0925622,5.01424
-750.957,0.844091,0.0083316,3,13,0,751.589,154.42,5.29433,-0.128808,4.96637
-750.254,0.945007,0.0083316,4,31,0,752.317,154.138,5.42806,0.0319886,5.00998
-750.294,0.995742,0.0083316,2,3,0,750.826,154.868,5.43558,0.129427,4.97122
-749.961,0.950575,0.0083316,6,75,0,752.428,154.333,6.24407,-0.0726681,5.26323
-752.21,0.849611,0.0083316,2,7,0,753.297,153.952,6.24678,-0.0573221,5.08793
-753.889,0.886738,0.0083316,4,27,0,757.483,155.089,6.10051,0.321034,5.17655
-749.957,1,0.0083316,2,3,0,753.718,154.19,6.09026,-0.0683077,5.23841
-748.405,0.999806,0.0083316,5,43,0,750.523,154.828,6.00102,-0.0433718,5.21519
-748.861,0.886193,0.0083316,5,59,0,751.623,155.021,5.85531,-0.113486,4.92539
-749.939,0.849437,0.0083316,2,3,0,750.818,154.532,5.86573,-0.245698,5.3728
-749.989,0.97771,0.0083316,2,7,0,751.043,154.927,5.85703,-0.126398,5.46757
-750.886,0.998185,0.0083316,6,95,0,752.915,154.386,6.33222,0.211398,5.35996
-750.969,1,0.0083316,3,7,0,751.346,154.289,6.33088,0.27296,5.31466
