# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 1
# model = weights_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = weights_1.data.R
# init = 2 (Default)
# random
#   seed = 1475325203
# output
#   file = weights_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,b1,b2,sigma
-749.082,0.998271,0.653812,3,7,0,750.67,154.965,6.16707,-0.0735847,5.13228
-748.674,0.94788,0.653812,3,7,0,750.033,154.541,5.77745,-0.210663,5.0781
-748.708,0.799047,0.653812,2,7,0,750.51,154.725,5.93629,-0.147359,4.85093
-749.403,0.948,0.653812,2,7,0,750.084,154.453,5.62647,0.130008,5.38985
-750.887,0.828561,0.653812,2,3,0,752.579,154.335,5.41699,0.154107,5.46766
-751.464,0.999342,0.653812,3,7,0,752.912,155.219,6.29823,-0.450159,4.92377
-749.759,0.837709,0.653812,3,7,0,753.722,154.866,5.69377,-0.356997,4.90165
-751.172,0.806755,0.653812,3,7,0,753.122,155.195,5.70369,-0.420743,4.80645
-748.645,0.675107,0.653812,2,3,0,754.031,154.678,6.02337,-0.191751,5.23887
-748.639,0.990444,0.653812,3,7,0,749.267,154.946,5.82987,-0.128727,4.90738
-748.893,0.869951,0.653812,3,7,0,751.132,155.036,5.78385,-0.0674411,5.19346
-751.55,0.834941,0.653812,2,3,0,752.36,154.94,6.1324,-0.433732,5.46912
-750.652,0.929512,0.653812,3,7,0,754.221,154.808,5.7954,-0.363426,4.78042
-749.165,0.975606,0.653812,2,3,0,751.756,154.634,5.84275,0.258824,5.00982
-749.759,0.882331,0.653812,3,7,0,754.629,155.11,5.78609,-0.0444127,5.29034
-748.751,0.963104,0.653812,2,7,0,752.771,154.791,6.16265,-0.0207341,5.17289
-748.03,0.97135,0.653812,2,7,0,749.585,154.736,5.95962,-0.159926,5.07441
-748.829,0.923495,0.653812,3,7,0,750.43,154.47,5.52417,0.0723685,5.24949
-749.705,0.904145,0.653812,3,7,0,750.029,154.809,6.07766,0.108401,4.87343
-748.313,0.905373,0.653812,2,3,0,750.405,154.483,6.0941,0.0456955,5.02463
-749.247,0.536711,0.653812,2,7,0,752.242,154.888,5.59122,-0.315795,5.1274
-750.096,0.978339,0.653812,3,7,0,751.661,154.856,6.40321,-0.177354,5.0416
-748.317,0.906345,0.653812,2,3,0,751.716,154.918,6.01805,-0.130837,5.10716
-748.261,0.965192,0.653812,3,7,0,749.581,154.469,5.79326,0.179749,4.98141
-749.093,0.927389,0.653812,3,7,0,749.408,155.091,6.0443,-0.156405,5.19066
-749.093,0.712277,0.653812,2,7,0,755.591,155.091,6.0443,-0.156405,5.19066
-749.73,0.923997,0.653812,3,7,0,750.431,154.462,6.00724,-0.232362,5.28371
-749.417,0.887404,0.653812,3,7,0,751.128,154.2,5.80524,-0.00531589,4.89174
-752.7,0.628969,0.653812,2,7,0,754.65,154.896,5.72273,0.309604,5.46376
-751.396,1,0.653812,2,3,0,753.125,154.068,5.95381,-0.173662,5.13003
-750.695,0.970596,0.653812,3,7,0,754.501,154.455,6.16395,-0.215179,4.82865
-749.869,1,0.653812,3,7,0,751.732,154.206,5.47972,0.304536,5.27052
-748.698,0.969755,0.653812,3,7,0,751.174,154.295,5.90783,0.0808566,4.89472
-750.375,0.901185,0.653812,3,7,0,751.383,155.402,5.99265,-0.360585,5.12978
-750.63,0.891449,0.653812,3,7,0,754.024,155.164,6.02892,-0.319194,5.43008
-750.746,0.839668,0.653812,2,3,0,752.102,154.796,6.16992,-0.415642,5.31713
-752.843,0.968199,0.653812,2,3,0,753.551,155.592,6.11362,-0.418386,5.4026
-752.382,0.871623,0.653812,3,7,0,757.129,154.095,5.82462,0.619282,4.92814
-748.577,0.995169,0.653812,2,7,0,754.153,154.634,6.06952,-0.182981,4.99429
-748.921,0.915202,0.653812,2,3,0,749.679,154.636,6.07253,-0.0447962,4.842
-748.281,0.873489,0.653812,2,3,0,750.677,154.573,5.98031,0.0664212,4.92763
-749.5,0.69247,0.653812,3,7,0,750.791,154.956,5.75297,0.0626657,5.27899
-748.679,1,0.653812,3,7,0,750.053,154.162,5.84028,0.236037,5.02925
-748.066,0.992509,0.653812,3,7,0,749.045,154.602,5.99558,-0.00783693,5.18383
-748.553,0.896338,0.653812,2,7,0,748.854,154.681,5.9636,0.146203,5.14939
-749.348,0.935602,0.653812,3,7,0,751.861,154.558,6.03586,0.132723,4.81778
-750.217,0.965578,0.653812,3,7,0,751.2,154.577,5.81767,-0.125466,4.70014
-750.215,0.928613,0.653812,3,7,0,752.115,154.929,6.25363,-0.0195489,5.32589
-748.898,1,0.653812,3,7,0,750.544,154.47,6.19204,-0.0847603,5.09923
-748.618,0.982042,0.653812,2,7,0,749.951,154.89,5.64127,-0.0116079,5.15328
-749.755,0.634196,0.653812,2,3,0,751.116,154.604,5.6058,-0.266156,5.27806
-749.259,0.975208,0.653812,3,7,0,750.485,154.621,6.10711,0.211358,5.15446
-749.245,0.97749,0.653812,2,3,0,749.857,154.708,5.99463,0.213748,5.15616
-750.089,0.938577,0.653812,3,7,0,753.424,154.873,5.52249,0.152322,4.97283
-748.277,1,0.653812,3,7,0,750.295,154.721,6.02467,-0.176493,5.14999
-748.194,0.969601,0.653812,2,3,0,748.748,154.769,6.01198,-0.00286433,5.01505
-749.304,0.974315,0.653812,2,7,0,749.533,155.002,5.99219,-0.368252,5.22023
-747.793,0.919849,0.653812,3,7,0,752.193,154.676,5.88851,-0.0110587,5.09085
-749.431,0.908643,0.653812,2,3,0,749.527,154.437,5.39442,0.0608151,4.95437
-748.063,0.999387,0.653812,3,7,0,749.651,154.779,5.92732,-0.0966888,5.1847
-748.266,0.96331,0.653812,3,7,0,748.452,154.522,5.79061,0.182064,5.0094
-748.229,1,0.653812,2,7,0,748.426,154.403,5.70054,0.0215386,4.97544
-750.88,0.552894,0.653812,2,7,0,753.145,153.896,5.79674,0.0912183,5.30879
-750.847,0.996185,0.653812,2,7,0,752.315,155.296,5.72133,-0.117128,4.90811
-751.65,0.949349,0.653812,3,7,0,754.253,154.352,6.01154,0.473355,5.37836
-750.867,0.99426,0.653812,3,7,0,753.601,155.098,5.62587,0.0346214,4.86297
-753.549,0.930089,0.653812,2,7,0,754.306,154.292,6.30959,-0.207384,5.56827
-757.372,0.814797,0.653812,3,7,0,761.056,155.626,5.03281,-0.267694,5.3925
-752.815,1,0.653812,2,3,0,759.394,155.181,5.32842,-0.0999372,5.48343
-751.942,0.952178,0.653812,2,3,0,753.5,154.869,5.32442,-0.257769,5.47069
-749.888,0.940274,0.653812,2,7,0,753.094,154.442,5.48941,-0.0933138,5.33984
-749.03,0.828822,0.653812,2,7,0,752.183,154.613,5.76769,0.207295,5.27292
-750.603,0.926765,0.653812,2,3,0,751.541,154.296,6.35249,0.0227651,5.30683
-749.259,0.962555,0.653812,2,3,0,752.276,154.888,6.25557,-0.0615807,5.09328
-749.23,0.977829,0.653812,3,7,0,749.846,154.53,5.473,-0.139772,5.13931
-748.933,1,0.653812,2,7,0,749.457,154.59,5.44272,-0.0123891,5.17877
-749.791,0.906222,0.653812,3,7,0,751.909,154.83,6.16522,-0.0346878,4.81719
-751.42,0.746673,0.653812,2,3,0,752.868,154.882,5.97449,-0.463969,4.79868
-751.42,0.248221,0.653812,1,1,0,754.924,154.882,5.97449,-0.463969,4.79868
-750.291,0.975071,0.653812,2,7,0,752.622,155.02,5.8253,-0.167538,4.73419
-749.473,1,0.653812,1,1,0,750.201,154.948,5.81492,-0.205164,4.79729
-749.049,0.987109,0.653812,3,7,0,749.864,154.64,5.97802,0.108618,5.33786
-749.381,0.980482,0.653812,2,7,0,750.435,154.773,5.87739,-0.2614,5.36055
-748.86,0.947149,0.653812,3,7,0,750.481,154.3,5.91061,0.283071,4.9764
-750.294,0.612455,0.653812,2,3,0,751.926,154,5.95219,-0.00493743,5.10158
-751.682,0.922082,0.653812,3,7,0,756.032,154.903,5.63615,-0.55808,5.06355
-751.059,0.954723,0.653812,3,7,0,756.173,154.01,6.25421,0.185421,5.31527
-750.467,0.985242,0.653812,3,7,0,752.856,154.719,5.37897,-0.281943,5.00391
-750.822,0.953316,0.653812,3,7,0,752.308,154.723,6.4133,-0.288441,5.23717
-749.943,0.833941,0.653812,3,7,0,753.838,154.512,5.86707,0.237223,5.42179
-749.242,1,0.653812,2,7,0,750.628,154.597,6.00796,-0.153683,5.36077
-748.441,0.999025,0.653812,3,7,0,749.552,154.985,5.95401,-0.106705,5.07979
-748.251,0.973981,0.653812,3,7,0,749.222,154.348,5.71643,0.18245,5.12894
-748.839,0.953596,0.653812,3,7,0,749.298,154.296,6.08803,0.0840462,5.21441
-748.904,0.977598,0.653812,3,7,0,750.104,154.9,5.63028,-0.245478,4.9664
-751.474,0.844631,0.653812,2,3,0,752.134,155.105,5.42841,-0.402965,4.8979
-751.307,0.99184,0.653812,3,7,0,752.533,154.154,6.35001,0.25815,5.33244
-749.171,0.982187,0.653812,2,7,0,752.05,154.414,6.22598,-0.0647091,5.121
-749.161,0.887256,0.653812,3,7,0,750.782,154.793,5.74496,-0.348061,5.11633
-747.862,0.991274,0.653812,2,7,0,750.272,154.711,5.90047,-0.0911784,5.02094
-748.364,0.853456,0.653812,2,7,0,750.626,154.297,5.73857,0.0228877,5.11723
-749.431,0.944228,0.653812,2,7,0,750.506,155.064,6.00276,-0.0945899,4.89914
-749.292,0.594133,0.653812,2,7,0,753.271,154.65,5.44355,-0.0722634,5.26413
-750.016,0.952698,0.653812,3,7,0,752.391,154.915,6.33352,-0.235026,4.96073
-751.566,0.745396,0.653812,3,7,0,756.618,154.198,5.17755,0.0604087,5.0383
-750.023,1,0.653812,3,7,0,751.735,154.473,6.39586,-0.010564,5.17417
-750.858,0.983361,0.653812,3,7,0,752.437,155.43,5.71782,-0.448058,5.14052
-751.318,0.919597,0.653812,2,3,0,752.611,155.236,5.7306,-0.54365,4.92979
-751.222,0.895272,0.653812,3,7,0,753.86,153.84,5.92552,0.478707,5.29657
-751.621,0.801965,0.653812,3,7,0,755.393,154.265,5.20721,0.302824,4.93022
-749.702,0.681401,0.653812,2,7,0,755.118,154.956,6.31263,-0.132479,5.03685
-748.284,1,0.653812,2,3,0,749.644,154.713,6.04569,-0.16357,5.1482
-748.1,1,0.653812,2,3,0,748.31,154.672,6.00958,-0.133304,5.12287
-749.894,0.909975,0.653812,2,7,0,750.25,155.02,5.79712,-0.122893,5.41984
-750.555,0.811322,0.653812,2,3,0,752.382,155.296,6.05163,-0.191285,5.3049
-749.063,0.899375,0.653812,2,7,0,755.199,154.605,5.79826,-0.0806834,5.38735
-749.034,0.985618,0.653812,3,7,0,749.94,154.639,5.62708,-0.108856,4.84346
-749.31,0.966962,0.653812,3,7,0,750.396,154.294,6.00925,0.153924,5.34861
-748.307,0.968881,0.653812,2,7,0,750.195,154.324,5.90196,0.0401849,5.17856
-748.27,0.813255,0.653812,2,5,0,749.787,154.778,5.77829,-0.103113,4.91498
-750.901,0.602437,0.653812,3,7,0,752.245,154.862,5.95963,-0.459747,4.85764
-750.245,1,0.653812,3,7,0,752.12,154.739,5.41919,0.205829,5.21888
-749.085,1,0.653812,2,3,0,750.101,154.701,5.51331,0.120454,5.20413
-748.888,0.864029,0.653812,3,7,0,754.31,154.37,5.48547,0.175312,5.03939
-748.624,0.819262,0.653812,3,7,0,751.729,154.87,6.13294,-0.187819,5.03549
-750.314,0.796634,0.653812,2,3,0,751.333,154.954,6.21446,-0.0624598,4.82872
-747.998,0.887731,0.653812,2,3,0,751.699,154.787,5.81681,-0.146568,5.01456
-748.393,0.871835,0.653812,2,3,0,748.829,154.547,5.7448,-0.162681,5.03877
-747.903,0.851517,0.653812,3,7,0,749.558,154.539,5.93877,-0.0151281,5.13965
-750.13,0.622696,0.653812,3,7,0,751.741,154.265,5.72475,-0.0904395,4.83168
-749.528,0.960671,0.653812,3,7,0,752.097,154.129,5.96697,0.365291,5.17734
-749,0.994211,0.653812,3,7,0,750.37,154.187,5.58069,0.139627,4.99026
-750.019,0.97121,0.653812,3,7,0,751.162,154.182,6.1559,0.328354,4.98402
-750.776,0.640104,0.653812,2,7,0,753.794,154.38,6.11467,-0.299519,5.16796
-748.701,0.937541,0.653812,2,7,0,753.581,154.746,5.68717,-0.24092,5.19112
-749.182,0.884595,0.653812,2,7,0,750.202,154.534,5.76394,-0.262693,5.06185
-749.22,0.96758,0.653812,3,7,0,751.796,154.173,5.82466,-0.0283646,5.01878
-748.328,1,0.653812,2,7,0,749.518,154.748,6.00238,0.0256203,4.96842
-748.523,0.798789,0.653812,2,7,0,751.798,154.507,5.97446,-0.0577022,5.27315
-748.561,0.951432,0.653812,3,7,0,749.401,154.754,5.69764,0.12226,5.07971
-748.79,0.944014,0.653812,3,7,0,750.326,154.874,5.98631,0.011395,4.93118
-748.62,0.945764,0.653812,3,7,0,750.215,154.336,6.07243,0.0411615,4.98538
-748.218,0.926605,0.653812,2,3,0,749.272,154.526,5.97649,-0.0443739,4.94111
-748.357,0.876715,0.653812,2,3,0,749.268,154.515,5.80794,0.209494,5.04744
-747.854,0.962074,0.653812,2,7,0,749.998,154.699,5.76127,-0.079294,5.10073
-748.743,0.883226,0.653812,2,3,0,749.174,154.698,5.8284,-0.0702444,5.34902
-749.521,0.829229,0.653812,2,7,0,750.941,155.072,5.89693,0.00276902,5.21932
-748.44,0.978887,0.653812,2,7,0,750.244,154.804,5.68238,-0.116172,5.23733
-748.376,0.975552,0.653812,3,7,0,749.779,154.394,5.86412,0.118635,4.90826
-749.001,0.799595,0.653812,3,7,0,750.705,155.114,5.85863,-0.126618,5.00903
-749.525,0.96374,0.653812,3,15,0,749.797,154.811,5.80661,-0.400379,5.1128
-749.627,0.977848,0.653812,3,7,0,751.744,153.951,5.75118,0.211487,5.17207
-751.736,0.912953,0.653812,2,3,0,752.798,153.938,5.50463,0.583704,5.12804
-751.454,1,0.653812,2,3,0,752.098,153.758,5.52147,0.478878,5.14754
-752.19,0.908312,0.653812,2,3,0,753.589,153.694,5.61417,0.495715,4.9237
-749.346,0.902325,0.653812,3,7,0,755.068,154.886,6.10522,-0.258219,4.87823
-749.83,0.934394,0.653812,2,3,0,750.752,155.055,5.91945,-0.319567,4.82708
-749.571,0.789466,0.653812,3,7,0,752.634,154.435,5.6312,-0.172718,5.27883
-749.616,0.81632,0.653812,3,7,0,752.874,154.326,6.1009,-0.0393066,4.8602
-750.03,0.408969,0.653812,3,7,0,755.474,154.698,5.65396,-0.3192,4.87953
-749.672,1,0.653812,3,7,0,750.468,154.179,5.94287,-0.0133528,5.30642
-749.582,0.844355,0.653812,2,3,0,751.907,155.073,5.69261,0.0201507,5.1339
-750.148,0.919365,0.653812,3,7,0,751.177,154.531,6.14504,-0.317734,5.13366
-749.853,1,0.653812,3,7,0,750.752,154.282,5.5368,-0.117542,5.04788
-751.771,0.900516,0.653812,2,7,0,754.932,154.177,6.46481,0.289715,5.07602
-750.702,0.990957,0.653812,3,7,0,753.864,154.548,5.23978,0.214128,5.04835
-749.546,0.799277,0.653812,3,7,0,754.677,154.543,5.49627,-0.188073,5.21293
-750.219,0.989707,0.653812,2,7,0,751.071,154.575,5.32324,0.104485,5.31459
-749.155,0.989486,0.653812,3,11,0,750.648,154.275,5.56793,0.0255746,5.24237
-748.656,1,0.653812,3,7,0,749.509,154.304,5.55176,0.102155,5.12481
-750.062,0.539365,0.653812,2,3,0,753.634,154.439,5.45278,0.346347,5.06783
-751.694,0.732704,0.653812,2,3,0,753.431,154.057,5.18633,0.1671,5.11668
-748.117,1,0.653812,2,3,0,752.428,154.347,5.8915,0.100888,5.14679
-749.893,0.8129,0.653812,3,15,0,750.015,155.052,5.90623,0.0363717,4.91865
-749.471,0.76319,0.653812,3,7,0,753.473,154.481,6.21651,0.150474,5.26413
-749.243,0.92818,0.653812,3,7,0,751.102,155.079,5.61249,-0.137257,5.18995
-750.416,0.972109,0.653812,3,7,0,750.957,154.301,6.2388,0.320981,4.97433
-752.648,0.591361,0.653812,3,7,0,758.731,154.847,5.26434,0.237806,5.37038
-750.513,0.967123,0.653812,3,7,0,753.763,154.565,6.28772,-0.297803,5.19346
-749.046,1,0.653812,2,3,0,750.502,154.914,5.77071,0.0869751,5.16441
-747.872,0.968483,0.653812,2,3,0,749.224,154.481,5.74003,0.0333487,5.07598
-747.939,0.968811,0.653812,2,7,0,748.583,154.56,5.84884,-0.0634781,5.16062
-747.973,0.871039,0.653812,3,7,0,750.082,154.517,5.75557,0.0529896,4.97257
-748.601,0.845094,0.653812,2,3,0,748.89,154.418,5.66705,-0.0890068,5.00752
-748.219,0.990997,0.653812,3,7,0,749.582,154.776,5.91911,-0.0830729,4.92202
-749.684,0.938092,0.653812,3,7,0,750.039,154.47,5.85279,0.0344752,4.72558
-749.302,0.655157,0.653812,2,3,0,752.374,154.167,5.80108,0.00843545,4.93742
-749.074,0.975937,0.653812,2,7,0,750.225,154.231,5.91911,-0.0608718,5.04407
-750.402,0.928219,0.653812,2,3,0,750.512,154.588,5.87652,0.334236,4.8791
-749.257,0.980289,0.653812,2,7,0,751.417,154.795,5.9223,0.166669,4.96541
-751.956,0.892426,0.653812,2,3,0,753.303,154.084,6.49095,0.139526,5.10517
-751.626,0.921452,0.653812,3,7,0,755.307,155.309,5.43909,-0.393367,4.95959
-747.811,0.994633,0.653812,2,7,0,752.422,154.496,5.82184,0.0424535,5.04016
-747.83,0.987047,0.653812,2,7,0,747.967,154.693,5.89885,-0.00291284,5.08949
-749.244,0.862634,0.653812,2,3,0,749.632,154.498,6.19175,0.136129,5.25068
-748.885,0.946799,0.653812,3,7,0,750.052,154.72,5.6537,0.119198,4.92104
-748.232,1,0.653812,3,7,0,749.279,154.83,5.94868,-0.0909665,5.20688
-750.478,0.834659,0.653812,3,7,0,751.385,155.186,5.47505,-0.353808,5.04491
-748.868,0.903239,0.653812,3,7,0,753.103,154.232,5.93463,0.288695,5.15601
-748.398,0.964728,0.653812,2,7,0,750.474,154.79,6.00708,-0.230106,5.13818
-749.08,0.979313,0.653812,2,3,0,749.271,154.979,6.1869,-0.238619,5.06948
-749.033,0.874641,0.653812,2,7,0,750.742,154.514,5.51836,0.0836628,5.28977
-748.114,0.998679,0.653812,2,3,0,749.225,154.535,5.64725,0.106754,5.06636
-748.928,0.946916,0.653812,3,7,0,749.818,154.99,6.11252,-0.263617,5.15152
-749.334,0.965956,0.653812,3,7,0,750.366,154.929,5.62137,-0.22577,4.87576
-748.58,0.970538,0.653812,2,3,0,749.889,154.753,5.79136,-0.23882,4.95142
-748.863,0.985101,0.653812,2,3,0,748.946,154.776,5.76489,-0.268976,4.93205
-748.88,0.905608,0.653812,2,3,0,749.879,155.02,5.88133,-0.295366,4.95835
-749.849,0.811682,0.653812,3,7,0,750.527,154.102,5.7586,0.0109802,5.28537
-749.222,0.98533,0.653812,3,7,0,750.498,154.176,5.67297,-0.00388036,5.1603
-749.198,0.99735,0.653812,3,7,0,749.846,154.804,5.78723,0.097822,4.86558
-748.172,0.996368,0.653812,3,7,0,750.309,154.488,5.82329,0.138847,5.19754
-750.5,0.732509,0.653812,2,3,0,750.89,154.255,5.80098,-0.177458,5.32603
-748.783,0.876708,0.653812,1,3,0,754.255,154.229,5.98297,0.0313996,5.00255
-748.634,0.873604,0.653812,3,7,0,750.576,154.908,5.86569,-0.149571,4.88702
-749.124,0.879624,0.653812,3,7,0,752.318,154.264,5.60423,0.247341,5.25842
-748.969,0.76735,0.653812,3,7,0,752.028,154.853,5.88099,-0.345969,5.02009
-750.651,0.701431,0.653812,3,15,0,752.48,154.161,5.56657,-0.107558,5.25156
-749.284,0.960611,0.653812,3,7,0,751.285,154.57,5.90668,0.271159,4.95327
-750.875,0.967854,0.653812,2,3,0,751.446,154.152,6.20275,0.0780789,4.81738
-750.597,0.991553,0.653812,2,3,0,752.459,154.555,6.06135,0.19343,4.73743
-750.277,1,0.653812,2,3,0,751.923,154.4,6.13233,-0.110781,4.79944
-748.649,1,0.653812,3,7,0,751.194,154.878,5.63812,-0.157155,5.2219
-748.823,0.843431,0.653812,2,7,0,750.472,154.575,5.85759,0.24677,5.15041
-749.348,0.973156,0.653812,3,7,0,751.059,154.551,5.48717,-0.062889,5.30689
-748.422,0.974258,0.653812,2,7,0,750.35,154.394,5.67075,-0.0291878,5.1695
-747.922,0.89955,0.653812,3,7,0,749.537,154.508,5.92857,0.075649,5.02425
-747.973,0.91138,0.653812,3,7,0,748.964,154.77,5.92458,-0.0145452,5.10423
-748.591,0.913442,0.653812,2,3,0,749.073,154.415,5.85722,0.0286939,5.30385
-749.17,0.948324,0.653812,3,7,0,749.882,154.176,5.60473,0.158523,5.25311
-750.031,0.723547,0.653812,3,7,0,752.184,154.27,5.71887,-0.179958,5.01014
-749.377,0.81544,0.653812,2,3,0,752.575,154.78,5.64855,0.0735394,4.83712
-748.422,0.903239,0.653812,2,7,0,750.8,154.553,5.82294,-0.159797,4.96977
-748.273,0.998216,0.653812,2,7,0,748.836,154.653,5.80398,0.102465,5.20781
-747.93,0.898844,0.653812,3,7,0,749.802,154.708,5.90199,-0.0353051,4.98049
-750.146,0.661966,0.653812,3,7,0,751.651,154.785,5.64714,0.23472,4.93067
