# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 1
# model = weights_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 3
# data
#   file = weights_3.data.R
# init = 2 (Default)
# random
#   seed = 1273962336
# output
#   file = weights_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,b1,b2,sigma
-748.361,0.982488,0.537269,2,7,0,750.336,154.573,5.97878,-0.126293,4.94961
-748.788,0.987104,0.537269,3,7,0,749.979,155.004,5.81907,-0.296749,5.18523
-749.424,0.971453,0.537269,2,3,0,749.664,155.073,5.85962,-0.410336,5.16789
-749.938,0.9357,0.537269,3,7,0,751.911,155.029,5.68332,-0.106462,5.39698
-752.857,0.936529,0.537269,2,7,0,753.193,155.136,5.35234,-0.261428,5.54149
-750.137,1,0.537269,3,7,0,753.606,154.896,6.33453,-0.270794,4.95862
-749.898,0.999501,0.537269,3,7,0,750.883,154.606,5.39095,0.0414608,5.34099
-750.845,0.946466,0.537269,2,3,0,751.346,154.336,5.27311,0.0387772,5.32811
-752.169,0.926869,0.537269,3,7,0,753.421,154.503,6.47006,-0.239514,4.89903
-753.045,0.895864,0.537269,3,7,0,756.074,154.876,5.43753,0.267222,5.49326
-749.873,0.979553,0.537269,2,3,0,753.363,154.305,5.68139,-0.127827,5.31046
-748.04,0.870108,0.537269,2,7,0,751.683,154.579,5.80324,0.0944786,5.17734
-748.954,0.962816,0.537269,2,3,0,749.139,154.379,5.85036,0.162243,5.34131
-749.09,0.977691,0.537269,2,7,0,750.431,154.717,5.69961,-0.132125,4.81315
-751.465,0.857501,0.537269,3,7,0,752.447,154.57,6.44191,-0.04443,5.4286
-751.798,0.969195,0.537269,3,7,0,753.206,154.228,5.33876,0.0365959,4.78013
-749.847,1,0.537269,3,7,0,753.062,154.633,5.55196,0.210536,5.33466
-750.384,0.982973,0.537269,3,7,0,751.416,154.436,6.34646,-0.0526015,4.89462
-750.65,0.932497,0.537269,3,7,0,754.212,154.423,6.39086,-0.160845,5.15429
-749.337,0.682964,0.537269,1,3,0,755.308,154.927,6.08254,0.0690803,5.12799
-748.977,0.982113,0.537269,3,15,0,750.831,154.135,5.76727,0.0488539,5.09362
-749.705,0.755725,0.537269,1,3,0,752.91,154.417,5.62951,0.367544,5.00717
-751.114,0.627665,0.537269,2,7,0,754.447,154.342,5.63726,-0.271639,5.30115
-750.996,0.996602,0.537269,3,7,0,753.103,154.153,5.7929,-0.137283,4.87674
-750.973,0.951872,0.537269,3,7,0,754.72,154.742,5.44588,0.23518,5.35434
-751.051,0.912045,0.537269,3,15,0,753.415,154.148,6.09067,-0.048405,4.81726
-750.892,0.966676,0.537269,2,7,0,753.616,154.817,5.4041,0.118793,5.38863
-750.963,0.879373,0.537269,2,3,0,752.918,154.829,5.62591,0.208008,5.41369
-748.453,1,0.537269,2,3,0,751.051,154.72,5.70027,-0.163699,5.22872
-748.771,0.68774,0.537269,3,7,0,751.798,154.425,5.63563,-0.0136118,5.27856
-748.07,0.950326,0.537269,2,5,0,750.905,154.524,5.82266,-0.107021,5.10533
-748.282,0.858701,0.537269,1,3,0,749.604,154.788,5.87897,0.0317158,5.19019
-750.476,0.908304,0.537269,2,7,0,751.57,154.66,5.31111,0.0815918,5.33597
-750.188,0.99963,0.537269,3,7,0,750.939,154.698,5.29922,0.0775682,5.24229
-750.694,0.990651,0.537269,3,7,0,751.853,154.587,5.43254,0.131201,5.45694
-752.666,0.952842,0.537269,2,7,0,753.312,154.174,5.46983,0.206381,5.63404
-751.328,0.996318,0.537269,3,7,0,756.32,153.904,5.96844,0.431162,4.85801
-751.141,0.929729,0.537269,2,3,0,752.966,154.01,6.13076,0.21055,4.81317
-751.352,0.689,0.537269,3,7,0,755.526,154.355,5.19984,-0.0249171,5.28144
-749.342,0.929995,0.537269,3,7,0,756.252,154.72,5.71617,0.0540725,4.78884
-748.847,0.939237,0.537269,2,7,0,750.93,154.899,5.89184,-0.266308,5.26867
-748.829,0.94211,0.537269,3,7,0,750.908,154.144,5.78674,0.157869,4.96697
-750.385,0.914997,0.537269,3,15,0,751.494,153.981,6.03217,0.430787,5.16353
-748.397,0.993756,0.537269,3,7,0,751.038,154.926,5.89241,-0.231034,4.99205
-747.933,0.995201,0.537269,3,7,0,748.648,154.574,5.96135,0.0656696,5.08551
-748.415,0.935291,0.537269,3,7,0,749.133,154.726,5.81164,-0.0001775,4.87891
-748.525,0.987819,0.537269,3,15,0,749.29,154.228,5.79166,0.235988,5.14106
-750.273,0.902476,0.537269,3,7,0,751.995,154.903,6.41353,-0.235335,5.11442
-748.507,0.881433,0.537269,3,7,0,752.192,154.41,6.09256,-0.000834829,5.16178
-749.042,0.98468,0.537269,3,7,0,749.596,154.396,5.6459,0.212422,4.8775
-749.66,0.905826,0.537269,3,7,0,751.138,154.848,5.52394,0.0156496,4.86144
-749.131,0.98069,0.537269,3,7,0,750.916,154.599,6.29257,-0.0184807,5.07454
-749.841,0.939208,0.537269,3,7,0,751.217,154.511,5.72281,-0.0184774,5.47441
-749.366,0.906921,0.537269,3,7,0,755.369,154.398,6.21903,-0.103998,5.11017
-748.337,0.881213,0.537269,2,3,0,751.003,154.618,6.0297,0.0829155,4.97333
-752.282,0.848479,0.537269,3,7,0,753.556,154.793,6.29156,-0.311161,5.55578
-750.88,1,0.537269,2,3,0,752.932,154.72,6.23954,-0.305895,5.40947
-749.741,0.992646,0.537269,3,7,0,751.982,154.557,5.34974,0.18523,5.11082
-749.33,1,0.537269,3,7,0,749.971,154.769,6.30174,-0.173534,5.12698
-747.965,0.989101,0.537269,2,7,0,750.215,154.7,5.75557,-0.060232,4.97699
-752.17,0.749614,0.537269,3,7,0,753.662,153.694,6.14239,0.459514,5.14922
-750.999,1,0.537269,2,3,0,752.664,153.814,6.11033,0.337645,5.07992
-750.012,0.971996,0.537269,3,7,0,752.234,154.701,5.41262,-0.266642,5.08878
-749.702,0.875831,0.537269,2,7,0,752.933,155.057,6.04204,-0.247541,5.35565
-751.03,0.873312,0.537269,2,3,0,751.733,155.259,6.21966,-0.179864,5.32321
-751.754,0.880933,0.537269,2,7,0,754.686,155.161,6.18874,0.0936494,5.21243
-748.794,0.991932,0.537269,2,7,0,753.394,154.729,6.06649,0.126001,5.10414
-749.165,0.95167,0.537269,3,15,0,750.122,154.942,5.74343,0.0874085,5.07767
-751.524,0.945635,0.537269,2,7,0,752.267,154.135,5.28726,0.0426764,4.92555
-748.821,1,0.537269,2,3,0,751.606,154.216,5.62136,0.254093,5.04074
-748.725,0.917895,0.537269,3,7,0,750.088,154.375,6.11579,0.17119,5.0466
-748.026,0.886676,0.537269,3,11,0,750.509,154.771,5.92217,-0.152112,5.14082
-748.825,0.894433,0.537269,3,7,0,749.683,154.423,6.0593,0.210057,5.19694
-747.943,0.936579,0.537269,3,7,0,750.171,154.612,6.00198,-0.0165598,5.11722
-750.133,0.913787,0.537269,3,7,0,750.687,155.029,5.9473,-0.323103,5.41511
-749.272,0.989067,0.537269,3,7,0,751.944,154.311,5.65539,0.176349,4.83224
-750.522,0.675628,0.537269,3,7,0,754.539,155.146,5.85691,-0.136118,5.43758
-749.072,0.980047,0.537269,3,7,0,753.632,154.265,6.09226,0.254176,5.13322
-748.259,0.84886,0.537269,2,7,0,754.301,154.522,5.89528,-0.126968,5.1627
-750.168,0.774288,0.537269,2,3,0,752.079,154.961,6.10054,0.00997675,4.83213
-748.625,0.984613,0.537269,2,3,0,750.687,154.311,5.78044,-0.0504657,5.01393
-748.747,0.979365,0.537269,2,7,0,750.66,154.135,5.89805,0.126537,5.10087
-748.853,0.937124,0.537269,2,7,0,751.199,154.653,5.60043,-0.14525,4.90998
-748.76,0.991516,0.537269,3,7,0,749.618,154.369,6.12815,0.0204675,5.18537
-748.328,0.948996,0.537269,2,3,0,749.596,154.447,6.06997,0.115801,5.09168
-750.364,0.84259,0.537269,3,7,0,751.62,154.896,5.44567,-0.267588,4.87742
