# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 1
# model = weights_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = weights_1.data.R
# init = 2 (Default)
# random
#   seed = 1273962329
# output
#   file = weights_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,b1,b2,sigma
-749.069,0.998055,0.615816,3,7,0,751.376,155.011,5.89189,-0.376051,5.09657
-753.807,0.731607,0.615816,2,3,0,754.861,155.235,5.73703,-0.0906745,4.61155
-750.64,1,0.615816,2,3,0,755.687,154.686,6.21608,-0.399993,5.16999
-751.403,0.988784,0.615816,2,7,0,753.288,154.199,5.69288,0.575791,5.11004
-750.843,0.976574,0.615816,3,15,0,753.219,154.725,5.73385,-0.441536,5.2949
-749.187,1,0.615816,2,3,0,751.184,154.887,5.75134,-0.207255,5.35177
-750.883,0.807918,0.615816,2,3,0,751.504,155.204,5.87144,-0.0375694,5.37729
-750.553,1,0.615816,3,7,0,751.856,154.788,6.04563,-0.475205,5.13226
-750.483,0.887566,0.615816,2,3,0,753.067,155.085,6.10234,-0.0671638,4.82753
-749.11,0.979535,0.615816,2,3,0,751.774,154.483,5.92325,-0.217892,4.97672
-750.541,0.977806,0.615816,2,7,0,750.665,154.705,6.07815,0.207187,5.40305
-749.716,0.949034,0.615816,3,15,0,752.086,154.397,5.77397,0.245681,4.7889
-752.102,0.736796,0.615816,2,3,0,752.842,154.739,5.65714,0.308277,4.76082
-749.198,1,0.615816,2,3,0,752.529,154.326,5.82132,0.115284,4.80226
-750.451,0.958868,0.615816,3,7,0,750.705,155.009,5.96688,-0.39852,5.40431
-750.71,0.959288,0.615816,3,7,0,752.35,154.463,5.47549,0.362385,4.91193
-749.488,0.928517,0.615816,3,7,0,752.458,155.19,5.96613,-0.178265,5.22498
-749.142,0.962116,0.615816,2,7,0,750.803,154.091,5.89481,0.124785,4.97469
-748.701,1,0.615816,1,1,0,749.078,154.175,5.90776,0.153923,4.98444
-750.058,0.973019,0.615816,3,7,0,750.535,154.316,5.38493,0.299685,5.2207
-749.224,0.979458,0.615816,3,7,0,751.302,155.071,6.13272,-0.295104,5.1373
-749.894,0.786576,0.615816,2,7,0,751.834,155.145,5.6712,-0.0397753,5.2204
-751.652,0.966824,0.615816,2,7,0,752.089,154.978,5.51448,-0.506576,5.29109
-751.511,0.801723,0.615816,2,3,0,756.061,155.107,5.26689,-0.0369288,5.14029
-751.899,0.87497,0.615816,3,7,0,755.095,154.495,6.36115,0.323204,4.92467
-752.486,0.673608,0.615816,3,15,0,757.843,154.38,6.34833,-0.189107,5.49556
-750.981,1,0.615816,3,7,0,753.745,154.67,5.16012,-0.030558,5.1899
-748.989,0.769275,0.615816,2,3,0,753.793,154.78,5.45237,-0.117371,5.06834
-749.868,0.934095,0.615816,3,7,0,751.557,154.359,5.32404,0.195065,5.1694
-748.589,0.968653,0.615816,3,7,0,751.895,154.274,5.71486,0.179712,5.22399
-749.23,0.84892,0.615816,3,7,0,751.893,154.48,6.112,-0.204713,5.08025
-749.216,0.925497,0.615816,2,7,0,750.86,154.858,6.24837,-0.119749,4.98055
-748.848,0.760265,0.615816,3,7,0,751.289,154.48,5.49694,0.0965566,5.22172
-748.396,0.936452,0.615816,3,7,0,752.295,154.748,5.75864,0.00419598,5.26055
-750.918,0.843296,0.615816,2,7,0,751.523,154.067,5.92164,0.183157,4.73855
-750.36,0.995876,0.615816,3,7,0,751.418,155.032,5.69401,-0.0276994,5.42055
-748.471,0.865338,0.615816,2,5,0,752.42,154.627,5.75871,0.164289,4.98076
-749.264,0.957341,0.615816,2,7,0,750.365,154.557,6.26874,-0.075281,4.97339
-748.101,0.737982,0.615816,3,11,0,751.272,154.808,5.88169,-0.00406171,5.13932
-749.161,0.886856,0.615816,3,7,0,749.823,154.731,6.15938,0.0355272,5.27943
-749.79,0.846672,0.615816,2,7,0,752.095,154.868,6.06778,0.160359,5.03084
-748.903,1,0.615816,2,3,0,749.965,154.384,5.74675,-0.143396,5.03317
-748.166,1,0.615816,2,3,0,748.789,154.48,5.80838,-0.0939875,5.02402
-753.079,0.791537,0.615816,2,3,0,753.367,155.145,5.0798,-0.152764,5.13652
-751.798,0.833622,0.615816,3,7,0,758.481,155.27,5.75512,-0.635129,5.08547
-749.001,1,0.615816,3,7,0,752.292,154.986,5.92596,-0.180182,5.30749
-748.686,0.970082,0.615816,3,7,0,750.3,154.246,5.81694,0.131117,5.2571
-748.404,0.994648,0.615816,3,7,0,749.091,154.689,5.60737,0.0301716,4.96362
-752.926,0.417739,0.615816,2,7,0,755.584,155.091,5.61252,0.241174,5.36723
-749.759,0.969238,0.615816,2,7,0,753.464,154.484,5.3336,-0.0602383,5.1054
-753.835,0.878899,0.615816,3,7,0,754.146,155.093,5.03949,0.0093653,5.244
-753.175,1,0.615816,2,3,0,754.118,155.065,5.08301,-0.0300885,5.28915
-749.072,0.985645,0.615816,3,7,0,754.854,154.046,5.82437,0.265968,5.09628
-750.321,0.898792,0.615816,2,3,0,750.51,154.149,5.9491,0.475972,5.1373
-749.227,1,0.615816,2,3,0,750.55,154.203,5.82039,0.357994,5.18218
-748.266,0.986729,0.615816,3,7,0,749.732,154.575,5.93927,-0.166804,5.07796
-748.651,0.949079,0.615816,2,3,0,749.191,154.858,5.5861,-0.012891,5.02617
-748.025,1,0.615816,3,7,0,748.746,154.56,6.01634,0.0375404,5.02683
-749.624,0.895223,0.615816,3,7,0,749.824,154.74,5.40499,-0.209184,5.13698
-749.574,0.868144,0.615816,3,7,0,752.59,154.466,5.71278,0.137528,4.75936
-751.716,0.794346,0.615816,3,7,0,753.224,154.889,5.84244,-0.197806,5.63508
-747.943,0.998604,0.615816,2,3,0,751.691,154.753,5.93619,-0.119804,5.1224
-747.944,0.962207,0.615816,2,7,0,748.448,154.759,5.86526,0.00622328,5.06967
-748.322,0.964627,0.615816,2,7,0,748.714,154.717,6.08337,-0.0266097,5.17524
-748.132,0.97907,0.615816,3,7,0,749.219,154.613,5.87908,0.0343706,4.91933
-750.625,0.799212,0.615816,2,7,0,751.409,153.895,5.9019,0.245243,4.8777
-748.308,0.972951,0.615816,3,7,0,751.036,154.347,5.82284,0.117576,4.93694
-748.221,0.993761,0.615816,3,7,0,748.751,154.804,5.9159,-0.109319,5.22463
-749.362,0.959174,0.615816,3,7,0,749.938,154.409,5.53101,0.166763,4.86029
-749.801,0.955929,0.615816,3,7,0,751.932,154.192,5.50042,0.364713,5.03329
-748.164,0.99692,0.615816,3,7,0,750.243,154.616,5.92841,0.0326967,5.23101
-747.936,0.937542,0.615816,3,7,0,748.942,154.725,5.83405,0.0208381,5.02641
-749.834,0.872573,0.615816,2,3,0,750.065,154.233,6.12146,-0.0276192,4.90545
-749.262,1,0.615816,3,7,0,750.344,154.699,6.2073,0.120755,5.11198
-749.197,0.647446,0.615816,2,7,0,756.564,154.425,5.71141,-0.0360801,5.36596
-748.072,1,0.615816,2,7,0,749.297,154.697,5.87533,-0.0604036,5.22172
-748.537,0.794099,0.615816,3,9,0,750.122,154.674,5.81324,0.166308,5.00846
-748.991,0.910219,0.615816,2,3,0,749.583,154.52,5.90498,-0.216087,4.95592
-748.438,0.992155,0.615816,3,7,0,749.895,154.674,5.79233,-0.174437,5.23778
-748.595,0.980192,0.615816,3,7,0,749.559,154.215,5.72661,0.251139,5.09037
-749.336,0.893374,0.615816,3,7,0,751.182,154.288,5.90919,0.184551,5.36906
-749.332,0.687704,0.615816,3,7,0,752.648,154.298,6.21377,0.181034,5.03695
-749.133,0.98137,0.615816,3,7,0,750.313,154.417,5.45301,0.116979,5.23028
-750.93,0.879435,0.615816,3,7,0,751.981,155.011,6.06809,-0.518317,4.94353
-754.762,0.515874,0.615816,3,7,0,757.333,154.967,5.93973,0.458744,5.25263
-749.071,1,0.615816,2,3,0,754.9,154.909,5.84831,0.0861717,5.19555
-748.215,0.995906,0.615816,3,15,0,749.527,154.287,5.83834,0.121986,5.13879
-748.329,0.99479,0.615816,3,7,0,748.613,154.957,5.96613,-0.149701,5.04586
-749.194,0.95843,0.615816,2,3,0,749.493,155.17,6.01771,-0.222937,5.05175
-750.098,0.804919,0.615816,1,1,0,750.154,155.291,6.01585,-0.179125,5.01292
-748.608,0.938376,0.615816,3,7,0,751.329,154.737,5.94372,-0.0433153,5.31331
-749.019,0.972614,0.615816,3,7,0,750.135,154.125,5.79396,0.233471,5.2338
-750.348,0.85855,0.615816,3,7,0,753.243,155.075,5.91451,-0.521699,5.06923
-749.127,0.953289,0.615816,3,11,0,751.948,154.229,5.87433,-0.0691426,5.15142
-749.265,0.986247,0.615816,2,3,0,749.84,154.937,5.74378,0.100951,5.04809
-748.618,1,0.615816,2,3,0,749.355,154.924,5.79015,0.025257,5.09969
-748.243,1,0.615816,2,7,0,748.794,154.783,5.81428,0.0673747,5.08229
-749.254,0.955291,0.615816,2,3,0,749.553,154.674,6.01758,-0.240109,4.87023
-748.484,1,0.615816,3,7,0,749.685,154.999,5.93804,-0.244488,5.06482
-748.536,0.993242,0.615816,3,7,0,748.871,154.817,6.06169,-0.228817,5.15641
-748.208,0.952677,0.615816,3,7,0,749.962,154.45,5.60512,0.0881307,5.06142
-749.452,0.829969,0.615816,2,3,0,749.708,154.663,5.47151,0.167591,4.97235
-751.505,0.931801,0.615816,3,7,0,752.263,154.235,5.96299,0.0117986,5.57611
-755.772,0.837864,0.615816,2,3,0,757.23,154.022,6.20584,0.0130046,5.7889
-750.822,0.965692,0.615816,3,7,0,758.409,154.545,5.44524,0.226255,5.43666
-752.508,0.853373,0.615816,3,7,0,753.947,154.173,6.02003,-0.0937175,4.68678
-750.307,1,0.615816,3,7,0,753.143,154.13,5.8534,-0.00841641,4.83111
-750.302,0.959357,0.615816,3,7,0,754.074,154.38,5.75671,-0.0351719,5.49453
-751.332,0.995338,0.615816,3,7,0,752.496,154.748,6.31309,-0.142995,4.73208
-750.237,0.883329,0.615816,3,7,0,755.852,154.055,5.62902,0.31929,5.35979
-750.011,0.994906,0.615816,3,7,0,751.687,154.335,5.70614,0.204799,5.4547
-748.764,0.974449,0.615816,3,7,0,751.606,154.871,6.10951,-0.104545,4.93908
-749.696,0.914097,0.615816,3,7,0,750.891,154.153,5.42597,0.124152,5.11222
-748.58,1,0.615816,3,7,0,750.343,154.582,6.07773,0.0906523,5.22296
-749.91,0.679695,0.615816,3,7,0,751.73,154.753,6.01543,0.224042,4.94224
-748.162,0.891806,0.615816,2,3,0,750.613,154.426,5.85056,0.00838294,4.94666
-748.644,0.878473,0.615816,2,3,0,749.697,154.654,5.72287,0.0995986,4.88507
-750.248,0.823592,0.615816,2,7,0,752.205,154.315,5.41715,0.0711809,4.83763
-748.152,1,0.615816,2,3,0,750.545,154.475,5.76907,0.173218,5.12826
-748.876,0.953768,0.615816,2,7,0,749.975,154.17,5.7526,0.304845,5.05479
-749.134,0.821163,0.615816,3,7,0,751.428,155.03,5.76653,-0.00655336,5.18463
-748.582,0.991785,0.615816,3,7,0,750.099,154.234,5.98198,0.0622198,5.11177
-749.597,0.946011,0.615816,2,3,0,750.007,154.312,6.25789,0.178111,5.01743
-748.986,0.779188,0.615816,1,3,0,751.752,154.233,5.99855,-0.0309815,5.12063
-749.96,0.76951,0.615816,3,15,0,752.964,154.91,6.07293,-0.360354,5.33911
-750.302,0.971029,0.615816,3,7,0,751.689,154.018,5.54949,0.171976,4.8956
-751.14,0.941988,0.615816,3,7,0,752.907,154.584,6.36736,-0.000189365,5.45082
-751.775,0.940945,0.615816,2,7,0,754.18,154.907,5.28901,-0.205181,4.81225
-748.398,0.987187,0.615816,2,3,0,752.679,154.746,6.12271,-0.0681874,5.01074
-748.283,0.836901,0.615816,2,7,0,751.265,154.646,5.76125,-0.193032,5.08741
-749.189,0.975822,0.615816,3,7,0,749.837,154.074,5.71994,0.306181,5.01953
-749.073,0.979611,0.615816,3,7,0,750.549,154.908,5.54826,-0.157623,5.23906
-749.006,0.962204,0.615816,3,7,0,751.014,154.499,5.63155,0.154068,4.85721
-749.019,0.99501,0.615816,3,7,0,749.659,154.937,5.87506,-0.17384,5.3346
-748.792,0.993877,0.615816,3,7,0,749.456,154.503,5.71807,-0.0631838,4.85218
-749.011,0.999679,0.615816,3,7,0,749.847,154.321,5.70294,0.259953,5.27277
-747.952,0.975743,0.615816,2,7,0,749.428,154.573,5.93586,-0.0686829,5.14476
-748.231,0.981329,0.615816,2,7,0,748.477,154.552,5.78891,0.101187,5.23355
-748.352,0.968885,0.615816,3,7,0,749.675,154.738,5.7903,-0.0148157,4.8912
-749.203,0.826287,0.615816,2,7,0,750.722,154.769,6.22095,0.0442457,5.17415
-749.277,0.886408,0.615816,3,15,0,751.178,154.947,5.88791,-0.398536,5.14529
-750.052,0.984628,0.615816,2,3,0,750.477,155.287,6.04786,-0.418485,5.12783
-752.893,0.61247,0.615816,2,3,0,754.784,155.508,6.19763,-0.119281,5.18911
-754.989,0.935013,0.615816,3,7,0,756.459,154.892,5.53945,-0.685147,5.41896
-752.966,0.902662,0.615816,3,7,0,757.383,153.662,6.06987,0.167995,4.95286
-750.688,0.741584,0.615816,3,7,0,757.226,154.36,6.42823,0.00983618,4.98326
-749.057,1,0.615816,2,3,0,751.042,154.737,6.15248,0.106113,5.03748
-750.108,0.955442,0.615816,2,3,0,750.402,154.345,6.27271,-0.122777,5.19417
-750.22,0.966388,0.615816,3,11,0,751.103,154.999,6.2131,0.0559025,5.15037
-748.382,1,0.615816,2,3,0,749.996,154.713,5.98123,-0.228894,5.08154
-748.533,0.967099,0.615816,3,7,0,749.09,154.741,6.08624,0.0327767,5.17997
-748.181,0.971099,0.615816,3,7,0,749.547,154.602,5.65818,0.0028927,5.20284
-748.525,0.923347,0.615816,3,7,0,748.952,154.624,5.74396,-0.19691,5.18624
-748.529,0.977094,0.615816,3,7,0,749.825,154.356,5.97936,0.00375683,5.22147
-749.611,0.950061,0.615816,2,7,0,750.833,154.532,5.46033,0.203732,4.91927
-753.662,0.612087,0.615816,3,7,0,756.048,154.312,5.96934,0.282179,5.7492
-757.671,0.88582,0.615816,2,3,0,759.392,153.922,6.11242,0.403865,5.92902
-751.284,0.960358,0.615816,2,7,0,759.463,154.547,5.28352,0.0322771,4.79105
-749.906,0.974526,0.615816,3,7,0,752.709,154.293,5.34493,0.0652613,5.01119
-750.618,0.903733,0.615816,3,7,0,753.66,153.945,6.20621,0.216869,5.09373
-748.641,1,0.615816,3,7,0,751.994,154.761,5.5524,-0.15637,5.14418
-751.912,0.693135,0.615816,3,7,0,754.787,153.761,6.22522,0.312433,5.18462
-750.73,0.872525,0.615816,3,7,0,756.179,155.125,6.01006,-0.42161,5.40476
-751.455,0.62745,0.615816,2,3,0,755.572,155.392,6.17581,-0.146258,5.13282
-749.679,1,0.615816,3,15,0,751.56,155.108,6.22294,-0.296067,5.06885
-752.458,0.716065,0.615816,3,7,0,756.451,154.606,5.15442,-0.276309,5.08099
-751.345,0.8971,0.615816,3,7,0,755.362,154.487,6.40437,0.271155,5.24385
-750.913,0.953781,0.615816,3,7,0,754.918,154.953,5.41706,-0.188219,4.80254
-749.017,1,0.615816,3,7,0,751.291,154.404,6.11676,0.231246,5.13733
-748.732,0.926484,0.615816,3,7,0,751.453,154.914,5.6442,-0.0203285,5.18171
-748.597,0.927052,0.615816,2,3,0,749.237,154.733,5.60679,-0.169559,5.19194
-748.689,0.814499,0.615816,2,3,0,750.572,154.962,5.8567,-0.0123372,5.16928
-748.727,0.98311,0.615816,3,7,0,749.505,154.26,5.71541,-0.0207399,5.08137
-748.604,0.893733,0.615816,2,7,0,750.564,154.55,5.78004,0.15815,4.89566
-748.349,0.998299,0.615816,3,7,0,749.141,154.585,5.8223,0.0523944,5.28056
-748.349,0.527208,0.615816,2,3,0,754.365,154.585,5.8223,0.0523944,5.28056
-748.556,0.926238,0.615816,2,7,0,749.606,154.32,5.82229,0.144723,5.26352
-748.954,0.966473,0.615816,3,7,0,749.466,154.518,5.64978,0.0674504,4.8266
-748.485,0.994242,0.615816,3,7,0,749.756,154.653,6.17215,-0.0605085,5.0794
-755.896,0.634399,0.615816,2,3,0,755.955,154.599,6.60791,-0.056277,4.61536
-748.666,1,0.615816,3,7,0,755.287,154.624,6.16431,-0.069686,4.96391
-749.913,0.69942,0.615816,2,3,0,753.609,154.599,6.12434,-0.0364763,4.75333
-749.904,0.354057,0.615816,3,7,0,755.829,154.431,5.51378,-0.00579521,5.40229
-749.563,0.935258,0.615816,2,7,0,750.916,154.854,5.63645,0.157212,5.2019
-750.577,0.88972,0.615816,2,3,0,751.722,154.253,6.2289,-0.132418,5.23666
-751.735,0.981546,0.615816,3,7,0,753.024,155.398,6.20374,-0.202475,4.94779
-753.657,0.843456,0.615816,2,3,0,754.232,155.509,6.14991,-0.0880931,4.92897
-752.882,0.990871,0.615816,3,7,0,756.178,154.057,5.74303,0.018247,5.62886
-752.08,1,0.615816,2,7,0,754.047,154.001,5.76904,0.258254,5.5863
-750.037,0.977767,0.615816,3,7,0,754.194,154.797,5.88464,-0.268495,4.75668
-749.53,1,0.615816,3,7,0,750.251,154.945,5.86843,-0.284166,4.82068
-750.726,0.739252,0.615816,3,7,0,752.131,154.27,6.119,-0.134108,5.37386
-751.029,0.968517,0.615816,2,7,0,752.445,154.921,5.9142,-0.00922936,5.54959
-749.253,0.979429,0.615816,3,7,0,751.859,154.898,5.79557,-0.371737,4.99391
-748.739,0.917177,0.615816,3,7,0,750.135,155.075,5.91677,-0.160027,5.01561
-749.471,0.887534,0.615816,3,7,0,752.886,154.128,6.01498,0.300289,5.23129
-752.309,0.796037,0.615816,3,7,0,755.251,154.262,6.2338,0.23325,4.68517
-750.55,0.913638,0.615816,3,7,0,754.563,154.646,6.00896,-0.114284,5.53684
-750.439,0.954237,0.615816,3,7,0,754.126,154.675,5.3299,-0.240488,5.15084
-749.346,0.936637,0.615816,3,7,0,753.928,154.307,6.17643,-0.0611095,5.08105
-753.663,0.722534,0.615816,2,7,0,755.088,154.942,5.02975,0.055055,5.3469
-753.563,1,0.615816,3,7,0,754.706,154.278,6.59351,0.242524,4.88173
-749.671,0.994429,0.615816,3,7,0,754.248,154.672,5.35871,0.0274039,5.24772
-749.114,0.949678,0.615816,3,7,0,751.166,154.57,6.14551,-0.0756269,5.31029
-749.713,0.921171,0.615816,2,7,0,750.441,154.675,6.2498,0.162742,5.12407
-748.829,1,0.615816,2,3,0,749.763,154.689,6.18687,0.0435371,5.16451
-748.866,0.994736,0.615816,3,7,0,749.835,154.097,5.86765,0.187039,5.03381
-748.417,0.987766,0.615816,3,7,0,749.973,154.927,5.86439,-0.239963,5.16767
-750.037,0.723183,0.615816,2,3,0,750.64,154.757,5.91931,-0.433868,5.06425
-748.419,0.963805,0.615816,2,7,0,750.816,154.801,5.67942,-0.159104,5.2098
-748.77,0.950561,0.615816,3,7,0,750.071,154.5,6.14315,0.118622,4.97787
-749.944,0.688362,0.615816,2,3,0,750.632,154.224,6.17219,-0.0714976,5.01144
-748.348,0.972336,0.615816,2,3,0,750.648,154.403,6.04035,0.139557,5.1254
-751.076,0.8793,0.615816,2,7,0,751.959,155.099,6.41923,-0.378463,5.12122
-749.548,0.873616,0.615816,3,7,0,753.504,155.09,5.65554,-0.0193151,5.04076
-748.821,0.975291,0.615816,3,7,0,750.829,154.321,5.91928,0.286499,5.17117
-749.022,0.915249,0.615816,3,7,0,750.745,154.254,5.66002,0.0250295,4.92548
-750.67,0.969912,0.615816,2,3,0,751.21,154.174,5.51974,0.4064,4.88366
-749.475,0.981577,0.615816,2,3,0,752.197,154.288,5.39423,0.0838271,5.13201
-748.788,0.984201,0.615816,2,7,0,750.012,154.479,5.52529,0.119043,5.22704
-748.716,0.891359,0.615816,3,7,0,750.423,154.319,5.60701,-0.00940497,5.03404
-749.831,0.964252,0.615816,2,3,0,750.28,154.453,5.42221,0.225362,5.28643
-748.897,0.994145,0.615816,3,7,0,750.341,154.789,6.1253,-0.14566,4.89987
-749.178,0.942555,0.615816,3,7,0,750.147,154.842,5.88229,-0.00374748,5.36475
-748.501,0.938499,0.615816,3,7,0,750.368,154.537,5.72634,0.135623,4.90205
-748.745,0.966782,0.615816,2,3,0,749.285,154.591,5.69153,-0.00256689,4.83444
-749.216,0.991068,0.615816,3,7,0,749.377,154.747,6.12508,-0.188592,5.31652
-750.195,0.843478,0.615816,2,3,0,752.086,154.585,6.42088,0.050739,5.04216
-751.052,0.935284,0.615816,3,7,0,752.136,155.307,5.43054,-0.268854,5.13418
-751.835,0.792902,0.615816,3,7,0,754.263,155.308,5.42858,-0.131909,5.31268
-750.786,1,0.615816,3,7,0,753.068,154.464,6.21894,0.331355,4.94316
-748.611,0.998805,0.615816,3,7,0,752.54,154.31,5.75425,0.168631,5.25868
-748.929,0.885308,0.615816,3,7,0,750.201,154.734,6.03189,-0.303098,5.08735
-748.866,0.828682,0.615816,3,7,0,751.697,154.436,5.8122,0.296777,5.14786
-748.574,0.893741,0.615816,3,7,0,750.205,154.894,5.61417,-0.0433917,5.12225
-750.266,0.869152,0.615816,3,7,0,752.139,154.926,6.2786,-0.207527,5.36224
-748.816,1,0.615816,2,3,0,750.358,154.887,6.01385,-0.167128,5.2907
-748.124,1,0.615816,2,3,0,748.812,154.824,5.95292,-0.117039,5.17226
-749.257,0.92432,0.615816,2,7,0,749.842,154.175,5.666,0.258129,4.90672
-750.534,0.815701,0.615816,2,3,0,751.26,154.207,5.57132,0.463322,4.98236
-748.406,1,0.615816,3,7,0,751.105,154.837,6.00477,-0.106936,5.22791
-748.422,0.996687,0.615816,3,7,0,748.698,154.467,5.71956,0.166144,4.93556
-748.568,0.666368,0.615816,4,15,0,751.875,154.997,5.74586,-0.248574,5.09939
-747.947,0.98663,0.615816,3,7,0,749.009,154.453,5.77863,-0.0161152,5.0633
-749.477,0.789102,0.615816,2,7,0,751.93,154.602,5.66042,-0.255891,5.26992
-749.772,0.965263,0.615816,3,15,0,750.251,154.236,5.96896,-0.0958098,4.91818
-749.584,0.922854,0.615816,3,7,0,750.972,154.965,6.05913,0.0451486,5.24643
-748.996,1,0.615816,2,3,0,749.617,154.952,6.02723,-0.0433566,5.25076
