# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 1
# model = weights_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 2
# data
#   file = weights_2.data.R
# init = 2 (Default)
# random
#   seed = 1273962329
# output
#   file = weights_samples_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,b1,b2,sigma
-750.112,0.840897,0.605675,2,7,0,751.946,154.943,5.77995,0.146291,5.2909
-749.402,0.976545,0.605675,2,7,0,751.14,154.735,6.14695,-0.289837,5.229
-748.863,1,0.605675,3,7,0,749.919,154.274,5.65184,0.0433693,4.93119
-749.53,0.940889,0.605675,2,3,0,750.852,154.324,5.60338,0.357113,4.99448
-750.197,0.937369,0.605675,2,3,0,751.499,153.887,5.67512,0.37566,5.01783
-748.696,0.992409,0.605675,3,7,0,751.143,154.811,5.73542,-0.137874,5.3034
-750.21,0.728322,0.605675,3,7,0,752.446,154.031,6.159,0.0768978,5.14706
-747.938,1,0.605675,2,3,0,750.418,154.565,5.77779,0.0346879,5.17971
-750.191,0.856759,0.605675,3,7,0,751.593,153.904,5.64804,0.301383,5.2484
-750.342,1,0.605675,2,3,0,750.642,153.934,5.7058,0.378972,5.29723
-750.637,0.921216,0.605675,3,7,0,753.868,155.175,6.33899,-0.355373,5.11017
-752.639,0.657293,0.605675,2,3,0,753.797,154.744,6.48172,-0.457693,5.11465
-751.889,1,0.605675,3,7,0,754.577,154.799,6.41838,-0.355233,4.86916
-750.156,1,0.605675,3,7,0,751.836,154.713,5.34459,0.0355707,5.31738
-749.273,0.997021,0.605675,3,7,0,751.415,154.271,5.96653,0.236709,4.86721
-748.771,1,0.605675,3,7,0,749.569,154.81,5.65981,-0.070368,5.29747
-749.265,0.984551,0.605675,3,7,0,750.088,154.819,5.97601,-0.249132,4.8364
-748.963,0.991533,0.605675,3,7,0,750.866,154.587,5.57855,0.109933,4.87971
-749.619,0.91125,0.605675,3,7,0,750.9,154.005,5.76879,0.264576,5.26362
-753.199,0.464003,0.605675,2,3,0,754.176,154.793,5.74357,0.447753,5.3588
-751.56,0.954892,0.605675,2,7,0,754.617,154.359,5.53261,0.00105141,5.57609
-751.135,0.83521,0.605675,3,7,0,754.902,154.242,5.73264,0.384926,4.75125
-748.637,1,0.605675,2,3,0,751.302,154.438,5.61537,-0.0391492,5.2229
-748.592,0.930133,0.605675,2,5,0,751.07,154.171,5.84484,0.102305,5.09462
-750.611,0.77736,0.605675,2,3,0,752.814,153.987,6.09436,0.158302,5.33487
-748.755,1,0.605675,3,7,0,751.678,154.804,5.71998,0.00774765,5.29496
-749.633,0.920791,0.605675,3,7,0,751.721,154.116,6.01855,0.369874,5.11044
-749.094,1,0.605675,2,3,0,749.71,154.199,6.01686,0.297648,5.06652
-751.393,0.825364,0.605675,3,7,0,753.452,154.963,5.22602,-0.286812,5.11826
-750.871,1,0.605675,2,3,0,751.488,154.998,5.29386,-0.284149,5.14004
-748.737,0.986036,0.605675,2,7,0,751.37,154.36,6.10436,0.172234,5.01729
-750.085,0.828442,0.605675,3,7,0,751.283,154.873,5.31827,-0.160791,5.05076
-751.785,0.838968,0.605675,3,7,0,754.977,155.485,6.00526,-0.434143,5.3729
-749.582,0.994981,0.605675,2,3,0,752.826,154.79,6.03955,-0.291672,5.34191
-749.702,0.940346,0.605675,2,3,0,750.453,155.063,5.91215,-0.0476023,5.3292
-750.618,0.939407,0.605675,2,3,0,751.755,154.752,5.54956,-0.393817,4.97426
-750.1,0.995938,0.605675,2,7,0,752.105,154.786,5.53506,0.140317,4.85526
-750.435,0.986566,0.605675,3,7,0,753.594,154.651,6.04119,0.221079,5.41491
-749.986,0.889123,0.605675,3,7,0,753.408,154.193,5.56501,0.0536637,4.84815
-749.392,1,0.605675,2,3,0,750.638,154.179,5.62475,0.000335552,4.99098
-749.087,0.834417,0.605675,3,11,0,751.915,154.961,6.09224,-0.209853,5.27135
-748.851,0.988773,0.605675,3,7,0,750.033,154.903,5.6564,-0.244553,5.2176
-749.226,0.845657,0.605675,2,7,0,750.369,154.514,5.83359,-0.221078,5.26671
-749.06,0.969863,0.605675,3,11,0,749.824,154.764,5.83355,0.19062,5.14284
-749.274,0.925372,0.605675,2,7,0,750.924,154.622,6.3021,-0.00977804,5.17078
-748.536,0.834119,0.605675,2,7,0,750.917,154.904,5.70089,-0.196019,4.96509
-748.781,0.900753,0.605675,3,7,0,749.969,154.569,6.19425,0.0343978,4.98613
-749.783,0.930147,0.605675,2,3,0,749.973,154.729,6.25899,0.0467284,4.89679
-749.64,0.987527,0.605675,3,7,0,751.142,154.866,6.29353,-0.229685,4.97834
-749.678,0.942547,0.605675,2,3,0,750.94,154.886,6.05194,-0.273939,4.82028
-750.254,0.834744,0.605675,3,7,0,753.903,154.212,5.70541,0.151435,4.74116
-748.031,1,0.605675,3,7,0,750.248,154.549,5.82635,0.0452957,4.93873
-750.542,0.686679,0.605675,3,15,0,751.36,154.611,5.77268,0.301557,5.40051
-752.122,0.876172,0.605675,3,15,0,755,155.424,5.97945,-0.0622003,4.99013
-749.119,0.908461,0.605675,2,3,0,753.384,155.161,5.85658,-0.327265,5.10221
-750.307,0.949374,0.605675,2,3,0,750.548,155.204,5.60354,-0.427667,5.17427
-749.227,1,0.605675,3,7,0,750.851,154.091,5.96811,0.297536,5.03992
-749.379,0.980203,0.605675,3,7,0,750.834,155.098,6.09955,-0.328491,5.00194
-749.617,0.91289,0.605675,3,7,0,751.998,154.569,6.05545,0.0868945,4.77419
-748.78,0.992532,0.605675,2,7,0,750.296,154.91,5.849,-0.271674,5.24651
-752.041,0.789355,0.605675,2,3,0,752.863,154.927,6.4348,-0.182439,5.48041
-750.856,0.886127,0.605675,3,7,0,755.883,155.158,5.87423,-0.252617,4.7382
-753.228,0.234085,0.605675,3,7,0,759.812,155.518,5.64619,-0.120871,4.91197
-749.231,0.896832,0.605675,2,3,0,754.19,154.912,5.55952,-0.289859,5.04514
-748.976,0.951539,0.605675,3,7,0,751.235,154.476,5.451,0.158222,5.12537
-749.812,0.976625,0.605675,3,7,0,750.219,154.907,6.35081,-0.154862,5.0316
-749.136,0.862128,0.605675,2,7,0,752.472,154.218,6.13828,0.168654,5.15963
-750.68,0.860337,0.605675,2,7,0,754.696,155.399,5.90079,-0.34663,4.93824
-748.688,1,0.605675,2,3,0,750.909,154.866,5.84225,-0.239163,4.90881
-751.168,0.885497,0.605675,2,3,0,751.552,155.304,5.98344,-0.421543,4.82557
-750.705,0.869011,0.605675,3,7,0,753.31,154.267,5.59912,-0.094448,5.41488
-750.756,0.88594,0.605675,2,3,0,752.106,154.797,5.58752,0.302849,5.15674
-752.129,0.944231,0.605675,3,7,0,752.767,154.579,6.22601,-0.464814,5.05474
-749.397,1,0.605675,2,3,0,751.746,154.714,6.21974,-0.271478,5.13078
-750.338,0.76314,0.605675,3,7,0,754.029,154.911,5.76381,-0.280516,5.46829
-749.357,0.993515,0.605675,3,7,0,751.557,154.327,5.96031,0.00235892,4.81862
-748.942,0.909002,0.605675,2,3,0,750.239,154.912,5.92535,0.0783099,5.10111
-749.034,0.893308,0.605675,3,7,0,750.563,154.697,5.92686,0.207459,5.01324
-748.846,1,0.605675,2,3,0,749.511,154.355,5.75082,-0.0768645,5.23576
-749.858,0.970734,0.605675,2,7,0,750.681,154.244,5.63737,0.0136289,5.37821
-749.251,0.920247,0.605675,2,7,0,753.546,154.268,6.10573,0.0194654,5.25306
-749.492,0.951517,0.605675,3,7,0,752.205,154.802,5.50603,-0.249854,5.23658
-749.921,0.835308,0.605675,2,3,0,752.975,154.837,5.59088,-0.0801184,4.76715
-748.654,0.854259,0.605675,3,7,0,753.691,154.328,5.94957,0.215005,5.21882
-751.101,0.897317,0.605675,3,7,0,752.303,154.647,6.12653,-0.133158,5.5584
-752.047,0.972162,0.605675,2,7,0,752.766,154.735,6.33898,-0.192433,5.55357
-751.224,0.940326,0.605675,3,7,0,755.25,154.871,5.7128,-0.0493917,5.58673
-757.94,0.581673,0.605675,3,7,0,759.3,154.608,5.34123,-0.665907,5.48649
-748.827,1,0.605675,2,3,0,757.302,154.954,5.60433,-0.0519586,5.03669
-748.255,0.995845,0.605675,3,7,0,749.662,154.513,5.75043,0.186897,5.11589
-748.898,0.912416,0.605675,2,7,0,749.573,154.34,6.01697,-0.00926708,4.90349
-750.285,0.550354,0.605675,2,3,0,753.65,154.66,5.82822,-0.312431,4.80716
-749.059,0.993372,0.605675,2,3,0,752.361,154.663,5.91027,0.204866,4.94509
-749.374,0.992235,0.605675,2,3,0,749.717,154.619,5.92106,0.207125,4.86372
-749.089,0.663485,0.605675,2,3,0,751.568,154.201,5.97825,-0.0108457,5.00952
-751.915,0.898031,0.605675,2,3,0,752.538,154.335,5.75689,0.355288,4.6723
-754.485,0.922136,0.605675,3,7,0,755.758,155.421,6.01021,-0.507735,5.67884
-749.357,0.993721,0.605675,2,3,0,754.927,155.155,5.7882,-0.370519,5.04733
-748.087,0.992962,0.605675,3,7,0,750.045,154.561,5.78451,0.0464801,5.22284
-748.304,0.988597,0.605675,2,7,0,748.447,154.612,5.94992,-0.0489036,4.89385
-749.715,0.791304,0.605675,3,7,0,750.887,154.471,6.04763,0.336963,5.14695
-749.139,0.847178,0.605675,2,7,0,752.968,154.374,6.08208,-0.0574711,5.27494
-750.238,0.861355,0.605675,3,15,0,752.434,155.003,5.45162,-0.358578,5.13655
-750.888,0.9596,0.605675,3,7,0,753.705,154.775,6.46264,-0.252121,5.00084
-750.097,1,0.605675,3,7,0,752.763,154.484,5.26516,-0.00639718,5.13999
-750.477,0.992409,0.605675,3,7,0,751.507,154.53,6.43528,0.0862013,5.21104
-749.598,0.994808,0.605675,2,3,0,751.298,154.216,6.11338,0.0343887,5.2865
-749.611,0.98949,0.605675,3,7,0,750.695,155.058,5.6337,-0.300187,4.91377
-750.264,0.891691,0.605675,3,7,0,752.861,154.655,5.26971,-0.00162251,5.2566
-748.226,0.94946,0.605675,3,7,0,752.414,154.709,6.03718,-0.065707,4.95832
-748.769,0.897968,0.605675,3,7,0,751.431,154.765,5.61878,-0.0689035,5.2898
-748.842,0.922069,0.605675,3,7,0,751.227,154.565,6.16094,0.0326034,4.92484
-748.138,0.916759,0.605675,2,3,0,750.156,154.413,5.93708,0.0812086,4.97027
-749.199,0.925832,0.605675,2,7,0,749.652,154.692,6.27112,-0.0202543,4.98174
-750.892,0.961735,0.605675,3,7,0,751.505,154.771,6.51798,-0.159182,5.09577
-749.442,0.912471,0.605675,3,7,0,753.836,154.708,6.20834,0.0686659,5.27548
-749.48,0.93152,0.605675,3,7,0,751.457,154.379,5.68618,-0.0761474,4.8335
-748.414,0.991962,0.605675,2,3,0,750.554,154.876,5.84076,0.00668644,4.99023
-748.33,0.991396,0.605675,2,7,0,749.103,154.386,5.83879,0.0820378,4.91174
-751.061,0.705914,0.605675,2,7,0,752.195,154.575,5.58438,-0.130847,4.68231
-750.415,0.915262,0.605675,3,7,0,755.923,154.691,6.29655,-0.201092,5.37706
-750.344,1,0.605675,3,7,0,751.614,154.895,6.20961,-0.344969,5.34602
-750.58,0.964613,0.605675,3,7,0,752.952,154.963,6.39225,-0.144247,4.93982
-748.616,0.998731,0.605675,2,7,0,751.233,154.369,6.12762,0.0282317,5.06788
-750.021,0.86443,0.605675,2,3,0,751.016,154.604,6.1594,0.0907611,5.41782
-748.201,1,0.605675,2,3,0,750.022,154.49,6.03835,-0.0530299,5.11222
-749.648,0.880746,0.605675,2,3,0,749.886,154.582,6.07769,0.286359,5.1223
-749.938,0.997567,0.605675,3,7,0,750.566,153.983,5.71249,0.107179,5.22943
-748.994,0.992191,0.605675,3,7,0,751.517,154.713,5.87496,-0.0774168,5.38314
-749.749,0.913766,0.605675,3,7,0,750.446,154.633,5.77161,0.195847,4.80049
-749.813,1,0.605675,3,7,0,750.774,154.911,5.93253,-0.00313803,5.41432
-748.505,0.999418,0.605675,3,7,0,750.435,154.506,5.97106,-0.124419,4.95233
-749.695,0.764055,0.605675,3,11,0,751.542,155.059,5.78693,0.0627781,5.13013
-748.784,0.98044,0.605675,2,7,0,750.265,154.346,6.1071,-0.0288336,5.13271
-750.39,0.899907,0.605675,2,7,0,751.298,155.194,6.23227,-0.116401,5.13068
-749.265,0.899191,0.605675,3,7,0,753.458,155.073,5.85542,-0.396366,5.08002
-749.306,0.834051,0.605675,2,3,0,750.812,155.171,5.78862,-0.151769,5.0003
-750.439,0.824642,0.605675,2,3,0,750.809,154.664,5.73209,-0.420887,5.07291
-751.755,0.890375,0.605675,2,3,0,752.373,155.267,5.96018,0.0596798,4.99199
-748.22,0.921852,0.605675,2,3,0,752.185,154.583,5.93965,-0.0724528,4.92139
-748.837,0.886907,0.605675,2,7,0,749.976,154.991,5.96968,-0.1149,4.92207
-749.305,0.978686,0.605675,3,7,0,749.963,154.585,5.71011,-0.141709,5.37457
-748.835,0.949625,0.605675,2,3,0,750.048,154.992,5.92655,-0.00461481,5.09906
-749.338,0.883693,0.605675,2,3,0,750.982,154.152,5.69271,0.0961854,4.89711
-749.194,0.866997,0.605675,2,7,0,752.263,154.776,6.01777,0.0509391,4.8454
-750.835,0.655335,0.605675,3,15,0,753.192,154.56,5.74426,-0.329185,5.39423
-749.067,0.978817,0.605675,2,3,0,751.238,154.907,5.69657,-0.183295,5.32155
-748.609,0.968545,0.605675,3,7,0,750.095,154.773,6.16024,-0.155001,5.02642
-748.301,0.877066,0.605675,3,7,0,751.276,154.632,5.62462,0.0299809,5.20374
-748.241,0.944237,0.605675,3,7,0,749.874,154.581,6.02218,0.1157,5.07454
-749.22,0.923051,0.605675,3,7,0,750.341,154.312,6.09718,0.217651,4.92892
-748.259,0.993406,0.605675,2,3,0,749.596,154.382,5.8882,0.152841,4.96211
-749.739,0.612444,0.605675,2,3,0,750.675,154.164,5.66612,-0.0632409,5.02928
-750.053,0.982384,0.605675,2,7,0,750.779,155.076,5.82708,0.0373067,4.91703
-749.219,0.879871,0.605675,2,3,0,751.994,154.659,5.83013,-0.305342,4.97028
-749.511,0.97487,0.605675,3,7,0,750.695,154.767,5.57448,-0.301507,4.97836
-748.927,0.927264,0.605675,3,7,0,750.67,154.51,6.16684,0.11501,5.21516
-748.459,0.942712,0.605675,2,3,0,749.615,154.331,5.79985,-0.0461835,5.03948
-748.157,0.984409,0.605675,2,7,0,749.104,154.724,6.03336,-0.0836699,5.17216
-749.339,0.737064,0.605675,3,7,0,751.79,154.556,5.59703,0.286564,5.13289
-748.58,0.973632,0.605675,3,15,0,750.165,154.93,6.10566,-0.164074,5.09881
-751.55,0.805856,0.605675,3,7,0,752.95,154.07,6.04071,0.278584,5.52229
-751.573,0.940966,0.605675,3,7,0,755.249,154.514,5.922,0.0504802,5.64384
-751.298,0.994625,0.605675,3,7,0,752.428,154.659,5.78964,-0.0532811,4.60475
-747.845,1,0.605675,2,3,0,750.955,154.567,5.80449,0.0470016,5.00652
-748.095,0.938091,0.605675,3,15,0,748.495,154.719,5.82027,-0.0841881,5.22075
-747.783,0.991549,0.605675,3,7,0,748.563,154.574,5.88026,0.0241051,5.04029
-747.783,0.487001,0.605675,2,3,0,751.775,154.574,5.88026,0.0241051,5.04029
-751.882,0.76026,0.605675,2,3,0,751.94,154.362,5.83602,0.138152,4.58821
-752.04,0.980833,0.605675,2,7,0,753.254,154.354,6.00095,0.0277165,4.59511
-748.556,1,0.605675,3,7,0,752.291,154.77,5.9936,-0.0498893,4.88183
-748.249,0.986441,0.605675,3,7,0,749.231,154.322,5.97117,0.0765278,5.11652
-751.756,0.760688,0.605675,2,7,0,753.455,155.262,6.16648,-0.202207,4.78218
-750.375,0.899956,0.605675,3,7,0,753.468,154.767,6.1785,-0.372927,4.91754
-749.246,1,0.605675,3,7,0,750.87,154.854,6.19512,0.0367157,5.06716
-749.366,0.875442,0.605675,2,7,0,751.645,154.189,5.52376,0.114978,4.9561
-748.606,0.888759,0.605675,3,7,0,752.141,154.845,5.86544,-0.290928,5.15929
-750.968,0.683357,0.605675,2,3,0,751.933,154.521,6.08,-0.397767,5.11965
-749.453,1,0.605675,2,3,0,750.849,154.558,6.11763,-0.269921,5.10385
-751.288,0.883615,0.605675,2,7,0,754.692,154.888,5.9039,-0.565874,5.09515
-748.872,0.976469,0.605675,3,15,0,753.003,154.125,5.73301,0.269338,5.13089
-748.608,1,0.605675,2,3,0,748.935,154.241,5.69631,0.253639,5.10708
-748.939,0.824797,0.605675,2,3,0,750.345,154.252,5.59084,0.0135615,5.0465
-748.56,0.895919,0.605675,3,7,0,749.971,154.317,6.02771,-0.00248882,5.12984
-750.444,0.88194,0.605675,3,7,0,751.93,154.741,6.27027,0.0754874,4.83929
-749.982,0.717571,0.605675,3,7,0,753.482,154.539,5.44858,-0.114374,5.34779
-748.928,1,0.605675,3,7,0,750.35,154.425,5.99758,0.260727,4.9873
-750.078,0.731163,0.605675,2,3,0,751.445,154.026,5.87333,0.143694,4.85611
-750.13,0.842645,0.605675,3,7,0,753.221,154.733,5.72731,-0.282467,5.42079
-752.277,0.731837,0.605675,2,3,0,754.338,155.067,5.85947,-0.119917,5.64533
-750.933,1,0.605675,3,7,0,753.197,154.743,5.90094,0.0359681,4.64695
-749.605,1,0.605675,3,7,0,751.657,154.645,5.73004,0.125023,4.77296
-750.366,0.904156,0.605675,3,7,0,751.642,155.011,5.92728,-0.0125721,5.43642
-752.287,0.901979,0.605675,2,7,0,754.039,153.967,6.05301,0.0673287,5.51805
-749.975,1,0.605675,2,3,0,752.446,154.42,6.0864,0.328555,5.26454
-748.498,0.967489,0.605675,2,3,0,750.461,154.34,5.96286,0.220573,5.02294
-748.092,0.993126,0.605675,3,7,0,749,154.901,5.85772,-0.134612,5.0923
-748.957,0.853896,0.605675,2,3,0,749.856,154.597,5.45944,-0.0552151,5.19672
-747.987,0.973068,0.605675,3,7,0,749.322,154.788,5.91381,-0.0551111,5.0035
-748.331,0.974271,0.605675,3,7,0,748.77,154.597,5.78383,0.0516676,5.27311
-749.4,0.940323,0.605675,3,7,0,750.654,155.059,5.66949,-0.260114,4.90553
-749.497,0.899136,0.605675,3,7,0,750.963,154.218,6.10195,0.0403497,5.27862
-748.646,1,0.605675,2,3,0,749.716,154.414,6.03673,-0.0235381,5.24501
-748.713,0.860608,0.605675,2,7,0,751.405,154.768,6.12246,0.0256335,4.98603
-748.965,0.656099,0.605675,2,7,0,754.502,154.134,5.78564,0.0608583,5.15107
-748.761,0.996217,0.605675,2,3,0,749.44,154.738,5.78695,0.148855,4.97001
-749.13,0.93776,0.605675,2,7,0,750.546,154.573,6.29059,-0.0106871,5.10498
-748.481,0.958794,0.605675,2,7,0,749.685,154.799,6.00005,0.0415924,5.1754
-748.491,0.990522,0.605675,2,7,0,749.061,154.295,5.77604,-0.0102428,5.02079
-747.893,0.917217,0.605675,3,7,0,750.737,154.636,5.93909,-0.0926258,5.04183
-748.434,0.963243,0.605675,3,7,0,748.735,154.338,5.96836,0.210616,5.11359
-748.902,0.850363,0.605675,3,7,0,752.169,154.912,6.15616,-0.144761,5.20373
-748.045,0.984504,0.605675,2,3,0,749.136,154.731,5.7722,-0.164077,5.10766
-749.136,0.853731,0.605675,2,7,0,751.351,154.672,5.75449,-0.0460815,5.40026
-750.349,0.853435,0.605675,2,7,0,752.225,154.605,5.67336,0.258822,5.41368
-749.693,0.997279,0.605675,2,7,0,750.82,154.561,5.60592,0.0865373,5.42902
-748.243,0.845587,0.605675,2,3,0,753.321,154.57,5.89401,-0.147202,5.16554
-748.634,0.929881,0.605675,3,15,0,749.549,154.376,5.63643,-0.00749881,4.9486
-747.804,0.925546,0.605675,2,3,0,750.31,154.624,5.85552,-0.0176695,5.13894
-748.137,0.968072,0.605675,2,7,0,748.561,154.801,5.90343,-0.0869663,5.20601
-748.137,0.576183,0.605675,2,7,0,754.1,154.801,5.90343,-0.0869663,5.20601
-748.033,0.978288,0.605675,3,7,0,748.467,154.454,5.78816,0.023181,4.96624
-749.619,0.740133,0.605675,3,11,0,750.693,154.456,5.72852,-0.133185,5.38194
-751.184,0.80604,0.605675,2,3,0,753.51,154.819,5.42444,-0.0555945,5.50456
-748.567,0.79321,0.605675,2,3,0,753.654,154.378,5.73238,0.167928,5.26117
-748.026,0.908062,0.605675,3,7,0,749.826,154.784,5.87958,-0.172312,5.1182
-748.828,0.906175,0.605675,1,3,0,749.798,155.053,5.72355,-0.280163,5.08636
-750.736,0.657891,0.605675,3,7,0,756.743,154.749,6.26275,-0.413093,5.07417
-750.197,0.997057,0.605675,3,7,0,751.652,155.236,5.93029,-0.121507,4.91824
-753.789,0.765316,0.605675,2,3,0,754.831,155.254,6.00679,0.0958175,4.77808
-749.568,1,0.605675,2,3,0,753.846,154.626,6.17448,-0.272235,5.20027
-749.193,0.996376,0.605675,3,7,0,750.183,154.939,5.57373,-0.0398099,4.93817
-750.476,0.543606,0.605675,2,7,0,755.114,154.163,5.4838,-0.0777871,5.08658
-750.719,0.995135,0.605675,2,7,0,752.13,155.378,5.91802,-0.161639,5.01657
-751.101,0.999217,0.605675,3,7,0,751.723,154.331,5.78828,0.527088,5.0757
-751.109,0.939602,0.605675,2,3,0,752.916,153.825,5.59941,0.150564,5.22743
-749.092,0.993146,0.605675,3,7,0,752.427,154.625,5.88431,0.235169,5.22199
-748.391,0.88664,0.605675,2,3,0,750.336,154.688,5.78235,0.13633,5.15179
