# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = weights_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 3
# data
#   file = weights_3.data.R
# init = 2 (Default)
# random
#   seed = 3633324223
# output
#   file = weights_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma
-746.552,0.999259,0.824431,2,3,0,747.354,154.758,0.891514,5.25946
-746.115,1,0.824431,2,3,0,746.599,154.658,0.92313,5.00745
-746.625,0.946355,0.824431,2,3,0,746.752,154.323,0.918588,5.19044
-747.255,0.860635,0.824431,2,3,0,748.233,154.356,0.950301,4.93485
-746.913,1,0.824431,1,1,0,747.318,154.443,0.951237,4.96349
-746.262,0.991885,0.824431,2,3,0,747.123,154.752,0.886861,5.16258
-747.069,0.894989,0.824431,2,3,0,747.601,154.9,0.923732,5.27184
-746.929,0.998918,0.824431,4,19,0,747.638,154.781,0.937338,5.28142
-748.156,0.909876,0.824431,4,23,0,749.021,154.613,0.993492,5.15697
-746.822,1,0.824431,2,3,0,748.525,154.755,0.854305,5.10785
-747.171,0.894627,0.824431,4,19,0,748.771,154.617,0.971131,5.06665
-747.013,1,0.824431,2,3,0,747.378,154.499,0.964486,5.05065
-748.035,0.890968,0.824431,2,3,0,748.871,154.666,0.981771,5.28538
-747.556,0.883221,0.824431,2,7,0,750.276,154.603,0.830552,5.17378
-751.101,0.744101,0.824431,2,7,0,752.35,154.787,0.955875,4.58289
-748.976,1,0.824431,1,1,0,750.943,154.641,0.948711,4.68607
-748.517,0.999718,0.824431,2,7,0,749.906,154.728,0.84819,5.45417
-749.944,0.94987,0.824431,2,3,0,750.163,154.74,0.815378,5.48212
-746.274,0.902539,0.824431,2,3,0,751.719,154.417,0.926189,5.06695
-747.268,0.891763,0.824431,2,3,0,747.525,154.866,0.93547,5.3068
-747.954,0.92672,0.824431,2,7,0,748.755,154.243,0.860441,4.89254
-747.769,1,0.824431,2,3,0,749.275,154.41,0.858287,5.37471
-747.079,0.868414,0.824431,2,7,0,749.675,154.326,0.867705,4.95511
-747.769,0.911207,0.824431,2,3,0,748.924,154.132,0.94026,5.15347
-746.72,0.974539,0.824431,2,3,0,748.393,154.831,0.875711,4.97418
-747.722,0.891663,0.824431,2,7,0,748.246,154.216,0.879161,5.31858
-746.501,0.988939,0.824431,3,11,0,747.714,154.798,0.910219,4.93852
-747.657,0.859621,0.824431,2,3,0,748.364,155.092,0.889468,5.12746
-748.018,0.950566,0.824431,1,1,0,748.199,155.13,0.882472,5.15327
-746.328,1,0.824431,2,3,0,748.069,154.619,0.886455,5.23436
-745.961,0.957361,0.824431,2,7,0,746.753,154.606,0.904277,5.02599
-745.943,0.999768,0.824431,2,7,0,745.972,154.585,0.897981,5.10204
-746.75,0.913686,0.824431,2,3,0,746.765,154.413,0.940926,4.959
-746.318,0.986014,0.824431,2,3,0,747.132,154.601,0.874398,5.18283
-746.39,0.976675,0.824431,2,3,0,746.73,154.627,0.866444,5.14058
-746.968,0.856722,0.824431,2,3,0,748.129,154.239,0.929819,5.08557
-746.804,0.958971,0.824431,4,27,0,748.095,154.241,0.896471,5.10329
-747.525,0.918595,0.824431,2,3,0,748.078,154.236,0.894378,4.87529
-746.321,1,0.824431,2,3,0,747.77,154.464,0.935923,5.10979
-746.393,0.89553,0.824431,2,7,0,747.788,154.429,0.886846,5.2024
-746.783,0.902915,0.824431,2,3,0,747.804,154.831,0.876879,4.95109
-746.447,0.936895,0.824431,4,27,0,747.845,154.745,0.885683,4.94467
-746.123,1,0.824431,4,23,0,746.435,154.675,0.88786,5.15714
-746.111,0.994968,0.824431,2,3,0,746.257,154.641,0.923953,5.00733
-746.008,0.825003,0.824431,2,3,0,747.849,154.64,0.920875,5.06564
-746.194,0.913534,0.824431,2,3,0,746.796,154.697,0.906124,5.20521
-748.407,0.805334,0.824431,2,3,0,748.608,155.102,0.855153,5.05068
-746.669,1,0.824431,2,3,0,748.708,154.754,0.879366,5.25938
-746.521,0.867005,0.824431,2,3,0,748.433,154.309,0.903069,5.13828
-746.418,0.990429,0.824431,4,23,0,746.989,154.349,0.898793,5.15602
-748.333,0.814025,0.824431,2,3,0,748.81,154.424,0.948352,5.46292
-747.769,1,0.824431,2,3,0,748.848,154.287,0.917652,5.39492
-748.061,0.918173,0.824431,4,27,0,750.167,154.433,0.986957,5.18016
-746.996,0.979079,0.824431,5,35,0,748.633,154.613,0.852561,4.94654
-745.973,1,0.824431,2,3,0,746.882,154.516,0.909723,5.08214
-746.328,0.914224,0.824431,2,3,0,746.701,154.692,0.928241,4.96536
-748.277,0.641175,0.824431,2,3,0,751.257,154.507,0.81518,5.15814
-746.158,1,0.824431,2,3,0,748.132,154.657,0.896828,5.20143
-746.516,0.892327,0.824431,2,3,0,747.386,154.393,0.872251,5.06535
-746.589,0.950812,0.824431,4,27,0,747.342,154.772,0.900523,4.90498
-747.146,0.8971,0.824431,3,15,0,748.325,154.316,0.947833,5.2084
-748.532,0.827114,0.824431,2,3,0,749.681,154.218,0.97592,4.9878
-749,0.98677,0.824431,3,15,0,749.141,154.158,0.978502,4.98548
-749.76,0.815362,0.824431,2,3,0,752.808,154.058,0.984937,5.21356
-750.517,0.907994,0.824431,3,11,0,752.11,155.152,0.840961,5.46233
-748.707,0.993284,0.824431,4,19,0,750.684,154.837,0.862109,5.48811
-748.165,0.947149,0.824431,3,11,0,751.207,154.395,0.866785,4.76855
-747.053,0.981242,0.824431,2,7,0,748.578,154.575,0.944615,5.31865
-750.173,0.800476,0.824431,2,3,0,750.724,154.152,0.827517,4.83472
-747.425,0.966858,0.824431,2,7,0,751.673,154.171,0.935361,5.07311
-746.853,0.989282,0.824431,2,3,0,747.999,154.869,0.889544,4.92835
-747.73,0.915618,0.824431,3,15,0,748.652,154.322,0.968035,5.21821
-748.188,0.960693,0.824431,2,7,0,748.914,154.341,0.946186,5.42432
-746.39,1,0.824431,2,3,0,748.268,154.348,0.917692,5.09154
-747.975,0.792694,0.824431,5,35,0,749.519,154.349,0.971537,5.27762
-748.657,0.928925,0.824431,5,63,0,750.19,154.924,0.979072,5.30387
-747.161,0.968398,0.824431,2,3,0,749.479,154.784,0.958276,4.9746
-746.983,0.990449,0.824431,3,15,0,747.868,154.545,0.942232,4.87363
-746.201,0.999085,0.824431,3,15,0,746.997,154.589,0.892066,5.21324
-746.895,0.8144,0.824431,2,3,0,748.333,154.949,0.886583,5.04058
-747.514,0.911568,0.824431,2,3,0,748.51,154.656,0.833599,5.00434
-747.732,0.943486,0.824431,2,3,0,749.139,154.15,0.865277,5.13449
-746.578,0.959459,0.824431,2,3,0,748.449,154.515,0.879523,5.26509
-747.652,0.65698,0.824431,3,11,0,751.937,154.916,0.86274,4.90391
-748.759,0.955369,0.824431,3,15,0,749.714,154.82,0.823141,4.90514
-749.234,0.972799,0.824431,2,7,0,750.019,154.872,0.841625,4.77078
-748.315,0.992085,0.824431,3,15,0,750.408,154.803,0.865509,4.75831
-748.067,1,0.824431,1,1,0,748.631,154.786,0.863739,4.78224
-746.291,0.993665,0.824431,3,11,0,748.27,154.821,0.914966,5.08809
-746.473,0.839598,0.824431,2,3,0,748.182,154.612,0.948132,5.12904
-745.967,0.937566,0.824431,1,3,0,747.218,154.602,0.895552,5.04121
-746.711,0.922178,0.824431,2,3,0,746.73,154.662,0.873847,5.27861
-746.233,0.945491,0.824431,2,3,0,747.639,154.792,0.918076,5.1002
-747.412,0.924367,0.824431,4,19,0,747.454,154.809,0.969799,5.09293
-748.074,0.929673,0.824431,3,15,0,749.064,154.416,0.877494,5.46266
-746.911,0.988829,0.824431,2,3,0,748.351,154.612,0.89779,4.8231
-747.792,0.68629,0.824431,2,3,0,750.69,154.227,0.961386,5.04891
-748.595,0.860294,0.824431,5,35,0,750.915,155.161,0.910671,4.922
-746.897,0.792707,0.824431,2,3,0,751.691,154.563,0.848783,5.01962
-747.098,0.973707,0.824431,2,7,0,747.841,154.338,0.89408,5.31956
-747.515,0.976271,0.824431,2,3,0,747.681,154.398,0.896534,5.40966
-748.294,0.957826,0.824431,3,15,0,749.398,154.713,0.81634,5.04363
-749.149,0.827929,0.824431,1,1,0,749.439,154.714,0.808017,4.93412
-746.99,1,0.824431,2,3,0,749.71,154.356,0.861279,5.19343
-746.961,0.840335,0.824431,2,7,0,749.388,154.872,0.928838,5.2579
-748.606,0.829664,0.824431,2,7,0,749.343,154.704,0.905337,4.67197
-746.686,1,0.824431,2,3,0,748.71,154.599,0.876647,4.88992
-748.664,0.729755,0.824431,2,3,0,750.136,154.862,0.816611,5.04845
-746.79,1,0.824431,2,3,0,748.872,154.548,0.955893,5.18558
-746.352,0.991553,0.824431,3,11,0,747.26,154.794,0.895132,4.98373
-746.211,1,0.824431,2,3,0,746.566,154.413,0.906408,5.01804
-746.361,0.915521,0.824431,2,3,0,747.241,154.771,0.933603,5.07329
-746.205,0.865853,0.824431,1,3,0,747.793,154.466,0.886421,5.15415
-746.398,0.966828,0.824431,2,3,0,746.662,154.444,0.876827,5.16774
-746.287,0.9972,0.824431,3,15,0,746.615,154.736,0.933542,5.06631
-747.327,0.867722,0.824431,2,3,0,747.649,154.674,0.954216,4.87343
-746.748,0.990947,0.824431,2,3,0,747.87,154.677,0.863942,5.24047
-746.686,0.819393,0.824431,5,31,0,749.474,154.716,0.8566,5.07364
-745.966,0.880794,0.824431,2,3,0,748.044,154.566,0.894033,5.09731
-748.284,0.626318,0.824431,1,3,0,749.643,154.937,0.885257,4.77976
-748.278,0.996096,0.824431,3,11,0,749.267,154.184,0.926409,5.3923
-747.456,0.984153,0.824431,2,3,0,749.239,154.4,0.896687,4.79434
-748.463,0.874446,0.824431,2,3,0,749.586,155.024,0.968035,5.23409
-747.582,1,0.824431,2,3,0,749.11,154.756,0.977472,5.07744
-747.148,0.958052,0.824431,2,3,0,748.467,154.531,0.841652,5.02918
-748.242,0.832276,0.824431,1,1,0,748.255,154.505,0.818483,5.00577
-748.441,0.812468,0.824431,2,3,0,751.299,154.348,0.898508,4.71734
-747.64,0.88443,0.824431,2,3,0,750.575,154.105,0.889913,5.07418
-746.353,0.981144,0.824431,2,3,0,748.044,154.4,0.917955,5.17918
-747.508,0.887073,0.824431,2,3,0,747.921,154.445,0.84353,5.26471
-746.707,0.975815,0.824431,2,3,0,748.476,154.916,0.915464,5.02286
-748.009,0.848139,0.824431,2,3,0,748.562,154.168,0.870639,5.3018
-747.261,0.990666,0.824431,4,23,0,748.291,154.957,0.944643,5.13433
-746.958,0.961303,0.824431,2,7,0,747.974,154.241,0.880834,5.11766
-746.638,0.992288,0.824431,3,15,0,747.517,154.665,0.938105,4.92209
-746.339,1,0.824431,2,3,0,746.888,154.787,0.928564,5.05104
-746.714,0.811841,0.824431,2,3,0,748.355,154.604,0.918799,5.32216
-747.317,0.943192,0.824431,2,3,0,748.166,154.661,0.969021,5.22355
-746.782,1,0.824431,2,3,0,747.321,154.713,0.955585,5.14962
-747.608,0.865669,0.824431,4,27,0,748.922,154.206,0.902022,4.88388
-747.103,0.998791,0.824431,2,3,0,748.51,154.727,0.93293,5.34404
-747.726,0.919687,0.824431,2,3,0,748.678,154.956,0.956806,5.21853
-746.49,1,0.824431,2,3,0,748.065,154.765,0.882097,5.21631
-746.406,0.98837,0.824431,2,3,0,746.851,154.352,0.921539,5.0891
-746.737,0.958723,0.824431,2,3,0,747.14,154.666,0.867336,5.25758
-746.804,0.990265,0.824431,3,11,0,746.973,154.527,0.942239,4.90707
-747.618,0.918117,0.824431,2,3,0,748.122,154.555,0.928712,5.4359
-747.675,0.923606,0.824431,2,3,0,749.232,154.515,0.952758,5.38244
-747.087,0.71085,0.824431,1,3,0,751.513,154.457,0.919692,4.8258
-747.097,0.964793,0.824431,3,11,0,748.17,154.726,0.935551,5.33707
-746.853,1,0.824431,2,3,0,747.33,154.732,0.911398,5.33293
-746.758,0.988079,0.824431,3,15,0,747.678,154.823,0.893607,4.90732
-746.475,0.974821,0.824431,2,3,0,747.44,154.491,0.882962,5.24435
-745.927,0.963404,0.824431,1,3,0,746.863,154.61,0.906349,5.06177
-747.409,0.739976,0.824431,1,3,0,748.629,154.429,0.838276,5.04871
-746.391,1,0.824431,2,3,0,747.596,154.485,0.90388,5.253
-746.838,0.968534,0.824431,2,3,0,747.134,154.43,0.867497,4.93614
-746.697,0.934073,0.824431,2,3,0,747.913,154.691,0.856054,5.14232
-746.252,1,0.824431,2,3,0,746.682,154.496,0.932436,5.02419
-746.141,0.7542,0.824431,2,3,0,748.942,154.741,0.916838,5.02866
-746.206,0.933309,0.824431,2,7,0,746.969,154.611,0.873439,5.0916
-747.998,0.824727,0.824431,2,3,0,748.21,154.25,0.857928,5.32463
-746.908,0.973278,0.824431,2,3,0,748.634,154.286,0.870909,5.09158
-746.186,0.993364,0.824431,2,3,0,747.172,154.531,0.883089,4.99728
-746.123,1,0.824431,2,3,0,746.322,154.579,0.88631,5.16749
-747.013,0.923949,0.824431,2,7,0,747.18,154.237,0.93169,5.11647
-747.18,0.960796,0.824431,5,47,0,748.024,154.942,0.899869,4.91532
-748.65,0.866804,0.824431,2,3,0,749.432,154.829,0.897771,5.53067
-746.957,1,0.824431,2,7,0,749.119,154.844,0.858309,5.07634
-747.396,0.945245,0.824431,4,27,0,748.359,154.935,0.861695,5.21151
-749.84,0.77892,0.824431,2,3,0,750.908,155.065,0.860451,5.50578
-746.186,1,0.824431,2,3,0,749.518,154.467,0.927644,5.09869
-751.246,0.561994,0.824431,2,3,0,751.494,153.958,0.846013,5.49914
-748.725,1,0.824431,2,3,0,751.054,155.024,0.92215,4.78406
-746.96,0.955712,0.824431,2,3,0,749.839,154.634,0.963331,5.02311
-746.154,0.932036,0.824431,4,23,0,747.823,154.607,0.932577,5.04697
-746.263,0.98253,0.824431,2,7,0,746.497,154.77,0.903377,4.98296
-747.423,0.889283,0.824431,2,3,0,747.642,154.13,0.913586,5.11279
-747.429,0.934693,0.824431,4,27,0,749.275,154.603,0.972026,4.96712
-746.374,0.745812,0.824431,2,3,0,750.891,154.66,0.924701,5.23761
-749.782,0.785846,0.824431,2,3,0,749.908,154.205,0.913196,4.67127
-746.966,1,0.824431,2,3,0,750.185,154.321,0.925953,5.266
-746.789,0.989803,0.824431,2,7,0,747.708,154.431,0.858677,5.16454
-747.017,0.989988,0.824431,2,3,0,747.164,154.517,0.846736,5.17712
-746.965,0.837343,0.824431,5,39,0,749.938,154.793,0.936076,5.28693
-747.352,0.960267,0.824431,2,3,0,748.136,154.595,0.856343,4.86088
-747.418,0.971284,0.824431,2,3,0,748.311,154.629,0.88249,5.41301
-746.604,0.819765,0.824431,2,3,0,749.83,154.39,0.881808,4.95588
-747.007,0.932196,0.824431,4,23,0,747.881,154.959,0.880919,5.04667
-749.742,0.80208,0.824431,2,3,0,750.545,154.311,1.00717,4.9747
-749.227,0.783401,0.824431,6,63,0,753.368,154.975,0.855103,5.47206
-746.557,0.992949,0.824431,2,3,0,749.68,154.7,0.901391,5.28992
-746.511,0.999346,0.824431,2,7,0,746.594,154.544,0.911187,4.88321
-746.34,0.909242,0.824431,2,7,0,747.543,154.364,0.907659,5.14344
-747.211,0.872511,0.824431,2,3,0,747.7,154.437,0.894488,5.378
-746.843,0.954162,0.824431,2,3,0,748.481,154.7,0.95446,4.9838
-747.336,0.937245,0.824431,2,7,0,748.293,154.857,0.864498,4.90788
-746.627,0.990621,0.824431,4,19,0,747.537,154.792,0.890274,4.91994
-747.012,0.982082,0.824431,2,3,0,747.131,154.273,0.923101,5.23923
-746.447,0.791203,0.824431,1,3,0,749.762,154.749,0.871146,5.02944
-746.759,0.946177,0.824431,2,3,0,747.274,154.93,0.889893,5.12672
-747.938,0.740189,0.824431,2,3,0,750.146,154.351,0.833136,5.21256
-750.019,0.872088,0.824431,2,3,0,750.667,154.578,0.785987,5.23402
-746.249,0.889289,0.824431,2,3,0,752.488,154.773,0.904569,5.17587
-746.256,0.892566,0.824431,1,3,0,747.474,154.399,0.920284,5.07929
-746.674,0.841375,0.824431,2,3,0,748.012,154.47,0.863187,5.19377
-748.34,0.867698,0.824431,2,3,0,748.75,154.681,0.95981,4.77436
-747.852,0.998999,0.824431,4,31,0,749.021,154.732,0.860309,5.40732
-747.639,0.812191,0.824431,5,43,0,751.852,154.942,0.853732,5.21444
-747.192,0.974583,0.824431,5,63,0,748.641,154.484,0.963867,5.21996
-747.875,0.90444,0.824431,2,3,0,748.97,154.118,0.933516,4.99618
-746.927,0.88637,0.824431,2,3,0,750.175,154.669,0.911127,4.82521
-745.954,0.980991,0.824431,1,3,0,747.058,154.628,0.912116,5.04972
-746.122,0.938951,0.824431,1,3,0,746.488,154.541,0.884608,5.14902
-747.402,0.697363,0.824431,1,3,0,749.172,154.6,0.925424,4.77986
-747.497,0.966384,0.824431,2,7,0,748.773,154.18,0.937335,5.18814
-747.384,0.901897,0.824431,3,11,0,749.335,154.306,0.919376,4.85093
-746.842,1,0.824431,2,3,0,747.879,154.437,0.889899,5.31508
-747.391,0.949704,0.824431,3,15,0,747.935,154.969,0.895147,4.90699
-748.056,0.914648,0.824431,4,23,0,749.515,155.069,0.927683,4.92074
-746.875,0.996312,0.824431,3,15,0,748.674,154.468,0.889018,4.85298
-746.7,0.974724,0.824431,2,3,0,747.629,154.5,0.854771,5.09704
-750.843,0.65011,0.824431,2,3,0,751.428,155.293,0.830864,5.24668
-748.161,1,0.824431,2,3,0,750.634,155.101,0.870458,5.22622
-748.844,0.971214,0.824431,2,3,0,749.576,154.965,0.841984,5.37652
-749.41,0.890069,0.824431,2,7,0,751.71,154.571,0.837868,4.71846
-747.276,0.939474,0.824431,4,19,0,751.27,154.616,0.967023,4.95778
-752.657,0.53978,0.824431,3,15,0,754.144,155.086,0.954852,4.58887
-750.855,1,0.824431,1,1,0,752.988,154.933,0.956243,4.63568
-749.887,0.983272,0.824431,2,7,0,753.267,155.081,0.878934,4.727
-746.692,1,0.824431,2,3,0,749.977,154.323,0.874943,5.08054
-746.692,0.565662,0.824431,2,3,0,751.359,154.323,0.874943,5.08054
-746.379,1,0.824431,2,3,0,747.009,154.663,0.868957,5.15187
-746.088,0.999361,0.824431,2,3,0,746.477,154.689,0.890955,5.01847
-746.29,0.981511,0.824431,2,7,0,746.415,154.717,0.887208,5.19978
-747.521,0.88897,0.824431,2,7,0,747.669,154.446,0.906909,4.77228
-748.838,0.919974,0.824431,2,3,0,749.287,154.372,0.869144,4.71109
-747.566,0.944951,0.824431,2,7,0,750.625,154.974,0.920985,4.88929
-747.81,0.986577,0.824431,3,11,0,748.834,154.162,0.889905,5.30483
-746.481,0.985669,0.824431,2,3,0,748.146,154.513,0.896467,5.27619
-748.662,0.856592,0.824431,2,3,0,748.913,154.482,0.831694,4.8256
-750.65,0.874718,0.824431,2,3,0,751.315,154.391,0.84865,4.62429
-748.783,1,0.824431,2,3,0,751.181,154.252,0.893885,4.72829
-748.791,0.975217,0.824431,4,23,0,750.435,154.324,0.974475,4.84473
-748.408,0.879989,0.824431,2,3,0,751.341,154.368,0.991139,5.17227
-747.775,1,0.824431,2,3,0,748.991,154.515,0.980964,4.98969
-746.845,0.99356,0.824431,5,39,0,748.494,154.252,0.913329,5.00867
-747.058,0.981557,0.824431,4,31,0,747.706,154.961,0.932224,5.13865
-746.85,0.918229,0.824431,6,87,0,748.739,154.735,0.85471,5.17086
-746.01,0.901868,0.824431,1,3,0,748.039,154.593,0.920504,5.11955
-746.127,0.939012,0.824431,1,3,0,746.641,154.661,0.88107,5.11503
-746.785,0.774539,0.824431,1,3,0,748.331,154.344,0.933176,5.21311
-746.895,0.861259,0.824431,6,71,0,749.153,154.764,0.915023,5.32741
-747.375,0.938117,0.824431,2,7,0,748.473,154.834,0.965099,5.1637
-748.656,0.932037,0.824431,2,3,0,748.868,154.934,0.972693,5.34169
-748.884,0.988506,0.824431,2,3,0,749.408,155.085,0.962279,5.30019
-746.683,1,0.824431,2,3,0,749.242,154.89,0.886547,5.01313
-746.045,1,0.824431,2,3,0,746.696,154.591,0.925194,5.05554
-746.776,0.850041,0.824431,2,3,0,747.309,154.463,0.931682,5.28817
-746.475,0.833326,0.824431,1,3,0,748.979,154.624,0.861009,5.08284
-746.839,0.962916,0.824431,3,11,0,747.31,154.251,0.915231,5.01786
-747.366,0.880052,0.824431,6,79,0,749.069,154.575,0.969462,4.95858
-746.107,0.997633,0.824431,2,3,0,747.438,154.64,0.929733,5.07329
-746.003,0.922497,0.824431,2,3,0,746.853,154.641,0.900298,5.01216
-746.234,0.900017,0.824431,1,3,0,746.846,154.454,0.913577,5.18898
-746.229,0.920534,0.824431,2,7,0,747.417,154.527,0.936145,5.07824
-746.385,0.582355,0.824431,2,3,0,752.146,154.752,0.931632,5.00011
-746.263,0.991029,0.824431,2,3,0,746.614,154.404,0.887329,5.07908
-746.463,0.862808,0.824431,2,3,0,747.809,154.701,0.936751,4.97012
-747.565,0.885505,0.824431,2,3,0,748.109,154.134,0.918644,5.00339
-746.36,1,0.824431,2,7,0,747.635,154.669,0.927894,5.22201
-748.021,0.837204,0.824431,2,3,0,748.605,155.004,0.957877,5.22658
-746.496,0.983644,0.824431,6,67,0,748.837,154.635,0.945219,4.99818
-748.424,0.691735,0.824431,2,3,0,749.788,154.335,0.911723,4.72325
-746.926,1,0.824431,1,1,0,748.133,154.384,0.910875,4.8671
-749.561,0.733823,0.824431,2,3,0,750.199,155.254,0.886045,5.34658
-747.402,0.999513,0.824431,2,7,0,750.331,154.488,0.835077,5.06417
-747.123,0.881151,0.824431,2,3,0,749.376,154.241,0.893394,5.24537
-746.574,0.981445,0.824431,2,3,0,747.61,154.449,0.86704,5.17193
-746.687,0.887089,0.824431,3,11,0,748.166,154.322,0.878334,5.15084
-747.102,0.949218,0.824431,4,19,0,747.656,154.224,0.877699,5.13547
-746.35,0.996594,0.824431,2,7,0,747.32,154.703,0.878519,4.9788
-747.706,0.704284,0.824431,3,11,0,749.737,154.428,0.919054,5.43806
-749.052,0.886588,0.824431,2,3,0,749.612,154.853,0.901833,4.67164
-747.842,0.912094,0.824431,2,3,0,751.098,154.261,0.925854,5.38088
-748.705,0.709946,0.824431,2,3,0,752.15,154.202,0.958409,4.85564
-748.568,0.943852,0.824431,3,11,0,751.133,155.041,0.850189,5.30251
-748.799,0.987276,0.824431,4,15,0,748.878,155.045,0.848778,5.33517
-747.082,0.953507,0.824431,2,3,0,750.315,154.562,0.948253,4.87973
-746.581,0.97171,0.824431,2,3,0,747.802,154.336,0.896764,4.97378
-746.082,0.988327,0.824431,2,3,0,746.753,154.519,0.915179,4.99965
-747.189,0.884172,0.824431,2,7,0,747.257,154.843,0.921743,5.33523
-747.606,0.939201,0.824431,2,7,0,748.832,154.896,0.966802,5.11469
-748.008,0.945664,0.824431,5,35,0,749.508,154.963,0.854576,4.92329
-746.488,1,0.824431,2,3,0,748.458,154.442,0.878329,4.96506
-746.407,0.993829,0.824431,3,11,0,746.891,154.461,0.910547,4.92459
-746.866,0.972958,0.824431,2,3,0,746.994,154.299,0.91004,4.93529
-747.957,0.823765,0.824431,2,3,0,749.325,154.239,0.962221,4.97416
-747.051,0.978378,0.824431,3,15,0,748.558,154.787,0.849591,5.12913
-747.333,0.881893,0.824431,3,15,0,748.931,154.324,0.954476,5.22502
-748.649,0.894503,0.824431,5,63,0,749.894,154.894,0.819098,5.18143
-749.533,0.967475,0.824431,2,3,0,750.324,154.665,0.80085,5.32945
-748.1,0.973241,0.824431,2,7,0,750.393,154.471,0.961989,4.81533
-747.695,0.985165,0.824431,4,19,0,749.184,154.351,0.850666,4.90573
-746.869,0.967853,0.824431,2,7,0,748.849,154.226,0.900694,5.11201
-746.791,0.995138,0.824431,3,15,0,747.481,154.873,0.873391,5.02012
-747.113,0.987846,0.824431,2,3,0,747.435,154.936,0.870476,5.17061
