# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = heights_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 4
# data
#   file = heights_4.data.R
# init = 2 (Default)
# random
#   seed = 3461681895
# output
#   file = heights_samples_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,mu
-891.001,1,0.946158,2,7,0,892.285,8.00023,154.388
-890.679,0.986601,0.946158,2,7,0,891.205,7.64123,154.408
-891.496,0.897729,0.946158,2,3,0,891.663,7.68088,155.178
-891.536,1,0.946158,2,3,0,891.839,7.87659,154.033
-890.504,0.984793,0.946158,1,3,0,891.605,7.74721,154.644
-890.745,0.969953,0.946158,2,3,0,890.773,7.54693,154.543
-890.624,0.954802,0.946158,1,3,0,891.118,7.86926,154.499
-891.06,0.921539,0.946158,2,3,0,891.114,7.59779,154.983
-890.7,1,0.946158,1,1,0,890.979,7.61534,154.79
-890.7,0.435519,0.946158,1,3,0,893.63,7.61534,154.79
-890.772,0.986325,0.946158,2,3,0,890.868,7.91812,154.42
-891.341,0.800492,0.946158,1,3,0,892.395,7.44443,154.906
-891.509,0.798723,0.946158,2,3,0,893.446,7.345,154.615
-891.222,1,0.946158,1,1,0,891.546,7.404,154.62
-891.042,0.957718,0.946158,2,3,0,891.728,8.05567,154.649
-891.925,0.946687,0.946158,2,3,0,891.937,8.26248,154.567
-895.246,0.626436,0.946158,2,3,0,897.484,8.73445,154.723
-891.246,0.929634,0.946158,1,3,0,894.875,8.0912,154.784
-891.359,0.99057,0.946158,2,3,0,891.539,8.04749,154.965
-891.2,0.906562,0.946158,2,3,0,892.357,7.46084,154.35
-891.248,0.800864,0.946158,2,3,0,893.18,8.10674,154.71
-890.878,0.841257,0.946158,2,3,0,892.687,7.50458,154.508
-890.647,0.936773,0.946158,1,3,0,891.361,7.84907,154.776
-890.878,0.403857,0.946158,2,3,0,898.496,7.98621,154.476
-890.586,0.913107,0.946158,2,3,0,891.671,7.64522,154.707
-890.513,0.992881,0.946158,1,3,0,890.638,7.75887,154.544
-892.545,0.638957,0.946158,2,3,0,893.118,7.22383,154.318
-890.677,1,0.946158,1,3,0,892.217,7.57148,154.6
-890.568,0.992635,0.946158,2,3,0,890.77,7.73201,154.455
-891.336,0.848185,0.946158,1,3,0,891.457,7.9257,154.126
-891.684,0.965513,0.946158,2,3,0,891.938,7.7641,153.97
-891.921,0.928933,0.946158,2,3,0,892.394,7.71477,155.298
-891.159,0.843534,0.946158,1,3,0,893.549,7.73554,154.133
-890.799,0.993411,0.946158,2,3,0,891.435,7.9648,154.515
-890.514,0.983077,0.946158,1,3,0,890.933,7.6983,154.576
-890.638,0.97776,0.946158,1,3,0,890.651,7.59143,154.6
-893.224,0.610385,0.946158,2,3,0,894.096,7.9634,153.667
-890.899,1,0.946158,2,3,0,892.714,7.63916,154.94
-890.956,0.992678,0.946158,2,3,0,891.049,7.89931,154.272
-892.344,0.81544,0.946158,1,3,0,892.41,8.16778,154.032
-892.073,0.98897,0.946158,2,3,0,892.807,7.61167,155.302
-891.644,0.650827,0.946158,2,3,0,894.481,8.18141,154.398
-891.876,0.974878,0.946158,2,3,0,892.247,7.34762,154.947
-893.616,0.644987,0.946158,1,1,0,893.78,7.10027,154.911
-892.912,1,0.946158,2,3,0,894.452,8.40211,154.334
-892.823,0.996655,0.946158,2,7,0,892.967,7.17909,154.856
-894.454,0.501789,0.946158,2,3,0,896.573,8.09736,153.504
-890.718,0.95794,0.946158,2,3,0,894.666,7.5544,154.575
-890.78,0.979649,0.946158,2,3,0,890.918,7.88722,154.845
-891.14,0.923688,0.946158,1,1,0,891.149,7.95905,154.975
-891.319,0.881616,0.946158,2,3,0,892.496,7.92374,155.082
-891.165,0.969212,0.946158,2,3,0,891.84,7.41877,154.559
-892.525,0.850717,0.946158,2,3,0,892.706,8.3107,154.975
-891.852,1,0.946158,1,1,0,892.53,8.17681,154.968
-892.223,0.969861,0.946158,2,3,0,892.598,7.29477,154.246
-891.736,1,0.946158,2,3,0,892.482,8.20692,154.793
-891.381,0.954172,0.946158,2,3,0,892.605,7.39129,154.428
-892.321,0.841036,0.946158,2,3,0,892.902,7.34838,155.11
-895.356,0.796061,0.946158,2,3,0,895.571,7.2577,155.602
-890.595,1,0.946158,1,3,0,894.697,7.61666,154.591
-890.595,0.700322,0.946158,1,3,0,892.11,7.61666,154.591
-890.702,0.946881,0.946158,2,7,0,890.974,7.85529,154.394
-890.775,0.654106,0.946158,2,3,0,893.564,7.82159,154.895
-890.523,0.988842,0.946158,1,3,0,890.863,7.68155,154.584
-891.129,0.8374,0.946158,1,3,0,891.573,8.07829,154.679
-891.117,0.865771,0.946158,1,3,0,892.829,7.43145,154.666
-893.53,0.721763,0.946158,2,3,0,893.688,8.42775,154.099
-890.547,0.970133,0.946158,2,3,0,894.057,7.79749,154.707
-890.556,0.99701,0.946158,2,3,0,890.603,7.82652,154.533
-890.564,0.999182,0.946158,2,3,0,890.577,7.81683,154.5
-890.516,0.688271,0.946158,2,3,0,893.067,7.77643,154.665
-890.51,0.936948,0.946158,2,3,0,890.924,7.70172,154.593
-891.07,0.85732,0.946158,1,3,0,891.414,8.06538,154.608
-892.176,0.919401,0.946158,2,3,0,892.379,7.28641,154.29
-891.238,1,0.946158,1,1,0,891.978,7.41497,154.464
-892.233,0.739734,0.946158,2,3,0,893.082,7.69887,153.845
-891.484,1,0.946158,2,3,0,892.663,8.14012,154.83
-890.579,1,0.946158,2,3,0,891.482,7.70125,154.759
-890.659,0.97992,0.946158,1,1,0,890.67,7.65655,154.802
-890.717,0.919109,0.946158,2,3,0,891.272,7.80572,154.347
-891.688,0.777373,0.946158,2,3,0,892.244,8.21117,154.698
-891.645,1,0.946158,2,3,0,892.108,8.16251,154.333
-891.493,1,0.946158,1,1,0,891.799,8.09651,154.266
-891.824,0.980124,0.946158,2,3,0,892.143,8.24285,154.575
-893.138,0.764243,0.946158,2,3,0,894.999,8.39188,155.045
-892.251,0.936828,0.946158,2,3,0,894.24,7.29335,154.238
-891.058,1,0.946158,2,3,0,892.036,7.54003,154.291
-891.994,0.787704,0.946158,1,1,0,892.063,7.342,154.227
-891.767,1,0.946158,2,7,0,892.174,8.15895,154.964
-891.493,0.812845,0.946158,1,3,0,893.898,7.66378,154.041
-891.266,0.801047,0.946158,2,3,0,893.097,7.39608,154.554
-891.625,0.835996,0.946158,2,3,0,892.733,7.79454,155.225
-890.619,0.982227,0.946158,2,3,0,891.658,7.61596,154.518
-890.565,0.939022,0.946158,2,3,0,891.118,7.81478,154.717
-890.565,0.456559,0.946158,1,3,0,893.916,7.81478,154.717
-890.702,0.984379,0.946158,2,3,0,890.745,7.55999,154.613
-890.778,0.98124,0.946158,2,3,0,890.872,7.93406,154.447
-890.957,0.912653,0.946158,2,3,0,891.751,7.49407,154.762
-891.258,0.675246,0.946158,2,3,0,893.583,8.03578,154.284
-890.654,0.936063,0.946158,1,3,0,891.847,7.68407,154.818
-890.563,0.981818,0.946158,2,3,0,890.802,7.8067,154.723
-891.798,0.734345,0.946158,2,3,0,892.311,8.11566,154.156
-891.216,1,0.946158,1,1,0,891.726,8.0065,154.261
-891.579,0.926155,0.946158,1,1,0,891.655,8.05586,154.161
-890.672,0.958896,0.946158,2,3,0,891.954,7.74267,154.364
-890.821,0.871078,0.946158,2,3,0,891.728,7.89444,154.866
-891.148,0.97185,0.946158,2,3,0,891.241,7.79344,155.074
-891.099,1,0.946158,2,3,0,891.316,7.56841,154.238
-893.406,0.644098,0.946158,2,7,0,894.672,8.30572,153.907
-891.677,1,0.946158,2,3,0,893.316,7.67694,155.227
-890.622,0.963511,0.946158,1,3,0,891.912,7.62611,154.49
-893.561,0.433964,0.946158,2,3,0,894.518,7.60245,155.589
-893.892,0.914264,0.946158,1,1,0,894.664,7.60996,155.646
-892.343,1,0.946158,1,1,0,893.706,7.66789,155.384
-891.765,1,0.946158,1,1,0,892.414,7.72486,155.261
-891.541,0.967352,0.946158,2,3,0,892.578,7.71545,154.014
-893.925,0.379592,0.946158,2,3,0,900.921,7.95356,155.675
-890.96,0.991874,0.946158,1,3,0,893.53,7.699,154.995
-891.173,0.926815,0.946158,2,3,0,891.831,8.07942,154.749
-891.474,0.942288,0.946158,1,1,0,891.543,8.14963,154.784
-891.748,0.976897,0.946158,2,3,0,892.086,7.32779,154.395
-890.741,1,0.946158,2,7,0,891.591,7.54992,154.677
-891.872,0.702032,0.946158,2,3,0,892.432,7.64571,153.945
-892.647,0.938233,0.946158,2,3,0,892.895,7.69092,153.76
-890.699,1,0.946158,2,3,0,892.392,7.59859,154.45
-891.43,0.922602,0.946158,2,3,0,891.483,8.15765,154.648
-891.11,0.749987,0.946158,2,3,0,893.968,7.43599,154.69
-891.627,0.872324,0.946158,1,1,0,891.703,7.365,154.867
-894.494,0.39909,0.946158,2,3,0,896.006,7.92704,153.442
-894.063,1,0.946158,1,1,0,895.144,7.92351,153.509
-893.92,1,0.946158,2,3,0,894.414,7.69163,155.676
-891.537,1,0.946158,1,1,0,893.386,7.62889,155.169
-891.433,1,0.946158,2,3,0,891.813,7.78254,155.17
-891.422,1,0.946158,2,3,0,891.656,7.77572,154.046
-891.063,1,0.946158,1,1,0,891.431,7.71328,154.172
-892.183,0.84914,0.946158,2,3,0,892.478,8.26209,154.927
-892.087,1,0.946158,2,3,0,892.505,8.18454,155.062
-891.395,1,0.946158,1,1,0,892.004,8.09736,154.887
-890.934,0.986629,0.946158,2,3,0,891.789,7.55133,154.868
-891.77,0.656996,0.946158,2,3,0,893.573,8.08998,154.13
-891.138,0.757055,0.946158,2,3,0,894.379,7.60551,155.022
-890.82,1,0.946158,2,3,0,891.163,7.94582,154.429
-890.735,1,0.946158,1,1,0,890.836,7.90647,154.435
-891.839,0.714019,0.946158,1,3,0,892.685,7.74515,155.282
-890.641,1,0.946158,2,3,0,891.592,7.75111,154.387
-890.641,0.539594,0.946158,1,3,0,892.898,7.75111,154.387
-891.259,0.499335,0.946158,2,3,0,894.947,8.00382,154.979
-893.536,0.765405,0.946158,2,3,0,894.03,8.0811,153.662
-893.526,0.954044,0.946158,2,3,0,895.14,7.39029,155.44
-891.766,1,0.946158,1,1,0,893.144,7.53873,155.178
-891.899,0.984163,0.946158,2,3,0,892.788,7.27906,154.648
-890.524,0.96973,0.946158,1,3,0,892.118,7.75116,154.517
-890.588,0.985732,0.946158,2,3,0,890.636,7.86337,154.565
-890.588,0.247127,0.946158,1,3,0,897.358,7.86337,154.565
-890.588,0.633129,0.946158,1,3,0,892.497,7.86337,154.565
-892.049,0.71167,0.946158,2,3,0,892.395,7.52056,155.239
-892.353,0.569307,0.946158,1,3,0,895.954,8.33012,154.451
-893.178,0.872248,0.946158,2,7,0,894.518,7.2529,154.028
-891.769,1,0.946158,2,3,0,893.311,7.60374,153.991
-891.946,0.983157,0.946158,2,3,0,892.234,7.7671,155.31
-890.696,0.999343,0.946158,2,3,0,892.045,7.57309,154.691
-891.049,0.769422,0.946158,2,3,0,892.359,8.05776,154.568
-891.257,0.921418,0.946158,2,3,0,891.997,8.01069,154.969
-890.877,0.952829,0.946158,2,3,0,892.028,7.54303,154.815
-890.708,0.84997,0.946158,2,3,0,892.279,7.87532,154.412
-890.749,0.952029,0.946158,2,3,0,891.151,7.77226,154.896
-891.338,0.808827,0.946158,2,3,0,892.111,7.41705,154.838
-890.567,0.933564,0.946158,1,3,0,891.778,7.83778,154.534
-890.571,0.837097,0.946158,2,3,0,891.821,7.63613,154.569
-890.559,0.977143,0.946158,2,3,0,890.747,7.84413,154.619
-890.525,0.957628,0.946158,2,3,0,890.844,7.67809,154.585
-891.453,0.866248,0.946158,2,3,0,891.576,7.9881,155.08
-892.061,0.893234,0.946158,2,3,0,892.349,7.75797,153.876
-891.673,0.802678,0.946158,2,3,0,893.776,7.3217,154.71
-891.579,1,0.946158,2,3,0,891.715,8.1874,154.515
-890.736,0.891594,0.946158,1,3,0,892.733,7.55596,154.695
-893.038,0.527039,0.946158,2,3,0,895.328,7.56295,155.478
-893.263,0.926598,0.946158,1,1,0,893.953,7.48997,155.475
-890.54,0.983785,0.946158,2,3,0,893.394,7.81906,154.558
-890.536,0.990237,0.946158,2,7,0,890.619,7.68199,154.536
-890.515,0.981803,0.946158,2,3,0,890.668,7.78086,154.655
-890.515,0.756729,0.946158,1,3,0,891.82,7.78086,154.655
-890.551,0.995518,0.946158,2,3,0,890.557,7.75813,154.737
-890.551,0.765834,0.946158,1,3,0,891.79,7.75813,154.737
-891.232,0.870267,0.946158,2,3,0,891.62,7.88416,155.074
-891.21,0.938622,0.946158,2,3,0,892.115,7.73406,154.115
-890.759,0.969463,0.946158,2,3,0,891.519,7.53676,154.609
-891.222,0.808768,0.946158,2,3,0,891.968,7.59178,155.044
-891.486,0.916902,0.946158,2,3,0,892.456,8.11033,154.914
-891.471,0.997018,0.946158,2,3,0,891.554,7.41405,154.303
-891.23,1,0.946158,1,1,0,891.549,7.42081,154.447
-890.785,1,0.946158,2,3,0,891.25,7.96428,154.548
-890.69,1,0.946158,2,3,0,890.835,7.90643,154.723
-890.867,0.94357,0.946158,2,3,0,891.068,7.91621,154.342
-890.742,1,0.946158,2,3,0,890.897,7.68518,154.88
-890.539,1,0.946158,1,3,0,890.695,7.74149,154.722
-890.539,0.999129,0.946158,2,3,0,890.565,7.76078,154.493
-890.882,0.904029,0.946158,1,3,0,891.118,7.58943,154.886
-891.041,0.975427,0.946158,2,3,0,891.357,7.98441,154.328
-890.911,0.882005,0.946158,2,7,0,891.991,7.66601,154.961
-890.998,0.872867,0.946158,2,3,0,892.035,7.82026,155.008
-890.595,0.951793,0.946158,2,3,0,891.243,7.62073,154.562
-890.641,0.962256,0.946158,1,3,0,890.869,7.80257,154.811
-890.59,0.726229,0.946158,2,3,0,893.356,7.62562,154.552
-890.59,0.473674,0.946158,1,3,0,893.787,7.62562,154.552
-891.868,0.780203,0.946158,1,3,0,892.022,7.29758,154.771
-890.869,1,0.946158,2,7,0,891.666,7.98668,154.49
-891.061,0.963381,0.946158,2,3,0,891.189,7.52051,154.894
-890.824,0.977666,0.946158,2,7,0,891.421,7.94852,154.783
-890.605,0.91491,0.946158,2,3,0,891.561,7.65589,154.464
-890.873,0.879628,0.946158,2,3,0,891.301,8.00171,154.603
-891.412,0.924638,0.946158,2,3,0,891.488,7.3714,154.497
-891.979,0.613907,0.946158,2,7,0,894.584,8.03392,155.216
-892.135,0.911904,0.946158,2,3,0,893.017,7.50477,153.964
-891.735,1,0.946158,2,3,0,892.978,7.9391,155.211
-890.528,1,0.946158,2,3,0,891.649,7.67654,154.577
-890.743,0.960704,0.946158,2,3,0,890.865,7.54338,154.583
-890.933,0.887269,0.946158,2,3,0,891.6,7.89184,154.936
-890.679,0.987149,0.946158,2,7,0,891.108,7.57448,154.658
-890.739,0.912435,0.946158,2,7,0,891.287,7.92534,154.472
-890.708,0.929163,0.946158,2,7,0,891.292,7.55897,154.573
-891.491,0.833566,0.946158,2,3,0,892.264,7.40656,154.901
-891.359,1,0.946158,2,3,0,891.921,8.14025,154.656
-890.767,1,0.946158,2,3,0,891.447,7.68262,154.319
-892.808,0.774567,0.946158,2,3,0,893.382,7.20234,154.94
-895.314,0.497998,0.946158,1,1,0,895.55,6.97732,155.056
-893.3,1,0.946158,1,1,0,895.264,7.09912,154.596
-890.789,1,0.946158,2,3,0,893.228,7.87426,154.348
-891.36,0.867915,0.946158,2,3,0,891.988,8.01245,155.015
-890.994,0.957854,0.946158,2,3,0,891.986,8.04225,154.606
-890.634,0.951995,0.946158,1,3,0,891.461,7.6487,154.441
-894.695,0.594457,0.946158,2,3,0,894.885,8.66654,154.463
-890.861,0.955615,0.946158,2,3,0,895.242,7.89463,154.892
-890.861,0.835407,0.946158,1,3,0,891.775,7.89463,154.892
-890.786,0.968523,0.946158,2,3,0,891.223,7.63247,154.34
-891.123,0.917353,0.946158,2,3,0,891.6,8.01513,154.329
-890.907,1,0.946158,1,1,0,891.118,7.96926,154.399
-891.087,0.965902,0.946158,2,3,0,891.409,7.48029,154.832
-891.568,0.67456,0.946158,2,7,0,893.56,8.08024,154.201
-891.311,0.900331,0.946158,2,3,0,892.712,7.47264,154.943
-891.444,0.987796,0.946158,2,3,0,891.787,8.07179,154.247
-892.024,0.794669,0.946158,2,3,0,893.399,7.37024,154.16
-890.794,1,0.946158,2,3,0,892.186,7.96378,154.521
-890.549,0.9889,0.946158,2,3,0,890.912,7.71868,154.481
-891.052,0.876118,0.946158,2,3,0,891.483,7.55661,154.273
-891.912,0.676117,0.946158,2,3,0,893.373,7.9945,153.987
-891.57,1,0.946158,2,3,0,892.143,7.42952,154.984
-891.12,0.780309,0.946158,2,3,0,893.413,7.7703,155.066
-892.118,0.903483,0.946158,2,3,0,892.311,8.11432,154.037
-892.624,0.878675,0.946158,1,1,0,892.92,8.03941,153.832
-890.507,1,0.946158,2,3,0,892.426,7.76395,154.644
-890.519,0.845267,0.946158,2,3,0,891.533,7.76668,154.532
-890.834,0.958557,0.946158,2,3,0,890.874,7.9362,154.817
-892.649,0.864462,0.946158,2,3,0,892.73,7.18049,154.48
-890.697,0.982939,0.946158,1,3,0,892.641,7.65686,154.38
-891.624,0.786245,0.946158,2,3,0,892.145,8.07984,154.175
-891.988,0.917094,0.946158,1,1,0,892.173,8.05056,154.011
-893.948,0.681341,0.946158,1,1,0,893.983,8.24801,153.707
-893.743,1,0.946158,2,3,0,894.52,8.21586,153.72
