# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = weights_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 2
# data
#   file = weights_2.data.R
# init = 2 (Default)
# random
#   seed = 3633324218
# output
#   file = weights_samples_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma
-747.972,0.969375,0.859475,2,3,0,748.183,154.941,0.970059,5.04394
-746.715,0.933886,0.859475,2,7,0,749.641,154.883,0.884689,4.99664
-747.134,0.979624,0.859475,2,3,0,747.247,154.283,0.945539,5.1731
-746.459,0.935668,0.859475,2,3,0,748.34,154.393,0.877669,5.14199
-746.65,0.969516,0.859475,2,3,0,746.985,154.853,0.913133,4.94904
-747.162,0.930838,0.859475,2,3,0,747.843,154.425,0.857476,5.26775
-747.954,0.926752,0.859475,2,3,0,748.39,154.837,0.959395,4.86184
-747.643,0.963101,0.859475,2,7,0,749.092,154.604,0.827966,5.16208
-746.961,1,0.859475,2,3,0,747.65,154.616,0.964886,5.05163
-750.691,0.6847,0.859475,3,15,0,752.018,154.369,1.03072,5.15386
-746.538,1,0.859475,2,3,0,750.538,154.32,0.888765,5.12691
-747.699,0.567911,0.859475,2,3,0,751.168,154.997,0.908513,5.32929
-747.85,0.93221,0.859475,2,3,0,748.884,154.482,0.931989,4.75544
-746.933,1,0.859475,1,1,0,747.706,154.527,0.928734,4.8458
-747.299,0.727883,0.859475,2,3,0,749.893,154.253,0.86004,5.09185
-747.447,0.865229,0.859475,2,3,0,749.188,154.24,0.891273,4.88783
-747.006,0.993949,0.859475,2,7,0,748.132,154.646,0.962589,5.19318
-749.945,0.747421,0.859475,2,7,0,751.143,155.211,0.950783,4.87694
-748.694,0.982655,0.859475,3,11,0,752.083,154.59,0.827171,5.39799
-748.565,0.991804,0.859475,4,27,0,750.319,154.831,0.841977,5.40731
-747.679,0.777115,0.859475,2,3,0,752.789,155.03,0.94632,5.08976
-749.558,0.701152,0.859475,2,3,0,752.134,154.892,0.996449,4.90161
-746.405,1,0.859475,4,19,0,749.257,154.427,0.906183,4.94018
-746.147,0.834718,0.859475,2,3,0,748.142,154.57,0.918886,5.19255
-748.928,0.710854,0.859475,2,3,0,749.331,154.296,0.843751,5.43478
-746.583,1,0.859475,2,3,0,749.049,154.291,0.910217,5.05451
-746.159,1,0.859475,2,3,0,746.696,154.589,0.922201,5.18852
-747.173,0.843856,0.859475,2,3,0,747.678,154.904,0.924714,5.28818
-747.396,0.953954,0.859475,2,7,0,748.313,154.843,0.895273,4.82137
-746.333,1,0.859475,2,3,0,747.617,154.438,0.875918,5.086
-746.107,0.745382,0.859475,2,3,0,749.118,154.442,0.91356,5.08575
-746.535,0.958493,0.859475,2,3,0,746.642,154.798,0.872975,5.02768
-748.836,0.75329,0.859475,2,3,0,749.631,155.218,0.874144,5.17281
-748.321,0.819618,0.859475,2,3,0,751.689,154.804,0.872938,4.74222
-746.464,0.879995,0.859475,2,3,0,749.425,154.838,0.892021,5.17221
-747.842,0.749728,0.859475,2,3,0,749.164,154.685,0.834118,4.92336
-747.611,0.980336,0.859475,4,19,0,748.554,154.618,0.837527,5.27476
-751.494,0.691547,0.859475,2,3,0,752.766,155.507,0.906194,5.19696
-748.302,1,0.859475,2,3,0,751.198,155.176,0.924356,5.13788
-747.814,0.994151,0.859475,3,15,0,748.435,155.09,0.933292,5.14613
-747.302,0.793164,0.859475,2,7,0,750.644,154.594,0.934417,4.80659
-747.317,0.979946,0.859475,2,7,0,748.378,154.772,0.960155,5.25485
-746.773,0.976102,0.859475,4,23,0,747.973,154.333,0.902881,5.25743
-747.068,0.929361,0.859475,3,15,0,748.111,154.552,0.941897,4.85885
-746.137,1,0.859475,2,3,0,747.014,154.491,0.913554,5.17534
-746.551,0.962635,0.859475,2,3,0,746.651,154.464,0.89658,5.27672
-747.207,0.933676,0.859475,2,3,0,747.747,154.248,0.864992,5.11227
-746.975,0.986337,0.859475,2,7,0,748.066,154.478,0.938302,5.31062
-746.797,0.996426,0.859475,3,11,0,747.624,154.819,0.905635,4.89086
-746.112,0.999772,0.859475,2,7,0,746.815,154.73,0.891852,5.04168
-746.273,0.981845,0.859475,2,3,0,746.405,154.608,0.926823,5.20984
-746.362,0.849025,0.859475,2,3,0,747.973,154.605,0.909631,4.90564
-748.056,0.693206,0.859475,2,3,0,749.594,154.302,0.840768,4.94161
-746.204,0.986762,0.859475,2,7,0,748.336,154.409,0.905056,5.02796
-749.061,0.69085,0.859475,2,7,0,749.273,154.953,0.919267,5.52608
-746.265,0.910938,0.859475,1,3,0,750.049,154.502,0.907308,5.22697
-747.463,0.67194,0.859475,2,3,0,750.631,154.482,0.974667,5.02311
-747.753,0.993578,0.859475,2,3,0,748.19,154.4,0.977716,5.18124
-748.539,0.85557,0.859475,2,3,0,750.107,155.003,0.848841,5.32925
-746.314,0.929023,0.859475,2,3,0,749.969,154.476,0.881217,5.18295
-746.228,0.960654,0.859475,2,3,0,746.918,154.748,0.881918,5.08383
-748.357,0.807845,0.859475,2,7,0,748.869,155.173,0.908413,4.99668
-747.541,1,0.859475,2,3,0,748.386,155.067,0.922617,5.0548
-746.592,0.852718,0.859475,2,3,0,749.567,154.3,0.890858,5.05889
-747.897,0.900772,0.859475,2,3,0,748.396,154.905,0.95481,4.88937
-748.167,0.975804,0.859475,3,11,0,749.439,154.529,0.954573,5.44386
-748.342,0.836165,0.859475,2,3,0,751.576,154.924,0.878504,5.44367
-752.443,0.711572,0.859475,3,11,0,754.18,155.418,0.88647,4.79064
-751.194,1,0.859475,3,11,0,753.466,153.725,0.923077,5.22947
-747.825,0.907812,0.859475,3,11,0,752.458,154.083,0.90248,5.19693
-747.867,0.985683,0.859475,3,11,0,749.035,154.312,0.965575,5.26981
-748.06,0.918093,0.859475,2,3,0,749.793,154.314,0.918551,4.76824
-751.035,0.717604,0.859475,2,3,0,751.989,154.44,0.838499,5.67129
-747.327,0.9313,0.859475,2,3,0,752.665,154.655,0.882657,4.79357
-746.59,1,0.859475,2,7,0,747.587,154.693,0.872405,5.23808
-747.215,0.623214,0.859475,2,3,0,751.437,154.691,0.842729,5.19827
-747.618,0.933665,0.859475,2,3,0,748.885,154.273,0.955465,4.96304
-746.426,1,0.859475,2,3,0,747.873,154.828,0.898263,4.98857
-747.408,0.9008,0.859475,2,3,0,747.736,154.451,0.969869,5.20705
-747.056,0.97679,0.859475,5,43,0,748.603,154.938,0.87161,5.04894
-747.172,0.933433,0.859475,2,3,0,748.352,155.002,0.926775,5.08579
-758.853,0.208396,0.859475,2,3,0,760.119,154.282,0.906843,6.21093
-751.888,1,0.859475,2,3,0,759.222,154.721,0.918136,5.81263
-747.9,1,0.859475,2,3,0,751.666,154.589,0.940548,5.45031
-750.186,0.837686,0.859475,4,19,0,751.967,154.368,1.00201,4.8299
-749.889,0.995666,0.859475,2,7,0,751.076,155.002,0.830567,5.44528
-749.153,0.95863,0.859475,3,15,0,751.916,154.83,0.984969,5.40503
-747.86,0.934208,0.859475,2,7,0,751.204,155.063,0.94056,5.01655
-749.896,0.816097,0.859475,2,3,0,750.832,154.982,0.946043,4.69909
-749.896,0.205715,0.859475,1,1,0,754.742,154.982,0.946043,4.69909
-747.637,1,0.859475,1,1,0,749.522,154.792,0.946851,4.83481
-753.991,0.459467,0.859475,2,7,0,754.813,154.054,0.874417,5.84726
-752.787,0.996639,0.859475,2,7,0,756.407,154.743,0.946118,4.4782
-749.395,1,0.859475,1,1,0,752.355,154.695,0.956962,4.67912
-747.835,1,0.859475,1,1,0,749.308,154.566,0.936892,4.75662
-747.352,0.722241,0.859475,2,7,0,751.162,154.43,0.951439,5.31465
-747.701,0.975801,0.859475,2,3,0,747.98,154.407,0.936597,5.40642
-746.343,0.996189,0.859475,2,7,0,747.763,154.827,0.89156,5.05652
-747.859,0.66298,0.859475,2,3,0,749.545,154.555,0.842249,5.35064
-748.4,0.957843,0.859475,2,3,0,749.643,155.046,0.89968,4.82582
-747.975,0.880224,0.859475,2,3,0,751.241,154.388,0.954707,5.38647
-750.273,0.895949,0.859475,2,3,0,750.435,154.143,0.966235,5.51532
-749.198,1,0.859475,2,3,0,750.391,154.947,0.850338,4.77708
-749.198,0.68167,0.859475,1,1,0,750.979,154.947,0.850338,4.77708
-746.641,1,0.859475,2,3,0,749.014,154.723,0.908824,5.29965
-746.117,0.985506,0.859475,2,3,0,746.835,154.718,0.911067,5.16068
-746.608,0.833898,0.859475,1,3,0,747.757,154.315,0.88742,5.15371
-746.923,0.925542,0.859475,2,3,0,747.639,154.281,0.877033,5.0067
-747.662,0.960092,0.859475,2,3,0,747.761,154.971,0.955982,5.16973
-748.137,0.867743,0.859475,3,11,0,750.05,154.257,0.856132,4.87258
-746.569,1,0.859475,2,3,0,748.372,154.874,0.884936,5.11549
-748.876,0.59724,0.859475,2,3,0,750.167,154.83,0.883643,4.68887
-747.367,1,0.859475,2,3,0,748.721,154.75,0.906676,4.78867
-746.633,1,0.859475,1,1,0,747.266,154.728,0.897102,4.88174
-746.994,0.969171,0.859475,3,11,0,747.564,154.546,0.915824,5.36682
-746.421,1,0.859475,2,3,0,747.353,154.385,0.879487,5.10945
-748.238,0.740163,0.859475,2,3,0,749.386,155.179,0.912145,5.14143
-746.016,0.849773,0.859475,2,3,0,750.023,154.545,0.891614,5.1235
-746.022,0.988004,0.859475,2,7,0,746.215,154.708,0.901985,5.04844
-748.868,0.550618,0.859475,1,3,0,750.615,154.225,0.858917,4.79473
-748.541,0.944371,0.859475,2,3,0,750.324,155.061,0.889297,5.39892
-748.55,0.928176,0.859475,2,3,0,750.675,155.12,0.852603,5.12711
-746.268,1,0.859475,2,3,0,748.543,154.721,0.932257,5.03455
-748.629,0.491183,0.859475,2,3,0,752.041,154.931,0.825237,5.22693
-746.193,0.936083,0.859475,2,3,0,749.738,154.404,0.912668,5.0772
-746.036,0.826057,0.859475,2,3,0,747.95,154.545,0.923446,5.08551
-747.106,0.822394,0.859475,2,3,0,747.38,154.505,0.922017,4.81596
-748.013,0.811859,0.859475,2,3,0,749.838,154.399,0.836074,4.91881
-748.394,0.983473,0.859475,4,27,0,749.592,154.355,0.980673,5.2992
-748.381,0.971154,0.859475,4,23,0,749.246,154.881,0.823937,5.04629
-746.188,0.854752,0.859475,2,3,0,750.42,154.51,0.904724,5.20855
-747.501,0.743967,0.859475,2,3,0,749.325,155.033,0.936876,5.1142
-746.878,0.973453,0.859475,2,3,0,748.33,154.86,0.894132,5.2749
-749.428,0.817527,0.859475,2,7,0,750.213,155.233,0.948418,4.99327
-746.323,1,0.859475,2,3,0,749.531,154.744,0.875638,5.05778
-748.233,0.727328,0.859475,2,3,0,748.839,154.979,0.894891,4.80014
-746.854,1,0.859475,1,1,0,747.952,154.843,0.902712,4.89556
-746.515,0.958935,0.859475,2,3,0,747.742,154.596,0.895521,5.29084
-748.125,0.876708,0.859475,2,3,0,748.495,155.102,0.944634,5.06078
-747.401,0.878307,0.859475,4,19,0,750.236,154.957,0.868246,4.97273
-747.363,0.990509,0.859475,4,19,0,747.995,154.375,0.941251,4.86528
-749.02,0.84043,0.859475,2,3,0,749.809,154.912,0.957978,5.46903
-749.078,0.941643,0.859475,3,15,0,751.85,154.286,0.83908,4.81347
-752.658,0.696356,0.859475,2,3,0,753.915,155.394,0.956491,5.53601
-747.911,1,0.859475,2,3,0,753.47,154.945,0.953488,4.9134
-747.144,1,0.859475,2,3,0,747.923,154.373,0.869259,5.29134
-746.42,1,0.859475,2,3,0,747.242,154.78,0.913982,4.9503
-749.183,0.630344,0.859475,2,3,0,750.351,154.767,0.817409,4.86442
-749.35,0.982863,0.859475,2,7,0,750.18,154.843,0.832744,4.78543
-746.867,1,0.859475,2,3,0,750.173,154.57,0.952553,4.94289
-746.996,0.961281,0.859475,2,3,0,747.652,154.777,0.850282,5.11934
-747.261,0.934469,0.859475,2,3,0,748.188,154.523,0.859539,5.3271
-747.719,0.885227,0.859475,3,11,0,749.494,154.494,0.930541,5.43909
-746.118,0.989669,0.859475,2,3,0,747.852,154.645,0.90872,5.19578
-746.68,0.949226,0.859475,2,3,0,746.824,154.36,0.941472,5.08034
-751.41,0.559887,0.859475,2,3,0,751.994,154.689,0.774471,5.38174
-749.755,0.926772,0.859475,2,3,0,753.846,154.231,0.932714,4.67869
-746.296,1,0.859475,2,3,0,749.661,154.552,0.933439,4.98533
-748.613,0.485035,0.859475,2,3,0,751.781,154.094,0.875282,5.34859
-748.795,0.98935,0.859475,5,55,0,750.519,154.231,0.835472,5.33143
-746.703,1,0.859475,2,7,0,749.163,154.866,0.882235,5.19202
-747.527,0.868459,0.859475,2,3,0,748.358,154.74,0.942785,5.38017
-748.765,0.91458,0.859475,3,15,0,749.627,155.115,0.960437,5.22941
-748.365,0.987703,0.859475,3,15,0,749.47,155.162,0.934438,5.06107
-747.737,1,0.859475,2,7,0,748.81,154.08,0.908187,5.11808
-748.064,0.968662,0.859475,5,55,0,749.325,154.291,0.840528,5.26654
-746.514,1,0.859475,2,3,0,748.197,154.672,0.895226,4.88932
-746.877,0.895914,0.859475,4,19,0,747.949,154.858,0.881562,4.93486
-746.168,1,0.859475,2,3,0,746.869,154.565,0.929916,5.15136
-746.254,0.929015,0.859475,2,3,0,746.932,154.604,0.884369,5.20817
-746.296,0.976933,0.859475,2,3,0,746.646,154.638,0.873441,5.16128
-747.072,0.871208,0.859475,4,19,0,747.917,154.91,0.89769,4.90857
-748.16,0.642688,0.859475,2,3,0,751.381,154.658,0.99318,5.06937
-747.26,1,0.859475,1,1,0,748.08,154.662,0.971991,5.04222
-747.322,0.793768,0.859475,4,31,0,750.059,154.51,0.838594,5.01221
-747.798,0.930451,0.859475,5,47,0,749.087,154.388,0.967817,5.29102
-746.362,0.956891,0.859475,2,3,0,748.768,154.768,0.931319,5.14371
-746.188,0.996639,0.859475,2,3,0,746.582,154.757,0.888334,5.11397
-750.123,0.411989,0.859475,1,3,0,752.958,154.478,0.953693,4.62523
-749.231,1,0.859475,1,1,0,750.503,154.532,0.957933,4.69058
-749.45,0.982785,0.859475,2,3,0,750.157,154.527,0.960782,4.68241
-747.619,1,0.859475,1,1,0,749.115,154.582,0.944201,4.79507
-746.799,1,0.859475,1,1,0,747.497,154.544,0.932751,4.87279
-747.255,0.893022,0.859475,2,3,0,748.411,154.784,0.925079,5.36519
-748.283,0.663805,0.859475,2,3,0,752.893,154.494,0.990566,4.98288
-747.405,1,0.859475,2,3,0,748.835,154.544,0.95108,4.84568
-746.193,1,0.859475,2,7,0,747.216,154.577,0.889733,5.2046
-746.458,0.826234,0.859475,2,3,0,747.934,154.405,0.93664,5.10289
-747.029,0.949725,0.859475,2,3,0,747.24,154.764,0.848038,5.09781
-746.967,1,0.859475,2,3,0,747.181,154.781,0.851975,5.13183
-749.385,0.723352,0.859475,2,3,0,750.898,155.138,0.896235,4.79599
-748.323,0.995593,0.859475,2,3,0,750.453,154.374,0.860412,5.44406
-746.338,1,0.859475,2,7,0,748.104,154.518,0.891508,4.93032
-746.725,0.750428,0.859475,1,3,0,748.431,154.596,0.914548,5.3284
-746.717,0.98922,0.859475,2,3,0,747.174,154.328,0.902,4.94114
-747.66,0.899289,0.859475,3,11,0,748.332,154.16,0.90553,5.28382
-745.98,0.851355,0.859475,2,3,0,749.518,154.635,0.892031,5.09122
-746.431,0.938785,0.859475,2,3,0,746.524,154.609,0.86893,4.98477
-746.34,0.985118,0.859475,2,7,0,746.952,154.434,0.920239,5.19717
-747.868,0.820477,0.859475,2,3,0,748.587,154.571,0.974634,5.31221
-746.921,0.92985,0.859475,4,23,0,749.415,154.756,0.943249,5.26755
-746.798,0.983273,0.859475,2,3,0,747.405,154.679,0.879296,4.87235
-749.875,0.318227,0.859475,2,3,0,755.922,153.87,0.911053,5.30351
-748.365,0.903653,0.859475,3,15,0,752.38,154.726,0.868406,4.72939
-748.915,0.991131,0.859475,2,7,0,749.078,154.497,0.968483,5.48312
-747.581,0.996471,0.859475,2,3,0,749.52,154.446,0.921109,4.77435
-748.427,0.944414,0.859475,2,3,0,748.807,154.287,0.939074,4.77554
-746.665,0.998255,0.859475,2,7,0,748.841,154.273,0.915129,5.09628
-747.886,0.741087,0.859475,2,3,0,748.974,154.476,0.911926,4.73291
-746.308,1,0.859475,2,3,0,747.743,154.635,0.930538,5.20325
-747.536,0.877754,0.859475,3,11,0,747.888,154.825,0.873097,4.83201
-747.091,1,0.859475,2,3,0,747.877,154.497,0.942877,5.3212
-746.556,0.984675,0.859475,2,7,0,747.516,154.511,0.859604,5.09312
-746.772,0.938426,0.859475,2,7,0,747.367,154.716,0.911863,4.85573
-748.231,0.822917,0.859475,2,3,0,749.118,154.912,0.829195,5.14883
-747.643,0.882749,0.859475,2,3,0,750.225,154.662,0.864069,4.80091
-747.903,0.996104,0.859475,2,7,0,747.94,154.531,0.952856,5.41561
-748.403,0.952396,0.859475,2,3,0,749.817,154.631,0.994151,4.98188
-748.598,0.937301,0.859475,2,3,0,750.593,154.431,0.981746,5.36449
-746.862,0.828273,0.859475,3,11,0,751.921,154.322,0.887406,4.93386
-746.856,0.993253,0.859475,3,11,0,747.49,154.892,0.914504,5.24484
-748.796,0.797254,0.859475,2,3,0,749.581,154.843,0.986319,4.90716
-748.132,0.950426,0.859475,2,3,0,751.144,154.775,0.840216,5.35447
-746.557,0.995889,0.859475,2,3,0,748.455,154.879,0.888796,5.12858
-746.429,0.904354,0.859475,2,7,0,747.55,154.661,0.907663,4.8977
-746.278,0.993171,0.859475,2,3,0,746.604,154.525,0.895671,5.2312
-746.543,0.980008,0.859475,2,3,0,746.79,154.872,0.887201,5.05188
-746.859,0.875964,0.859475,2,3,0,748.234,154.23,0.907252,5.05544
-746.693,0.871795,0.859475,4,19,0,748.687,154.379,0.929666,5.23271
-747.094,0.964277,0.859475,2,7,0,747.613,154.797,0.852337,5.00293
-748.015,0.881981,0.859475,2,3,0,749.198,155.148,0.914883,5.13822
-748.88,0.901767,0.859475,3,15,0,749.655,153.967,0.892961,5.25236
-747.104,1,0.859475,2,3,0,749.668,154.74,0.943071,5.31116
-747.261,0.963863,0.859475,3,15,0,748.202,154.782,0.894465,5.3779
-746.517,0.687465,0.859475,4,19,0,752.701,154.465,0.867192,5.01442
-746.517,0.798933,0.859475,2,3,0,748.382,154.465,0.867192,5.01442
-747.041,0.969601,0.859475,2,3,0,747.056,154.414,0.85322,4.99601
-746.553,1,0.859475,2,3,0,747.283,154.423,0.886255,4.93247
-746.328,0.888274,0.859475,2,7,0,747.607,154.64,0.880345,5.21224
-746.364,0.989595,0.859475,2,3,0,746.711,154.444,0.873412,5.07867
-746.059,0.957818,0.859475,2,7,0,746.837,154.543,0.912912,5.16678
-746.875,0.904233,0.859475,2,3,0,747.076,154.892,0.91664,5.24673
-746.379,0.979102,0.859475,2,3,0,747.414,154.422,0.925848,4.98846
-746.757,0.960205,0.859475,2,3,0,746.877,154.851,0.880977,5.22195
-746.378,0.879976,0.859475,2,7,0,748.233,154.528,0.912718,4.91146
-746.64,0.772572,0.859475,1,3,0,748.304,154.528,0.886699,5.29678
-746.736,0.950737,0.859475,2,7,0,747.685,154.85,0.87464,5.18378
-747.006,0.921793,0.859475,2,3,0,747.837,154.641,0.882416,5.35411
-748.184,0.933965,0.859475,2,3,0,748.552,154.426,0.892582,5.49387
-747.178,0.976112,0.859475,2,3,0,749.376,154.684,0.850105,5.25784
-747.165,0.921172,0.859475,3,11,0,749.074,154.428,0.952003,4.91884
-747.833,0.872617,0.859475,2,3,0,749.394,155.017,0.942148,4.95035
-748.66,0.859334,0.859475,3,15,0,750.963,154.317,0.993114,5.07451
