# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = heights_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 2
# data
#   file = heights_2.data.R
# init = 2 (Default)
# random
#   seed = 3633283952
# output
#   file = heights_samples_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,mu
-891.038,0.940811,0.828259,2,7,0,891.19,7.80844,155.028
-890.95,0.901528,0.828259,1,3,0,892.202,7.57395,154.305
-890.82,1,0.828259,2,3,0,891.089,7.60165,154.863
-891.385,0.959241,0.828259,2,3,0,891.399,7.50068,155.015
-890.839,1,0.828259,2,3,0,891.271,7.59328,154.865
-890.958,0.988132,0.828259,2,3,0,891.112,7.64361,154.242
-890.942,1,0.828259,2,3,0,891.008,7.83223,154.978
-890.855,0.99179,0.828259,2,3,0,891.165,7.78991,154.263
-890.962,0.955984,0.828259,2,3,0,891.679,7.47846,154.507
-891.145,0.992643,0.828259,2,7,0,891.156,8.07786,154.714
-891.602,0.967339,0.828259,3,11,0,891.696,8.10384,154.99
-890.97,0.997217,0.828259,2,3,0,892.084,7.49918,154.789
-892.853,0.667686,0.828259,2,3,0,894.274,8.4222,154.593
-892.323,0.956646,0.828259,2,7,0,894.183,7.31669,154.158
-892.323,0.564827,0.828259,1,1,0,893.944,7.31669,154.158
-891.253,1,0.828259,2,3,0,892.947,8.10145,154.467
-890.919,1,0.828259,2,3,0,891.289,7.49589,154.724
-890.758,0.965491,0.828259,2,7,0,891.26,7.94111,154.492
-892.25,0.82435,0.828259,2,3,0,892.676,8.16279,154.056
-890.725,1,0.828259,2,3,0,892.325,7.83634,154.36
-890.926,0.618983,0.828259,2,3,0,894.3,7.83384,154.97
-891.291,0.985298,0.828259,2,3,0,891.524,8.08424,154.368
-891.03,0.965397,0.828259,2,7,0,891.924,7.566,154.273
-891.264,0.986916,0.828259,2,3,0,891.618,7.45432,154.885
-890.988,1,0.828259,2,3,0,891.517,7.61164,154.25
-891.625,0.859081,0.828259,1,1,0,891.673,7.50273,154.109
-891.023,1,0.828259,2,3,0,891.52,7.51035,154.358
-892.741,0.815845,0.828259,2,3,0,893.274,8.38478,154.831
-892.003,1,0.828259,1,1,0,892.7,8.25267,154.833
-890.981,0.949078,0.828259,2,3,0,892.731,7.91593,154.274
-891.529,0.894034,0.828259,1,1,0,891.54,7.97756,154.096
-891.433,0.960429,0.828259,3,11,0,892.193,7.74848,155.17
-891.113,0.990017,0.828259,2,7,0,891.902,7.44439,154.47
-890.67,0.893657,0.828259,2,3,0,892.06,7.90339,154.698
-890.603,1,0.828259,2,3,0,890.692,7.62484,154.524
-890.93,0.901112,0.828259,3,11,0,891.412,8.02027,154.642
-891.915,0.913603,0.828259,2,3,0,892.206,7.32984,154.291
-892.467,0.588528,0.828259,2,3,0,896.154,7.62698,153.816
-893.356,0.874952,0.828259,2,3,0,893.965,8.18384,155.438
-892.137,1,0.828259,1,1,0,893.19,8.11321,155.185
-890.977,0.983153,0.828259,2,3,0,892.356,8.03312,154.541
-891.112,0.993029,0.828259,2,3,0,891.189,8.07117,154.697
-892.953,0.791402,0.828259,2,3,0,893.456,8.30856,154.053
-891.711,1,0.828259,1,1,0,892.76,8.14417,154.248
-891.428,0.97271,0.828259,2,3,0,892.416,8.15035,154.719
-891.699,0.934081,0.828259,2,3,0,892.512,8.21736,154.643
-890.786,0.960685,0.828259,3,15,0,892.156,7.52898,154.652
-890.74,0.68588,0.828259,2,3,0,894.461,7.55076,154.679
-891.075,0.924209,0.828259,3,11,0,891.435,7.45212,154.731
-890.757,0.958637,0.828259,2,3,0,891.486,7.74169,154.903
-891.314,0.951788,0.828259,2,7,0,891.328,7.57134,154.151
-891.222,0.997872,0.828259,2,3,0,891.54,7.9211,155.046
-891.071,1,0.828259,2,3,0,891.396,7.73736,154.166
-892.894,0.756599,0.828259,1,3,0,892.935,7.80796,153.701
-895.221,0.563908,0.828259,1,1,0,895.411,7.80173,153.332
-891.692,1,0.828259,2,3,0,895.854,7.41969,154.196
-893.361,0.816582,0.828259,2,3,0,894.602,7.13416,154.936
-892.869,0.903674,0.828259,2,3,0,894.931,7.29587,154.034
-892.031,0.999849,0.828259,3,15,0,892.676,8.25538,154.845
-891.697,0.672421,0.828259,2,3,0,897.078,8.20183,154.439
-890.842,1,0.828259,2,3,0,891.821,7.92009,154.848
-891.39,0.907408,0.828259,2,3,0,891.89,8.06363,154.954
-890.6,0.857256,0.828259,2,3,0,892.811,7.7614,154.423
-890.6,0.670911,0.828259,1,3,0,892.581,7.7614,154.423
-892.113,0.641101,0.828259,1,3,0,893.245,7.98971,155.286
-892.931,0.83719,0.828259,2,3,0,894.172,7.38815,153.893
-890.923,0.768409,0.828259,1,3,0,895.24,8.01756,154.649
-891.018,0.963244,0.828259,3,15,0,891.407,7.90545,154.245
-890.916,0.955649,0.828259,2,3,0,891.831,7.89418,154.925
-891.098,0.989327,0.828259,2,3,0,891.371,8.04271,154.413
-891.528,0.752322,0.828259,1,3,0,893.792,7.52273,155.091
-891.135,1,0.828259,2,3,0,891.616,7.66556,155.054
-891.11,0.909326,0.828259,2,3,0,892.015,7.44255,154.483
-890.685,0.999323,0.828259,2,3,0,891.197,7.90241,154.726
-890.6,0.957191,0.828259,1,3,0,891.107,7.6654,154.459
-890.612,0.966691,0.828259,2,3,0,890.986,7.65038,154.75
-890.67,0.990225,0.828259,2,3,0,890.723,7.8773,154.453
-892.244,0.851169,0.828259,2,3,0,892.399,7.52648,155.291
-891.172,1,0.828259,2,7,0,892.073,7.69864,154.135
-892.304,0.928192,0.828259,2,3,0,892.708,7.25743,154.89
-891.994,1,0.828259,2,3,0,892.554,7.35384,155.009
-890.888,0.853814,0.828259,2,3,0,893.839,7.90917,154.32
-890.863,0.977989,0.828259,2,3,0,891.189,7.62104,154.907
-891.66,0.914282,0.828259,2,3,0,892.074,7.32515,154.72
-891.37,1,0.828259,2,3,0,891.742,7.40579,154.826
-890.581,0.992939,0.828259,2,3,0,891.439,7.62611,154.621
-890.715,0.954811,0.828259,2,3,0,890.839,7.68942,154.348
-890.907,0.9532,0.828259,1,1,0,890.928,7.66872,154.252
-890.907,0.694858,0.828259,1,3,0,893.022,7.66872,154.252
-891.986,0.900042,0.828259,2,7,0,892.113,8.20205,154.979
-894.134,0.574959,0.828259,2,3,0,896.529,7.75628,155.721
-895.245,0.911924,0.828259,2,3,0,897.27,7.42673,153.47
-894.037,1,0.828259,2,3,0,895.93,7.88881,155.706
-891.567,0.985976,0.828259,2,3,0,893.496,7.83125,154.01
-892.228,0.872203,0.828259,2,3,0,893.162,7.47641,155.246
-891.545,0.864832,0.828259,2,3,0,894.095,7.89821,154.04
-890.818,0.899596,0.828259,1,3,0,892.585,7.77425,154.934
-890.784,1,0.828259,2,3,0,890.935,7.90392,154.386
-893.462,0.54242,0.828259,1,3,0,894.788,7.40417,153.77
-892.206,1,0.828259,2,3,0,893.515,7.77388,155.37
-891.165,0.82002,0.828259,1,3,0,893.774,8.05794,154.397
-892.638,0.69209,0.828259,2,3,0,893.545,7.74842,153.752
-890.805,1,0.828259,1,3,0,892.439,7.617,154.343
-890.524,0.98304,0.828259,1,3,0,890.97,7.80529,154.584
-890.571,0.93895,0.828259,2,3,0,890.995,7.84442,154.67
-890.708,0.919138,0.828259,2,3,0,891.354,7.9282,154.536
-891.189,0.938885,0.828259,2,3,0,891.377,8.00511,154.941
-891.948,0.938219,0.828259,2,3,0,892.216,7.67228,153.917
-891.194,1,0.828259,2,3,0,892.145,7.4906,154.916
-891.484,0.701248,0.828259,1,3,0,894.064,7.98183,154.116
-890.964,0.995928,0.828259,2,7,0,891.523,7.86554,154.971
-893.55,0.764483,0.828259,2,3,0,893.762,8.47275,154.224
-895.588,0.742077,0.828259,1,1,0,895.661,8.64254,153.914
-893.307,1,0.828259,2,3,0,896.433,7.3794,155.386
-891.428,1,0.828259,2,7,0,893.189,7.36631,154.699
-892.576,0.784055,0.828259,1,1,0,892.595,7.22518,154.913
-891.731,1,0.828259,1,1,0,892.468,7.31485,154.734
-891.223,0.99271,0.828259,2,3,0,891.979,8.09127,154.457
-891.223,0.562546,0.828259,2,3,0,895.824,8.09127,154.457
-891.223,0.917649,0.828259,1,1,0,891.725,8.09127,154.457
-891.962,0.961923,0.828259,2,3,0,891.969,8.21414,154.28
-890.553,0.850333,0.828259,2,3,0,893.68,7.77126,154.736
-890.791,0.929684,0.828259,2,3,0,891.138,7.53009,154.535
-890.516,0.980614,0.828259,1,3,0,891.008,7.76847,154.541
-890.516,0.872599,0.828259,1,3,0,891.582,7.76847,154.541
-891.313,0.89549,0.828259,2,3,0,891.451,8.01887,154.229
-890.875,0.864781,0.828259,2,7,0,892.866,7.60501,154.899
-890.87,0.99826,0.828259,2,3,0,891.052,7.94693,154.386
-892.429,0.870701,0.828259,4,15,0,892.679,8.31482,154.905
-893.675,0.944931,0.828259,2,3,0,894.041,8.53906,154.523
-891.241,0.963333,0.828259,2,3,0,894.484,7.40393,154.528
-891.643,0.876974,0.828259,2,3,0,892.618,7.45805,155.055
-891.164,1,0.828259,2,3,0,891.953,7.51516,154.272
-890.644,1,0.828259,2,3,0,891.164,7.63078,154.758
-890.786,0.923339,0.828259,2,3,0,891.228,7.92715,154.424
-890.784,0.854744,0.828259,2,3,0,892.077,7.57609,154.801
-891.68,0.758046,0.828259,2,3,0,892.734,8.16048,154.305
-891.373,1,0.828259,1,1,0,891.701,8.0928,154.331
-890.879,0.895459,0.828259,2,3,0,892.791,7.87237,154.922
-891.431,0.893948,0.828259,1,1,0,891.441,7.9517,155.103
-891.609,0.887729,0.828259,2,3,0,893.054,7.38612,154.913
-890.509,1,0.828259,2,3,0,891.6,7.7377,154.663
-891.059,0.859967,0.828259,1,3,0,891.301,7.77522,154.171
-890.683,0.945775,0.828259,2,7,0,891.563,7.58477,154.71
-891.566,0.777505,0.828259,2,3,0,892.061,7.61687,154.04
-892.229,0.842661,0.828259,1,1,0,892.405,7.66438,153.855
-892.207,1,0.828259,2,3,0,892.949,7.62328,155.338
-890.807,0.973093,0.828259,1,3,0,892.505,7.9258,154.812
-891.878,0.841376,0.828259,2,3,0,892.137,7.77914,155.293
-890.521,0.996837,0.828259,2,3,0,891.84,7.68607,154.578
-891.557,0.537408,0.828259,2,3,0,894.564,8.14896,154.859
-890.63,0.901642,0.828259,2,3,0,892.564,7.62239,154.486
-890.516,0.998266,0.828259,2,3,0,890.657,7.76954,154.542
-891.809,0.837833,0.828259,2,3,0,891.997,7.72317,155.272
-890.83,1,0.828259,2,3,0,892.028,7.98583,154.616
-891.411,0.899842,0.828259,2,3,0,892.043,7.36521,154.561
-891.541,0.993574,0.828259,3,15,0,891.599,8.18396,154.622
-890.713,0.950922,0.828259,2,3,0,892.185,7.56372,154.684
-891.858,0.777422,0.828259,2,3,0,892.603,7.78778,155.287
-890.765,0.957836,0.828259,2,3,0,892.324,7.53833,154.663
-891.109,0.976101,0.828259,2,3,0,891.123,7.47401,154.832
-891.109,0.727375,0.828259,1,3,0,892.952,7.47401,154.832
-892.029,0.863335,0.828259,2,3,0,892.686,8.27176,154.456
-890.962,0.997519,0.828259,3,7,0,891.991,8.00871,154.448
-893.541,0.83452,0.828259,2,3,0,893.73,7.16088,155.083
-891.987,1,0.828259,2,3,0,893.642,8.14701,154.129
-890.916,1,0.828259,2,3,0,892.087,7.99323,154.763
-890.801,1,0.828259,1,1,0,890.921,7.96821,154.685
-890.603,0.995719,0.828259,2,3,0,890.905,7.73254,154.793
-892.737,0.70017,0.828259,2,3,0,893.219,7.3842,155.27
-890.984,1,0.828259,2,7,0,892.476,7.95308,154.316
-891.05,0.808776,0.828259,2,3,0,892.713,7.81677,155.031
-893.041,0.739479,0.828259,2,3,0,893.988,7.13408,154.735
-893.941,0.846627,0.828259,1,1,0,894.229,7.03512,154.568
-891.979,0.99393,0.828259,2,3,0,894.406,8.27327,154.583
-891.492,0.970413,0.828259,2,3,0,892.71,7.53037,155.086
-895.137,0.642923,0.828259,2,7,0,895.4,8.30804,153.529
-891.56,0.859791,0.828259,1,3,0,896.548,7.6643,154.022
-891.57,0.975115,0.828259,2,3,0,892.157,7.93942,155.159
-892.498,0.951612,0.828259,2,3,0,892.604,8.09577,155.308
-892.034,0.982042,0.828259,2,3,0,892.898,7.52435,153.974
-890.718,0.88482,0.828259,2,3,0,893.02,7.65228,154.369
-891.824,0.864473,0.828259,2,7,0,891.875,7.92479,155.244
-891.778,0.977872,0.828259,2,3,0,892.894,8.23414,154.614
-891.934,0.961599,0.828259,3,11,0,892.518,8.13651,155.081
-893.767,0.873427,0.828259,2,3,0,894.339,7.80719,153.547
-892.691,1,0.828259,1,1,0,893.846,7.75875,153.741
-891.278,1,0.828259,2,3,0,892.87,7.46166,154.908
-891.611,0.937784,0.828259,1,1,0,891.707,7.38776,154.918
-890.784,0.973068,0.828259,2,3,0,892.376,7.81067,154.905
-892.127,0.826601,0.828259,2,3,0,892.949,8.27121,154.857
-891.75,0.968354,0.828259,3,11,0,892.947,7.90832,153.983
-890.588,0.992975,0.828259,1,3,0,891.672,7.85389,154.528
-890.873,0.951369,0.828259,2,3,0,891.04,7.9142,154.336
-891.96,0.829901,0.828259,2,3,0,892.073,7.71397,155.308
-891.557,1,0.828259,2,3,0,892.038,7.71139,155.202
-891.713,0.96238,0.828259,1,1,0,891.938,7.71504,155.246
-891.033,1,0.828259,2,3,0,891.575,7.7254,155.031
-891.928,0.804013,0.828259,2,3,0,893.313,7.27432,154.568
-892.849,0.547024,0.828259,2,3,0,895.267,7.61985,155.469
-892.805,1,0.828259,2,3,0,894.463,7.58181,153.768
-890.686,0.973936,0.828259,1,3,0,892.937,7.87752,154.436
-892.721,0.778842,0.828259,2,3,0,893.15,8.24768,154.026
-891.445,1,0.828259,2,3,0,892.597,8.02303,154.175
-891.445,0.86185,0.828259,1,1,0,892.047,8.02303,154.175
-891.46,0.995228,0.828259,1,1,0,891.637,8.01763,154.162
-892.382,0.862454,0.828259,1,1,0,892.439,8.182,154.039
-892.382,0.725349,0.828259,1,1,0,893.993,8.182,154.039
-890.781,0.85824,0.828259,2,3,0,894.664,7.52837,154.596
-891.459,0.777025,0.828259,2,3,0,892.115,7.71817,155.175
-891.443,0.997048,0.828259,2,3,0,891.723,7.85534,154.054
-890.755,1,0.828259,2,3,0,891.464,7.56686,154.755
-890.767,0.994263,0.828259,2,3,0,890.948,7.661,154.331
-891.387,0.920958,0.828259,2,3,0,891.768,8.10025,154.874
-890.725,1,0.828259,2,3,0,891.475,7.84911,154.843
-890.604,0.923278,0.828259,2,3,0,891.354,7.73661,154.418
-891.38,0.85576,0.828259,1,3,0,891.965,8.10827,154.367
-890.786,0.84188,0.828259,2,3,0,893.349,7.9411,154.758
-890.579,0.920851,0.828259,2,3,0,891.58,7.84275,154.521
-890.654,0.956857,0.828259,1,3,0,890.887,7.72315,154.833
-890.834,0.98539,0.828259,2,3,0,890.989,7.55403,154.801
-890.616,0.80702,0.828259,2,3,0,892.409,7.84069,154.46
-892.199,0.778573,0.828259,2,3,0,892.493,8.08695,153.982
-892.199,0.729978,0.828259,1,1,0,893.521,8.08695,153.982
-891.131,0.990958,0.828259,3,11,0,892.279,7.99025,154.931
-890.633,1,0.828259,3,7,0,891.037,7.64028,154.759
-891.169,0.891964,0.828259,2,3,0,891.252,7.75106,154.129
-892.325,0.824894,0.828259,2,3,0,893.512,8.2242,155.086
-892.658,0.931042,0.828259,3,11,0,893.719,8.03065,153.818
-892.733,0.979854,0.828259,2,3,0,893.413,7.53799,155.405
-891.302,1,0.828259,1,1,0,892.447,7.6807,155.117
-890.906,0.953535,0.828259,2,3,0,891.807,7.48635,154.597
-892.015,0.672868,0.828259,2,3,0,893.603,8.27391,154.492
-892.033,0.868044,0.828259,3,15,0,893.714,7.74771,153.883
-890.783,0.998686,0.828259,1,3,0,891.793,7.83138,154.319
-893.036,0.500505,0.828259,1,3,0,894.833,7.8115,155.539
-891.981,1,0.828259,2,3,0,893.342,7.58517,155.266
-893.681,0.64231,0.828259,1,1,0,893.835,7.60917,155.612
-891.754,1,0.828259,2,3,0,893.321,7.6779,153.964
-891.499,0.983744,0.828259,2,7,0,892.503,7.40261,154.315
-891.327,0.984028,0.828259,2,3,0,891.909,7.99345,155.023
-892.152,0.935755,0.828259,3,15,0,892.673,7.24208,154.541
-892.152,0.654281,0.828259,1,1,0,893.738,7.24208,154.541
-892.885,0.946665,0.828259,3,11,0,893.003,8.35473,155.03
-893.156,0.979685,0.828259,2,7,0,893.44,7.17628,154.213
-891.826,1,0.828259,1,1,0,893.002,7.36619,154.243
-893.864,0.682724,0.828259,2,3,0,895.244,7.27473,155.37
-892.123,1,0.828259,2,3,0,894.986,7.33383,154.194
-891.118,0.892536,0.828259,2,3,0,893.98,7.80543,155.06
-890.711,0.9476,0.828259,2,3,0,891.471,7.92976,154.536
-890.576,0.985929,0.828259,3,15,0,890.857,7.65041,154.698
-891.018,0.868994,0.828259,1,3,0,891.345,7.71459,154.19
-891.346,0.939375,0.828259,2,3,0,892.064,8.09304,154.35
-890.525,0.819523,0.828259,2,3,0,893.05,7.76855,154.692
-892.12,0.654224,0.828259,1,3,0,892.757,7.7326,153.865
-892.089,0.980805,0.828259,2,3,0,892.791,7.63902,155.317
-891.106,0.943442,0.828259,2,7,0,892.875,7.43591,154.529
-891.106,0.962522,0.828259,1,1,0,891.352,7.43591,154.529
-891.439,0.944323,0.828259,1,1,0,891.485,7.35841,154.614
-890.518,0.73718,0.828259,2,3,0,894.486,7.7139,154.538
-891.432,0.813499,0.828259,2,3,0,892.079,8.08378,154.275
-892.079,0.962592,0.828259,3,11,0,892.301,8.23904,154.281
-892.923,0.889327,0.828259,1,1,0,892.991,8.38626,154.263
-894.441,0.917491,0.828259,2,3,0,894.62,7.02683,154.946
-894.168,1,0.828259,2,3,0,895.309,7.02231,154.441
-891.503,0.81083,0.828259,2,3,0,896.307,7.52855,154.124
-891.256,0.991902,0.828259,2,3,0,891.968,7.39655,154.618
-890.814,0.82366,0.828259,1,3,0,893.093,7.96102,154.477
-891.06,0.975551,0.828259,2,3,0,891.268,7.66234,155.024
-891.97,0.867213,0.828259,2,7,0,892.778,8.20729,154.958
-890.928,1,0.828259,2,3,0,892.134,7.88683,154.938
-890.527,1,0.828259,2,3,0,890.851,7.75984,154.513
-891.184,0.880692,0.828259,2,3,0,891.52,7.48142,154.317
-892.056,0.937351,0.828259,2,3,0,892.187,8.24677,154.896
-891.826,1,0.828259,1,1,0,892.163,8.20152,154.887
-891.731,1,0.828259,2,3,0,892.028,8.13654,154.992
-892.727,0.928403,0.828259,2,3,0,893.05,8.01607,155.42
-891.92,1,0.828259,2,3,0,892.819,7.86385,155.292
-892.062,0.963025,0.828259,2,3,0,892.483,7.86946,153.888
-891.725,1,0.828259,2,3,0,892.223,7.80384,153.961
-891.007,0.984038,0.828259,2,3,0,892.23,8.0395,154.517
-892.2,0.832265,0.828259,2,3,0,892.55,8.21894,155.044
-890.611,0.999678,0.828259,2,3,0,892.188,7.83913,154.749
-890.571,0.997037,0.828259,2,3,0,890.674,7.85382,154.596
-890.564,0.957611,0.828259,2,3,0,890.992,7.84705,154.628
-890.581,0.822311,0.828259,2,3,0,891.925,7.83255,154.497
-890.581,0.723695,0.828259,1,3,0,892.251,7.83255,154.497
-890.731,0.986685,0.828259,2,3,0,890.766,7.69646,154.878
-891.62,0.90449,0.828259,2,3,0,891.713,7.80643,155.223
-890.968,1,0.828259,2,3,0,891.526,7.64487,154.237
-891.201,0.970717,0.828259,3,11,0,891.605,8.10164,154.597
-891.39,0.865861,0.828259,3,7,0,892.947,7.36937,154.649
-891.501,0.850439,0.828259,2,7,0,892.573,7.91,155.154
-890.565,0.953642,0.828259,1,3,0,891.949,7.75531,154.458
-890.565,0.500266,0.828259,1,3,0,895.699,7.75531,154.458
-892.148,0.841853,0.828259,2,3,0,892.227,8.30247,154.535
-893.566,0.910844,0.828259,3,15,0,893.885,7.07191,154.642
-893.219,1,0.828259,1,1,0,893.904,7.10804,154.579
-893.219,0.688065,0.828259,1,1,0,894.777,7.10804,154.579
-895.522,0.80921,0.828259,4,15,0,896.215,8.65073,153.955
-893.385,0.953938,0.828259,2,3,0,896.63,7.62554,155.568
-893.487,0.986714,0.828259,2,3,0,894.248,7.77387,153.595
-892.468,1,0.828259,1,1,0,893.552,7.71987,153.791
-891.694,1,0.828259,2,3,0,892.723,7.46407,155.08
-891.016,1,0.828259,1,1,0,891.569,7.56959,154.936
-891.702,0.90422,0.828259,2,3,0,892.376,7.31116,154.569
-892.201,0.713308,0.828259,3,15,0,894.716,7.64178,155.344
-890.666,0.991671,0.828259,2,3,0,892.532,7.9059,154.68
-890.599,0.964049,0.828259,1,3,0,891.051,7.64946,154.732
-890.765,0.912426,0.828259,1,3,0,891.318,7.91856,154.427
-890.839,0.995394,0.828259,2,3,0,890.868,7.93602,154.393
-890.857,0.995418,0.828259,2,3,0,891.091,7.9423,154.825
-891.16,0.73961,0.828259,2,3,0,893.759,8.09057,154.592
-892.993,0.658952,0.828259,3,15,0,895.83,7.14358,154.442
-890.626,0.999214,0.828259,3,11,0,892.706,7.72575,154.812
-891.511,0.869989,0.828259,2,3,0,891.856,7.99671,155.094
-891.125,1,0.828259,1,1,0,891.498,7.91837,155.007
-891.028,0.979333,0.828259,3,15,0,891.661,7.83339,154.197
-891.22,0.954958,0.828259,1,1,0,891.301,7.83082,154.121
-892.611,0.915873,0.828259,2,3,0,892.679,7.97572,153.799
-893.077,0.960841,0.828259,2,3,0,893.136,7.43015,155.391
-891.768,0.849196,0.828259,2,3,0,895.464,8.06246,155.118
-890.702,1,0.828259,2,3,0,891.78,7.56153,154.572
-890.618,1,0.828259,1,1,0,890.696,7.60343,154.63
-891.552,0.917841,0.828259,3,11,0,891.586,7.33795,154.644
-893.258,0.835985,0.828259,2,3,0,893.622,8.47859,154.498
-892.115,1,0.828259,1,1,0,893.113,8.29631,154.535
-893.099,0.888721,0.828259,2,3,0,893.812,8.22082,153.878
-891.981,1,0.828259,1,1,0,893.004,8.06735,154.029
-891.768,0.983785,0.828259,2,7,0,892.326,8.19473,154.347
-890.641,0.952429,0.828259,2,3,0,892.56,7.72979,154.825
-890.742,0.981143,0.828259,2,3,0,890.962,7.61416,154.389
-890.797,0.987637,0.828259,2,3,0,890.903,7.90299,154.838
-890.966,0.937984,0.828259,2,3,0,891.496,7.59006,154.933
-890.785,0.972686,0.828259,2,3,0,891.575,7.91208,154.815
-891.283,0.926034,0.828259,3,7,0,891.664,7.41392,154.425
-890.584,1,0.828259,2,3,0,891.2,7.72164,154.773
-890.584,0.999225,0.828259,2,7,0,890.62,7.66265,154.482
-890.584,0.35686,0.828259,1,3,0,895.024,7.66265,154.482
-890.541,0.990624,0.828259,2,3,0,890.672,7.75257,154.489
-891.144,0.878178,0.828259,2,3,0,891.53,7.76524,155.075
-893.284,0.793726,0.828259,2,7,0,893.29,7.9383,153.648
-890.697,0.981306,0.828259,1,3,0,892.952,7.82896,154.375
-894.77,0.665801,0.828259,2,3,0,894.953,8.679,154.511
-894.77,0.63693,0.828259,1,1,0,897.907,8.679,154.511
-891.507,0.988993,0.828259,2,3,0,895.307,7.38227,154.845
-890.6,0.999623,0.828259,3,7,0,891.43,7.87428,154.584
-890.89,0.957928,0.828259,2,3,0,891.069,7.49208,154.637
-890.918,0.998706,0.828259,3,15,0,890.947,7.49557,154.722
-890.848,1,0.828259,2,7,0,890.915,7.97771,154.487
-890.724,1,0.828259,1,1,0,890.837,7.93137,154.516
-890.874,0.951713,0.828259,2,3,0,891.288,7.50334,154.689
-891.393,0.80436,0.828259,2,3,0,892.081,7.85233,155.144
-892.029,0.912096,0.828259,2,7,0,892.79,7.45926,154.035
-891.44,0.945655,0.828259,2,3,0,892.925,7.89633,155.141
-892.607,0.783025,0.828259,3,15,0,895.213,8.28909,154.147
-892.32,0.95927,0.828259,3,15,0,893.523,7.62608,153.848
-890.801,1,0.828259,2,3,0,892.181,7.55178,154.445
-891.312,0.874318,0.828259,2,3,0,891.855,8.09492,154.832
-890.553,1,0.828259,2,3,0,891.194,7.76017,154.473
-891.124,0.900811,0.828259,1,3,0,891.412,8.03298,154.365
