# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = weights_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 3
# data
#   file = weights_3.data.R
# init = 2 (Default)
# random
#   seed = 591737963
# output
#   file = weights_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma
-748.142,0.8359,0.940185,2,3,0,748.967,154.268,0.92149,5.43106
-747.259,0.999453,0.940185,2,3,0,748.404,154.805,0.894235,4.82286
-746.664,1,0.940185,2,3,0,747.402,154.448,0.884758,5.27585
-746.844,0.8939,0.940185,2,3,0,748.061,154.554,0.954336,5.21988
-746.442,0.893915,0.940185,2,7,0,747.932,154.416,0.883491,5.19681
-750.25,0.707017,0.940185,2,3,0,750.351,154.918,1.01823,5.08485
-749.261,0.972304,0.940185,2,3,0,751.397,154.437,0.799629,5.06923
-749.784,0.933757,0.940185,1,1,0,750.356,154.489,0.788879,5.13233
-748.246,1,0.940185,2,3,0,749.762,154.672,0.815539,5.16053
-751.165,0.867894,0.940185,2,3,0,751.218,154.705,0.770832,5.25526
-747.075,1,0.940185,2,3,0,751.827,154.43,0.850808,4.99697
-746.204,0.977885,0.940185,2,3,0,747.431,154.396,0.904656,5.10732
-746.13,0.958292,0.940185,2,7,0,746.625,154.62,0.926345,5.00671
-746.13,0.55839,0.940185,1,3,0,749.286,154.62,0.926345,5.00671
-747.832,0.77398,0.940185,2,3,0,748.583,154.204,0.901487,4.85254
-750.386,0.756668,0.940185,2,7,0,751.394,155.341,0.956142,5.12253
-747.102,1,0.940185,2,3,0,751.116,154.398,0.920474,4.8447
-746.576,1,0.940185,2,3,0,747.511,154.448,0.875701,5.22646
-746.604,0.885386,0.940185,2,3,0,748.149,154.471,0.919076,4.89219
-746.92,0.954444,0.940185,2,3,0,747.17,154.715,0.910642,5.34828
-748.775,0.892051,0.940185,2,3,0,749.293,154.475,0.81389,4.94393
-747.325,0.808311,0.940185,2,3,0,751.444,154.701,0.836436,5.09006
-745.955,1,0.940185,2,3,0,747.277,154.652,0.899811,5.05976
-746.612,0.922952,0.940185,2,3,0,746.627,154.295,0.913468,5.14914
-746.797,0.670258,0.940185,2,3,0,751.76,154.944,0.893691,5.05285
-746.545,0.892556,0.940185,2,3,0,748.079,154.298,0.912505,5.09141
-746.204,0.970077,0.940185,2,3,0,746.943,154.46,0.881695,5.08145
-746.706,0.795114,0.940185,1,3,0,747.956,154.643,0.956924,5.06509
-747.677,0.849705,0.940185,2,3,0,748.378,154.415,0.872994,4.7987
-746.113,0.961019,0.940185,2,3,0,748.095,154.674,0.884865,5.03011
-749.054,0.656341,0.940185,2,3,0,749.834,155.246,0.875857,5.18489
-746.661,0.989002,0.940185,2,7,0,748.935,154.915,0.901573,5.02937
-746.04,1,0.940185,2,3,0,746.551,154.469,0.901704,5.06369
-746.717,0.839559,0.940185,2,3,0,747.157,154.699,0.886357,4.87425
-748.21,0.692144,0.940185,1,1,0,748.261,154.814,0.860642,4.78518
-747.724,0.932416,0.940185,2,3,0,749.982,155.029,0.914917,5.29828
-749.547,0.886049,0.940185,2,3,0,750.289,155.288,0.938673,5.05162
-747.808,1,0.940185,2,3,0,749.888,154.097,0.928539,5.05462
-747.236,0.80447,0.940185,2,3,0,750.5,154.209,0.886962,4.97713
-747.265,1,0.940185,2,7,0,747.791,154.993,0.932884,5.16521
-747.488,0.966566,0.940185,2,3,0,748.277,154.176,0.938547,5.15864
-746.741,1,0.940185,1,1,0,747.372,154.29,0.927657,5.14034
-746.332,0.982237,0.940185,2,3,0,747.144,154.58,0.922221,5.23893
-746.088,0.87977,0.940185,2,3,0,747.548,154.618,0.919784,4.99447
-746.082,0.940047,0.940185,2,3,0,746.657,154.585,0.908636,5.18817
-746.683,0.924046,0.940185,2,3,0,746.837,154.613,0.943731,5.24673
-748.044,0.810647,0.940185,2,3,0,749.096,154.714,0.98535,4.98424
-746.14,1,0.940185,2,3,0,747.756,154.506,0.881902,5.05342
-746.327,0.916376,0.940185,2,3,0,746.989,154.54,0.937658,5.00692
-748.345,0.766038,0.940185,2,7,0,748.522,154.721,0.870573,5.49297
-746.979,1,0.940185,2,3,0,748.346,154.496,0.883027,5.34307
-747.029,0.915363,0.940185,2,3,0,748.326,154.706,0.880309,5.34403
-746.496,0.834468,0.940185,1,3,0,748.962,154.653,0.93653,4.94499
-746.996,0.963287,0.940185,2,3,0,747.043,154.632,0.949164,4.89845
-748.303,0.903303,0.940185,2,3,0,748.835,154.638,0.995393,5.04134
-749.256,0.881915,0.940185,2,3,0,750.564,154.555,0.796269,5.12364
-748.589,0.780368,0.940185,2,3,0,754.307,154.332,0.917172,4.71332
-747.405,0.966134,0.940185,2,3,0,750.099,154.342,0.965525,5.07373
-746.625,0.911936,0.940185,2,3,0,748.96,154.776,0.878147,5.23249
-747.119,0.861498,0.940185,2,3,0,748.031,154.848,0.869107,4.92245
-747.567,0.797083,0.940185,2,3,0,749.549,154.533,0.920086,4.76034
-747.171,1,0.940185,1,1,0,747.694,154.512,0.925546,4.81209
-747.206,0.986942,0.940185,3,15,0,748.114,154.482,0.880016,4.82122
-749.502,0.513082,0.940185,2,3,0,751.861,153.88,0.919943,5.07387
-746.521,0.96051,0.940185,2,7,0,750.108,154.611,0.948304,5.01685
-748.272,0.424192,0.940185,2,3,0,752.675,154.968,0.862519,5.37014
-746.358,1,0.940185,2,3,0,748.496,154.762,0.931084,5.15172
-746.227,1,0.940185,2,3,0,746.389,154.676,0.928994,5.16933
-746.448,0.956706,0.940185,2,3,0,746.803,154.469,0.94314,5.07161
-747.381,0.839853,0.940185,2,3,0,747.969,154.446,0.86573,4.84486
-746.226,0.802555,0.940185,1,3,0,748.91,154.632,0.920499,5.21286
-746.046,0.962129,0.940185,2,7,0,746.563,154.672,0.887558,5.07735
-746.239,0.960145,0.940185,2,3,0,746.397,154.81,0.90929,5.06854
-746.701,0.966293,0.940185,2,3,0,746.809,154.885,0.890112,4.9841
-750.943,0.502428,0.940185,2,3,0,751.798,153.831,0.89244,4.87214
-751.06,1,0.940185,2,7,0,751.497,155.406,0.935386,5.34305
-751.056,0.947148,0.940185,2,3,0,753.682,153.928,0.969004,4.88108
-747.542,1,0.940185,2,3,0,750.646,154.854,0.877735,5.36699
-746.634,0.994379,0.940185,2,3,0,748.084,154.465,0.873581,5.24057
-746.525,0.999457,0.940185,3,11,0,747.09,154.355,0.893118,5.19806
-746.171,0.792419,0.940185,2,3,0,748.613,154.649,0.93307,5.05759
-747.137,0.919579,0.940185,2,3,0,747.239,154.429,0.852605,4.96127
-747.948,0.897987,0.940185,2,3,0,748.964,154.467,0.898116,4.729
-747.001,1,0.940185,2,3,0,748.093,154.621,0.884955,5.35879
-751.474,0.594927,0.940185,2,3,0,751.985,154.014,0.926134,4.66746
-754.924,0.683339,0.940185,2,3,0,756.975,155.222,0.819497,5.77635
-750.776,1,0.940185,2,3,0,754.552,154.991,0.858586,5.63147
-746.563,0.977515,0.940185,2,7,0,750.012,154.476,0.935906,4.94609
-747.453,0.806019,0.940185,1,1,0,747.492,154.443,0.944882,4.83813
-747.947,0.885746,0.940185,1,1,0,748.253,154.534,0.951414,4.78419
-747.566,0.896422,0.940185,2,3,0,749.852,154.338,0.961023,5.25213
-748.86,0.729422,0.940185,2,3,0,751.413,154.208,0.982737,4.99401
-750.382,0.883809,0.940185,2,3,0,751.708,153.906,0.934449,4.86804
-747.327,0.961764,0.940185,2,3,0,751.708,154.298,0.915934,5.33537
-747.035,0.965887,0.940185,2,3,0,748.282,154.939,0.892287,4.95323
-747.671,0.896752,0.940185,2,3,0,748.497,154.261,0.942072,5.31287
-746.888,0.974193,0.940185,2,3,0,747.937,154.662,0.856463,4.95106
-747.786,0.833562,0.940185,2,3,0,749.126,154.127,0.912047,4.94363
-747.83,0.839591,0.940185,2,3,0,750.543,154.587,0.837334,4.89206
-746.815,1,0.940185,2,3,0,748.262,154.875,0.907955,5.25556
-748.508,0.566228,0.940185,1,3,0,751.787,154.534,0.915531,4.6775
-749.195,0.953701,0.940185,2,3,0,749.738,154.757,0.90785,5.59901
-747.556,1,0.940185,2,3,0,749.245,154.688,0.938893,5.40439
-746.113,1,0.940185,2,3,0,747.313,154.482,0.893026,5.01473
-747.842,0.638917,0.940185,2,3,0,748.968,154.196,0.926503,5.33274
-748.16,0.969076,0.940185,2,3,0,748.36,154.983,0.874817,4.84084
-747.999,1,0.940185,2,3,0,749.292,154.214,0.947459,5.31442
-747.526,1,0.940185,1,1,0,748.094,154.258,0.938437,5.29493
-747.637,0.954847,0.940185,2,3,0,748.493,155.098,0.901328,5.08051
-746.969,0.911878,0.940185,2,3,0,749.05,154.741,0.959568,5.0237
-746.588,0.989758,0.940185,2,3,0,747.514,154.45,0.944527,5.16429
-747.766,0.653328,0.940185,1,3,0,750.381,154.8,0.869793,4.80317
-748.054,0.987153,0.940185,2,3,0,748.313,154.36,0.934017,5.44128
-748.464,0.971522,0.940185,2,7,0,750.045,154.695,0.986078,4.89866
-748.745,0.928059,0.940185,2,3,0,750.182,154.114,0.840435,5.19279
-750.695,0.90069,0.940185,2,3,0,750.846,153.987,0.816912,5.2337
-746.521,1,0.940185,2,3,0,750.819,154.386,0.937324,5.08546
-745.962,0.990531,0.940185,1,3,0,746.548,154.519,0.905323,5.07965
-747.651,0.683568,0.940185,1,3,0,748.3,154.337,0.899772,5.40648
-747.406,0.999074,0.940185,4,19,0,748.685,154.342,0.925935,4.83782
-746.901,0.995841,0.940185,2,3,0,747.713,154.71,0.921526,5.33653
-748.666,0.777297,0.940185,2,3,0,749.929,154.761,0.842212,5.44378
-746.179,1,0.940185,2,3,0,748.63,154.593,0.921481,5.19769
-746.192,0.935604,0.940185,1,3,0,746.897,154.701,0.883374,5.01417
-746.089,0.74811,0.940185,2,3,0,748.62,154.491,0.922611,5.09824
-745.936,0.881216,0.940185,2,3,0,747.079,154.643,0.903963,5.07254
-745.954,0.553418,0.940185,2,3,0,751.477,154.539,0.906131,5.05196
-746.028,0.766931,0.940185,2,3,0,748.1,154.689,0.917895,5.09626
-747.029,0.877006,0.940185,2,3,0,747.169,154.621,0.868149,5.3238
-746.897,0.980265,0.940185,2,3,0,747.414,154.483,0.921409,4.84659
-748.601,0.851697,0.940185,2,3,0,748.992,154.116,0.930703,4.85328
-748.61,1,0.940185,2,7,0,749.037,155.083,0.864592,5.33227
-748.874,0.983666,0.940185,2,7,0,749.056,154.096,0.948422,4.88835
-746.709,1,0.940185,2,3,0,749.402,154.411,0.886752,5.27331
-748.328,0.744203,0.940185,2,3,0,749.318,154.102,0.934344,4.91926
-749.468,0.510171,0.940185,2,7,0,754.261,154.28,0.873457,5.563
-747.308,0.954497,0.940185,2,3,0,749.448,154.743,0.888245,4.80349
-748.715,0.62794,0.940185,2,3,0,750.831,155.218,0.901925,5.23422
-746.924,1,0.940185,2,3,0,749.341,154.553,0.881248,4.84419
-748.225,0.747125,0.940185,2,3,0,750.28,154.599,0.962803,4.7915
-747.553,1,0.940185,1,1,0,748.356,154.7,0.952762,4.84034
-747.268,0.801378,0.940185,2,3,0,750.535,154.493,0.854194,5.29757
-749.831,0.569353,0.940185,2,3,0,751.947,153.846,0.909518,5.22174
-748.099,0.946432,0.940185,2,3,0,751.719,154.366,0.980085,5.23976
-746.637,1,0.940185,2,3,0,748.515,154.624,0.889993,5.30629
-746.203,0.979281,0.940185,2,3,0,746.955,154.617,0.877328,5.15039
-746.45,0.944183,0.940185,2,3,0,746.847,154.494,0.865385,5.05648
-748.332,0.676456,0.940185,2,3,0,749.279,154.165,0.872614,5.36309
-747.796,0.878616,0.940185,3,11,0,750.913,155.003,0.903308,4.86782
-747.354,0.946784,0.940185,2,3,0,749.362,154.326,0.875148,4.87366
-746.807,1,0.940185,2,3,0,747.39,154.396,0.867643,4.96579
-746.514,0.959681,0.940185,2,3,0,747.45,154.509,0.87364,5.22578
-746.359,0.988238,0.940185,2,3,0,746.942,154.667,0.922624,4.93188
-746.445,0.970956,0.940185,2,3,0,746.936,154.598,0.867346,4.99163
-748.813,0.564409,0.940185,2,3,0,750.41,154.219,0.844022,5.37404
-748.239,0.784665,0.940185,2,7,0,752.773,154.739,0.983736,4.93202
-746.794,1,0.940185,2,7,0,748.153,154.463,0.867234,5.25062
-750.54,0.56208,0.940185,2,3,0,751.385,154.203,1.00247,5.40573
-747.795,0.974888,0.940185,2,7,0,750.882,155,0.903301,4.86599
-746.736,1,0.940185,2,3,0,748.398,154.91,0.916824,5.17959
-746.68,0.933999,0.940185,2,3,0,747.723,154.855,0.910642,5.23715
-746.745,0.782955,0.940185,2,7,0,748.927,154.328,0.903997,4.93442
-746.476,0.883688,0.940185,2,3,0,748.211,154.688,0.871865,5.20396
-748.876,0.735147,0.940185,2,3,0,749.395,154.407,0.827629,5.39538
-750.058,0.929141,0.940185,2,3,0,751.094,154.039,0.821634,5.21995
-747.887,1,0.940185,2,3,0,749.812,154.31,0.845621,5.28072
-746.865,1,0.940185,2,3,0,748.388,154.599,0.847598,5.06398
-747.983,0.783654,0.940185,1,1,0,748.02,154.541,0.822364,5.01691
-747.119,0.987309,0.940185,3,11,0,748.803,155.006,0.907622,5.16195
-748.46,0.845482,0.940185,2,3,0,749.261,154.314,0.832663,5.31095
-746.219,1,0.940185,2,3,0,748.317,154.486,0.913844,4.96446
-747.725,0.735579,0.940185,2,3,0,748.384,154.426,0.832323,5.01294
-747.078,0.998647,0.940185,3,11,0,748.499,154.908,0.888896,5.27224
-747.116,0.97757,0.940185,2,3,0,747.877,154.247,0.935836,5.17917
-747.77,0.944618,0.940185,2,3,0,748.343,154.189,0.942922,4.95241
-747.917,0.978895,0.940185,3,15,0,749.235,154.723,0.837415,5.31715
-746.427,0.991799,0.940185,2,7,0,747.761,154.434,0.935884,5.02297
-747.692,0.778255,0.940185,2,3,0,748.632,154.218,0.950772,5.22714
-746.723,0.856528,0.940185,2,3,0,749.722,154.872,0.875174,5.14171
-748.824,0.78031,0.940185,2,3,0,749.414,154.113,0.844071,5.26317
-748.337,1,0.940185,1,1,0,749.13,154.191,0.839282,5.19056
-746.856,0.705264,0.940185,2,3,0,752.837,154.93,0.930119,5.08093
-746.919,0.948233,0.940185,2,7,0,748.057,154.357,0.862834,5.17983
-747.189,0.984479,0.940185,2,3,0,747.325,154.373,0.852004,5.19619
-748.335,0.682208,0.940185,2,3,0,750.431,154.306,0.886457,4.75062
-746.782,0.920413,0.940185,2,3,0,749.527,154.565,0.954909,4.98613
-747.697,0.845369,0.940185,2,3,0,748.639,154.65,0.829247,5.20478
-746.276,0.82969,0.940185,2,3,0,749.905,154.588,0.935723,5.16408
-746.326,0.995802,0.940185,2,3,0,746.373,154.594,0.874341,4.98379
-747.524,0.858956,0.940185,2,3,0,747.755,154.494,0.883601,4.77715
-746.501,1,0.940185,2,3,0,747.884,154.355,0.912863,5.19735
-748.455,0.718591,0.940185,2,3,0,749.051,154.525,0.869089,4.71293
-746.457,1,0.940185,2,3,0,748.45,154.665,0.946817,5.11388
-746.64,0.983795,0.940185,2,3,0,746.815,154.501,0.856908,5.08444
-747.263,0.829797,0.940185,2,3,0,748.335,154.177,0.906419,4.99552
-747.477,0.961627,0.940185,2,3,0,748.78,154.484,0.860712,4.83949
-746.276,0.914777,0.940185,2,3,0,748.325,154.644,0.872569,5.02916
-746.968,0.834634,0.940185,2,3,0,747.58,154.256,0.887604,4.98229
-747.29,0.92944,0.940185,2,3,0,748.393,154.588,0.839943,5.2112
-747.384,0.917793,0.940185,2,3,0,748.801,154.689,0.888849,5.41059
-746.314,0.992568,0.940185,2,3,0,747.675,154.548,0.870049,5.13129
-746.352,0.871097,0.940185,2,7,0,747.512,154.546,0.934761,4.97529
-747.092,0.822966,0.940185,2,3,0,747.998,154.584,0.849261,5.24178
-746.837,0.626441,0.940185,2,3,0,752.178,154.696,0.954708,4.98654
-746.418,0.907741,0.940185,2,3,0,747.94,154.487,0.87067,5.1626
-746.92,0.875272,0.940185,2,7,0,747.706,154.689,0.90847,5.35436
-747.287,0.964896,0.940185,2,7,0,747.892,154.88,0.902338,4.85113
-749.567,0.661322,0.940185,2,3,0,750.714,153.997,0.839648,5.09545
-746.755,0.909267,0.940185,2,3,0,750.599,154.6,0.912886,4.84393
-746.672,0.867611,0.940185,2,7,0,748.079,154.271,0.913279,5.11286
-746.978,0.804447,0.940185,2,3,0,748.474,154.612,0.885742,4.82736
-751.123,0.374704,0.940185,2,3,0,753.249,153.942,0.824654,4.95803
-746.941,1,0.940185,2,3,0,751.056,154.587,0.964666,5.12563
-748.726,0.712162,0.940185,2,3,0,749.92,153.967,0.919244,5.18679
-747.309,0.895188,0.940185,2,3,0,751.046,154.462,0.84776,4.94083
-746.271,0.940712,0.940185,2,3,0,747.939,154.386,0.905071,5.14204
-746.486,0.885023,0.940185,2,7,0,747.251,154.749,0.891493,5.24801
-748.823,0.732448,0.940185,2,3,0,749.794,154.875,0.874229,5.51216
-747.472,1,0.940185,2,3,0,749.4,154.201,0.87404,4.97505
-747.073,0.875328,0.940185,2,3,0,749.608,154.798,0.918364,5.34109
-750.59,0.722647,0.940185,2,7,0,750.744,154.044,0.911291,4.70021
-747.156,1,0.940185,2,3,0,751.037,154.77,0.961786,5.1912
-747.38,0.980742,0.940185,2,3,0,748.235,154.252,0.90602,4.87931
-747.882,0.971104,0.940185,2,3,0,748.635,154.515,0.92237,4.73507
-746.147,1,0.940185,2,3,0,747.766,154.469,0.905677,5.17335
-747.907,0.61097,0.940185,2,3,0,749.517,155.064,0.929247,4.9487
-746.707,1,0.940185,2,3,0,748.173,154.79,0.947157,5.13846
-747.29,0.796168,0.940185,2,3,0,748.684,154.289,0.856463,5.16295
-746.757,0.954871,0.940185,2,3,0,748.363,154.778,0.951066,5.12164
-746.562,0.984114,0.940185,2,3,0,747.03,154.376,0.875924,5.15828
-745.959,1,0.940185,2,3,0,746.457,154.67,0.905653,5.08815
-746.056,0.990281,0.940185,2,3,0,746.078,154.54,0.889297,5.02536
-748.935,0.544415,0.940185,1,3,0,749.814,154.546,0.93948,4.67183
-746.596,0.835775,0.940185,2,3,0,750.781,154.788,0.935928,4.98098
-746.552,0.998568,0.940185,2,7,0,746.9,154.695,0.949711,5.09414
-746.744,0.818577,0.940185,2,3,0,748.923,154.498,0.855766,5.01908
-746.53,1,0.940185,2,3,0,747.107,154.88,0.919673,5.07519
-748.968,0.756042,0.940185,2,3,0,749.69,154.837,0.920781,5.55557
-747.19,1,0.940185,2,3,0,749.65,154.456,0.84204,5.12738
-750.557,0.429973,0.940185,2,3,0,753.044,155.187,0.832542,5.39238
