# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = weights_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 4
# data
#   file = weights_4.data.R
# init = 2 (Default)
# random
#   seed = 591737971
# output
#   file = weights_samples_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma
-747.303,0.696107,0.866888,2,3,0,749.244,154.514,0.939175,5.36919
-747.849,0.847203,0.866888,2,3,0,749.608,154.883,0.874848,5.39159
-748.443,0.896361,0.866888,2,3,0,750.022,154.35,0.841492,5.38142
-749.455,0.946375,0.866888,3,15,0,750.513,154.305,0.83202,5.4564
-748.221,0.934135,0.866888,4,19,0,752.135,154.107,0.953133,5.1523
-747.997,1,0.866888,1,1,0,748.554,154.125,0.949871,5.10414
-748.767,0.937336,0.866888,2,3,0,749.666,154.072,0.936093,4.8891
-746.886,0.99333,0.866888,3,11,0,749.462,154.819,0.93521,4.92649
-746.379,1,0.866888,2,3,0,747.118,154.447,0.887883,4.95759
-746.438,0.998518,0.866888,2,7,0,746.547,154.799,0.920984,5.19715
-747.908,0.811554,0.866888,2,3,0,748.511,154.749,0.922835,4.74483
-748.092,0.880184,0.866888,2,3,0,749.509,154.425,0.830083,5.27887
-747.485,0.982265,0.866888,3,11,0,749.124,154.868,0.953466,4.92806
-747.485,0.599236,0.866888,2,3,0,752.403,154.868,0.953466,4.92806
-746.742,0.95567,0.866888,2,3,0,748.435,154.793,0.880149,4.92197
-746.908,0.98741,0.866888,2,3,0,747.054,154.855,0.878002,4.93697
-747.584,0.954536,0.866888,2,3,0,747.931,154.819,0.841268,4.98718
-747.091,1,0.866888,1,1,0,747.612,154.792,0.850748,5.01948
-746.621,0.84899,0.866888,2,3,0,749.123,154.544,0.954068,5.08377
-747.896,0.887681,0.866888,2,3,0,748.486,154.325,0.872845,4.80941
-745.98,0.922776,0.866888,1,3,0,748.673,154.573,0.918999,5.07943
-749.637,0.645158,0.866888,2,3,0,750.026,153.909,0.947226,5.16986
-749.393,0.997878,0.866888,5,31,0,751.584,153.956,0.954754,5.14396
-748.717,0.54235,0.866888,2,3,0,757.255,155.171,0.949465,5.14782
-747.553,1,0.866888,2,3,0,748.979,154.164,0.871419,5.15774
-746.214,1,0.866888,2,7,0,747.381,154.795,0.901579,5.04115
-746.299,0.964155,0.866888,2,3,0,746.691,154.74,0.93249,5.04171
-746.52,0.956015,0.866888,2,3,0,747.026,154.507,0.884031,5.26216
-747.578,0.776205,0.866888,2,3,0,750.224,154.778,0.93607,4.80717
-748.861,0.756168,0.866888,1,1,0,748.993,154.758,0.952433,4.71886
-746.342,1,0.866888,2,3,0,748.888,154.461,0.927483,5.19041
-746.355,0.983029,0.866888,3,11,0,746.791,154.648,0.873083,4.98843
-745.977,1,0.866888,2,3,0,746.382,154.646,0.897689,5.12166
-746.831,0.882977,0.866888,2,3,0,746.954,154.83,0.90112,4.89195
-746.926,0.962096,0.866888,2,3,0,747.796,154.464,0.952589,4.95876
-747.383,0.770091,0.866888,2,7,0,750.212,154.791,0.91098,5.39464
-747.675,0.980359,0.866888,4,19,0,748.235,154.695,0.871175,5.41896
-746.956,0.795795,0.866888,2,7,0,750.195,154.721,0.961163,5.14805
-746.499,0.996368,0.866888,2,3,0,747.385,154.687,0.905157,5.28237
-746.281,0.916777,0.866888,2,3,0,747.557,154.696,0.932964,5.01108
-748.487,0.631059,0.866888,2,3,0,749.647,155.025,0.866681,4.85414
-747.777,1,0.866888,2,3,0,749.57,154.688,0.830232,4.97772
-746.949,1,0.866888,2,3,0,748.174,154.388,0.946531,4.9593
-746.732,0.995073,0.866888,4,23,0,747.465,154.375,0.942596,5.01556
-747.365,0.952642,0.866888,2,3,0,747.841,154.642,0.843541,4.93562
-747.43,0.926415,0.866888,2,3,0,748.994,154.141,0.89759,5.02339
-746.144,0.881886,0.866888,2,3,0,748.804,154.719,0.896313,5.16796
-746.358,0.902085,0.866888,2,3,0,747.173,154.345,0.904301,5.07466
-746.346,0.73844,0.866888,2,3,0,749.14,154.703,0.938815,5.12821
-746.452,0.992154,0.866888,2,3,0,746.496,154.488,0.865487,5.06311
-748.142,0.810551,0.866888,2,3,0,748.501,154.39,0.969844,4.87474
-748.094,1,0.866888,2,7,0,748.819,154.413,0.946872,4.77949
-748.159,0.974149,0.866888,4,23,0,749.442,154.648,0.876529,4.72269
-746.434,1,0.866888,2,3,0,748.168,154.494,0.881892,4.94001
-748.178,0.789957,0.866888,2,3,0,748.7,155.162,0.887488,5.13871
-751.385,0.815906,0.866888,2,3,0,751.969,155.321,0.821989,5.19885
-750.165,0.917138,0.866888,2,3,0,753.038,154.11,0.974284,4.82677
-748.18,1,0.866888,2,7,0,751.478,155.148,0.920992,5.01243
-746.972,0.929596,0.866888,2,3,0,749.428,154.922,0.912692,5.24593
-746.201,1,0.866888,2,7,0,747.093,154.638,0.889935,4.96008
-746.685,0.810502,0.866888,2,7,0,747.901,154.298,0.895859,5.18757
-746.457,1,0.866888,2,3,0,746.988,154.408,0.929614,5.18152
-746.488,0.777655,0.866888,3,11,0,748.716,154.689,0.894757,4.89819
-746.223,0.981276,0.866888,2,3,0,746.816,154.579,0.916505,5.22166
-746.222,0.996479,0.866888,3,11,0,746.421,154.724,0.922104,5.17295
-746.75,0.839456,0.866888,2,3,0,747.642,154.421,0.880097,5.27026
-748.235,0.690721,0.866888,2,3,0,749.84,154.995,0.852926,5.29971
-746.414,0.761916,0.866888,1,3,0,751.279,154.364,0.925807,5.08009
-746.631,0.957333,0.866888,2,3,0,747.148,154.384,0.869683,5.14898
-747.565,0.905336,0.866888,2,3,0,748.203,154.328,0.960435,4.9568
-746.308,1,0.866888,2,7,0,747.451,154.667,0.871085,5.03998
-748.515,0.720503,0.866888,2,3,0,749.077,155.003,0.869858,4.8245
-746.546,1,0.866888,2,3,0,749.014,154.423,0.886274,4.93431
-748.123,0.709069,0.866888,2,3,0,749.154,154.157,0.953328,4.9799
-748.316,0.991419,0.866888,2,3,0,748.77,154.118,0.956903,5.03686
-748.367,0.999364,0.866888,2,7,0,748.95,155.04,0.84269,5.07348
-748.935,0.899853,0.866888,2,3,0,751.041,153.968,0.936898,5.18655
-749.489,0.966741,0.866888,2,7,0,749.7,155.279,0.867091,5.08583
-747.468,1,0.866888,1,1,0,749.157,155.022,0.872736,5.05689
-746.597,1,0.866888,2,3,0,747.598,154.844,0.886569,5.19897
-746.347,0.974394,0.866888,2,3,0,747.067,154.685,0.870298,5.03717
-746.608,0.951204,0.866888,2,3,0,747.093,154.869,0.895783,5.19727
-746.383,0.98705,0.866888,2,3,0,746.943,154.424,0.919086,4.96333
-746.294,0.984279,0.866888,2,3,0,746.781,154.697,0.903017,5.23322
-746.347,0.993677,0.866888,2,7,0,746.533,154.818,0.907982,5.16692
-746.282,0.866534,0.866888,2,7,0,747.534,154.367,0.90501,5.07479
-746.967,0.645304,0.866888,2,3,0,751.908,154.839,0.905933,4.87431
-746.906,0.880001,0.866888,2,3,0,748.553,154.873,0.929056,4.94254
-746.676,0.972368,0.866888,2,3,0,747.671,154.433,0.947974,5.02869
-749.648,0.607613,0.866888,2,3,0,750.776,155.061,0.994194,5.18903
-746.256,0.946991,0.866888,1,3,0,749.558,154.725,0.93178,5.12318
-746.147,0.875146,0.866888,2,3,0,747.488,154.638,0.878456,5.05045
-749.52,0.625746,0.866888,2,3,0,749.695,155.084,0.946122,5.46432
-747.164,0.964099,0.866888,2,7,0,749.746,154.352,0.850695,5.10248
-747.881,0.873042,0.866888,1,1,0,747.974,154.264,0.839686,5.12064
-748.916,0.821783,0.866888,2,3,0,751.5,155.008,0.973196,4.92027
-749.095,1,0.866888,2,3,0,750.115,154.089,0.83468,5.17714
-746.703,1,0.866888,2,7,0,748.995,154.638,0.952811,5.18602
-746.695,0.983639,0.866888,2,7,0,747.379,154.757,0.904448,4.87857
-747.08,0.658729,0.866888,2,3,0,750.458,154.248,0.907988,5.25023
-746.333,0.964227,0.866888,2,7,0,748.032,154.421,0.902585,4.96373
-746.259,0.927424,0.866888,2,7,0,747.012,154.766,0.890929,5.00412
-747.57,0.847841,0.866888,2,3,0,747.869,154.311,0.901876,4.81636
-746.722,0.763376,0.866888,2,3,0,749.517,154.889,0.923531,4.99541
-748.591,0.869192,0.866888,2,3,0,748.778,154.974,0.949152,4.8221
-746.602,1,0.866888,2,3,0,748.396,154.744,0.943805,4.99958
-746.988,0.956288,0.866888,2,7,0,747.601,154.895,0.883337,5.24942
-746.519,0.981592,0.866888,3,15,0,747.638,154.365,0.918215,5.20361
-747.711,0.67211,0.866888,2,3,0,750.104,154.967,0.886444,5.34113
-747.056,0.992309,0.866888,2,3,0,748.514,154.363,0.945679,4.94707
-746.666,0.997808,0.866888,2,7,0,747.625,154.393,0.871611,5.19316
-747.588,0.91135,0.866888,2,3,0,748.206,154.443,0.932347,4.79093
-746.167,1,0.866888,2,3,0,747.597,154.775,0.906866,5.03655
-746.384,0.979218,0.866888,2,7,0,746.506,154.444,0.899012,5.23181
-747.754,0.862085,0.866888,2,3,0,748.166,154.723,0.833385,5.2484
-746.388,1,0.866888,2,3,0,747.949,154.849,0.915692,5.09802
-746.876,0.881151,0.866888,2,3,0,747.691,154.335,0.865718,5.15394
-746.045,0.929253,0.866888,2,3,0,747.554,154.556,0.924748,5.09469
-745.998,0.996585,0.866888,2,3,0,746.126,154.61,0.912612,5.0138
-746.838,0.885199,0.866888,2,7,0,747.015,154.808,0.942232,4.96353
-746.553,1,0.866888,2,3,0,747.211,154.566,0.901918,5.30088
-746.748,0.989173,0.866888,2,3,0,747.006,154.699,0.878663,5.29283
-747.069,0.74979,0.866888,2,7,0,749.666,154.667,0.965803,5.02333
-746.34,1,0.866888,2,3,0,747.322,154.465,0.91519,5.2256
-746.201,0.992612,0.866888,2,3,0,746.595,154.674,0.906849,4.95013
-747.247,0.868444,0.866888,2,7,0,747.508,154.502,0.965001,5.23309
-748.119,0.68095,0.866888,2,3,0,751.913,154.627,0.852217,4.785
-749.849,0.834936,0.866888,2,3,0,750.431,154.409,0.980444,5.52606
-749.14,1,0.866888,2,3,0,750.136,154.469,0.956462,5.53929
-746.635,0.978808,0.866888,2,7,0,749.741,154.462,0.892347,5.28823
-747.148,0.922782,0.866888,1,1,0,747.162,154.403,0.88803,5.35082
-747.216,0.976451,0.866888,4,23,0,748.003,155.017,0.88938,5.14188
-747.216,0.521257,0.866888,2,3,0,752.194,155.017,0.88938,5.14188
-745.947,0.971711,0.866888,1,3,0,747.381,154.649,0.90023,5.07225
-746.188,0.684096,0.866888,2,3,0,749.386,154.466,0.886552,5.01972
-748.106,0.77542,0.866888,2,3,0,748.593,154.775,0.822329,5.16687
-747.447,1,0.866888,2,3,0,748.302,154.592,0.831573,5.11456
-746.545,1,0.866888,2,3,0,747.683,154.636,0.928009,4.90214
-746.575,0.87495,0.866888,3,11,0,747.826,154.415,0.886734,5.24475
-746.36,0.85286,0.866888,2,3,0,748.365,154.658,0.932891,5.20451
-746.354,0.802878,0.866888,2,3,0,748.504,154.395,0.902959,4.97891
-746.608,0.971409,0.866888,2,3,0,746.944,154.614,0.87122,5.25131
-746.196,0.876389,0.866888,1,3,0,748.014,154.522,0.914798,4.95862
-745.992,0.945255,0.866888,2,3,0,746.781,154.672,0.894348,5.07204
-746.637,0.896068,0.866888,1,3,0,746.792,154.797,0.869084,5.16446
-747.162,0.929982,0.866888,2,7,0,747.914,154.869,0.92936,4.89073
-746.844,0.864234,0.866888,2,3,0,748.855,154.406,0.953615,5.07143
-747.451,0.893081,0.866888,2,3,0,748.555,154.292,0.913209,4.84434
-746.445,1,0.866888,2,7,0,747.487,154.841,0.920844,5.14479
-746.318,0.982407,0.866888,3,11,0,746.896,154.539,0.902377,5.24941
-746.117,0.996257,0.866888,2,3,0,746.463,154.729,0.901267,5.15517
-747.6,0.805497,0.866888,2,3,0,747.83,154.505,0.831793,5.01374
-746.824,1,0.866888,2,7,0,748.015,154.444,0.94728,4.95911
-747.129,0.963245,0.866888,2,3,0,747.518,154.829,0.853476,5.17877
-746.875,0.991458,0.866888,3,15,0,747.825,154.887,0.923994,4.94837
-746.315,0.848172,0.866888,1,3,0,748.739,154.446,0.889061,5.19522
-747.068,0.869869,0.866888,2,3,0,747.641,154.223,0.892819,4.98953
-746.895,0.892736,0.866888,3,11,0,748.635,154.644,0.902893,4.82509
-746.685,0.983014,0.866888,2,3,0,747.547,154.679,0.953143,5.15821
-746.848,0.988652,0.866888,2,3,0,746.984,154.457,0.856484,4.99528
-747.504,0.945819,0.866888,2,3,0,747.769,154.705,0.962607,5.3054
-746.102,1,0.866888,2,3,0,747.356,154.659,0.884069,5.12898
-748.032,0.637076,0.866888,2,3,0,749.474,154.257,0.902901,5.41983
-747.647,0.999172,0.866888,2,7,0,748.014,154.914,0.908502,4.82416
-748.206,0.764922,0.866888,2,3,0,750.641,154.888,0.827436,5.07787
-748.735,0.979727,0.866888,3,11,0,750.391,154.295,0.981273,4.91495
-746.533,1,0.866888,2,3,0,748.528,154.489,0.9484,5.08914
-746.533,0.454835,0.866888,2,3,0,751.79,154.489,0.9484,5.08914
-746.601,0.984028,0.866888,4,31,0,747.08,154.693,0.948762,5.01394
-746.292,0.893847,0.866888,2,7,0,747.628,154.719,0.877241,5.02342
-746.028,0.915607,0.866888,2,3,0,747.135,154.557,0.923254,5.0712
-746.647,0.939328,0.866888,2,3,0,746.672,154.825,0.869256,5.06281
-747.282,0.934818,0.866888,2,3,0,747.749,154.63,0.950735,5.33435
-747.481,0.96732,0.866888,2,7,0,748.548,154.91,0.865053,5.28168
-748.143,0.78451,0.866888,2,7,0,750.456,154.906,0.963835,5.3209
-747.359,1,0.866888,1,1,0,748.117,154.887,0.942874,5.28364
-748.983,0.87041,0.866888,2,3,0,749.955,154.78,0.805593,5.05938
-747.264,1,0.866888,2,3,0,749.282,154.444,0.953351,4.90057
-746.397,0.725814,0.866888,2,3,0,750.878,154.675,0.867812,5.14217
-747.49,0.839539,0.866888,2,3,0,748.309,154.955,0.869355,4.94282
-747.43,0.993646,0.866888,2,7,0,748.136,155.038,0.879451,5.09614
-747.373,0.775171,0.866888,2,7,0,750.957,154.175,0.879364,5.16379
-748.31,0.917418,0.866888,2,3,0,748.96,154.915,0.944094,4.80342
-747.07,1,0.866888,2,3,0,748.15,154.716,0.932235,4.84421
-746.201,1,0.866888,2,3,0,747.294,154.523,0.933103,5.12036
-747.332,0.777823,0.866888,2,3,0,748.288,154.415,0.896776,5.39024
-751.396,0.695175,0.866888,2,3,0,752.379,154.65,0.913723,5.78375
-751.738,0.982325,0.866888,3,11,0,753.141,154.281,0.903194,4.53042
-750.488,1,0.866888,2,3,0,753,154.75,0.896666,4.56247
-746.947,0.985357,0.866888,4,19,0,750.908,154.247,0.879374,5.11352
-746.122,0.974202,0.866888,2,3,0,747.232,154.472,0.89637,5.00898
-749.392,0.671733,0.866888,2,7,0,750.274,153.892,0.922562,5.08424
-746.433,0.94767,0.866888,2,3,0,749.759,154.4,0.882704,5.1743
-747.254,0.727548,0.866888,2,3,0,749.322,154.705,0.971531,5.11606
-746.364,1,0.866888,2,3,0,747.195,154.656,0.942003,5.0369
-746.227,1,0.866888,2,3,0,746.48,154.563,0.872649,5.07272
-746.402,0.966833,0.866888,1,1,0,746.439,154.611,0.863902,5.08434
-746.412,0.985366,0.866888,2,3,0,746.864,154.848,0.902361,5.15162
-746.781,0.779792,0.866888,2,7,0,748.442,154.302,0.878328,5.1609
-746.874,0.966166,0.866888,2,3,0,747.282,154.952,0.923357,5.08172
-747.022,0.881251,0.866888,2,3,0,748.738,154.297,0.867764,5.00988
-748.603,0.634191,0.866888,2,3,0,750.849,154.075,0.956857,5.19467
-746.167,0.994468,0.866888,2,3,0,748.755,154.466,0.90382,4.98467
-746.195,0.969541,0.866888,2,3,0,746.599,154.788,0.900694,5.12242
-747.976,0.553331,0.866888,2,3,0,751.313,154.677,0.869509,5.45493
-748.002,0.960449,0.866888,3,11,0,749.732,154.223,0.916723,4.82202
-746.434,0.801137,0.866888,2,3,0,749.631,154.694,0.866298,5.04409
-746.657,0.928008,0.866888,2,3,0,747.383,154.852,0.89612,4.94758
-746.294,0.94656,0.866888,2,3,0,747.404,154.445,0.922628,5.18049
-751.53,0.362986,0.866888,1,3,0,753.574,153.785,0.866113,4.92181
-747.21,1,0.866888,2,3,0,752.442,154.513,0.881017,4.813
-751.288,0.604185,0.866888,2,3,0,752.128,154.271,0.94158,5.71285
-748.173,1,0.866888,2,3,0,752.293,155.142,0.883574,5.20266
-747.789,0.984422,0.866888,2,7,0,749.335,154.375,0.956387,5.34576
-746.741,1,0.866888,2,3,0,747.833,154.357,0.919292,5.25483
-747.41,0.885176,0.866888,2,3,0,748.305,154.271,0.954548,5.02743
-747.286,0.996661,0.866888,3,15,0,748.432,154.637,0.964495,4.93624
-747.898,0.972799,0.866888,2,3,0,748.268,154.521,0.849511,5.38639
-746.348,0.948946,0.866888,2,3,0,748.659,154.63,0.92098,4.92454
-746.529,0.990032,0.866888,2,7,0,746.723,154.593,0.899552,5.29646
-747.211,0.939905,0.866888,3,11,0,747.543,154.328,0.859884,4.96933
-747.027,0.896649,0.866888,2,3,0,748.951,154.32,0.945909,5.0037
-747.792,0.63333,0.866888,2,3,0,751.257,154.778,0.929267,5.4338
-746.309,0.986597,0.866888,2,3,0,748.086,154.557,0.895509,5.24462
-746.507,0.979926,0.866888,2,7,0,746.827,154.37,0.932767,5.05327
-746.469,0.938726,0.866888,2,3,0,747.314,154.363,0.911313,4.97702
-746.822,0.741028,0.866888,1,3,0,748.836,154.856,0.866211,5.12696
-747.82,0.804393,0.866888,2,3,0,749.4,154.809,0.855874,4.84466
-748.581,0.933211,0.866888,2,3,0,749.183,154.409,0.980184,5.36359
-746.266,0.997933,0.866888,2,7,0,748.318,154.522,0.878953,4.99246
-747.819,0.746261,0.866888,2,3,0,748.444,154.126,0.909556,4.9367
-747.698,0.956668,0.866888,2,3,0,748.767,154.936,0.878402,5.34536
-747.641,0.991462,0.866888,3,11,0,748.236,154.378,0.939272,4.82138
-746.66,0.810623,0.866888,2,3,0,750.385,154.82,0.890528,5.24751
-746.833,0.935152,0.866888,2,3,0,747.889,154.624,0.848618,5.07015
-749.388,0.661391,0.866888,2,3,0,750.693,155.026,0.911572,4.71886
-748.397,0.799594,0.866888,2,3,0,753.028,154.519,0.941149,4.71854
-747.108,0.832838,0.866888,2,3,0,750.548,154.406,0.935607,4.87162
-746.328,1,0.866888,2,3,0,747.424,154.367,0.917674,5.07451
-746.325,0.851813,0.866888,2,7,0,747.583,154.797,0.884783,5.0505
-746.214,0.996439,0.866888,2,3,0,746.579,154.556,0.883061,5.18603
-748.635,0.687365,0.866888,2,3,0,749.157,154.048,0.884133,4.91472
-747.138,0.998504,0.866888,2,7,0,748.874,154.926,0.883597,5.25753
-747.828,0.960641,0.866888,3,11,0,748.262,154.844,0.854069,5.34217
-746.259,0.900189,0.866888,2,3,0,749.324,154.56,0.922579,4.9503
-746.109,0.916121,0.866888,3,11,0,747.147,154.666,0.888795,5.15896
-746.282,0.798818,0.866888,2,3,0,748.208,154.68,0.923557,4.95757
-746.034,0.926462,0.866888,2,3,0,747.017,154.52,0.903878,5.15318
-746.22,0.780122,0.866888,2,3,0,748.18,154.55,0.935071,5.03791
-746.984,0.763346,0.866888,2,7,0,748.428,154.326,0.877823,5.25535
-747.129,0.974025,0.866888,2,7,0,747.577,154.918,0.943317,5.01349
-746.382,0.9961,0.866888,2,7,0,747.485,154.6,0.930321,5.22861
-746.122,0.912508,0.866888,1,3,0,747.358,154.635,0.904223,4.96284
-746.167,0.982176,0.866888,2,3,0,746.384,154.515,0.922348,4.99062
-748.71,0.770274,0.866888,2,3,0,749.174,154.74,0.894544,4.67232
-749.62,0.811424,0.866888,1,1,0,750.074,154.711,0.868724,4.63387
-748.289,1,0.866888,2,3,0,750.261,154.975,0.886725,4.7992
-748.583,0.885965,0.866888,2,3,0,750.115,154.015,0.871602,5.1793
-748.503,0.98324,0.866888,2,7,0,750.221,155.085,0.955362,5.25408
-748.946,0.980792,0.866888,2,7,0,749.007,154.068,0.855492,4.94036
-746.772,1,0.866888,2,3,0,748.926,154.721,0.955398,5.0452
-746.48,0.751977,0.866888,2,3,0,749.684,154.383,0.876565,5.05223
-749.138,0.721474,0.866888,2,3,0,749.436,154.704,0.996209,4.87979
-747.677,1,0.866888,2,3,0,749.146,154.496,0.969412,4.90788
-748.241,0.959587,0.866888,2,3,0,748.7,154.276,0.965316,4.901
-747.795,0.758584,0.866888,3,15,0,752.316,154.895,0.843831,5.23213
-746.999,0.987822,0.866888,2,7,0,748.601,154.306,0.865222,5.15648
-746.37,0.820183,0.866888,1,3,0,748.989,154.718,0.938841,5.04204
-747.375,0.639186,0.866888,2,3,0,751.163,154.403,0.839968,5.08565
-747.987,0.948571,0.866888,2,3,0,748.488,154.784,0.98268,5.01137
-749.278,0.900033,0.866888,2,7,0,750.369,154.682,0.812464,4.86704
-746.777,1,0.866888,2,3,0,749.383,154.4,0.940757,4.96074
-746.839,0.920048,0.866888,2,7,0,748.113,154.891,0.894013,5.23882
-746.741,0.983101,0.866888,2,3,0,747.309,154.288,0.92401,5.16215
-746.746,0.997772,0.866888,2,7,0,747.131,154.881,0.873859,5.09206
-749.838,0.657645,0.866888,3,11,0,751.225,154.523,0.860733,4.63004
-746.493,1,0.866888,2,3,0,749.655,154.479,0.946036,5.09779
-746.79,0.977801,0.866888,2,3,0,747.135,154.268,0.925924,5.11459
-746.541,0.951459,0.866888,2,3,0,747.573,154.517,0.939892,4.9569
-746.381,0.988124,0.866888,4,23,0,747.003,154.834,0.910102,5.15726
-750.03,0.464563,0.866888,2,3,0,752.341,154.872,0.820252,4.79161
-746.863,1,0.866888,2,3,0,750.432,154.408,0.8654,4.95527
-749.241,0.716115,0.866888,2,3,0,750.384,154.001,0.901688,5.38626
-747.934,0.851632,0.866888,4,27,0,752.209,154.456,0.956475,4.81615
-748.811,0.944805,0.866888,2,3,0,749.134,154.406,0.948394,4.71987
-746.096,0.97099,0.866888,2,3,0,749.131,154.522,0.924115,5.03178
-746.377,0.911589,0.866888,2,3,0,746.782,154.359,0.889365,5.094
-746.29,0.890944,0.866888,2,7,0,747.374,154.784,0.887344,5.02783
-746.441,0.878066,0.866888,2,7,0,747.391,154.356,0.889781,5.02053
-746.012,0.971677,0.866888,2,3,0,746.793,154.612,0.895413,5.14869
-747.13,0.670837,0.866888,2,3,0,749.336,154.785,0.916321,5.35688
-747.208,0.988176,0.866888,1,1,0,747.381,154.783,0.921134,5.36408
-747.424,0.982161,0.866888,3,11,0,748.278,154.392,0.858681,4.88688
-748.77,0.903914,0.866888,2,3,0,749.693,154.719,0.998448,4.97232
-747.411,1,0.866888,2,7,0,749.65,154.356,0.915446,5.37856
-747.857,0.893823,0.866888,2,3,0,749.215,154.233,0.876077,5.34834
-747.205,0.988968,0.866888,2,3,0,748.558,154.895,0.873468,4.92537
-747.672,0.903853,0.866888,2,7,0,749.035,154.858,0.972433,5.08135
-748.53,0.952194,0.866888,2,3,0,749.52,154.533,0.99837,5.21405
-748.304,0.994356,0.866888,2,7,0,749.549,154.875,0.979903,5.25736
-746.317,0.984097,0.866888,2,3,0,748.95,154.762,0.926522,5.00768
-748.621,0.717801,0.866888,2,3,0,749.74,154.602,0.99517,4.9424
