# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = m13_2_model_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 4
# data
#   file = m13_2_model_4.data.R
# init = 2 (Default)
# random
#   seed = 2734583022
# output
#   file = m13_2_model_samples_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_dept.1,a_dept.2,a_dept.3,a_dept.4,a_dept.5,a_dept.6,a,bm,sigma_dept
-2602.45,0.718935,0.398373,3,15,0,2606.05,0.679587,0.721687,-0.544451,-0.622782,-0.994719,-2.68786,1.02639,-0.0746728,2.40044
-2603.33,0.896204,0.398373,4,15,0,2608.25,0.4874,0.596812,-0.735556,-0.627426,-1.04333,-2.51376,-1.19859,-0.00442147,0.857074
-2603.75,0.997888,0.398373,4,31,0,2607.48,0.632135,0.412194,-0.59676,-0.738825,-1.10399,-2.96371,-0.0994958,-0.00552936,2.11782
-2601.6,0.940702,0.398373,3,15,0,2609.36,0.607395,0.694692,-0.607841,-0.576015,-0.925347,-2.31383,-0.515328,-0.0850209,0.909279
-2600.22,0.9965,0.398373,3,7,0,2604.4,0.688688,0.6743,-0.625439,-0.451917,-0.993882,-2.58792,-0.657541,-0.151381,1.01549
-2602.95,0.942878,0.398373,4,31,0,2604.3,0.683261,0.614873,-0.517314,-0.744855,-1.07059,-2.80655,-1.23384,-0.107787,2.51883
-2606.27,0.983653,0.398373,3,7,0,2608.8,0.668959,0.67591,-0.58535,-0.780044,-0.990055,-2.87594,-1.70869,-0.0479941,3.65487
-2604.91,0.993037,0.398373,4,23,0,2609.13,0.730836,0.792085,-0.596633,-0.688833,-0.922167,-2.67855,-1.53157,-0.128284,3.45968
-2605.23,0.987376,0.398373,3,15,0,2608.43,0.701423,0.538115,-0.572811,-0.58544,-1.21229,-2.46969,-2.49477,-0.0589177,1.52008
-2600.41,1,0.398373,3,7,0,2606.77,0.667916,0.654471,-0.58374,-0.533729,-0.96195,-2.68544,-0.943529,-0.134962,2.11269
-2599.19,0.976047,0.398373,3,7,0,2602.34,0.694415,0.655615,-0.560976,-0.660793,-1.15039,-2.66273,-0.526189,-0.123832,0.913904
-2599.01,0.74333,0.398373,3,7,0,2606.23,0.756036,0.67524,-0.587801,-0.590541,-1.06033,-2.6513,-0.852204,-0.0989021,0.966123
-2600.26,0.921778,0.398373,3,15,0,2602.35,0.608412,0.515995,-0.597572,-0.687093,-1.05624,-2.55894,-0.0172564,0.0243304,1.62033
-2601.44,0.984913,0.398373,3,15,0,2604.16,0.684574,0.653177,-0.463566,-0.633338,-1.01527,-2.62322,0.283978,-0.17617,1.7613
-2601.48,0.957498,0.398373,3,15,0,2605.89,0.664248,0.698676,-0.620942,-0.54679,-1.03129,-2.96526,-0.7142,-0.128959,1.14972
-2601.45,0.938211,0.398373,3,7,0,2605.39,0.744567,0.568758,-0.524902,-0.681271,-1.07573,-2.3668,-0.623707,-0.134045,1.79476
-2603.11,0.965402,0.398373,3,7,0,2606.96,0.792876,0.533244,-0.543248,-0.557235,-1.00629,-2.34282,-1.52466,-0.163539,1.50024
-2602.29,0.995164,0.398373,4,23,0,2606.44,0.788878,0.581512,-0.670614,-0.481927,-1.05597,-2.73605,-0.691305,-0.135553,1.75306
-2601.19,1,0.398373,3,15,0,2605.29,0.574631,0.61582,-0.493128,-0.570088,-1.08742,-2.68915,-0.020633,-0.062766,1.94852
-2603.66,0.494994,0.398373,3,7,0,2610.43,0.856583,0.545963,-0.630356,-0.640533,-1.06631,-2.66043,-1.04603,-0.073805,1.97016
-2603.24,0.999179,0.398373,3,7,0,2606.69,0.470375,0.660692,-0.638583,-0.633673,-1.06907,-2.65701,-1.17213,0.0637232,1.2493
-2603.62,0.92053,0.398373,3,15,0,2608.83,0.830046,0.534051,-0.459342,-0.632186,-1.11974,-2.37826,-0.431076,-0.0983731,1.15645
-2600.96,1,0.398373,3,7,0,2605.14,0.570896,0.737821,-0.526532,-0.619703,-1.08907,-2.50079,-0.0935245,-0.12989,1.31488
-2606.22,0.833064,0.398373,3,7,0,2609.96,0.925257,0.671491,-0.700328,-0.454926,-1.08346,-2.59923,0.126954,-0.165017,1.50925
-2601.59,1,0.398373,3,7,0,2610.58,0.630487,0.726984,-0.691443,-0.682362,-1.14474,-2.72451,-0.682227,-0.119006,1.00062
-2598.58,1,0.398373,3,7,0,2603.3,0.733376,0.687682,-0.598119,-0.652019,-1.02117,-2.56763,-0.747656,-0.088632,1.14053
-2599.85,0.944298,0.398373,3,7,0,2602.11,0.649606,0.599234,-0.554947,-0.540811,-1.15953,-2.68281,-0.369084,-0.0487337,1.58856
-2600.13,0.987013,0.398373,3,7,0,2601.93,0.690114,0.635609,-0.597943,-0.688688,-0.933574,-2.58692,-0.824967,-0.0555695,0.873556
-2600.46,0.981715,0.398373,3,7,0,2603.38,0.565606,0.548523,-0.538043,-0.638519,-0.972522,-2.51657,-0.854798,-0.0623915,0.797945
-2605.53,0.817159,0.398373,4,15,0,2608.77,0.811535,0.633192,-0.665205,-0.642321,-1.15439,-2.64149,-1.7257,-0.168801,3.40553
-2601.89,0.837717,0.398373,3,15,0,2611.24,0.611871,0.810157,-0.576557,-0.632787,-1.16233,-2.8175,-0.541286,-0.10116,1.31303
-2601.21,0.98369,0.398373,3,15,0,2606.27,0.650906,0.563584,-0.571469,-0.755414,-0.936355,-2.7619,-0.880642,-0.0542086,0.907399
-2603.99,0.76686,0.398373,3,7,0,2610,0.612359,0.577394,-0.683398,-0.503345,-1.15464,-2.53584,-1.47576,-0.0150216,2.43149
-2602.19,0.994134,0.398373,3,15,0,2607.43,0.662587,0.46249,-0.680923,-0.647736,-1.04597,-2.40452,-0.382624,-0.081625,1.77765
-2599.45,1,0.398373,3,7,0,2603.5,0.543814,0.621018,-0.552035,-0.663444,-1.11145,-2.57622,-0.567913,-0.00185589,1.15176
-2604.62,0.905949,0.398373,3,7,0,2606.73,0.490211,0.606004,-0.691795,-0.566635,-1.16412,-2.36199,-1.03116,-0.0373191,0.786522
-2609.06,0.915179,0.398373,3,15,0,2611.5,0.836861,0.511522,-0.50896,-0.71486,-0.974085,-2.96463,0.228737,-0.155003,2.7478
-2602.24,1,0.398373,3,7,0,2611.41,0.693004,0.522625,-0.481735,-0.576305,-0.99896,-2.65885,0.161257,-0.0484125,2.02588
-2599.55,1,0.398373,3,7,0,2603.9,0.584394,0.606397,-0.687,-0.648292,-1.12486,-2.49008,-0.340228,-0.0282546,1.06073
-2599.45,0.955275,0.398373,3,7,0,2601.98,0.576397,0.56977,-0.572083,-0.642344,-1.0215,-2.84106,-0.776243,-0.0443766,1.03955
-2600.55,0.90817,0.398373,3,15,0,2603.54,0.696376,0.696288,-0.539539,-0.689302,-1.09286,-2.58417,-1.18881,-0.138824,2.10517
-2601.91,0.96757,0.398373,3,7,0,2603.63,0.802927,0.768936,-0.607509,-0.577396,-1.15595,-2.71264,-1.4416,-0.140974,1.84159
-2601.47,0.969004,0.398373,4,15,0,2605.73,0.647997,0.682122,-0.531619,-0.559825,-1.13236,-2.34552,-0.0873512,-0.100849,0.829346
-2600.08,1,0.398373,3,7,0,2603.45,0.733587,0.589877,-0.63768,-0.698971,-1.04009,-2.46927,-1.14348,-0.106642,1.35559
-2598.41,0.904002,0.398373,3,7,0,2605.22,0.669245,0.601029,-0.6562,-0.641234,-1.03018,-2.59317,-0.872746,-0.0849568,1.3427
-2599.24,0.952313,0.398373,3,15,0,2601.87,0.69869,0.612629,-0.667606,-0.582039,-0.986413,-2.59558,-0.855786,-0.0988631,1.53327
-2602.87,0.905594,0.398373,3,7,0,2604.61,0.717949,0.54173,-0.564101,-0.672181,-0.929667,-2.31535,-0.545155,-0.113617,1.94963
-2601.09,0.973586,0.398373,3,15,0,2606.71,0.781119,0.722608,-0.489825,-0.532707,-0.873312,-2.59422,-0.393757,-0.173,0.848893
-2605.58,0.773341,0.398373,3,7,0,2609.61,0.886122,0.739475,-0.366254,-0.681559,-1.00386,-2.68261,-0.692364,-0.223858,1.70574
-2602.58,0.97404,0.398373,4,15,0,2611.64,0.840914,0.672731,-0.718032,-0.604027,-1.10511,-2.47152,-0.976701,-0.148807,1.25548
-2599.77,0.99077,0.398373,3,15,0,2604.67,0.532404,0.529383,-0.55937,-0.629313,-0.990176,-2.72361,-0.402876,-0.0377572,1.10284
-2601.55,0.808817,0.398373,3,7,0,2603.52,0.606612,0.513431,-0.697206,-0.744715,-1.07079,-2.76952,-0.948014,-0.073299,1.14744
-2601.04,0.977618,0.398373,3,7,0,2604.2,0.561753,0.561411,-0.546878,-0.582286,-1.07906,-2.47604,-0.518207,-0.121982,1.49375
-2602.45,0.940194,0.398373,3,7,0,2604.47,0.812306,0.78277,-0.567506,-0.565836,-1.08432,-2.58377,-1.42229,-0.101996,1.47084
-2600.9,0.934119,0.398373,3,15,0,2606.83,0.670177,0.625296,-0.590859,-0.670574,-1.17066,-2.34731,-0.628232,-0.144806,1.01515
-2599.78,0.981553,0.398373,3,7,0,2603.29,0.655979,0.594621,-0.58211,-0.609909,-1.06669,-2.62094,-1.23537,-0.0105268,1.17928
-2603.12,0.9461,0.398373,3,15,0,2608.15,0.493561,0.494182,-0.580509,-0.638464,-1.10849,-2.67016,-2.29587,-0.00472134,1.74323
-2601.84,0.966794,0.398373,3,7,0,2607.32,0.681062,0.537965,-0.671421,-0.699256,-1.05988,-2.67577,-1.02922,-0.0776036,2.57619
-2601.04,0.92031,0.398373,3,15,0,2607.24,0.466626,0.517758,-0.621885,-0.634374,-1.15006,-2.70691,-0.273893,0.0226813,0.916448
-2599.1,0.98556,0.398373,4,23,0,2604.59,0.592833,0.601921,-0.623278,-0.596223,-1.09293,-2.66737,-1.14536,-0.0167257,1.22759
-2602.96,0.924866,0.398373,4,15,0,2605.03,0.910082,0.808745,-0.447484,-0.545426,-1.05229,-2.43673,0.425568,-0.233909,1.45567
-2601.23,0.738592,0.398373,3,7,0,2608.23,0.9175,0.809296,-0.573215,-0.558215,-1.06405,-2.58604,-0.692709,-0.236728,1.3335
-2601.85,0.909406,0.398373,3,7,0,2608.09,0.625549,0.658961,-0.516688,-0.482317,-0.902324,-2.5704,-0.817841,-0.179099,1.12133
-2604.15,0.788463,0.398373,3,7,0,2610.69,0.809334,0.711208,-0.507744,-0.655725,-1.07927,-2.44129,0.481131,-0.270952,1.62576
-2599.23,0.995164,0.398373,4,31,0,2608.62,0.700264,0.702719,-0.635366,-0.534494,-1.08751,-2.68532,-0.919295,-0.112747,1.11092
-2601.74,0.919173,0.398373,3,7,0,2602.66,0.704982,0.628037,-0.524169,-0.608657,-0.911665,-2.31219,-0.189227,-0.194922,1.13004
-2601.54,0.974152,0.398373,3,15,0,2605.5,0.743748,0.669939,-0.530741,-0.610593,-0.971056,-2.30179,0.263249,-0.186919,1.13019
-2604.32,0.847966,0.398373,3,7,0,2606.13,0.793951,0.676313,-0.549645,-0.523014,-1.00497,-2.16198,-0.191324,-0.112394,1.21162
-2601.41,1,0.398373,3,7,0,2606.63,0.656744,0.70222,-0.484793,-0.538046,-1.15281,-2.62968,-0.647647,-0.189571,0.902641
-2601.21,0.962361,0.398373,4,31,0,2604.93,0.669222,0.762415,-0.47297,-0.553644,-1.17626,-2.63294,-0.600339,-0.155429,1.67897
-2600.01,0.976864,0.398373,3,7,0,2603.54,0.765524,0.652,-0.620342,-0.593118,-0.894486,-2.5801,-0.919884,-0.167759,1.2145
-2602.51,0.894684,0.398373,3,7,0,2604.98,0.64073,0.776421,-0.644827,-0.466889,-0.989796,-2.54106,0.114347,-0.14813,1.03383
-2600.63,0.948808,0.398373,3,7,0,2605.98,0.750301,0.555162,-0.636748,-0.596415,-1.12519,-2.3624,-0.620487,-0.126415,1.29892
-2603.94,0.893353,0.398373,3,7,0,2606.76,0.567804,0.703703,-0.465215,-0.599701,-1.25293,-2.37337,-0.72433,-0.0836232,1.0376
-2606.93,0.800054,0.398373,3,7,0,2609.63,0.622201,0.690771,-0.506216,-0.61638,-1.24701,-2.25254,-0.880329,-0.00199171,1.3698
-2602.74,1,0.398373,3,7,0,2609.11,0.775868,0.596651,-0.62164,-0.606542,-0.914356,-2.80109,-0.603137,-0.0432404,0.965106
-2601.82,0.991545,0.398373,3,15,0,2606.62,0.739896,0.79334,-0.481522,-0.636545,-1.10352,-2.58952,-0.760529,-0.187183,2.34859
-2603.97,0.956298,0.398373,3,7,0,2605.43,0.769944,0.800773,-0.421115,-0.67009,-1.11249,-2.46242,-0.988028,-0.19064,2.28022
-2605.37,0.957103,0.398373,3,15,0,2610.09,0.711598,0.804356,-0.392922,-0.66538,-1.0811,-2.2487,-0.790849,-0.151041,1.33819
-2608.48,0.789582,0.398373,3,15,0,2614.1,0.600209,0.59788,-0.438372,-0.675697,-1.07965,-2.2287,0.234893,-0.19455,1.34841
-2600.51,0.991964,0.398373,3,7,0,2612.22,0.705028,0.631152,-0.628731,-0.642657,-1.25033,-2.69078,-0.435472,-0.102983,1.47161
-2600.64,0.972949,0.398373,4,31,0,2602.9,0.684191,0.686894,-0.513102,-0.574897,-0.883589,-2.62906,-1.17538,-0.117023,1.51145
-2604.34,0.822899,0.398373,3,7,0,2608.4,0.597022,0.681725,-0.414612,-0.65227,-0.886429,-2.59609,-0.406913,-0.0415194,1.15798
-2600.13,1,0.398373,3,7,0,2605.93,0.822334,0.67506,-0.562655,-0.5544,-1.12258,-2.55603,-0.754764,-0.221731,1.09509
-2600.52,0.897464,0.398373,4,31,0,2603.45,0.551264,0.618449,-0.591303,-0.716482,-1.02127,-2.64683,-0.00547369,-0.078906,1.39838
-2604.44,0.987855,0.398373,3,7,0,2606.18,0.570292,0.412274,-0.504373,-0.629509,-1.11779,-2.95062,-1.09771,0.0618145,1.00278
-2603.84,0.978096,0.398373,4,23,0,2609.14,0.644911,0.757683,-0.732029,-0.701536,-1.05671,-2.40008,-0.339542,-0.0380275,1.50151
-2603.36,0.981195,0.398373,3,15,0,2609.93,0.628153,0.42943,-0.652079,-0.593603,-1.02301,-2.7041,0.764941,-0.0601214,1.49244
-2605.49,0.811369,0.398373,3,7,0,2611.45,0.576373,0.566374,-0.674917,-0.423991,-1.15474,-2.48158,0.359428,-0.0385602,1.39348
-2599.1,1,0.398373,3,7,0,2606.44,0.700928,0.638918,-0.556264,-0.651219,-1.05008,-2.61256,0.167613,-0.107805,1.72615
-2602.31,0.909362,0.398373,3,7,0,2603.11,0.647914,0.73391,-0.573705,-0.511698,-1.1038,-2.60387,0.0548669,-0.13464,2.8476
-2606.87,0.683331,0.398373,3,7,0,2613.07,0.792643,0.644363,-0.54701,-0.595068,-0.890169,-2.73208,1.43208,-0.245405,1.81542
-2606.78,0.992784,0.398373,4,15,0,2610.28,0.797974,0.755568,-0.548288,-0.665077,-0.86286,-2.54719,1.02672,-0.115579,3.57636
-2604.22,0.952489,0.398373,3,15,0,2610.56,0.723499,0.827341,-0.580233,-0.62925,-0.886101,-2.57075,0.933311,-0.209633,1.47572
-2605.01,0.877676,0.398373,4,15,0,2610.47,0.768009,0.614671,-0.503518,-0.491019,-1.10506,-2.47864,-2.57368,-0.196924,1.87032
-2604.09,0.935016,0.398373,3,15,0,2609.48,0.637412,0.704478,-0.676443,-0.659407,-1.0549,-2.76971,-1.59623,-0.0454386,3.49273
-2604.62,0.938344,0.398373,3,15,0,2608.74,0.586978,0.642345,-0.701662,-0.557401,-0.977216,-2.66633,-2.14519,-0.0157704,2.6275
-2609.29,0.932098,0.398373,3,7,0,2612.31,0.919599,0.740321,-0.411604,-0.61734,-1.14918,-2.43519,-2.89778,-0.215437,3.1806
-2609.26,1,0.398373,3,7,0,2612.65,0.910966,0.758379,-0.418219,-0.55677,-1.18008,-2.40424,-3.0981,-0.229788,2.70544
-2605.7,0.96532,0.398373,4,15,0,2613.43,0.452375,0.481507,-0.743133,-0.603304,-0.973253,-2.83087,0.315624,0.0293776,2.05188
-2606.08,1,0.398373,3,7,0,2610.13,0.646564,0.452755,-0.588535,-0.730781,-1.24443,-3.00983,0.440281,0.024789,2.33233
-2602.17,0.984724,0.398373,4,15,0,2609.51,0.525369,0.572747,-0.599869,-0.820059,-1.18544,-2.72247,-0.118778,0.0314783,1.21919
-2602.78,0.718578,0.398373,3,7,0,2607.23,0.663848,0.439704,-0.608872,-0.74918,-1.20261,-2.70542,-0.789127,0.0442824,1.95797
-2601.14,0.954814,0.398373,3,7,0,2607.53,0.568129,0.658583,-0.654233,-0.573029,-1.02003,-2.51743,-1.18901,-0.0158755,1.10204
-2602.92,0.957555,0.398373,3,7,0,2604.26,0.72425,0.415083,-0.581651,-0.674535,-1.05091,-2.73643,-0.127518,-0.103584,1.00192
-2602.88,0.83078,0.398373,3,7,0,2608.75,0.605731,0.703533,-0.525864,-0.654056,-1.19206,-2.63103,-1.72736,-0.0193248,1.81989
-2602.05,0.96115,0.398373,3,7,0,2605.78,0.727828,0.659707,-0.570107,-0.69482,-1.23951,-2.70189,-1.42088,-0.0606729,1.69602
-2599.17,0.995068,0.398373,3,7,0,2603.59,0.624403,0.582871,-0.633569,-0.609352,-1.06624,-2.6406,-0.196552,-0.0825347,0.894224
-2600.79,0.917023,0.398373,3,15,0,2603.8,0.624606,0.429606,-0.580653,-0.74075,-1.13733,-2.56893,-0.648605,0.0440989,0.973878
-2602.04,0.825894,0.398373,4,31,0,2604.95,0.595902,0.625923,-0.643058,-0.599228,-1.0498,-2.73573,-0.623245,0.0552321,1.24631
-2603.54,0.978933,0.398373,3,7,0,2605.5,0.737025,0.541473,-0.636235,-0.706749,-1.0631,-2.44485,-0.399868,-0.188037,0.910033
-2600.88,0.998554,0.398373,3,15,0,2605.73,0.771225,0.641574,-0.554362,-0.688271,-1.0453,-2.38215,-1.03421,-0.147441,0.928983
-2600.61,0.846777,0.398373,3,7,0,2605.22,0.697737,0.623379,-0.522688,-0.600413,-1.00693,-2.33863,-0.471005,-0.161832,1.68791
-2601.62,0.924961,0.398373,3,7,0,2604.33,0.716864,0.867875,-0.54182,-0.64063,-1.12697,-2.59899,-0.733203,-0.15646,0.901512
-2601.29,0.905363,0.398373,3,7,0,2607.2,0.704504,0.868719,-0.536715,-0.55746,-1.08774,-2.49247,-0.771309,-0.132623,1.02276
-2600.09,0.934291,0.398373,4,31,0,2609.26,0.82845,0.655305,-0.53422,-0.584067,-0.955872,-2.61878,-0.144635,-0.1533,1.57275
-2601.04,0.815862,0.398373,4,23,0,2603.79,0.513264,0.648229,-0.624689,-0.668367,-1.14844,-2.57074,-1.11455,-0.0625931,1.00283
-2602.7,0.960916,0.398373,3,7,0,2606.83,0.673627,0.708088,-0.670148,-0.726873,-1.10207,-2.35865,-0.0264671,-0.0551594,0.981166
-2600.89,0.990362,0.398373,3,15,0,2606.02,0.728066,0.649337,-0.549886,-0.465869,-0.953828,-2.4555,-1.07566,-0.132017,1.07658
-2602.86,0.997417,0.398373,3,7,0,2605.28,0.80194,0.768938,-0.450683,-0.558953,-0.829743,-2.5498,0.00150322,-0.261767,1.05168
-2601.97,0.96425,0.398373,3,7,0,2606.37,0.714749,0.813443,-0.531286,-0.580616,-0.912272,-2.37524,-0.37704,-0.16802,1.97085
-2602.94,0.977647,0.398373,3,7,0,2605.37,0.771091,0.674989,-0.5038,-0.58713,-1.14667,-2.72799,-0.628634,-0.194626,0.702539
-2600.49,1,0.398373,3,7,0,2604.19,0.694869,0.678649,-0.62524,-0.552093,-1.07888,-2.52126,-0.538756,-0.071495,2.09915
-2601.14,0.999078,0.398373,3,7,0,2602.24,0.707131,0.702502,-0.632297,-0.532931,-1.1228,-2.50361,-0.563724,-0.0881527,2.15564
-2598.7,1,0.398373,3,7,0,2601.86,0.683498,0.665081,-0.55456,-0.547552,-1.05732,-2.57939,-0.930504,-0.165314,1.25998
-2599.27,0.94035,0.398373,3,7,0,2600.93,0.803751,0.753208,-0.586351,-0.592579,-1.03612,-2.66464,-0.167559,-0.173452,1.32088
-2600.68,0.861315,0.398373,3,15,0,2604.72,0.558267,0.644089,-0.531193,-0.541178,-1.0491,-2.44747,-0.684852,-0.0470507,1.21184
-2599.05,0.993862,0.398373,3,7,0,2602.21,0.655639,0.612934,-0.638202,-0.628564,-1.1536,-2.73444,-0.671554,-0.0944407,1.00745
-2602.93,0.65557,0.398373,2,7,0,2605.12,0.744875,0.619302,-0.544338,-0.617803,-1.08504,-2.6381,-0.958735,0.00922203,1.12148
-2600.39,0.99017,0.398373,3,7,0,2604.96,0.571901,0.548159,-0.515482,-0.64672,-1.11286,-2.70867,-0.111852,-0.0815229,1.46578
-2601.49,0.901998,0.398373,3,15,0,2605.79,0.780072,0.699121,-0.626784,-0.554596,-0.902358,-2.58985,-1.57237,-0.161264,1.42274
-2602.78,0.972998,0.398373,3,15,0,2605.29,0.644702,0.648213,-0.527144,-0.617179,-1.33089,-2.66711,-0.0930451,-0.0527483,1.44723
-2600.92,0.979161,0.398373,3,7,0,2606.36,0.591424,0.724983,-0.578506,-0.578552,-1.17806,-2.48237,-0.300139,-0.0963251,0.869952
-2601.11,0.984774,0.398373,3,15,0,2603.76,0.764675,0.580727,-0.667766,-0.696814,-1.03398,-2.37939,-0.61134,-0.0994595,1.25678
-2601.17,0.919645,0.398373,4,31,0,2604.53,0.561399,0.61699,-0.523895,-0.560811,-1.10004,-2.68891,-0.900382,0.00753287,1.32113
-2599.98,0.986053,0.398373,3,7,0,2604.93,0.774867,0.714493,-0.610377,-0.661459,-1.07283,-2.50471,-0.312072,-0.0899527,1.04736
-2602.82,0.971634,0.398373,3,7,0,2605.07,0.832151,0.583116,-0.524731,-0.585487,-1.15893,-2.7354,-0.343156,-0.212895,1.37586
-2599.36,0.997912,0.398373,3,7,0,2604.27,0.68774,0.718387,-0.535624,-0.573866,-1.04562,-2.65654,-0.730649,-0.10021,0.86194
-2605.25,0.853059,0.398373,3,7,0,2607.28,0.799694,0.64393,-0.428817,-0.504113,-1.14922,-2.31664,0.0128587,-0.256219,1.76752
-2603.38,0.995887,0.398373,4,15,0,2608.21,0.572803,0.6434,-0.695108,-0.673745,-0.867341,-2.73862,-0.893256,-0.0668479,0.83265
